FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0024.2.E2F1	3.2691e-157	1.4622e-155	156	608	2945	340225	20.42%	0.86%	,ZNF609,MAN2B1,STK11,PPP1R2,BHLHE40,FAM153C,OR6W1P,TTYH2,PIP,ASRGL1,ZMYM2,IARS,SERPINB9,RPL15,SEC24A,SERPINB6,SCOC,PXDC1,RAI14,VIM,KPNA7,HSD3B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PPM1H,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,SDHAP2,TRIM47,EGLN3,ZNF613,IRF8,CREM,PPP2R5E,VWF,AGO1,AGO3,DPF3,HDAC2,LOC100129858,STXBP1,ITPR2,CORO2B,GNAI2,TSC1,TNPO1,TMEM202,GPN2,RNF150,DOT1L,DLC1,CHEK2P2,MTMR12,ARL6IP5,MIR589,APBA1,SLC17A5,C14ORF39,LINC00475,LINC00570,BRE,NANOS2,CLCNKA,WDR89,RERE,MINK1,GFI1B,CDK12,ATG16L2,SCGB1D4,ZNF649,ITGB1,CDC42EP4,WBP2,PLEKHM1P,CHST11,SBNO2,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,SSH2,NFIX
MA0469.1.E2F3	1.6214e-146	6.6476e-145	208	556	8561	334609	27.23%	2.49%	,DPF3,STK11,HDAC2,MAP3K8,PPP1R2,BHLHE40,MAN2B1,ZNF706,TTYH2,ASRGL1,ZMYM2,IARS,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,EXD2,HSD3B2,ACTB,NCMAP,HOXC8,MICALL2,NOVA2,SPRY4,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PPM1H,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,FRMD8,SDHAP2,TRIM47,EGLN3,ZNF613,LOC100507489,NANOS2,TNFAIP3,GRK6,CREM,CLK1,VWF,AGO1,AGO3,LOC338817,FAM153C,LOC100129858,STXBP1,ITPR2,CORO2B,GNAI2,TSC1,TNPO1,TMEM202,GPN2,RNF150,DOT1L,DLC1,ZNF438,DNHD1,TGFBR2,CHEK2P2,MTMR12,ARL6IP5,IL6R,MIR589,FAM72D,RELA,GALNT16,NMU,NEAT1,C14ORF39,TBC1D22B,LINC00475,LINC00570,BRE,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,LOC100130987,ZNF649,ITGB1,CDC42EP4,PPP2R5E,PIGX,GFI1B,PLEKHM1P,CHST11,SBNO2,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX,BZW1
UP00021_1_Zfp281_primary	1.1024e-137	4.1721e-136	238	526	13729	329441	31.15%	4.0%	,NGDN,DPF3,KPNA7,STK11,HDAC2,MAP3K8,BHLHE40,MAN2B1,ZNF706,OR6W1P,TTYH2,PIP,ASRGL1,ZMYM2,IARS,APBA1,SERPINB9,RPL15,SSH2,MACROD1,RPS10-NUDT3,SERPINB6,OSBPL10,SCOC,PXDC1,VIM,SEC24A,ATP8B2,ACTB,NCMAP,YBX2,HOXC8,NOVA2,SPRY4,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,PPM1H,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,NUDT3,FRMD8,SDHAP2,TRIM47,CHST3,UBE2I,ZNF613,CCDC130,LOC100507489,NANOS2,TNFAIP3,GRK6,CREM,PPP2R5E,AGO1,AGO3,LOC338817,FAM153C,LOC100129858,STXBP1,ITPR2,CORO2B,TSC1,TNPO1,TMEM202,GPN2,DOT1L,DLC1,EGLN3,CHEK2P2,IL6R,FEV,MIR589,FAM72D,RELA,NMU,NEAT1,MICALL2,SPATC1,TBC1D22B,LINC00475,LINC00570,BRE,IRF8,CRYBA2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,SGSM2,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX
MA0472.1.EGR2	7.9018e-137	2.7769e-135	233	531	13101	330069	30.5%	3.82%	,NGDN,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,SLC38A3,SERPINB9,RPL15,SSH2,MACROD1,APBA1,SERPINB6,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,SPRY4,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,PPM1H,JAK2,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,NUDT3,ITPR2,TRIM47,CHST3,UBE2I,ZNF613,NANOS2,TNFAIP3,GRK6,CREM,PPP2R5E,VWF,AGO1,AGO3,LOC338817,HDAC2,LOC100129858,STXBP1,SDHAP2,CORO2B,GNAI2,TSC1,TNPO1,TMEM202,GPN2,RNF150,DOT1L,DNHD1,EGLN3,CHEK2P2,ARL6IP5,IL6R,MIR589,FAM72D,RELA,NMU,RPS10-NUDT3,SLC17A5,C14ORF39,SPATC1,TBC1D22B,LINC00475,BRE,IRF8,TGFBR2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,ZNF649,ITGB1,PKN2,CDC42EP4,SGSM2,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,TTC21A,CUL4A,ZNF791,WBP2,NFIX
UP00088_1_Plagl1_primary	4.8233e-131	1.5821e-129	137	627	2904	340266	17.93%	0.85%	,NGDN,MAN2B1,STK11,MAP3K8,BHLHE40,FAM153C,TTYH2,HEBP1,ASRGL1,ZMYM2,IARS,SLC38A3,SERPINB9,RPL15,APBA1,SERPINB6,OSBPL10,SCOC,VIM,KPNA7,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PIK3R1,FAM129B,C15ORF53,FLYWCH1,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,NANOS2,TNFAIP3,GRK6,CREM,CLK1,VWF,LOC338817,HDAC2,LOC100129858,STXBP1,PXDC1,CORO2B,GNAI2,TSC1,TNPO1,ZNF609,TMEM202,DOT1L,DNHD1,TGFBR2,MTMR12,ARL6IP5,IL6R,FEV,MIR589,NMU,NEAT1,C14ORF39,SRRM1,LINC00475,BRE,CRYBA2,CLCNKA,RERE,GFI1B,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,PIGX,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,TBC1D22B,AZIN1,TTC21A,WBP2,NFIX,BZW1
UP00065_1_Zfp161_primary	1.3245e-125	4.0730e-124	104	660	1175	341995	13.61%	0.34%	,LOC338817,NGDN,PIGX,DPF3,STK11,ZNF706,STXBP1,SDHAP2,TNFAIP3,DNM3,SPRY4,CLCNKA,FAM153C,TTC21A,WDR89,TSC1,RERE,MINK1,MAP3K8,TMEM11,GFI1B,PPP1R2,CDK12,ATG16L2,MAN2B1,C17ORF103,PPM1H,TMEM202,JAK2,TTYH2,FAM129B,FNDC3A,RNF150,DOT1L,DLC1,LINC00475,ITGB1,TGFBR2,SDK2,IARS,APBA1,APOD,RPL15,MIR589,TNPO1,FRMD8,SGSM2,WBP2,ITPR2,TRIM47,PLEKHM1P,THTPA,BRE,SBNO2,NEAT1,ACTB,PXDC1,SRRM3,IRF8,SSH2,RAI14,VIM,CUL4A,BHLHE40,ZNF791,PPP2R5E,VWF,NFIX,BHLHE40-AS1
UP00057_1_Zic2_primary	3.6114e-119	1.0452e-117	128	636	2877	340293	16.75%	0.84%	,NGDN,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,OR6W1P,PIP,ASRGL1,ZMYM2,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,SPRY4,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PIK3R1,FNDC3A,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,IRF8,TNFAIP3,CREM,PPP2R5E,AGO1,AGO3,LOC338817,HDAC2,PXDC1,CORO2B,TSC1,ZNF609,TMEM202,DOT1L,DLC1,DNHD1,TGFBR2,CHEK2P2,MTMR12,IL6R,FEV,MIR589,FAM72D,RELA,NEAT1,C14ORF39,SRRM1,ITPR2,CLCNKA,WDR89,RERE,MINK1,GFI1B,CDK12,SCGB1D4,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,PIGX,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,CUL4A,WBP2
UP00102_1_Zic1_primary	3.6843e-118	1.0070e-116	129	635	3010	340160	16.88%	0.88%	,NGDN,DPF3,STK11,MAP3K8,PPP1R2,GRK6,MAN2B1,OR6W1P,PIP,ASRGL1,ZMYM2,SLC38A3,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,VIM,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,SPRY4,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,PIK3R1,FNDC3A,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,IRF8,TNFAIP3,BHLHE40,CREM,PPP2R5E,AGO1,AGO3,LOC338817,FAM153C,PXDC1,CORO2B,GNAI2,TSC1,TMEM202,DOT1L,DNHD1,CHEK2P2,IL6R,FEV,MIR589,RELA,NEAT1,C14ORF39,SRRM1,ITPR2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,SCGB1D4,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,ZNF791,WBP2
UP00006_1_Zic3_primary	6.3222e-116	1.6371e-114	127	637	2984	340186	16.62%	0.87%	,NGDN,DPF3,STK11,MAP3K8,PPP1R2,BHLHE40,MAN2B1,OR6W1P,PIP,ASRGL1,ZMYM2,SERPINB9,RPL15,MACROD1,APBA1,SERPINB6,OSBPL10,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,SPRY4,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PIK3R1,FNDC3A,SDK2,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,IRF8,TNFAIP3,CREM,PPP2R5E,AGO1,AGO3,LOC338817,PXDC1,CORO2B,TSC1,ZNF609,TMEM202,DOT1L,DLC1,DNHD1,TGFBR2,CHEK2P2,MTMR12,IL6R,FEV,MIR589,FAM72D,RELA,NEAT1,C14ORF39,SRRM1,ITPR2,CLCNKA,WDR89,RERE,MINK1,GFI1B,CDK12,SCGB1D4,LOC100130987,MED16,ZNF649,ITGB1,PKN2,CDC42EP4,PIGX,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,CUL4A,ZNF791,WBP2,NFIX
UP00001_1_E2F2_primary	1.3943e-94	3.4300e-93	74	690	700	342470	9.69%	0.2%	,SPATC1,NGDN,MAN2B1,KPNA7,STK11,FAM129B,LOC100129858,STXBP1,PXDC1,HDAC2,CLCNKA,WDR89,RERE,MINK1,APOD,PPP1R2,BHLHE40,ATG16L2,ZNF609,PPM1H,SCOC,LOC100130987,ZNF649,FNDC3A,RNF150,DLC1,ZNF438,ZMYM2,OSBPL10,SDK2,IARS,PKN2,RPL15,MIR589,FRMD8,SGSM2,MACROD1,HEBP1,SDHAP2,TRIM47,FAM72D,THTPA,BRE,CLK1,EGLN3,SBNO2,ZNF613,WBP2,NEAT1,ACTB,TBC1D22B,IRF8,RAI14,VIM,CUL4A,LINC00475,HSD3B2,PPP2R5E,VWF,BZW1,BHLHE40-AS1,YBX2
UP00003_1_E2F3_primary	2.7060e-87	6.3398e-86	75	689	940	342230	9.82%	0.27%	,LOC338817,NGDN,MAN2B1,KPNA7,STK11,FAM129B,LOC100129858,STXBP1,PXDC1,HDAC2,CLCNKA,OSBPL10,WDR89,MINK1,MAP3K8,PPP1R2,ATG16L2,ZNF609,PPM1H,SCOC,LOC100130987,ZNF649,FNDC3A,RNF150,C15ORF53,ZMYM2,EGLN3,SDK2,IARS,PKN2,APOD,RPL15,MIR589,FRMD8,SGSM2,MACROD1,HEBP1,SDHAP2,TRIM47,THTPA,ACTB,CHST11,SBNO2,ZNF613,WBP2,NEAT1,TBC1D22B,DLC1,IRF8,RAI14,VIM,CUL4A,LINC00475,HSD3B2,PPP2R5E,BRE,YBX2
MA0146.2.Zfx	2.6159e-78	5.8501e-77	190	574	16524	326646	24.87%	4.82%	,NGDN,MAN2B1,STK11,MAP3K8,PPP1R2,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,SLC38A3,RPL15,SEC24A,MACROD1,APBA1,OSBPL10,PXDC1,RAI14,VIM,KPNA7,EXD2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,SPRY4,HOXC6,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,JAK2,FNDC3A,C15ORF53,SDK2,NUDT3,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,NANOS2,TNFAIP3,GRK6,CREM,CLK1,AGO1,AGO3,DPF3,HDAC2,ITPR2,CORO2B,GNAI2,TSC1,TNPO1,ZNF609,TMEM202,GPN2,RNF150,DOT1L,CHEK2P2,MTMR12,FEV,MIR589,FAM72D,GALNT16,NMU,RPS10-NUDT3,C14ORF39,TBC1D22B,CTGF,LINC00570,BRE,IRF8,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,MED16,ZNF649,ITGB1,CDC42EP4,PPP2R5E,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,WBP2,NFIX,BZW1
klf4_homer	1.2802e-70	2.7385e-69	168	596	14138	329032	21.99%	4.12%	,NGDN,MAN2B1,STK11,MAP3K8,GRK6,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,APBA1,RPL15,MACROD1,RPS10-NUDT3,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,HSD3B2,ACTB,NCMAP,YBX2,HOXC8,MICALL2,NOVA2,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,ZNF609,JAK2,PIK3R1,FAM129B,FNDC3A,FLYWCH1,SDK2,NUDT3,TNPO1,FRMD8,SDHAP2,TRIM47,CHST3,UBE2I,ZNF613,CCDC130,NANOS2,TNFAIP3,BHLHE40,CREM,CLK1,VWF,HDAC2,LOC100129858,STXBP1,ITPR2,CORO2B,TSC1,TMEM11,C17ORF103,TMEM202,GPN2,DOT1L,DLC1,ZNF438,CHEK2P2,IL6R,FEV,MIR589,FAM72D,NEAT1,SLC17A5,C14ORF39,SPATC1,TBC1D22B,LINC00475,BRE,IRF8,CRYBA2,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,MED16,ZNF649,PKN2,PIGX,GFI1B,PLEKHM1P,THTPA,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,TTC21A,CUL4A,ZNF791,WBP2,NFIX,BZW1
MA0471.1.E2F6	2.3755e-69	4.8698e-68	173	591	15393	327777	22.64%	4.49%	,DPF3,STK11,HDAC2,MAP3K8,PPP1R2,BHLHE40,MAN2B1,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,ASRGL1,ZMYM2,IARS,RPL15,SSH2,MACROD1,APBA1,OSBPL10,SCOC,PXDC1,RAI14,VIM,KPNA7,ATP8B2,HSD3B2,ACTB,NCMAP,HOXC8,NOVA2,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PPM1H,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,FRMD8,SDHAP2,TRIM47,EGLN3,IRF8,GRK6,CREM,PPP2R5E,VWF,AGO1,AGO3,LOC338817,FAM153C,LOC100129858,STXBP1,ITPR2,GNAI2,TSC1,TNPO1,TMEM202,GPN2,RNF150,DOT1L,DLC1,ZNF438,DNHD1,CHEK2P2,MTMR12,ARL6IP5,IL6R,MIR589,FAM72D,RELA,NMU,NEAT1,C14ORF39,SPATC1,TBC1D22B,LINC00475,LINC00570,BRE,NANOS2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,RAI1,LOC100130987,ITGB1,CDC42EP4,GFI1B,PLEKHM1P,CHST11,SBNO2,PEMT,SRRM1,SRRM3,AZIN1,ROCK2,TTC21A,CUL4A,ZNF791,WBP2,NFIX
MA0163.1.PLAG1	7.7534e-65	1.5259e-63	164	600	14758	328412	21.47%	4.3%	,NGDN,MAN2B1,STK11,MAP3K8,GRK6,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,HEBP1,RELA,ZMYM2,IARS,MACROD1,OSBPL10,SCOC,RAI14,VIM,KPNA7,ACTB,NCMAP,YBX2,HOXC8,NOVA2,DPF3,HOXC6,DNM3,KREMEN2,GTF2E1,APOD,BHLHE40-AS1,GOLPH3,PPM1H,PIK3R1,FAM129B,FNDC3A,C15ORF53,FLYWCH1,SDK2,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,NANOS2,TNFAIP3,BHLHE40,CREM,CLK1,AGO1,AGO3,LOC338817,HDAC2,LOC100129858,STXBP1,PXDC1,CORO2B,TSC1,ZNF609,TMEM202,GPN2,DOT1L,CHEK2P2,MTMR12,FEV,MIR589,FAM72D,ASRGL1,APBA1,MICALL2,SPATC1,SRRM1,LINC00475,IRF8,ITPR2,CRYBA2,CLCNKA,WDR89,RERE,MINK1,ARAP3,CDK12,SCGB1D4,RAI1,LOC100130987,ZNF649,SGSM2,PPP2R5E,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,PEMT,TBC1D22B,SRRM3,AZIN1,TTC21A,CUL4A,WBP2,NFIX,BZW1
UP00028_1_Tcfap2e_primary	8.6040e-64	1.6281e-62	100	664	4633	338537	13.09%	1.35%	,HOXC8,NGDN,LOC338817,PXDC1,OR6W1P,STK11,DPF3,LOC100129858,HOXC6,PIGX,SPRY4,CRYBA2,RNF150,GNAI2,WDR89,TSC1,RERE,MINK1,MAP3K8,GFI1B,FAM153C,CDK12,BHLHE40-AS1,MAN2B1,SCGB1D4,PPM1H,SCOC,JAK2,LOC100130987,PIK3R1,PIP,FNDC3A,ASRGL1,DOT1L,DLC1,DNHD1,ITGB1,EGLN3,SDK2,CHEK2P2,SLC38A3,ZMYM2,APBA1,ZNF706,MICALL2,FEV,RPL15,MIR589,SEC24A,TBC1D22B,WBP2,ITPR2,TRIM47,PLEKHM1P,FAM72D,THTPA,RELA,CHST11,SBNO2,NMU,CCDC130,ACTB,GRK6,SRRM1,NCMAP,C14ORF39,TNFAIP3,VIM,CUL4A,BHLHE40,HSD3B2,PPP2R5E,BRE,NFIX,AGO1,AGO3,YBX2
MA0062.2.GABPA	3.1353e-56	5.7132e-55	81	683	3247	339923	10.6%	0.95%	,HOXC8,NGDN,GOLPH3,LOC338817,NOVA2,STK11,DPF3,FAM129B,HOXC6,ZNF649,GRK6,BHLHE40,CLCNKA,GNAI2,WDR89,MTMR12,RERE,MINK1,TNPO1,GFI1B,STXBP1,CDK12,ATG16L2,MAN2B1,TSC1,RAI1,TMEM202,TTYH2,NANOS2,FNDC3A,RNF150,PIK3R1,C15ORF53,DNHD1,ZMYM2,EGLN3,MED16,APBA1,ARL6IP5,PKN2,IL6R,SPRY4,MIR589,NMU,ITGB1,PPP2R5E,TRIM47,PLEKHM1P,THTPA,ACTB,CLK1,CHST11,SBNO2,ZNF613,WBP2,NEAT1,PEMT,IRF8,DLC1,C14ORF39,RAI14,CUL4A,ATP8B2,SEC24A,HSD3B2,FRMD8,VWF,NFIX,BZW1,BHLHE40-AS1,YBX2
MA0527.1.ZBTB33	8.6862e-56	1.5263e-54	57	707	1133	342037	7.46%	0.33%	,DPF3,GOLPH3,STK11,PIGX,DNM3,TRIM47,WDR89,KPNA7,APOD,ARAP3,ATG16L2,ZNF609,SCGB1D4,PPM1H,TMEM202,LOC100130987,TTYH2,ZNF649,FNDC3A,ASRGL1,DOT1L,DLC1,ITGB1,SDK2,IARS,MTMR12,PIK3R1,SPRY4,RPL15,WBP2,SDHAP2,CORO2B,CHST11,SBNO2,ZNF613,NMU,APBA1,PXDC1,SRRM3,RAI14,TTC21A,CUL4A,FAM153C,LINC00475,HSD3B2,PPP2R5E,VWF,AGO1,AGO3,YBX2
MA0524.1.TFAP2C	1.7346e-54	2.9428e-53	139	625	12505	330665	18.19%	3.64%	,NGDN,DPF3,STK11,MAP3K8,LOC646999,PPP1R2,GRK6,FAM153C,ZNF706,OR6W1P,PIP,ASRGL1,ZMYM2,SLC38A3,SEC24A,MACROD1,OSBPL10,KPNA7,ATP8B2,HSD3B2,LOC100507489,YBX2,HOXC8,C14ORF39,MAN2B1,NOVA2,HOXC6,DNM3,CRYBA2,GTF2E1,APOD,BHLHE40-AS1,PPM1H,JAK2,PIK3R1,FNDC3A,SDK2,SDHAP2,TRIM47,CHST3,UBE2I,CCDC130,NCMAP,NANOS2,BHLHE40,CLK1,VWF,AGO1,AGO3,LOC338817,PXDC1,SPRY4,GNAI2,TSC1,TMEM202,RNF150,DOT1L,DLC1,ZNF438,TGFBR2,CHEK2P2,ARL6IP5,IL6R,FEV,NMU,APBA1,MICALL2,SRRM1,CTGF,BRE,IRF8,ITPR2,YAE1D1,WDR89,RERE,MINK1,ARAP3,CDK12,ATG16L2,SCGB1D4,ITGB1,CDC42EP4,PPP2R5E,PIGX,GFI1B,PLEKHM1P,THTPA,CHST11,SBNO2,TBC1D22B,AZIN1,TTC21A,CUL4A,WBP2,NFIX,BZW1
UP00022_1_Zfp740_primary	2.1020e-49	3.4472e-48	109	655	8219	334951	14.27%	2.4%	,NGDN,MAN2B1,STK11,MAP3K8,BHLHE40,FAM153C,ZNF706,OR6W1P,TTYH2,PIP,RELA,ZMYM2,IARS,RPL15,SSH2,MACROD1,APBA1,SCOC,VIM,KPNA7,ATP8B2,HSD3B2,ACTB,HOXC8,NOVA2,HOXC6,DNM3,CRYBA2,APOD,NEAT1,BHLHE40-AS1,PIK3R1,FAM129B,C15ORF53,FLYWCH1,NUDT3,FRMD8,SDHAP2,TRIM47,CHST3,EGLN3,ZNF613,NANOS2,GRK6,PPP2R5E,AGO1,AGO3,LOC100129858,STXBP1,PXDC1,SPRY4,TSC1,TNPO1,GPN2,DOT1L,CHEK2P2,IL6R,FEV,MIR589,FAM72D,ASRGL1,RPS10-NUDT3,SPATC1,LINC00475,ITPR2,KREMEN2,CLCNKA,WDR89,RERE,MINK1,GFI1B,ATG16L2,SCGB1D4,LOC100130987,ZNF649,ITGB1,SGSM2,PIGX,THTPA,CHST11,SBNO2,TBC1D22B,CUL4A,ZNF791,WBP2,NFIX
UP00010_1_Tcfap2b_primary	2.2212e-49	3.5253e-48	88	676	4967	338203	11.52%	1.45%	,HOXC8,NGDN,PIGX,LOC338817,NOVA2,STK11,DPF3,HOXC6,SDHAP2,HDAC2,DNM3,SPRY4,SERPINB9,CRYBA2,RNF150,PLEKHM1P,TSC1,RERE,GTF2E1,APOD,TMEM11,GFI1B,FAM153C,UBE2I,MAN2B1,SCGB1D4,PPM1H,TMEM202,PIK3R1,PIP,FNDC3A,RELA,DOT1L,C15ORF53,LINC00475,ITGB1,EGLN3,SDK2,IARS,OR6W1P,ZNF706,CDC42EP4,FEV,MIR589,SEC24A,KPNA7,MACROD1,ITPR2,TRIM47,CHST3,THTPA,ASRGL1,SERPINB6,CHST11,SBNO2,NMU,APBA1,C17ORF103,PXDC1,TBC1D22B,NANOS2,TTC21A,CUL4A,CDK12,ZNF791,HSD3B2,WBP2,ACTB,LOC100507489,YBX2
UP00005_1_Tcfap2a_primary	2.6368e-47	4.0541e-46	85	679	4856	338314	11.13%	1.42%	,HOXC8,CDK12,DPF3,STK11,LOC100129858,HOXC6,SDHAP2,DNM3,CRYBA2,CLCNKA,KREMEN2,TTC21A,GNAI2,PLEKHM1P,TSC1,MINK1,MAP3K8,TNPO1,GFI1B,ACTB,UBE2I,ATG16L2,MAN2B1,SCGB1D4,PPM1H,TMEM202,JAK2,LOC100130987,PIK3R1,FNDC3A,RELA,DLC1,FLYWCH1,ITGB1,EGLN3,SDK2,CHEK2P2,SLC38A3,GTF2E1,ZMYM2,APBA1,ARL6IP5,APOD,IL6R,FEV,RPL15,MIR589,SEC24A,MACROD1,ITPR2,TRIM47,CHST3,ASRGL1,CHST11,SBNO2,SCOC,SPRY4,TBC1D22B,RNF150,BHLHE40,VIM,CUL4A,ATP8B2,HSD3B2,WBP2,VWF,BHLHE40-AS1,YBX2
UP00087_1_Tcfap2c_primary	3.6002e-45	5.3676e-44	85	679	5188	337982	11.13%	1.51%	,HOXC8,NGDN,LOC338817,OR6W1P,STK11,DPF3,LOC100129858,HOXC6,SDHAP2,CRYBA2,TTC21A,GNAI2,PLEKHM1P,TSC1,MINK1,MAP3K8,GFI1B,FAM153C,CDK12,BHLHE40-AS1,MAN2B1,UBE2I,PPM1H,TMEM202,JAK2,LOC100130987,PIK3R1,PIP,FNDC3A,RELA,DOT1L,DLC1,DNHD1,ITGB1,EGLN3,SDK2,CHEK2P2,SLC38A3,GTF2E1,ZMYM2,APBA1,APOD,FEV,RPL15,MIR589,SEC24A,ITPR2,TRIM47,CHST3,THTPA,BRE,CHST11,SBNO2,NMU,SCOC,ACTB,TBC1D22B,RNF150,VIM,CUL4A,BHLHE40,HSD3B2,WBP2,VWF,AGO1,AGO3,YBX2
