X	with_clust4_RELA
139	0.0941619585687
140	0.107344632768
141	0.118644067797
142	0.104519774011
143	0.0922787193974
144	0.118644067797
145	0.116760828625
146	0.120527306968
147	0.151600753296
148	0.129943502825
149	0.121468926554
150	0.112994350282
