id	baseMean	0.TNF.rnaseq.HG18	30.TNF.rnaseq.HG18	foldChange	log2FoldChange	pval	padj	pseudo.log2foldchange
FLJ30403	25.5867901572865	23.0014796240987	28.1721006904743	1.22479515017627	0.292540475319295	0.777168507280137	1	0.281465932127708
FLJ30679	1.95929804484828	2.87518495301233	1.04341113668423	0.362902266718894	-1.46234702684417	0.865726706805904	1	-0.923285663115749
FLJ30838	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FLJ31306	653.017802755673	662.250934177174	643.784671334171	0.97211591273035	-0.0407997473618585	0.853836598316464	1	-0.0407373558285542
FLJ31485	0	0	0	NA	NA	NA	NA	0
FLJ31662	0	0	0	NA	NA	NA	NA	0
FLJ31813	48.310004015822	51.753329154222	44.866678877422	0.866933192717357	-0.206007273584388	0.773114076333907	1	-0.201815693928258
FLJ33360	0	0	0	NA	NA	NA	NA	0
FLJ33534	0.958394984337445	1.91678996867489	0	0	-Inf	0.822931780100193	1	-1.54438150483037
FLJ33581	0	0	0	NA	NA	NA	NA	0
FLJ33630	236.47977939186	231.931586209662	241.027972574058	1.03922012742229	0.0555012780184453	0.868683797939031	1	0.0552675112406806
FLJ34208	12.223377106997	6.70876489036212	17.7379893236319	2.64400222895194	1.40272339306972	0.312181941310831	1	1.28139452013703
FLJ34503	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FLJ35024	2.43849553701701	3.83357993734978	1.04341113668423	0.27217670003917	-1.87738452612302	0.728255162818474	1	-1.24211259583597
FLJ35282	1.91678996867489	3.83357993734978	0	0	-Inf	0.515543164408449	1	-2.27309210102348
FLJ35390	33.5089984890264	32.5854294674731	34.4325675105797	1.05668601191678	0.0795467519850962	0.959971115181906	1	0.0772405324181484
FLJ35424	0	0	0	NA	NA	NA	NA	0
FLJ35946	52.0469591465636	49.8365391855471	54.2573791075801	1.08870680015668	0.122615473876982	0.871676867831216	1	0.12030131693621
FLJ36000	1.52260862885295	0.958394984337445	2.08682227336846	2.17741360031336	1.12261547387698	0.976260407903065	1	0.656450652601263
FLJ36777	1.95929804484828	2.87518495301233	1.04341113668423	0.362902266718894	-1.46234702684417	0.865726706805904	1	-0.923285663115749
FLJ37035	2.00180612102168	1.91678996867489	2.08682227336846	1.08870680015668	0.122615473876982	1	1	0.081740916019911
FLJ37201	2.87518495301233	5.75036990602467	0	0	-Inf	0.315849530683135	1	-2.75496656097315
FLJ37453	288.186673929036	289.435285269908	286.938062588164	0.991372086235388	-0.0125014570360747	0.978460969520312	1	-0.0124582267844584
FLJ37505	0	0	0	NA	NA	NA	NA	0
FLJ38109	42.6446502621441	38.3357993734978	46.9535011507905	1.22479515017627	0.292540475319295	0.689726000273717	1	0.285793250195042
FLJ38576	1.56511670502635	0	3.1302334100527	Inf	Inf	0.598934770240982	1	2.04622331433487
FLJ39051	72.1616451633886	78.5883887156705	65.7349016111066	0.83644546841306	-0.257656607241185	0.637574553140586	1	-0.254116496670976
FLJ39080	0	0	0	NA	NA	NA	NA	0
FLJ39639	26.8543503290991	29.7102445144608	23.9984561437373	0.80775020656786	-0.30801888045288	0.755815156312371	1	-0.296880999488292
FLJ39739	0	0	0	NA	NA	NA	NA	0
FLJ40194	0	0	0	NA	NA	NA	NA	0
FLJ40288	0	0	0	NA	NA	NA	NA	0
FLJ40292	0	0	0	NA	NA	NA	NA	0
FLJ40852	10.3607038687569	13.4175297807242	7.30387795678963	0.544353400078341	-0.877384526123018	0.589066898019166	1	-0.79596685693512
FLJ41200	40.6969608715572	46.9613542325348	34.4325675105797	0.733210702146336	-0.447700250879773	0.536110135035876	1	-0.436796385492177
FLJ41278	0	0	0	NA	NA	NA	NA	0
FLJ41350	0	0	0	NA	NA	NA	NA	0
FLJ41649	0	0	0	NA	NA	NA	NA	0
FLJ41941	0	0	0	NA	NA	NA	NA	0
FLJ42102	0.958394984337445	1.91678996867489	0	0	-Inf	0.822931780100193	1	-1.54438150483037
FLJ42289	4.79197492168722	9.58394984337445	0	0	-Inf	0.116556325562334	1	-3.40380622479815
FLJ42351	7.48551891574459	7.66715987469956	7.30387795678963	0.952618450137096	-0.0700296040654138	1	1	-0.0617740764978572
FLJ42393	0	0	0	NA	NA	NA	NA	0
FLJ42627	250.577438391358	243.432326021711	257.722550761005	1.0587030694437	0.0822980186894939	0.793241890087309	1	0.0819707143227122
FLJ42709	136.857062178683	125.549742948205	148.164381409161	1.18012492841411	0.238939591844214	0.543887924823035	1	0.237198502160319
FLJ42875	0	0	0	NA	NA	NA	NA	0
FLJ42969	0	0	0	NA	NA	NA	NA	0
FLJ43315	0	0	0	NA	NA	NA	NA	0
FLJ43663	96.5658913012092	92.9643134807322	100.167469121686	1.07748301871177	0.107665132411011	0.832929049706925	1	0.106560611536139
FLJ43681	0	0	0	NA	NA	NA	NA	0
FLJ43879	0	0	0	NA	NA	NA	NA	0
FLJ44313	3.43939859752784	4.79197492168722	2.08682227336846	0.435482720062672	-1.19931262101038	0.772948951012364	1	-0.907932934948629
FLJ44511	40.4186951059941	29.7102445144608	51.1271456975274	1.72085913573153	0.783129007605315	0.265758076006612	1	0.763314866025025
FLJ44635	40.2602714555619	45.0445642638599	35.4759786472639	0.787575132028237	-0.344510536550316	0.644388358867893	1	-0.336084164683841
FLJ45079	0	0	0	NA	NA	NA	NA	0
FLJ45340	1139.58814093333	1172.1170658447	1107.05921602197	0.944495433332983	-0.0823842737356396	0.654568133581125	1	-0.0823120048825299
FLJ45445	1.00090306051084	0.958394984337445	1.04341113668423	1.08870680015668	0.122615473876982	1	1	0.0613077369384911
FLJ45513	31.8588656316533	34.502219436148	29.2155118271585	0.846771955677419	-0.239954605507726	0.795226703500132	1	-0.23261983775139
FLJ45974	0	0	0	NA	NA	NA	NA	0
FLJ46066	0	0	0	NA	NA	NA	NA	0
FLJ46257	0	0	0	NA	NA	NA	NA	0
FLJ46284	0	0	0	NA	NA	NA	NA	0
FLJ46300	0	0	0	NA	NA	NA	NA	0
FLJ46361	0	0	0	NA	NA	NA	NA	0
FLJ46446	0	0	0	NA	NA	NA	NA	0
FLJ46906	82.8199055653592	85.2971536060326	80.3426575246859	0.941914872045668	-0.0863314163945143	0.884123057424096	1	-0.0853008493775027
FLNA	142602.706536238	146367.040402999	138838.372669477	0.948563093762143	-0.0761843570646146	0.572715337724148	1	-0.0761838225780203
FLNB	58763.5216160284	59608.3344458517	57918.708786205	0.97165454000092	-0.041484622636422	0.759901184218635	1	-0.0414839165923926
FLNC	15844.3517872056	16863.9181444017	14824.7854300096	0.879083099376343	-0.185928545683036	0.179769810870682	1	-0.185916779228901
FLOT1	5372.1832057669	5347.84401260294	5396.52239893085	1.00910243197318	0.0130726269706866	0.92999317818626	1	0.0130701939984021
FLOT2	5325.09432730584	5256.79648909089	5393.3921655208	1.02598458523425	0.0370090555325312	0.801113458420124	1	0.0370021061412338
FLRT1	4.00361224204335	3.83357993734978	4.17364454673693	1.08870680015668	0.122615473876982	1	1	0.0980888365948944
FLRT2	6756.49018172469	6730.80797500188	6782.17238844751	1.00763124035575	0.0109677568469925	0.940272804216533	1	0.0109661337795259
FLRT3	5.92040221071824	7.66715987469956	4.17364454673693	0.544353400078341	-0.877384526123018	0.735865521245699	1	-0.744378379248173
FLT1	5360.07181769329	5279.79796871498	5440.34566667159	1.03040792449028	0.0432155938474481	0.768286724866281	1	0.0432075316433576
FLT3	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FLT3LG	100.356963162386	101.589868339769	99.1240579850021	0.975727792593252	-0.0354493723552693	0.961258628289938	1	-0.0350995899040827
FLT4	3914.35449717652	4046.34362387269	3782.36537048034	0.934761286254848	-0.0973301096805147	0.517203913483632	1	-0.0973052322576216
FLVCR1	261.714896285498	251.099485896411	272.330306674585	1.08455143069043	0.117098468909416	0.697527340734512	1	0.1166522576264
FLVCR1-AS1	57.3722482908543	70.9212288409709	43.8232677407377	0.617914670359197	-0.694520468973207	0.237831028720311	1	-0.682169841688586
FLVCR2	102.231245054887	106.381843261456	98.0806468483178	0.921967920853406	-0.117211540795487	0.810088202972392	1	-0.116074882417396
FLYWCH1	3196.68344354501	3077.40629470754	3315.96059238249	1.07751797287385	0.107711933499731	0.482933281304982	1	0.107678217847964
FLYWCH2	1170.61596484081	1072.4439874736	1268.78794220803	1.18308084807017	0.242548666344174	0.180717657064744	1	0.242340670360569
FMN1	24.1491976807803	20.1262946710863	28.1721006904743	1.39976588591573	0.48518555326169	0.621607861297362	1	0.46554952282781
FMN2	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FMNL1	121.120878976073	127.46653291688	114.775225035266	0.900434195618308	-0.151307248099548	0.725807913278494	1	-0.150066007639053
FMNL2	1991.10535254353	1911.03959876887	2071.1711063182	1.08379287778887	0.116089071509106	0.478975200713009	1	0.116030734084767
FMNL3	3992.62586762297	4104.80571791728	3880.44601732866	0.945342187668152	-0.0810914554020725	0.589006323339788	1	-0.0810711394915433
FMO1	0	0	0	NA	NA	NA	NA	0
FMO2	0	0	0	NA	NA	NA	NA	0
FMO3	0	0	0	NA	NA	NA	NA	0
FMO4	12.7991994057739	17.251109718074	8.34728909347386	0.483869688958525	-1.04730952756533	0.446380202993704	1	-0.965364267045139
FMO5	20.5822748547323	18.2095047024115	22.9550450070531	1.26060787386563	0.334119579070694	0.776988357924071	1	0.318509202972094
FMO6P	0	0	0	NA	NA	NA	NA	0
FMO9P	0	0	0	NA	NA	NA	NA	0
FMOD	1.56511670502635	0	3.1302334100527	Inf	Inf	0.598934770240982	1	2.04622331433487
FMR1	1054.62729636417	1076.27756741095	1032.97702531739	0.959768238784608	-0.0592420235566469	0.753822132000425	1	-0.0591858875979163
FMR1-AS1	60.4058568942989	61.3372789975965	59.4744347910012	0.969629493889544	-0.0444945119582761	0.970179467787889	1	-0.043769802673741
FMR1NB	0	0	0	NA	NA	NA	NA	0
FN1	241980.552081114	230463.325093657	253497.779068571	1.09994845802712	0.137435922758274	0.308261317788804	1	0.137435353938507
FN3K	266.495262552923	249.182695927736	283.807829178111	1.13895480631776	0.187710502098867	0.522649597513817	1	0.187006797699373
FN3KRP	1188.43914128515	1199.91052039048	1176.96776217981	0.98087960908685	-0.0278520206568428	0.882106029423863	1	-0.0278286031084924
FNBP1	2812.90873503511	2802.34693420269	2823.47053586753	1.007537825316	0.0108340019010821	0.946976164298581	1	0.0108301517038303
FNBP1L	3748.97724564787	3705.15500944856	3792.79948184718	1.02365473837805	0.0337292004727031	0.82444660393055	1	0.0337202051455847
FNBP4	1933.26944195564	1897.62206898814	1968.91681492315	1.03757057166447	0.0532094665104554	0.748618929502851	1	0.0531819514600045
FNDC1	0.958394984337445	1.91678996867489	0	0	-Inf	0.822931780100193	1	-1.54438150483037
FNDC3A	1904.70315992535	1894.74688403513	1914.65943581557	1.01050934663	0.0150826658783494	0.930440316939819	1	0.0150747512457201
FNDC3B	5611.79697414133	5497.35363015958	5726.24031812307	1.04163579485005	0.0588509313478901	0.686735890004452	1	0.0588404433059928
FNDC4	721.96027181579	695.794758628985	748.125785002595	1.07521043486548	0.104619044583136	0.613970227426009	1	0.104474208726351
FNDC5	10.5732442496239	8.625554859037	12.5209336402108	1.45160906687558	0.537652973155826	0.76219122424578	1	0.490253163808875
FNDC7	0	0	0	NA	NA	NA	NA	0
FNDC8	19.1446823782261	15.3343197493991	22.9550450070531	1.49697185021544	0.58204709251428	0.602273606834174	1	0.552423149728974
FNDC9	0	0	0	NA	NA	NA	NA	0
FNIP1	1595.93421114158	1587.10209406281	1604.76632822035	1.01112986632909	0.0159683043394835	0.929067255481518	1	0.0159583047853591
FNIP2	651.197637593606	668.001304083199	634.393971104013	0.949689719505398	-0.0744718585478553	0.730340524225526	1	-0.0743576219180593
FNTA	1267.1395190342	1295.75001882423	1238.52901924418	0.955839476173063	-0.0651597427632953	0.717803729812884	1	-0.0651083431569432
FNTB	13.927626694805	15.3343197493991	12.5209336402108	0.816530100117511	-0.292422025401862	0.869335106312955	1	-0.272711599039384
FOCAD	1685.85706293712	1688.69196240258	1683.02216347167	0.996642490722319	-0.00485201188778881	0.9809921922457	1	-0.00484913552017474
FOLH1	6.8362891188823	10.5423448277119	3.1302334100527	0.296920036406368	-1.75185364403916	0.397609613268513	1	-1.48264111785245
FOLH1B	0	0	0	NA	NA	NA	NA	0
FOLR1	0	0	0	NA	NA	NA	NA	0
FOLR2	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOLR3	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOLR4	0	0	0	NA	NA	NA	NA	0
FONG	1.00090306051084	0.958394984337445	1.04341113668423	1.08870680015668	0.122615473876982	1	1	0.0613077369384911
FOPNL	475.088889133261	462.904777434986	487.273000831536	1.0526419786194	0.0740148347508709	0.758930598423048	1	0.0738593024407148
FOS	105.705298646844	16.2927147337366	195.117882559951	11.9757748017235	3.58204709251428	1.89800965598288e-12	6.70076492297624e-10	3.50348481393807
FOSB	153.416263055366	34.502219436148	272.330306674585	7.89312430113594	2.98059646900455	2.74871806153302e-13	1.05863127888042e-10	2.94466431051921
FOSL1	1294.02459781686	1183.61780565674	1404.43138997698	1.18655818057562	0.246782842015259	0.163823391835166	1	0.246591350134489
FOSL2	7166.55792764992	6307.19739192473	8025.91846337511	1.27250155095049	0.347667414687784	0.0152575652642033	1	0.347618438238735
FOXA1	7.57053506809138	5.75036990602467	9.39070023015809	1.63306020023502	0.707577974598138	0.746781059676225	1	0.62225441477197
FOXA2	0	0	0	NA	NA	NA	NA	0
FOXA3	0	0	0	NA	NA	NA	NA	0
FOXB1	0	0	0	NA	NA	NA	NA	0
FOXB2	0	0	0	NA	NA	NA	NA	0
FOXC1	673.128562231626	644.041429474763	702.215694988488	1.09032689956168	0.124760745708539	0.554697086793433	1	0.124575445803572
FOXC2	1608.1838772562	1016.85707838203	2199.51067613036	2.16304800634334	1.11306568459943	8.86951204551195e-11	2.83590096458954e-08	1.11230337049464
FOXD1	4.52531781038547	3.83357993734978	5.21705568342116	1.36088350019585	0.444543568764344	0.953174996917262	1	0.363139399491864
FOXD2	30.815454494969	34.502219436148	27.12868955379	0.786288244557603	-0.346869809424238	0.694327183878902	1	-0.335866875505012
FOXD2-AS1	36.9483970865542	37.3774043891604	36.5193897839481	0.977044564243175	-0.0335037280402997	1	1	-0.0326207758166941
FOXD3	0	0	0	NA	NA	NA	NA	0
FOXD4	1.00090306051084	0.958394984337445	1.04341113668423	1.08870680015668	0.122615473876982	1	1	0.0613077369384911
FOXD4L1	0.521705568342116	0	1.04341113668423	Inf	Inf	0.989422678946879	1	1.03097950518751
FOXD4L2	0	0	0	NA	NA	NA	NA	0
FOXD4L3	0	0	0	NA	NA	NA	NA	0
FOXD4L4	0	0	0	NA	NA	NA	NA	0
FOXD4L5	0	0	0	NA	NA	NA	NA	0
FOXD4L6	0	0	0	NA	NA	NA	NA	0
FOXE1	0	0	0	NA	NA	NA	NA	0
FOXE3	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOXF1	72.0418030482576	46.0029592481974	98.0806468483178	2.1320508169735	1.09224182483346	0.0367543514035039	1	1.07585169730855
FOXF2	0	0	0	NA	NA	NA	NA	0
FOXG1	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOXH1	98.6450314611885	128.424927901218	68.8651350211593	0.536228722465231	-0.899079597222337	0.0455244748953838	1	-0.889470926056953
FOXI1	0	0	0	NA	NA	NA	NA	0
FOXI2	0	0	0	NA	NA	NA	NA	0
FOXI3	0	0	0	NA	NA	NA	NA	0
FOXJ1	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOXJ2	681.947366703879	680.460438879586	683.434294528172	1.00437035789102	0.00629135590975059	0.983885876726991	1	0.00628214381506531
FOXJ3	1419.75205518315	1395.42309719532	1444.08101317098	1.03486965069838	0.0494490613150103	0.779561166719512	1	0.049414249657568
FOXK1	3760.2075727761	3804.82808781966	3715.58705773255	0.97654531872996	-0.034241097790275	0.8217548598499	1	-0.034231993184731
FOXK2	1996.22988092957	2077.80032604358	1914.65943581557	0.921483846073575	-0.117969219746314	0.47173108302445	1	-0.117910087530422
FOXL1	178.620651495447	195.512576804839	161.728726186056	0.827203696197478	-0.273685462820276	0.429290679417635	1	-0.272152698274648
FOXL2	3.56692282604803	1.91678996867489	5.21705568342116	2.7217670003917	1.44454356876434	0.6931077767055	1	1.09184999568497
FOXM1	1806.53357038381	1849.70231977127	1763.36482099635	0.953323571121653	-0.068962127108914	0.680603522077069	1	-0.0689239599779299
FOXN1	0	0	0	NA	NA	NA	NA	0
FOXN2	464.577443727461	429.360952983175	499.793934471747	1.16404142248895	0.219142397555558	0.35409818883965	1	0.21866990182804
FOXN3	2522.82063536418	2438.15684015446	2607.4844305739	1.06944901477655	0.0968677046793305	0.540676119909751	1	0.0968292944767359
FOXN3-AS1	32.4230792761688	33.5438244518106	31.302334100527	0.933177257277155	-0.0997769474594656	0.940854145925062	1	-0.0967894019871656
FOXN3-AS2	0	0	0	NA	NA	NA	NA	0
FOXN4	0	0	0	NA	NA	NA	NA	0
FOXO1	2634.24933103601	2525.37078372917	2743.12787834285	1.08622777138972	0.119326653970451	0.44790058333795	1	0.11928132138056
FOXO3	1097.15210451118	1082.02793731698	1112.27627170539	1.02795522494865	0.0397774258631574	0.833365869191617	1	0.0397411991339407
FOXO3B	163.328839822222	163.885542321703	162.77213732274	0.993206203651709	-0.00983482214666759	0.997820383585696	1	-0.00977497326295218
FOXO4	363.061153854133	342.147009408468	383.975298299797	1.12225238783658	0.166397165904895	0.52235647517551	1	0.165939097774373
FOXP1	2213.80039369589	2053.84045143514	2373.76033595663	1.15576666838845	0.208850169173856	0.194239945410587	1	0.208755542180626
FOXP2	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FOXP3	12.6600665229924	8.625554859037	16.6945781869477	1.9354787558341	0.95269047243467	0.492243400788433	1	0.878365758968011
FOXP4	2215.895069051	2147.76315990021	2284.02697820178	1.06344452723917	0.088744779547535	0.582623308954136	1	0.0887047232002711
FOXQ1	0	0	0	NA	NA	NA	NA	0
FOXR1	0	0	0	NA	NA	NA	NA	0
FOXR2	0	0	0	NA	NA	NA	NA	0
FOXRED1	332.462166280903	349.814169283167	315.110163278638	0.900793023691281	-0.150732440565318	0.576813694804581	1	-0.150279598825078
FOXRED2	719.289945130255	720.713028221759	717.866862038752	0.996050902271006	-0.00570862309855719	0.98553264059406	1	-0.00570069762631853
FOXS1	20.3156177434305	12.4591347963868	28.1721006904743	2.26116027724849	1.17706325789936	0.250363296500025	1	1.11600360773148
FP588	0	0	0	NA	NA	NA	NA	0
FPGS	2917.62866581658	2876.14334799667	2959.11398363648	1.02884787912174	0.04102968751821	0.793043627719604	1	0.0410156277591671
FPGT	147.83609642239	148.551222572304	147.120970272477	0.990371992400594	-0.0139575789984619	0.990910266205661	1	-0.0138637993651516
FPGT-TNNI3K	0	0	0	NA	NA	NA	NA	0
FPR1	0	0	0	NA	NA	NA	NA	0
FPR2	0	0	0	NA	NA	NA	NA	0
FPR3	0	0	0	NA	NA	NA	NA	0
FRA10AC1	990.086376458436	967.020539196482	1013.15221372039	1.04770495832719	0.0672325001898173	0.725450442957345	1	0.0671646384948801
FRAS1	49.4809393810264	48.8781442012097	50.0837345608431	1.02466522367688	0.0351526326266428	0.991999566538124	1	0.034456211188731
FRAT1	259.755598240649	248.224300943398	271.2868955379	1.09291030131559	0.128174999218883	0.670235045563048	1	0.12768280378297
FRAT2	489.882212546668	517.53329154222	462.231133551115	0.893142800869277	-0.16303723461883	0.484754973686538	1	-0.162704398322298
FREM1	3.48190667370124	3.83357993734978	3.1302334100527	0.816530100117511	-0.292422025401862	1	1	-0.226868786688609
FREM2	0	0	0	NA	NA	NA	NA	0
FREM3	4.3127774295185	8.625554859037	0	0	-Inf	0.149682824298898	1	-3.26686970633736
FRG1	31.0705029520094	28.7518495301233	33.3891563738954	1.16128725350046	0.215724878268464	0.822942233079477	1	0.208974367812409
FRG1B	327.72430808965	350.772564267505	304.676051911796	0.868585753130467	-0.203259805527043	0.450981361288087	1	-0.202639438159199
FRG2	0	0	0	NA	NA	NA	NA	0
FRG2B	0	0	0	NA	NA	NA	NA	0
FRG2C	0	0	0	NA	NA	NA	NA	0
FRK	0	0	0	NA	NA	NA	NA	0
FRMD1	0	0	0	NA	NA	NA	NA	0
FRMD3	592.994518546935	592.288100320541	593.700936773328	1.00238538719927	0.00343728827918917	0.996279771820348	1	0.00343150153972438
FRMD4A	3707.60425306677	3849.87265208352	3565.33585405002	0.926091893486527	-0.110772739739217	0.463324564331759	1	-0.110742841275362
FRMD4B	3904.58071135573	3666.81921007506	4142.3422126364	1.12968269645113	0.17591760756119	0.241133669693934	1	0.17587245327617
FRMD5	436.706826111073	469.613542325348	403.800109896798	0.859856187062522	-0.217832708981178	0.367786016476682	1	-0.217333154297863
FRMD6	4574.44007826288	4431.61840757635	4717.26174894941	1.0644557620044	0.0901159936952834	0.542953005491363	1	0.0900962852988467
FRMD6-AS1	114.242081781017	117.882583073506	110.601580488529	0.938235128590311	-0.0919785768990584	0.845803655349123	1	-0.0911799095292674
FRMD6-AS2	0	0	0	NA	NA	NA	NA	0
FRMD7	1.04341113668423	0	2.08682227336846	Inf	Inf	0.778903508585236	1	1.62612242085029
FRMD8	3768.97977166296	3665.86081509073	3872.09872823519	1.05625906807358	0.0789637271071316	0.600956072521965	1	0.0789427712537609
FRMD8P1	0	0	0	NA	NA	NA	NA	0
FRMPD1	0	0	0	NA	NA	NA	NA	0
FRMPD2	1.04341113668423	0	2.08682227336846	Inf	Inf	0.778903508585236	1	1.62612242085029
FRMPD2P1	0	0	0	NA	NA	NA	NA	0
FRMPD4	2.39598746084361	4.79197492168722	0	0	-Inf	0.404081263414303	1	-2.53405535579892
FRRS1	124.057862772909	108.298633230131	139.817092315687	1.29103284266367	0.368525701919567	0.364366309513203	1	0.365547097935471
FRRS1L	0	0	0	NA	NA	NA	NA	0
FRS2	396.666777149767	384.316388719315	409.017165580219	1.06427198419306	0.0898668915372701	0.725913038117633	1	0.089640760502057
FRS3	245.603822510716	226.181216303637	265.026428717795	1.17174375949067	0.228657111287307	0.449420494633877	1	0.227726023629335
FRY	1406.02536021495	1363.79606271218	1448.25465771771	1.06192905032851	0.0866873799287605	0.621264142562982	1	0.086625732498856
FRYL	2288.96491900916	2264.68734798938	2313.24249002894	1.02144010831458	0.0306046147704426	0.850965964704663	1	0.0305912491033631
FRZB	0.479197492168722	0.958394984337445	0	0	-Inf	1	1	-0.969671768249023
FSBP	0	0	0	NA	NA	NA	NA	0
FSCB	0	0	0	NA	NA	NA	NA	0
FSCN1	41530.6415769227	40409.766119604	42651.5170342414	1.0554754736269	0.0778930547741712	0.567280430840032	1	0.0778911783517646
FSCN2	14.661872644014	10.5423448277119	18.7814004603162	1.78152021843821	0.833108856681997	0.513720889030962	1	0.777208230638877
FSCN3	0	0	0	NA	NA	NA	NA	0
FSD1	533.37702433228	536.701191228969	530.05285743559	0.987612597284989	-0.0179828562958182	0.945374268282026	1	-0.0179492034255766
FSD1L	71.7249557473932	76.6715987469956	66.7783127477909	0.870965440125345	-0.19931262101038	0.723074813181493	1	-0.196563438592225
FSD2	0	0	0	NA	NA	NA	NA	0
FSHB	0	0	0	NA	NA	NA	NA	0
FSHR	0	0	0	NA	NA	NA	NA	0
FSIP1	41.0370254809444	39.2941943578352	42.7798566040535	1.08870680015668	0.122615473876982	0.894434209988867	1	0.119695240874207
FSIP2	2.96020110535912	3.83357993734978	2.08682227336846	0.544353400078341	-0.877384526123018	0.895212291304419	1	-0.646969680173197
FST	371.926392943432	424.568978061488	319.283807825375	0.752018692659017	-0.411159571985384	0.106706209676868	1	-0.410042125631932
FSTL1	17926.0355357081	17803.1452290524	18048.9258423638	1.01380546022342	0.0197808392274784	0.886509247585235	1	0.0197797357846419
FSTL3	733.758568161053	712.087473362722	755.429662959384	1.06086638400193	0.0852429604215912	0.680916823671409	1	0.0851268781181762
FSTL4	3.43939859752784	4.79197492168722	2.08682227336846	0.435482720062672	-1.19931262101038	0.772948951012364	1	-0.907932934948629
FSTL5	175.042120015138	182.095047024115	167.989193006161	0.92253576223803	-0.116323256339349	0.749557030211401	1	-0.11566177679655
FTCD	3.00270918153252	2.87518495301233	3.1302334100527	1.08870680015668	0.122615473876982	1	1	0.0919581460316108
FTH1	115989.550963619	114194.679173775	117784.422753463	1.03143529633482	0.044653321384606	0.741147815744697	1	0.0446529363493546
FTH1P18	1.91678996867489	3.83357993734978	0	0	-Inf	0.515543164408449	1	-2.27309210102348
FTH1P3	4.79197492168722	9.58394984337445	0	0	-Inf	0.116556325562334	1	-3.40380622479815
FTHL17	0	0	0	NA	NA	NA	NA	0
FTL	48690.1431639278	46876.0570789288	50504.2292489269	1.07739926086123	0.107552980543778	0.428798504493274	1	0.107550769615408
FTLP10	0	0	0	NA	NA	NA	NA	0
FTMT	0	0	0	NA	NA	NA	NA	0
FTO	1120.62509951406	1164.44990597	1076.80029305813	0.924728738898514	-0.112897869192907	0.539722188056505	1	-0.11279711094673
FTSJ1	767.503495307824	892.265730418161	642.741260197487	0.720347356494646	-0.47323534298691	0.0188707109065059	1	-0.472608474451402
FTSJ2	365.171193436024	365.148489032567	365.193897839481	1.00012435709931	0.000179398215988852	1	1	0.000178908286088131
FTSJ3	2431.83525263266	2489.91016930868	2373.76033595663	0.953351797673768	-0.0689194115974781	0.665818742316017	1	-0.0688910719835221
FTSJD1	490.106361581796	524.242056432582	455.970666731009	0.869771246194643	-0.201292079414976	0.386732028650221	1	-0.200880877630274
FTSJD2	1200.38425262658	1189.36817556277	1211.40032969039	1.01852425058977	0.0264803306121921	0.887807994726	1	0.0264582878597732
FTX	67.3155535112665	58.4620940445841	76.169012977949	1.3028786296957	0.381702695194113	0.489297776312744	1	0.37605138247105
FUBP1	3105.19189044028	3187.62171790634	3022.76206297422	0.948281298873694	-0.0766130101398836	0.619596126478453	1	-0.0765883339417588
FUBP3	2649.32109118333	2726.63373044003	2572.00845192663	0.943290777640147	-0.084225532051688	0.592624964085376	1	-0.0841937346374912
FUCA1	397.922728667318	379.524413797628	416.321043537009	1.09695457894575	0.133503790019718	0.597122143221402	1	0.133168653207168
FUCA2	2773.62614933154	2735.25928529907	2811.99301336401	1.02805354815076	0.0399154120410867	0.79995800373002	1	0.03990102433632
FUK	511.113717198262	532.867611291619	489.359823104905	0.91835159941274	-0.122881486331149	0.595176851751898	1	-0.122641247337434
FUNDC1	347.742369299867	369.940463954254	325.54427464548	0.87999098872768	-0.18443934452885	0.484828242885687	1	-0.183909039018879
FUNDC2	883.921171087074	925.809554869972	842.032787304175	0.909509718143314	-0.136839041681011	0.48302293728893	1	-0.136684175951117
FUNDC2P2	0	0	0	NA	NA	NA	NA	0
FUOM	560.277809278424	612.414394991627	508.141223565221	0.829734290573245	-0.26927868498767	0.224684710995407	1	-0.268796141901758
FURIN	13514.5226047826	13697.3811161508	13331.6640934144	0.973300222894061	-0.0390432094367943	0.779610005241985	1	-0.039040320316186
FUS	13766.4915429701	14156.4523136484	13376.5307722919	0.944906991944259	-0.0817557643519637	0.557119989700381	1	-0.0817498228538991
FUT1	216.256859914165	182.095047024115	250.418672804216	1.3752085896716	0.459650461154553	0.144883745155555	1	0.457499037596385
FUT10	128.679805389903	121.716163010856	135.64344776895	1.11442428362495	0.156298600133271	0.707338402825236	1	0.155091002772079
FUT11	1201.50107126135	1175.95064578205	1227.05149674066	1.04345492826753	0.0613682850504416	0.736978509653779	1	0.0613172358065661
