X	with_clust3_REL
36	0.174603174603
37	0.195767195767
38	0.169312169312
39	0.148148148148
40	0.179894179894
41	0.14417989418
42	0.148148148148
43	0.170634920635
44	0.15873015873
45	0.133597883598
46	0.169312169312
47	0.154761904762
48	0.148148148148
49	0.141534391534
50	0.17328042328
51	0.146825396825
52	0.206349206349
53	0.164021164021
54	0.179894179894
55	0.157407407407
56	0.145502645503
57	0.141534391534
58	0.148148148148
59	0.148148148148
60	0.145502645503
61	0.161375661376
62	0.185185185185
63	0.133597883598
64	0.156084656085
65	0.156084656085
66	0.175925925926
67	0.169312169312
68	0.128306878307
69	0.165343915344
70	0.132275132275
71	0.177248677249
72	0.169312169312
73	0.171957671958
74	0.156084656085
75	0.171957671958
76	0.140211640212
77	0.146825396825
78	0.145502645503
79	0.12962962963
80	0.157407407407
81	0.142857142857
82	0.154761904762
83	0.128306878307
84	0.166666666667
85	0.185185185185
86	0.161375661376
87	0.186507936508
88	0.169312169312
89	0.141534391534
90	0.149470899471
91	0.167989417989
92	0.146825396825
93	0.133597883598
94	0.142857142857
95	0.128306878307
96	0.134920634921
97	0.126984126984
98	0.138888888889
99	0.179894179894
100	0.154761904762
101	0.128306878307
102	0.116402116402
103	0.126984126984
104	0.103174603175
105	0.115079365079
106	0.104497354497
107	0.130952380952
108	0.157407407407
109	0.141534391534
110	0.141534391534
111	0.125661375661
112	0.125661375661
113	0.12037037037
114	0.137566137566
115	0.108465608466
116	0.112433862434
117	0.124338624339
118	0.126984126984
119	0.14417989418
120	0.149470899471
121	0.130952380952
122	0.123015873016
123	0.136243386243
124	0.0912698412698
125	0.125661375661
126	0.133597883598
127	0.107142857143
128	0.137566137566
129	0.109788359788
130	0.14417989418
131	0.133597883598
132	0.0912698412698
133	0.100529100529
134	0.103174603175
135	0.104497354497
136	0.128306878307
137	0.117724867725
138	0.104497354497
139	0.0846560846561
140	0.116402116402
141	0.130952380952
142	0.103174603175
143	0.0820105820106
144	0.126984126984
145	0.121693121693
146	0.107142857143
147	0.100529100529
148	0.138888888889
149	0.137566137566
150	0.0978835978836
