	all	with	with_clust1	with_clust2	with_clust3	with_clust4	with_clust5	wo	wo_clust1	wo_clust2	wo_clust3	wo_clust4	wo_clust5
UP00041_1_Foxj1_primary	1.0	1.0	1.0	0.999999999949	0.99999999977	1.0	1.0	1.0	1.0	0.999999977926	0.999999999744	0.99999999974	0.999999999832
UP00142_1_Uncx4.1_2281.2	1.0	1.0	0.999964800408	0.99999939187	0.999999999473	1.0	0.999999981622	1.0	0.999999999747	0.999963602842	0.999999979121	0.99999929974	0.999999999867
MA0122.1.Nkx3-2	1.0	0.999999998796	0.952441633362	0.999334107629	0.99942133834	0.999975841742	0.936240490826	0.997231869134	0.998508329916	0.963868241315	0.983725577429	0.168071282634	0.960267456879
UP00003_1_E2F3_primary	2.29130410331e-299	8.1495385103e-197	3.33889217544e-22	9.36377393318e-28	2.69351348628e-37	1.2758067363e-82	1.86127206867e-26	2.21502947729e-111	7.7031851254e-39	5.22212629025e-07	5.88340778955e-24	2.40084026178e-47	1.63656038394e-17
MA0095.2.YY1	1.0	0.999999999758	0.999999170753	0.999803638326	0.940416272842	0.99936579166	1.0	0.995422424193	0.114902027307	0.996808253952	0.856401141693	0.682907439589	0.99692376007
UP00243_1_Isx_3445.1	0.999999830628	0.999997903877	0.996803862954	0.994631128333	0.867085546207	0.999059940548	0.982226531644	0.9925090439	0.99140969565	0.924388325433	0.784481212264	0.583334988227	0.817422022915
UP00035_1_Hic1_primary	0.991333788252	0.874475858682	0.613852924986	0.422663984145	0.211704650373	0.967740565835	0.873566409812	0.939221907343	0.85341064589	0.976001466758	0.491800845888	0.991203312922	0.381607709258
UP00160_1_Obox3_3439.1	1.0	0.999999999912	0.999547802293	0.999989902066	0.999998865392	0.999997403728	0.891168167607	1.0	0.999991469007	0.728059994532	0.996390205811	0.999661576883	0.999999942032
UP00147_1_Nkx2-6_3437.1	1.0	1.0	0.999977638014	0.999999909709	0.999999788044	1.0	0.994414223827	1.0	0.993670289323	0.999862388806	0.914096624814	0.999999951407	0.998920126074
UP00097_1_Mtf1_primary	8.23952683037e-28	9.36095141865e-17	0.0413473526994	5.2682112848e-07	0.00366703585674	1.02172259706e-07	0.00103458160803	1.72754935033e-12	0.000543927309381	0.120257641352	1.38859697027e-05	3.71706923117e-06	0.00138091982323
UP00031_1_Zbtb3_primary	1.0	1.0	0.999999920235	0.999999999736	0.999999013745	1.0	0.999998704034	1.0	0.999999712127	0.999864647162	0.999935960247	0.999999996122	0.999999999867
UP00177_1_Hoxd12_3481.1	1.0	0.999999999606	0.999995055295	0.997478993853	0.999999213813	0.999999966783	0.999999780604	0.999999954474	0.999772675605	0.985348738854	0.999442209592	0.999820986515	0.982748167526
MA0492.1.JUND.var.2	1.7189504537e-18	0.211493188163	0.00822034862783	0.471934339822	0.0734473916763	0.462869263094	0.880354734708	1.1419683981e-26	0.00664179014892	0.00082505473978	1.79270237393e-09	1.72528529644e-05	1.10936928511e-14
MA0148.3.FOXA1	1.0	1.0	1.0	0.999999999881	0.999999999914	1.0	1.0	1.0	1.0	0.999032799293	0.999983511161	0.99999999979	0.999999828138
UP00064_1_Sox18_primary	1.0	1.0	1.0	0.999999999861	0.999999999845	1.0	1.0	1.0	1.0	0.999989188194	0.999761611414	0.999999999795	0.999999681624
UP00237_1_Otp_3496.1	1.0	1.0	0.999998880489	0.999999715615	0.99999999937	1.0	0.999999999816	1.0	0.999999997684	0.999901678082	0.999999908197	0.999998287388	0.999999999963
UP00029_1_Tbp_primary	1.0	0.999999999412	1.0	0.999999999863	0.999999999947	1.0	1.0	1.0	1.0	0.999999999955	0.999999999662	0.999999999716	1.0
UP00166_1_Barhl1_2590.2	1.0	1.0	0.999999999756	0.999999999826	0.999999999916	1.0	1.0	1.0	0.999999997185	0.999999350053	0.999977420777	0.999999986788	0.999999999926
UP00012_1_Bbx_primary	1.0	1.0	0.99999999997	0.999999999805	0.999999999734	1.0	1.0	1.0	1.0	0.999999999902	0.999998980305	0.999999999983	1.0
MA0041.1.Foxd3	1.0	1.0	1.0	0.999999999956	0.999999999961	1.0	1.0	1.0	1.0	0.999999999958	0.999999999935	0.999999999924	1.0
UP00240_1_Cdx1_2245.1	1.0	1.0	0.999999999651	0.999999999933	0.999999999762	1.0	1.0	1.0	1.0	0.999967667314	0.999999967572	0.99999999998	0.99999999991
MA0073.1.RREB1	1.61148531547e-151	3.67428376333e-116	2.60029672129e-15	2.73922302474e-27	1.20908053048e-22	1.88741445125e-39	6.69685242761e-25	2.4260342504e-47	5.24781193416e-14	1.31034007061e-10	1.40124942036e-07	3.80802762955e-09	1.67868026596e-09
UP00211_1_Pou3f3_3235.2	1.0	1.0	1.0	0.999999999919	0.99999999977	1.0	1.0	1.0	1.0	0.999999998034	0.999999999884	0.999999999898	1.0
UP00040_1_Irf5_primary	0.984985036742	0.923846866527	0.977142494319	0.739130203222	0.908721055078	0.230340907607	0.87968563939	0.831991029437	0.734690395849	0.991519756271	0.425053327378	0.802728516219	0.580122849912
MA0070.1.PBX1	1.0	0.999999999558	0.99999993415	0.999999999863	0.999999999795	1.0	0.999999999163	1.0	0.999973239049	0.818453587564	0.999992141425	0.9999997175	0.999478172207
UP00212_1_Lhx5_2279.1	1.0	0.999999999926	0.999999999995	0.999999999985	0.999999999667	1.0	1.0	1.0	0.999999999995	0.999999999736	0.999999999866	0.999999999971	0.999999999939
MA0077.1.SOX9	0.997616877091	0.999999998079	0.993387444508	0.847342075591	0.729288394731	1.0	0.629913777604	0.107604978963	0.634761971396	0.473433963278	0.500080328068	0.891506488948	0.000399017541923
UP00070_1_Gcm1_primary	3.08374797341e-27	1.77284409443e-18	1.58420312741e-06	0.00509081579173	2.99715215922e-08	2.79390002445e-05	0.00359900322664	6.48472767344e-12	0.30248595345	0.736649447363	0.0138035997523	0.000763120677062	2.57775867755e-08
UP00179_1_Pou2f3_3986.2	1.0	1.0	1.0	0.999999999971	0.999999999713	1.0	0.999999999958	1.0	1.0	0.999999955316	0.999999999804	0.999999999963	0.999999999869
UP00027_1_Osr1_primary	1.0	0.999994693896	0.998922086125	0.982132166102	0.843655082111	0.99997586668	0.743078255514	0.998945383289	0.977849910942	0.720885367	0.99740343094	0.984695478639	0.666452203956
MA0468.1.DUX4	1.0	1.0	0.999998691	0.999999999755	0.999999999672	1.0	0.999999999766	1.0	0.999998297578	0.99998115401	0.999573080052	0.999992565008	1.0
MA0007.2.AR	0.999873138546	0.999993133985	0.989173307663	0.974787206515	0.982937709675	0.995079242455	0.51737564213	0.827872798767	0.987062338662	0.164158156403	0.48688708963	0.999298010756	0.34611321729
UP00073_1_Foxa2_primary	1.0	1.0	1.0	0.999999999814	0.99999999975	1.0	1.0	1.0	1.0	0.999993431838	0.999999999762	1.0	0.999999999927
UP00007_1_Egr1_primary	0.0	0.0	2.39433725588e-146	6.48672908108e-167	1.10417300262e-203	0.0	2.15476747246e-159	0.0	5.90207333963e-97	2.0188442665e-52	5.58645996496e-81	1.8442831098e-148	1.45797188952e-162
MA0114.2.HNF4A	6.97096746374e-06	0.00122178796367	0.141574371235	0.257279740822	0.00913445235358	0.218559087645	0.0540055187422	0.000560634047862	0.38549151432	0.0634347591706	0.0059247612818	0.484264153425	0.019710894696
MA0140.2.TAL1::GATA1	1.0	1.0	0.999992778094	0.999563583097	0.993748453233	0.99999953128	0.992389491424	0.983821534773	0.973937620901	0.999238633832	0.658540503403	0.872757055165	0.553100160404
UP00105_1_Pou3f4_3773.1	1.0	1.0	0.999999999959	0.999999999817	0.999999999737	1.0	1.0	1.0	1.0	0.999999999971	0.999999999847	0.999999999996	1.0
MA0132.1.Pdx1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0036.2.GATA2	1.0	0.999999999917	0.999999997051	0.999928770815	0.998289451351	1.0	0.999898709736	0.99999333244	0.99789450611	0.998125726208	0.774504689919	0.998897134508	0.921863280806
UP00252_1_Hoxc5_2630.2	1.0	0.999999999996	0.999999828541	0.999999999839	0.999999999975	1.0	0.999999999376	1.0	0.999999997799	0.999999905445	0.999999999755	0.999999999931	0.999999999958
UP00020_1_Atf1_primary	1.79247915977e-127	2.47585220629e-45	2.94020327031e-08	2.1287931366e-07	9.17555124135e-15	8.24555504069e-21	1.61533545747e-06	1.73323670018e-78	3.33385487811e-12	0.000162095601973	1.52837601654e-15	2.38156987199e-19	7.8213598716e-27
UP00171_1_Msx3_3206.1	1.0	1.0	1.0	0.999999999867	0.999999999745	1.0	1.0	1.0	1.0	0.999999784007	0.999999978319	1.0	0.999999999955
UP00010_1_Tcfap2b_primary	2.38864203413e-275	1.27848186858e-212	2.09314303093e-29	3.08051184761e-28	1.50957587225e-44	1.68910570276e-83	1.13341709794e-41	5.23668930791e-73	3.13696999308e-12	1.63479424977e-05	4.1314942042e-12	2.48894171024e-16	2.66776275471e-29
UP00069_1_Sox1_primary	1.0	1.0	1.0	0.999999999845	0.999999999914	1.0	0.99999999996	1.0	1.0	0.999999999899	0.999999996801	0.999999999918	1.0
UP00054_1_Tcf7_primary	1.0	1.0	0.999999999993	0.999999999926	0.999999999765	1.0	0.999999999956	1.0	1.0	0.999791177984	0.999666327122	0.999999999926	0.999970384576
MA0059.1.MYC::MAX	3.30768990465e-24	2.11137454948e-12	0.0113684206237	0.235863869499	6.0523181285e-07	0.000470469092868	0.0015909979195	5.58103652334e-14	0.0131140830046	0.0255624946892	2.43969006297e-05	1.79067079768e-05	0.000265642419592
UP00227_1_Duxl_1286.2	1.0	0.999999999974	0.999752988807	0.99989952934	0.999829641001	0.986590864287	0.996140905383	0.999538942325	0.970050153429	0.990831803106	0.965646254433	0.910970253084	0.953051874966
MA0597.1.THAP1	4.95769717989e-96	3.92878709653e-50	2.13966375248e-05	2.75605268641e-12	8.69661457214e-09	6.79284578234e-17	8.53488644994e-17	5.73977217683e-41	1.37337526805e-07	3.15869110368e-10	1.04875783989e-05	2.25293857844e-10	1.28751634919e-16
MA0099.2.JUN::FOS	0.0	1.16603430188e-140	7.3390549401e-17	1.32122021258e-12	6.98504700753e-62	8.68088944101e-23	5.10362475818e-57	0.0	1.17126085738e-15	2.25609761329e-10	3.4326149861e-74	1.50533387103e-66	0.0
MA0149.1.EWSR1-FLI1	1.0	0.99999999987	0.999999999986	0.999999999953	0.999999999678	1.0	1.0	1.0	1.0	0.999999999991	0.999999999905	0.999999999894	0.999999999946
UP00261_1_Lhx4_1719.2	1.0	0.999999999816	0.999716915937	0.999724325411	0.999999985121	1.0	0.999995115661	1.0	0.999983677161	0.999987276286	0.882766922392	0.999955946533	0.999993292954
MA0516.1.SP2	0.0	0.0	1.19471114832e-211	1.97626258336e-322	0.0	0.0	4.49126108354e-314	0.0	3.59568172174e-195	3.16145867454e-106	1.74314764632e-153	1.2598673969e-321	6.99401718487e-309
UP00192_1_Six1_0935.2	1.0	1.0	0.996429749312	0.99999938455	0.999999773686	1.0	0.999976261842	1.0	1.0	0.999981339412	0.962982604287	0.999998042883	0.999937504367
UP00203_1_Pknox1_2364.2	0.99998840462	0.999995932328	0.845641672833	0.881915652701	0.933260058535	0.987519807096	0.960380585264	0.896580272941	0.89323367558	0.2448579001	0.930549195879	0.808411878624	0.823519380217
UP00103_1_Jundm2_primary	2.56254021762e-111	5.94176052709e-41	6.84364428667e-07	5.55607682141e-06	2.51163076657e-11	1.04280164641e-19	6.7892443887e-08	2.20235952125e-73	3.29815375343e-10	2.0172182646e-06	3.622220642e-15	1.84610195311e-14	4.8372564694e-27
MA0490.1.JUNB	0.0	3.28539337641e-126	4.76414288702e-13	4.86333901536e-14	2.79188978147e-56	9.14272774997e-20	7.15982836264e-55	0.0	4.14991828303e-22	2.98453861307e-13	4.77174199306e-80	6.56954722662e-67	0.0
UP00185_1_Pbx1_3203.1	1.0	1.0	0.999999679029	0.999999999862	0.999999999717	1.0	1.0	1.0	0.999999999654	0.989313044268	0.999940466713	0.999999960643	0.999999555712
MA0527.1.ZBTB33	9.1169441978e-291	1.31484669965e-189	2.21434508288e-29	4.26399303442e-19	1.07009621695e-53	6.11316919958e-79	4.88256542495e-16	6.65807653778e-110	4.99667645931e-21	1.17149928258e-12	2.12032541341e-19	2.91011966193e-34	1.6428435195e-27
