FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0812.1.TFAP2B.var.2	7.0275e-19	5.0279e-17	128	1884	20321	749256	6.36%	2.64%	LSMD1,FAM160A1,RP11-610P16.1,TLE2,PROS1,CTD-2383M3.1,SMAD3,LIMS2,RP3-525N10.2,TBX1,SEMA4D,ATXN7L1,IKZF2,ZNF124,USP49,NAA25,ARHGAP42,BCAP29,ZSWIM6,AHDC1,ZNF341,NOVA2,DLX4,ZNF513,GPR160,UST,CAPN8,PHF15,TCF4,VRK1,COL18A1,AC005592.2,CROCC,SMAD1,FAN1,EBF4,RP1-309F20.3,SNX30,TRPS1,SHANK3,SLC20A2,SBNO2,BAI3,GNAS,MED13L,MXI1,SNRK,NOG,ZNF710,ROCK2,SYT7,ELK3,RP4-593H12.1,MGAT3,RP11-276E15.4,RP4-553F4.2,MCU,IGDCC4,EDIL3
MA0472.2.EGR2	1.8791e-18	1.2324e-16	125	1887	19851	749726	6.21%	2.58%	FAM160A1,RP11-610P16.1,RPL39P33,NOVA2,RPS19,CTD-2383M3.1,SMAD3,TBX1,GLTSCR1L,SEMA4D,CRADD,RP11-52B19.8,IKZF2,AHDC1,USP49,NAA25,ARHGAP42,SHANK3,MLLT6,BCAP29,RP11-52B19.10,PRPF40B,AP002348.1,C12ORF49,ZSWIM6,HRH1,DLX4,ZNF513,MBNL3,SPIN1,RP11-127H5.1,LRP12,TCF4,RP1-27O5.3,VRK1,AC005592.2,FOXO1B,CROCC,AC025627.7,EBF4,CTB-58E17.3,BCOR,DUSP4,ANKS1B,INO80D,NUFIP2,RP11-1113L8.1,SHANK1,ADCY6,SNRK,NOG,GRIK4,RNFT2,RP4-593H12.1,GPC3,RP11-276E15.4,SNX30,ATXN1
MA0872.1.TFAP2A.var.3	4.7107e-18	2.8518e-16	131	1881	21574	748003	6.51%	2.8%	AC011523.2,EPHX1,KCNN1,MCC,PRPF40B,UST,SCRT1,RP11-105N14.1,IKZF2,USP49,DMBX1,RP1-309F20.3,MLLT6,BCAP29,MLH3,TMEM255B,AP002348.1,AHDC1,ZNF341,MKNK1-AS1,HRH1,DLX4,VPS13D,RP11-127H5.1,TCF4,RP1-27O5.3,VRK1,PHRF1,SMAD3,EBF4,CTB-58E17.3,COL4A1,DUSP4,INO80D,RN7SL783P,SHANK3,MCU,SLC9A1,ADCY6,GNAS,MED13L,SNRK,GRIK4,SYT7,RP4-593H12.1,MGAT3,SNX30,RP11-276E15.4,KLK15,RP4-553F4.2,PDE4B,IGDCC4
MA0733.1.EGR4	6.6172e-18	3.3013e-16	152	1860	27010	742567	7.55%	3.51%	FAM160A1,KCNC1,RPL39P33,TLE2,RPS19,PROS1,CTD-2383M3.1,SMAD3,RP3-525N10.2,TBX1,SCRT1,AP1S3,GLTSCR1L,CRADD,RP11-52B19.8,RERE,CCDC9,USP49,TRPS1,ARHGAP42,SHANK3,BCAP29,RP11-52B19.10,PRPF40B,AP002348.1,ZNF341,RP11-298I3.5,HRH1,DLX4,ZNF513,RP1-309F20.3,SPIN1,MIR3191,GPC3,RP11-610P16.1,RP1-27O5.3,RP11-276E15.4,AC005592.2,BAI3,RP11-459E5.1,SMAD1,RP11-230C9.2,DUSP4,EBF4,PTCHD2,COL4A1,SEC24B,ANKS1B,INO80D,RN7SL783P,NUFIP2,CSNK2A2,ZSWIM6,TFAP4,GNAS,MXI1,NOG,GRIK4,ROCK2,EGR3,RP11-127H5.1,RP4-593H12.1,MGAT3,SNX30,RP11-459F6.1,ARID1B,BCOR,RP4-553F4.2,ATXN1,SEC24B-AS1,LAMTOR3
MA0810.1.TFAP2A.var.2	6.6225e-18	3.3013e-16	159	1853	28838	740739	7.9%	3.75%	EPHX1,RP11-395N3.2,RP11-610P16.1,RPL39P33,NOVA2,RPS19,SEC24B,CTD-2383M3.1,IRS1,SMAD3,LIMS2,TBX1,FAM160A1,SLC30A4,GLTSCR1L,CRADD,ATXN7L1,IKZF2,RERE,C12ORF49,ZNF124,DMBX1,NAA25,ARHGAP42,AL353803.1,MLLT6,ZSWIM6,SCRT1,AP002348.1,KMT2A,ARHGAP22,ZNF341,MKNK1-AS1,VPS13D,SPIN1,CAPN8,SLC52A1,RP1-27O5.3,EDEM2,VRK1,EXT1,COL18A1,RP11-65J3.2,RP11-230C9.2,EBF4,CTB-58E17.3,TNFRSF11A,RP4-553F4.2,SHANK3,MCU,SHANK1,SHROOM3,ADCY6,BMP4,TFAP4,MED13L,ARID1B,NOG,GRIK4,RNFT2,ROCK2,SYT7,FAT1,AC109333.10,RP11-535A5.1,RP11-298I3.5,PDE4B,ATXN2,SEC24B-AS1
MA0696.1.ZIC1	6.7116e-18	3.3013e-16	143	1869	24698	744879	7.11%	3.21%	AC011523.2,EPHX1,FOXP1,TLE2,KMT2A,NDNF,TMEM255B,SHROOM3,RP3-525N10.2,TBX1,SCRT1,SEMA4D,ATXN7L1,RERE,USP49,RP1-309F20.3,MLLT6,PRPF40B,AP002348.1,WDR26,ARHGAP22,ZNF341,NOVA2,DLX4,ZNF513,GPR160,RP11-127H5.1,LRP12,SLC52A1,RP1-27O5.3,TMEM92,AC005592.2,HRH1,DAND5,EBF4,CTB-58E17.3,TNFRSF11A,KCNN1,ANKS1B,KLK15,CSNK2A2,SHANK1,BMP4,ZSWIM6,GNAS,MED13L,MXI1,ARID1A,GRIK4,ROCK2,SYT7,UST,AC109333.10,RP11-459F6.1,RP4-553F4.2,NFIX,IGDCC4,EDIL3,BAI3
MA0815.1.TFAP2C.var.3	1.0311e-17	4.7733e-16	125	1887	20308	749269	6.21%	2.64%	AC011523.2,EPHX1,PRPF40B,UST,SCRT1,RP11-105N14.1,IKZF2,THSD7A,USP49,DMBX1,RP1-309F20.3,MLLT6,BCAP29,MLH3,TMEM255B,AP002348.1,AHDC1,ZNF341,MKNK1-AS1,HRH1,DLX4,VPS13D,RP11-127H5.1,TCF4,RP1-27O5.3,VRK1,PHRF1,SMAD3,EBF4,CTB-58E17.3,COL4A1,SNX30,INO80D,RN7SL783P,SHANK3,MCU,SHANK1,SLC9A1,ADCY6,GNAS,MED13L,SNRK,GRIK4,SYT7,RP4-593H12.1,MGAT3,RP11-276E15.4,KLK15,RP4-553F4.2,PDE4B,IGDCC4
MA0813.1.TFAP2B.var.3	1.4341e-16	6.2702e-15	126	1886	21302	748275	6.26%	2.77%	AC011523.2,EPHX1,RP11-610P16.1,PRPF40B,RP3-525N10.2,UST,FAM160A1,RP11-105N14.1,ATXN7L1,IKZF2,THSD7A,USP49,DMBX1,RP1-309F20.3,MLLT6,BCAP29,MLH3,TMEM255B,SCRT1,AP002348.1,AHDC1,ZNF341,MKNK1-AS1,HRH1,DLX4,VPS13D,RP11-127H5.1,TCF4,RP1-27O5.3,VRK1,PHRF1,SMAD3,EBF4,CTB-58E17.3,COL4A1,DUSP4,INO80D,RN7SL783P,SHANK3,MCU,SLC9A1,ADCY6,BAI3,GNAS,MED13L,SNRK,GRIK4,SYT7,RP4-593H12.1,MGAT3,SNX30,RP11-276E15.4,KLK15,RP4-553F4.2,PDE4B,IGDCC4
MA0079.3.SP1	1.6760e-15	6.9421e-14	416	1596	109111	660466	20.68%	14.18%	LSMD1,FAM160A1,CTD-2383M3.1,KLK15,SCRT1,SLC30A4,SEMA4D,RP11-52B19.8,AHDC1,ARHGAP22,SPIN1,CAPN8,RP11-610P16.1,VRK1,EXT1,AC005592.2,DAND5,EDEM2,SEC24B,CSNK2A2,ADCY6,BMP4,ARID1A,SYT7,ELK3,FAT1,RP11-459F6.1,RP11-535A5.1,SNX30,RP11-770J1.4,EDIL3,RP11-395N3.2,NOVA2,PROS1,LRP12,RP11-459E5.1,USP49,SLC9A1,EGR3,L3MBTL3,AP002348.1,HRH1,ZNF513,GPR160,RP11-127H5.1,TCF4,PHRF1,COL4A1,CCDC9,NUFIP2,MIR3191,TFAP4,GNAS,MED13L,RP4-593H12.1,MGAT3,RP11-276E15.4,ATXN2,SEC24B-AS1,LAMTOR3,EPHX1,TLE2,EIF2B5,SMAD1,SMAD3,TBX1,ATXN7L1,NAA25,BCAP29,RP11-52B19.10,PRPF40B,ZNF341,DUSP4,RP11-420G6.4,PTCHD2,BCOR,ANKS1B,ATXN1,RRP36,SNRK,GRIK4,IRS1,PDE4B,AC011523.2,RPS19,LIMS2,RP3-525N10.2,UST,GLTSCR1L,RERE,ZNF124,ARHGAP42,MLLT6,TMEM255B,C12ORF49,RP11-298I3.5,KMT2A,COL18A1,EBF4,CTB-58E17.3,TNFRSF11A,RN7SL783P,SHANK3,SHANK1,SLC20A2,BAI3,USPL1,MXI1,RP1-309F20.3,ZNF710,RNFT2,ROCK2,RP4-553F4.2,MCU,NFIX
UP00021_1_Zfp281_primary	2.3137e-14	9.1044e-13	228	1784	51689	717888	11.33%	6.72%	AC011523.2,FAM160A1,EGR3,RP11-395N3.2,TCF4,TLE2,EIF2B5,LRP12,TMEM255B,RP11-252I13.2,TBX1,COL18A1,ATXN2,RP4-593H12.1,AP1S3,GLTSCR1L,SEMA4D,ATXN7L1,RERE,DMBX1,NAA25,SHANK3,MLLT6,BCAP29,PRPF40B,SCRT1,MIR3191,EDEM2,ARHGAP22,ZNF341,RP11-298I3.5,RP11-610P16.1,NOVA2,ZNF513,SPIN1,RP11-127H5.1,MKNK1-AS1,PHF15,SLC52A1,KMT2A,EXT1,TMEM92,EFNA5,RP11-459E5.1,CROCC,AC025627.7,RP11-420G6.4,EBF4,CTB-58E17.3,BCOR,SNX30,INO80D,CCDC9,NUFIP2,RP11-1113L8.1,SLC20A2,ADCY6,BMP4,USPL1,RRP36,TFAP4,GNAS,MED13L,MXI1,ARID1A,ZNF710,IRS1,SYT7,ELK3,L3MBTL3,MGAT3,TRPS1,AC109333.10,RP11-276E15.4,RP11-535A5.1,KLK15,RP4-553F4.2,ATXN1,RP11-770J1.4,LAMTOR3
MA0741.1.KLF16	7.7320e-14	2.8977e-12	285	1727	69770	699807	14.17%	9.07%	FAM160A1,DAND5,KLK15,SCRT1,SLC30A4,SEMA4D,AHDC1,ARHGAP22,SPIN1,RP11-610P16.1,EXT1,EDEM2,SEC24B,CSNK2A2,ADCY6,BMP4,ARID1A,SYT7,ELK3,L3MBTL3,RP11-459F6.1,RP11-535A5.1,SNX30,RP11-770J1.4,FOXO1B,NOVA2,RP1-27O5.3,RP11-459E5.1,USP49,EGR3,AP002348.1,HRH1,DLX4,ZNF513,RP11-127H5.1,TCF4,TMEM92,CCDC9,NUFIP2,MIR3191,TFAP4,GNAS,MED13L,RP4-593H12.1,MGAT3,AC109333.10,RP11-276E15.4,ATXN2,SEC24B-AS1,ATXN1,TLE2,SMAD1,SMAD3,TBX1,ATXN7L1,SLC52A1,NAA25,BCAP29,PRPF40B,MKNK1-AS1,PTCHD2,BCOR,ANKS1B,RRP36,SNRK,GRIK4,NFIX,PDE4B,AC011523.2,RPS19,LIMS2,RP3-525N10.2,UST,GLTSCR1L,RERE,DMBX1,RP1-309F20.3,MLLT6,TMEM255B,C12ORF49,RP11-298I3.5,GPC3,KMT2A,COL18A1,CROCC,EBF4,CTB-58E17.3,TNFRSF11A,INO80D,SHANK3,SHANK1,SLC20A2,BAI3,USPL1,MXI1,ZNF710,RNFT2,ROCK2,MCU,LAMTOR3,IGDCC4
UP00002_1_Sp4_primary	1.3116e-13	4.6921e-12	270	1742	65428	704149	13.42%	8.5%	FAM160A1,DAND5,KLK15,SCRT1,SLC30A4,SEMA4D,SPIN1,CAPN8,RP11-610P16.1,EXT1,AC005592.2,CTD-2383M3.1,SEC24B,CSNK2A2,BMP4,ARID1A,SYT7,ELK3,RP11-459F6.1,RP11-535A5.1,SNX30,RP11-770J1.4,NOVA2,PROS1,KMT2A,LAMTOR3,RP11-459E5.1,USP49,SLC9A1,EGR3,AP002348.1,HRH1,DLX4,ZNF513,TCF4,COL4A1,CCDC9,NUFIP2,MIR3191,TFAP4,GNAS,MED13L,MGAT3,AC109333.10,RP11-276E15.4,ATXN2,SEC24B-AS1,ATXN1,EPHX1,TLE2,SMAD3,TBX1,ATXN7L1,SLC52A1,NAA25,PRPF40B,EFNA5,RP11-420G6.4,BCOR,ANKS1B,GRIK4,AC011523.2,ZNF710,RP11-252I13.2,UST,GLTSCR1L,ARHGAP42,MLLT6,TMEM255B,AHDC1,RP11-298I3.5,GPC3,RP1-27O5.3,COL18A1,CROCC,EBF4,CTB-58E17.3,TNFRSF11A,RN7SL783P,SHANK3,SHANK1,SLC20A2,USPL1,MXI1,RP1-309F20.3,MCC,ROCK2,NFIX,IGDCC4
MA0697.1.ZIC3	2.0535e-13	7.0266e-12	125	1887	23371	746206	6.21%	3.04%	FOXP1,TLE2,KMT2A,NDNF,RP11-252I13.2,RP3-525N10.2,TBX1,COL18A1,AP1S3,GLTSCR1L,SEMA4D,SLC52A1,NAA25,MLLT6,PRPF40B,AP002348.1,WDR26,ARHGAP22,ZNF341,NOVA2,DLX4,VPS13D,TCF4,RP1-27O5.3,TMEM92,EFNA5,HRH1,DAND5,EBF4,CTB-58E17.3,TNFRSF11A,KCNN1,ZNF513,ANKS1B,CSNK2A2,SLC20A2,ADCY6,ZSWIM6,USPL1,MED13L,MXI1,EDIL3,GRIK4,SYT7,ELK3,UST,AC109333.10,RP11-459F6.1,RP4-553F4.2,NFIX,BAI3
MA0751.1.ZIC4	3.4658e-13	1.1365e-11	129	1883	24629	744948	6.41%	3.2%	AC011523.2,FOXP1,TLE2,KMT2A,NDNF,KLK15,RP3-525N10.2,TBX1,GLTSCR1L,RERE,AL353803.1,MLLT6,BCAP29,PRPF40B,AP002348.1,WDR26,ARHGAP22,ZNF341,NOVA2,DLX4,ZNF513,SPIN1,RP11-127H5.1,CAPN8,LRP12,SLC52A1,RP1-27O5.3,TMEM92,AC005592.2,HRH1,RP11-65J3.2,DAND5,EBF4,CTB-58E17.3,TNFRSF11A,KCNN1,SEC24B,CSNK2A2,SLC20A2,ZSWIM6,GNAS,MED13L,MXI1,ARID1A,GRIK4,EDIL3,SYT7,RP4-593H12.1,UST,AC109333.10,RP11-459F6.1,RP4-553F4.2,NFIX,IGDCC4,SEC24B-AS1,BAI3
