FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00210_1_Mrg2_2302.1	0.145065683777	0.731372822374	15.0	5003.0	12.0	2462.0	0.3%	0.49%	NA
UP00034_1_Sox7_primary	0.155030278116	0.77355314029	12.0	5006.0	10.0	2464.0	0.24%	0.4%	NA
MA0084.1.SRY	0.161830327092	0.782451608659	24.0	4994.0	17.0	2457.0	0.48%	0.69%	NA
MA0029.1.Mecom	0.164477872468	0.782451608659	9.0	5009.0	8.0	2466.0	0.18%	0.32%	NA
UP00078_1_Arid3a_primary	0.164477872468	0.782451608659	9.0	5009.0	8.0	2466.0	0.18%	0.32%	NA
UP00082_1_Zfp187_primary	0.168442484984	0.782451608659	3.0	5015.0	4.0	2470.0	0.06%	0.16%	NA
UP00106_1_Vax2_3500.1	0.168442484984	0.782451608659	3.0	5015.0	4.0	2470.0	0.06%	0.16%	NA
UP00110_1_Dlx4_3488.2	0.168442484984	0.782451608659	3.0	5015.0	4.0	2470.0	0.06%	0.16%	NA
UP00071_1_Sox21_primary	0.171363368838	0.782451608659	6.0	5012.0	6.0	2468.0	0.12%	0.24%	NA
UP00125_1_Pitx2_2274.3	0.171363368838	0.782451608659	6.0	5012.0	6.0	2468.0	0.12%	0.24%	NA
UP00173_1_Hoxc13_3127.1	0.171363368838	0.782451608659	6.0	5012.0	6.0	2468.0	0.12%	0.24%	NA
MA0591.1.Bach1::Mafk	0.173715098104	0.785776705442	44.0	4974.0	28.0	2446.0	0.88%	1.13%	NA
UP00083_1_Tcf7l2_primary	0.175952971632	0.786571617007	21.0	4997.0	15.0	2459.0	0.42%	0.61%	NA
MA0463.1.Bcl6	0.178539522154	0.786571617007	57.0	4961.0	35.0	2439.0	1.14%	1.41%	NA
MA0512.1.Rxra	0.178766276592	0.786571617007	37.0	4981.0	24.0	2450.0	0.74%	0.97%	NA
UP00203_1_Pknox1_2364.2	0.181015380774	0.786718294406	16.0	5002.0	12.0	2462.0	0.32%	0.49%	NA
MA0494.1.Nr1h3::Rxra	0.182050514408	0.786718294406	11.0	5007.0	9.0	2465.0	0.22%	0.36%	NA
MA0149.1.EWSR1-FLI1	0.183910280511	0.787721909445	163.0	4855.0	91.0	2383.0	3.25%	3.68%	NA
MA0597.1.THAP1	0.187336823423	0.795359846814	76.0	4942.0	45.0	2429.0	1.51%	1.82%	NA
MA0083.2.SRF	0.19177248812	0.804260355827	18.0	5000.0	13.0	2461.0	0.36%	0.53%	NA
IRF8_ISRE_KANNO	0.192756614206	0.804260355827	43.0	4975.0	27.0	2447.0	0.86%	1.09%	NA
UP00096_1_Sox13_primary	0.195383123433	0.807617654521	8.0	5010.0	7.0	2467.0	0.16%	0.28%	NA
UP00122_1_Tgif1_2342.2	0.196898519077	0.807617654521	13.0	5005.0	10.0	2464.0	0.26%	0.4%	NA
MA0473.1.ELF1	0.204647069929	0.817252136152	111.0	4907.0	63.0	2411.0	2.21%	2.55%	NA
UP00233_1_Meox1_2310.2	0.20521767837	0.817252136152	2.0	5016.0	3.0	2471.0	0.04%	0.12%	NA
MA0157.1.FOXO3	0.205732668865	0.817252136152	29.0	4989.0	19.0	2455.0	0.58%	0.77%	NA
MA0109.1.Hltf	0.206654564805	0.817252136152	5.0	5013.0	5.0	2469.0	0.1%	0.2%	NA
MA0052.2.MEF2A	0.209633612223	0.817252136152	15.0	5003.0	11.0	2463.0	0.3%	0.44%	NA
UP00095_1_Zfp691_primary	0.210001065244	0.817252136152	22.0	4996.0	15.0	2459.0	0.44%	0.61%	NA
MA0092.1.Hand1::Tcfe2a	0.211776250307	0.817252136152	31.0	4987.0	20.0	2454.0	0.62%	0.81%	NA
UP00051_1_Sox8_primary	0.214444258866	0.817252136152	10.0	5008.0	8.0	2466.0	0.2%	0.32%	NA
UP00249_1_Nkx2-5_3436.1	0.214444258866	0.817252136152	10.0	5008.0	8.0	2466.0	0.2%	0.32%	NA
MA0060.2.NFYA	0.217385394078	0.821988521356	33.0	4985.0	21.0	2453.0	0.66%	0.85%	NA
MA0051.1.IRF2	0.23040911256	0.849619944598	19.0	4999.0	13.0	2461.0	0.38%	0.53%	NA
MA0017.1.NR2F1	0.23137925304	0.849619944598	28.0	4990.0	18.0	2456.0	0.56%	0.73%	NA
UP00085_1_Sfpi1_primary	0.232218551889	0.849619944598	52.0	4966.0	31.0	2443.0	1.04%	1.25%	NA
UP00019_1_Zbtb12_primary	0.233469943454	0.849619944598	7.0	5011.0	6.0	2468.0	0.14%	0.24%	NA
UP00029_1_Tbp_primary	0.233469943454	0.849619944598	7.0	5011.0	6.0	2468.0	0.14%	0.24%	NA
MA0077.1.SOX9	0.237328770556	0.853803100744	30.0	4988.0	19.0	2455.0	0.6%	0.77%	NA
MA0122.1.Nkx3-2	0.242990581108	0.853803100744	14.0	5004.0	10.0	2464.0	0.28%	0.4%	NA
MA0507.1.POU2F2	0.242990581108	0.853803100744	14.0	5004.0	10.0	2464.0	0.28%	0.4%	NA
MA0076.2.ELK4	0.244929341282	0.853803100744	100.0	4918.0	56.0	2418.0	1.99%	2.26%	NA
UP00141_1_Vsx1_1728.1	0.252206556831	0.853803100744	4.0	5014.0	4.0	2470.0	0.08%	0.16%	NA
UP00161_1_Hmbox1_2674.1	0.252206556831	0.853803100744	4.0	5014.0	4.0	2470.0	0.08%	0.16%	NA
UP00183_1_Hoxa13_3126.1	0.252206556831	0.853803100744	4.0	5014.0	4.0	2470.0	0.08%	0.16%	NA
UP00230_1_Dlx5_3419.2	0.252206556831	0.853803100744	4.0	5014.0	4.0	2470.0	0.08%	0.16%	NA
UP00133_1_Cdx2_4272.1	0.253535489083	0.853803100744	9.0	5009.0	7.0	2467.0	0.18%	0.28%	NA
UP00143_1_Dobox5_3493.1	0.253535489083	0.853803100744	9.0	5009.0	7.0	2467.0	0.18%	0.28%	NA
MA0059.1.MYC::MAX	0.254024063031	0.853803100744	16.0	5002.0	11.0	2463.0	0.32%	0.44%	NA
UP00039_1_Foxj3_primary	0.263535403712	0.879663002735	18.0	5000.0	12.0	2462.0	0.36%	0.49%	NA
UP00239_1_Obox2_3438.2	0.269230182617	0.892516495799	11.0	5007.0	8.0	2466.0	0.22%	0.32%	NA
MA0067.1.Pax2	0.275584730223	0.90360198122	33.0	4985.0	20.0	2454.0	0.66%	0.81%	NA
UP00112_1_Gsc_2327.3	0.281121038836	0.90360198122	6.0	5012.0	5.0	2469.0	0.12%	0.2%	NA
MA0108.2.TBP	0.281908882571	0.90360198122	13.0	5005.0	9.0	2465.0	0.26%	0.36%	NA
MA0496.1.MAFK	0.281908882571	0.90360198122	13.0	5005.0	9.0	2465.0	0.26%	0.36%	NA
UP00213_1_Hoxa9_2622.2	0.281908882571	0.90360198122	13.0	5005.0	9.0	2465.0	0.26%	0.36%	NA
MA0048.1.NHLH1	0.290782770454	0.913060119097	60.0	4958.0	34.0	2440.0	1.2%	1.37%	NA
UP00103_1_Jundm2_primary	0.291479764656	0.913060119097	26.0	4992.0	16.0	2458.0	0.52%	0.65%	NA
MA0066.1.PPARG	0.292405616653	0.913060119097	15.0	5003.0	10.0	2464.0	0.3%	0.4%	NA
UP00406_1_Spdef_primary	0.292405616653	0.913060119097	15.0	5003.0	10.0	2464.0	0.3%	0.4%	NA
MA0009.1.T	0.301089421156	0.926569074083	8.0	5010.0	6.0	2468.0	0.16%	0.24%	NA
UP00198_1_Cphx_3484.1	0.301089421156	0.926569074083	8.0	5010.0	6.0	2468.0	0.16%	0.24%	NA
MA0152.1.NFATC2	0.30584223772	0.926569074083	32.0	4986.0	19.0	2455.0	0.64%	0.77%	NA
UP00060_1_Max_primary	0.308859350397	0.926569074083	19.0	4999.0	12.0	2462.0	0.38%	0.49%	NA
UP00174_1_Hoxa2_3079.1	0.313432732491	0.926569074083	3.0	5015.0	3.0	2471.0	0.06%	0.12%	NA
UP00182_1_Hoxa6_1040.1	0.313432732491	0.926569074083	3.0	5015.0	3.0	2471.0	0.06%	0.12%	NA
UP00187_1_Alx4_1744.1	0.313432732491	0.926569074083	3.0	5015.0	3.0	2471.0	0.06%	0.12%	NA
UP00221_1_Phox2a_3947.1	0.313432732491	0.926569074083	3.0	5015.0	3.0	2471.0	0.06%	0.12%	NA
UP00018_1_Irf4_primary	0.31587582071	0.926569074083	10.0	5008.0	7.0	2467.0	0.2%	0.28%	NA
UP00080_1_Gata5_primary	0.31587582071	0.926569074083	10.0	5008.0	7.0	2467.0	0.2%	0.28%	NA
MA0144.2.STAT3	0.322086451111	0.935349450154	67.0	4951.0	37.0	2437.0	1.34%	1.5%	NA
MA0461.1.Atoh1	0.326668570862	0.935349450154	73.0	4945.0	40.0	2434.0	1.45%	1.62%	NA
UP00100_1_Gata6_primary	0.327349961427	0.935349450154	12.0	5006.0	8.0	2466.0	0.24%	0.32%	NA
UP00153_1_Pitx1_2312.1	0.327349961427	0.935349450154	12.0	5006.0	8.0	2466.0	0.24%	0.32%	NA
UP00114_1_Homez_1063.2	0.330218900158	0.935349450154	0.0	5018.0	1.0	2473.0	0.0%	0.04%	NA
MA0518.1.Stat4	0.330464371852	0.935349450154	48.0	4970.0	27.0	2447.0	0.96%	1.09%	NA
MA0081.1.SPIB	0.341960082903	0.943971115807	60.0	4958.0	33.0	2441.0	1.2%	1.33%	NA
MA0088.1.znf143	0.341960082903	0.943971115807	60.0	4958.0	33.0	2441.0	1.2%	1.33%	NA
MA0133.1.BRCA1	0.341996627647	0.943971115807	5.0	5013.0	4.0	2470.0	0.1%	0.16%	NA
UP00194_1_Irx4_2242.3	0.341996627647	0.943971115807	5.0	5013.0	4.0	2470.0	0.1%	0.16%	NA
MA0071.1.RORA_1	0.344138119418	0.943971115807	16.0	5002.0	10.0	2464.0	0.32%	0.4%	NA
MA0527.1.ZBTB33	0.345212577475	0.943971115807	35.0	4983.0	20.0	2454.0	0.7%	0.81%	NA
MA0091.1.TAL1::TCF3	0.350501684857	0.953049525118	18.0	5000.0	11.0	2463.0	0.36%	0.44%	NA
MA0465.1.CDX2	0.35951937455	0.966707651568	7.0	5011.0	5.0	2469.0	0.14%	0.2%	NA
UP00168_1_Hoxd8_2644.1	0.35951937455	0.966707651568	7.0	5011.0	5.0	2469.0	0.14%	0.2%	NA
MA0058.2.MAX	0.364716188101	0.975263177022	24.0	4994.0	14.0	2460.0	0.48%	0.57%	NA
UP00216_1_Obox1_3970.2	0.371560286302	0.986274601813	9.0	5009.0	6.0	2468.0	0.18%	0.24%	NA
MA0043.1.HLF	0.387255169114	0.986274601813	13.0	5005.0	8.0	2466.0	0.26%	0.32%	NA
MA0137.3.STAT1	0.395239174714	0.986274601813	56.0	4962.0	30.0	2444.0	1.12%	1.21%	NA
IRF8_IECS_HAND_KANO	0.397771804965	0.986274601813	62.0	4956.0	33.0	2441.0	1.24%	1.33%	NA
UP00159_1_Six2_2307.2	0.401869646866	0.986274601813	2.0	5016.0	2.0	2472.0	0.04%	0.08%	NA
UP00189_1_Hoxa5_3415.1	0.401869646866	0.986274601813	2.0	5016.0	2.0	2472.0	0.04%	0.08%	NA
UP00202_1_Dlx1_1741.2	0.401869646866	0.986274601813	2.0	5016.0	2.0	2472.0	0.04%	0.08%	NA
MA0093.2.USF1	0.41102036837	0.986274601813	27.0	4991.0	15.0	2459.0	0.54%	0.61%	NA
MA0117.1.Mafb	0.415792480187	0.986274601813	33.0	4985.0	18.0	2456.0	0.66%	0.73%	NA
MA0138.2.REST	0.420121258417	0.986274601813	41.0	4977.0	22.0	2452.0	0.82%	0.89%	NA
MA0114.2.HNF4A	0.420956600076	0.986274601813	43.0	4975.0	23.0	2451.0	0.86%	0.93%	NA
UP00204_1_Gbx1_2883.2	0.422175418119	0.986274601813	4.0	5014.0	3.0	2471.0	0.08%	0.12%	NA
UP00241_1_Hoxd3_1742.2	0.422175418119	0.986274601813	4.0	5014.0	3.0	2471.0	0.08%	0.12%	NA
UP00250_1_Irx5_2385.1	0.422175418119	0.986274601813	4.0	5014.0	3.0	2471.0	0.08%	0.12%	NA
UP00111_1_Dmbx1_2277.1	0.432224669545	0.986274601813	6.0	5012.0	4.0	2470.0	0.12%	0.16%	NA
UP00156_1_Msx2_3449.1	0.432224669545	0.986274601813	6.0	5012.0	4.0	2470.0	0.12%	0.16%	NA
UP00178_1_Og2x_3719.1	0.432224669545	0.986274601813	6.0	5012.0	4.0	2470.0	0.12%	0.16%	NA
UP00246_1_Hoxa11_2218.1	0.432224669545	0.986274601813	6.0	5012.0	4.0	2470.0	0.12%	0.16%	NA
MA0046.1.HNF1A	0.438300268992	0.986274601813	8.0	5010.0	5.0	2469.0	0.16%	0.2%	NA
MA0125.1.Nobox	0.438300268992	0.986274601813	8.0	5010.0	5.0	2469.0	0.16%	0.2%	NA
MA0153.1.HNF1B	0.438300268992	0.986274601813	8.0	5010.0	5.0	2469.0	0.16%	0.2%	NA
UP00049_1_Sp100_primary	0.438300268992	0.986274601813	8.0	5010.0	5.0	2469.0	0.16%	0.2%	NA
MA0027.1.En1	0.442375164637	0.986274601813	10.0	5008.0	6.0	2468.0	0.2%	0.24%	NA
UP00077_1_Srf_primary	0.442375164637	0.986274601813	10.0	5008.0	6.0	2468.0	0.2%	0.24%	NA
MA0468.1.DUX4	0.445285759036	0.986274601813	12.0	5006.0	7.0	2467.0	0.24%	0.28%	NA
UP00014_1_Sox17_primary	0.445285759036	0.986274601813	12.0	5006.0	7.0	2467.0	0.24%	0.28%	NA
UP00027_1_Osr1_primary	0.445285759036	0.986274601813	12.0	5006.0	7.0	2467.0	0.24%	0.28%	NA
UP00059_1_Arid5a_primary	0.445285759036	0.986274601813	12.0	5006.0	7.0	2467.0	0.24%	0.28%	NA
UP00226_1_Mrg1_2246.2	0.445285759036	0.986274601813	12.0	5006.0	7.0	2467.0	0.24%	0.28%	NA
UP00165_1_Titf1_1722.2	0.449114175747	0.986274601813	16.0	5002.0	9.0	2465.0	0.32%	0.36%	NA
MA0031.1.FOXD1	0.450413839435	0.986274601813	18.0	5000.0	10.0	2464.0	0.36%	0.4%	NA
MA0068.1.Pax4	0.450413839435	0.986274601813	18.0	5000.0	10.0	2464.0	0.36%	0.4%	NA
UP00055_1_Hbp1_primary	0.452273546227	0.986274601813	22.0	4996.0	12.0	2462.0	0.44%	0.49%	NA
UP00020_1_Atf1_primary	0.452941981786	0.986274601813	24.0	4994.0	13.0	2461.0	0.48%	0.53%	NA
MA0502.1.NFYB	0.453483594426	0.986274601813	26.0	4992.0	14.0	2460.0	0.52%	0.57%	NA
MA0141.2.Esrrb	0.454277459269	0.986274601813	30.0	4988.0	16.0	2458.0	0.6%	0.65%	NA
E2A-Homer	0.454743795068	0.986274601813	64.0	4954.0	33.0	2441.0	1.28%	1.33%	NA
MA0442.1.SOX10	0.474531906385	0.986274601813	103.0	4915.0	52.0	2422.0	2.05%	2.1%	NA
MA0521.1.Tcf12	0.482220823066	0.986274601813	69.0	4949.0	35.0	2439.0	1.38%	1.41%	NA
UP00099_1_Ascl2_primary	0.482220823066	0.986274601813	69.0	4949.0	35.0	2439.0	1.38%	1.41%	NA
MA0598.1.EHF	0.494387326578	0.986274601813	191.0	4827.0	95.0	2379.0	3.81%	3.84%	NA
MA0595.1.SREBF1	0.494525793232	0.986274601813	33.0	4985.0	17.0	2457.0	0.66%	0.69%	NA
MA0151.1.ARID3A	0.502999183957	0.986274601813	19.0	4999.0	10.0	2464.0	0.38%	0.4%	NA
MA0160.1.NR4A2	0.504689734975	0.986274601813	17.0	5001.0	9.0	2465.0	0.34%	0.36%	NA
UP00056_1_Rfx4_primary	0.504689734975	0.986274601813	17.0	5001.0	9.0	2465.0	0.34%	0.36%	NA
UP00074_1_Isgf3g_primary	0.506596857907	0.986274601813	15.0	5003.0	8.0	2466.0	0.3%	0.32%	NA
UP00079_1_Esrra_primary	0.506596857907	0.986274601813	15.0	5003.0	8.0	2466.0	0.3%	0.32%	NA
MA0495.1.MAFF	0.508789650061	0.986274601813	13.0	5005.0	7.0	2467.0	0.26%	0.28%	NA
UP00052_1_Osr2_primary	0.511374806771	0.986274601813	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00068_1_Eomes_primary	0.511374806771	0.986274601813	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
