FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00164_1_Hoxa7_2668.2	0.269034065675	1.0	6.0	5012.0	1.0	2473.0	0.12%	0.04%	NA
UP00104_1_Hmx1_3423.1	0.26905115124	1.0	11.0	5007.0	3.0	2471.0	0.22%	0.12%	NA
UP00238_1_Nkx6-3_3446.1	0.26905115124	1.0	11.0	5007.0	3.0	2471.0	0.22%	0.12%	NA
MA0503.1.Nkx2-5.var.2	0.275849906956	1.0	36.0	4982.0	14.0	2460.0	0.72%	0.57%	NA
UP00005_1_Tcfap2a_primary	0.278587929872	1.0	60.0	4958.0	25.0	2449.0	1.2%	1.01%	NA
MA0519.1.Stat5a::Stat5b	0.282724720242	1.0	62.0	4956.0	26.0	2448.0	1.24%	1.05%	NA
UP00220_1_Nkx1-1_3856.3	0.290394447332	1.0	13.0	5005.0	4.0	2470.0	0.26%	0.16%	NA
UP00255_1_Dbx1_3486.1	0.290394447332	1.0	13.0	5005.0	4.0	2470.0	0.26%	0.16%	NA
UP00139_1_Nkx1-2_3214.1	0.300408974219	1.0	3.0	5015.0	0.0	2474.0	0.06%	0.0%	NA
UP00128_1_Pou3f2_2824.1	0.306329446209	1.0	8.0	5010.0	2.0	2472.0	0.16%	0.08%	NA
UP00188_1_Lmx1a_2238.2	0.306329446209	1.0	8.0	5010.0	2.0	2472.0	0.16%	0.08%	NA
MA0466.1.CEBPB	0.307234328546	1.0	15.0	5003.0	5.0	2469.0	0.3%	0.2%	NA
MA0467.1.Crx	0.307234328546	1.0	15.0	5003.0	5.0	2469.0	0.3%	0.2%	NA
MA0464.1.Bhlhe40	0.316805448954	1.0	26.0	4992.0	10.0	2464.0	0.52%	0.4%	NA
UP00065_1_Zfp161_primary	0.325252823733	1.0	71.0	4947.0	31.0	2443.0	1.41%	1.25%	NA
UP00023_1_Sox30_primary	0.342368970609	1.0	21.0	4997.0	8.0	2466.0	0.42%	0.32%	NA
UP00069_1_Sox1_primary	0.34869760789	1.0	12.0	5006.0	4.0	2470.0	0.24%	0.16%	NA
UP00170_1_Isl2_3430.1	0.34869760789	1.0	12.0	5006.0	4.0	2470.0	0.24%	0.16%	NA
UP00205_1_Pknox2_3077.2	0.350935386088	1.0	23.0	4995.0	9.0	2465.0	0.46%	0.36%	NA
UP00072_1_IRC900814_primary	0.357259927447	1.0	5.0	5013.0	1.0	2473.0	0.1%	0.04%	NA
UP00190_1_Nkx2-3_3435.1	0.357259927447	1.0	5.0	5013.0	1.0	2473.0	0.1%	0.04%	NA
UP00209_1_Cart1_0997.1	0.357259927447	1.0	5.0	5013.0	1.0	2473.0	0.1%	0.04%	NA
UP00266_1_Prrx1_3442.1	0.357259927447	1.0	5.0	5013.0	1.0	2473.0	0.1%	0.04%	NA
MA0499.1.Myod1	0.360969302399	1.0	78.0	4940.0	35.0	2439.0	1.55%	1.41%	NA
MA0600.1.RFX2	0.381701752985	1.0	33.0	4985.0	14.0	2460.0	0.66%	0.57%	NA
UP00108_1_Alx3_3418.2	0.384763211482	1.0	7.0	5011.0	2.0	2472.0	0.14%	0.08%	NA
UP00252_1_Hoxc5_2630.2	0.384763211482	1.0	7.0	5011.0	2.0	2472.0	0.14%	0.08%	NA
UP00260_1_Hoxc6_3954.2	0.384763211482	1.0	7.0	5011.0	2.0	2472.0	0.14%	0.08%	NA
UP00262_1_Lhx1_2240.2	0.384763211482	1.0	7.0	5011.0	2.0	2472.0	0.14%	0.08%	NA
UP00076_1_Rfxdc2_primary	0.390358164016	1.0	20.0	4998.0	8.0	2466.0	0.4%	0.32%	NA
MA0014.2.PAX5	0.398092309522	1.0	41.0	4977.0	18.0	2456.0	0.82%	0.73%	NA
MA0486.1.HSF1	0.401508338707	1.0	43.0	4975.0	19.0	2455.0	0.86%	0.77%	NA
UP00115_1_Lhx2_0953.2	0.401905285204	1.0	9.0	5009.0	3.0	2471.0	0.18%	0.12%	NA
UP00200_1_Nkx6-1_2825.1	0.401905285204	1.0	9.0	5009.0	3.0	2471.0	0.18%	0.12%	NA
UP00211_1_Pou3f3_3235.2	0.401905285204	1.0	9.0	5009.0	3.0	2471.0	0.18%	0.12%	NA
MA0119.1.TLX1::NFIC	0.407729552768	1.0	47.0	4971.0	21.0	2453.0	0.94%	0.85%	NA
UP00134_1_Hoxb13_3479.1	0.413987366474	1.0	11.0	5007.0	4.0	2470.0	0.22%	0.16%	NA
UP00218_1_Dbx2_3487.1	0.413987366474	1.0	11.0	5007.0	4.0	2470.0	0.22%	0.16%	NA
MA0062.2.GABPA	0.420185986221	1.0	86.0	4932.0	40.0	2434.0	1.71%	1.62%	NA
UP00207_1_Hoxb9_3413.1	0.423149378963	1.0	13.0	5005.0	5.0	2469.0	0.26%	0.2%	NA
UP00258_1_Tgif2_3451.1	0.436454260376	1.0	17.0	5001.0	7.0	2467.0	0.34%	0.28%	NA
MA0038.1.Gfi1	0.441538591481	1.0	19.0	4999.0	8.0	2466.0	0.38%	0.32%	NA
UP00033_1_Zfp410_primary	0.456266645905	1.0	27.0	4991.0	12.0	2462.0	0.54%	0.49%	NA
MA0592.1.ESRRA	0.466107550253	1.0	35.0	4983.0	16.0	2458.0	0.7%	0.65%	NA
MA0032.1.FOXC1	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
MA0164.1.Nr2e3	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00008_1_Six6_primary	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00092_1_Myb_primary	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00152_1_Arx_1738.2	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00248_1_Pax7_3783.1	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00257_1_Shox2_2641.2	0.4670290408	1.0	4.0	5014.0	1.0	2473.0	0.08%	0.04%	NA
UP00120_1_Lbx2_3869.2	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00138_1_Bsx_3483.2	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00140_1_Hoxd1_3448.1	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00142_1_Uncx4.1_2281.2	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00212_1_Lhx5_2279.1	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00224_1_Pax6_3838.3	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00259_1_Hoxb6_3428.2	0.475843265105	1.0	6.0	5012.0	2.0	2472.0	0.12%	0.08%	NA
UP00117_1_Hoxd11_3873.1	0.481430398615	1.0	8.0	5010.0	3.0	2471.0	0.16%	0.12%	NA
UP00157_1_Hmx3_3490.2	0.481430398615	1.0	8.0	5010.0	3.0	2471.0	0.16%	0.12%	NA
UP00169_1_Lmx1b_3433.2	0.481430398615	1.0	8.0	5010.0	3.0	2471.0	0.16%	0.12%	NA
UP00232_1_Dobox4_3956.2	0.485471482215	1.0	10.0	5008.0	4.0	2470.0	0.2%	0.16%	NA
UP00244_1_Tlx2_3498.2	0.485471482215	1.0	10.0	5008.0	4.0	2470.0	0.2%	0.16%	NA
UP00026_1_Zscan4_primary	0.488625193221	1.0	12.0	5006.0	5.0	2469.0	0.24%	0.2%	NA
MA0500.1.Myog	0.493639489189	1.0	79.0	4939.0	38.0	2436.0	1.57%	1.54%	NA
MA0030.1.FOXF2	0.498521904843	1.0	22.0	4996.0	10.0	2464.0	0.44%	0.4%	NA
MA0522.1.Tcf3	0.498873502265	1.0	93.0	4925.0	45.0	2429.0	1.85%	1.82%	NA
UP00043_1_Bcl6b_primary	0.499906984031	1.0	24.0	4994.0	11.0	2463.0	0.48%	0.44%	NA
UP00000_1_Smad3_primary	0.501180605496	1.0	26.0	4992.0	12.0	2462.0	0.52%	0.49%	NA
UP00031_1_Zbtb3_primary	0.501180605496	1.0	26.0	4992.0	12.0	2462.0	0.52%	0.49%	NA
UP00086_1_Irf3_primary	0.508119563619	1.0	40.0	4978.0	19.0	2455.0	0.8%	0.77%	NA
MA0484.1.HNF4G	0.510438630281	1.0	46.0	4972.0	22.0	2452.0	0.92%	0.89%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.544808111964	1.0	55.0	4963.0	27.0	2447.0	1.1%	1.09%	NA
MA0526.1.USF2	0.546516405579	1.0	27.0	4991.0	13.0	2461.0	0.54%	0.53%	NA
MA0074.1.RXRA::VDR	0.548554236793	1.0	21.0	4997.0	10.0	2464.0	0.42%	0.4%	NA
MA0598.1.EHF	0.55650352906	1.0	191.0	4827.0	95.0	2379.0	3.81%	3.84%	NA
UP00179_1_Pou2f3_3986.2	0.557624835365	1.0	11.0	5007.0	5.0	2469.0	0.22%	0.2%	NA
UP00263_1_Hoxb8_3780.2	0.557624835365	1.0	11.0	5007.0	5.0	2469.0	0.22%	0.2%	NA
MA0025.1.NFIL3	0.561699731012	1.0	9.0	5009.0	4.0	2470.0	0.18%	0.16%	NA
UP00147_1_Nkx2-6_3437.1	0.561699731012	1.0	9.0	5009.0	4.0	2470.0	0.18%	0.16%	NA
UP00171_1_Msx3_3206.1	0.561699731012	1.0	9.0	5009.0	4.0	2470.0	0.18%	0.16%	NA
UP00175_1_Lhx9_3492.1	0.561699731012	1.0	9.0	5009.0	4.0	2470.0	0.18%	0.16%	NA
UP00234_1_Msx1_3031.2	0.561699731012	1.0	9.0	5009.0	4.0	2470.0	0.18%	0.16%	NA
UP00137_1_Hoxb3_1720.2	0.567775330455	1.0	7.0	5011.0	3.0	2471.0	0.14%	0.12%	NA
UP00172_1_Prop1_3949.1	0.567775330455	1.0	7.0	5011.0	3.0	2471.0	0.14%	0.12%	NA
UP00017_1_Nkx3-1_primary	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00105_1_Pou3f4_3773.1	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00123_1_Hlxb9_3422.1	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00144_1_Hoxb4_2627.1	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00151_1_Barx2_3447.2	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00154_1_Dlx3_1030.1	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
UP00181_1_Barx1_2877.1	0.577824581874	1.0	5.0	5013.0	2.0	2472.0	0.1%	0.08%	NA
MA0095.2.YY1	0.584207519808	1.0	34.0	4984.0	17.0	2457.0	0.68%	0.69%	NA
MA0442.1.SOX10	0.593251265925	1.0	103.0	4915.0	52.0	2422.0	2.05%	2.1%	NA
UP00008_4	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00081_1_Mybl1_primary	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00089_3_Tcf1_2666.2	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00126_1_Dlx2_2273.2	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00127_1_Gsh2_3990.2	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00192_1_Six1_0935.2	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
UP00222_1_Tcf2_0913.2	0.598130353128	1.0	3.0	5015.0	1.0	2473.0	0.06%	0.04%	NA
MA0521.1.Tcf12	0.600136135943	1.0	69.0	4949.0	35.0	2439.0	1.38%	1.41%	NA
UP00099_1_Ascl2_primary	0.600136135943	1.0	69.0	4949.0	35.0	2439.0	1.38%	1.41%	NA
MA0078.1.Sox17	0.602853612121	1.0	18.0	5000.0	9.0	2465.0	0.36%	0.36%	NA
MA0036.2.GATA2	0.60730090553	1.0	16.0	5002.0	8.0	2466.0	0.32%	0.32%	NA
UP00042_1_Gm397_primary	0.612744830882	1.0	14.0	5004.0	7.0	2467.0	0.28%	0.28%	NA
UP00265_1_Pitx3_3497.2	0.612744830882	1.0	14.0	5004.0	7.0	2467.0	0.28%	0.28%	NA
UP00186_1_Meis1_2335.1	0.61957682175	1.0	12.0	5006.0	6.0	2468.0	0.24%	0.24%	NA
MA0595.1.SREBF1	0.623013487747	1.0	33.0	4985.0	17.0	2457.0	0.66%	0.69%	NA
UP00193_1_Rhox11_1765.2	0.628439713694	1.0	10.0	5008.0	5.0	2469.0	0.2%	0.2%	NA
UP00196_1_Hoxa4_3426.1	0.628439713694	1.0	10.0	5008.0	5.0	2469.0	0.2%	0.2%	NA
UP00254_1_Pou2f1_3081.2	0.628439713694	1.0	10.0	5008.0	5.0	2469.0	0.2%	0.2%	NA
E2A-Homer	0.629193869395	1.0	64.0	4954.0	33.0	2441.0	1.28%	1.33%	NA
MA0151.1.ARID3A	0.649498315145	1.0	19.0	4999.0	10.0	2464.0	0.38%	0.4%	NA
MA0160.1.NR4A2	0.65586188058	1.0	17.0	5001.0	9.0	2465.0	0.34%	0.36%	NA
UP00056_1_Rfx4_primary	0.65586188058	1.0	17.0	5001.0	9.0	2465.0	0.34%	0.36%	NA
UP00012_1_Bbx_primary	0.658003372349	1.0	6.0	5012.0	3.0	2471.0	0.12%	0.12%	NA
UP00158_1_Pou1f1_3818.1	0.658003372349	1.0	6.0	5012.0	3.0	2471.0	0.12%	0.12%	NA
UP00166_1_Barhl1_2590.2	0.658003372349	1.0	6.0	5012.0	3.0	2471.0	0.12%	0.12%	NA
UP00176_1_Crx_3485.1	0.658003372349	1.0	6.0	5012.0	3.0	2471.0	0.12%	0.12%	NA
UP00236_1_Irx2_0900.3	0.658003372349	1.0	6.0	5012.0	3.0	2471.0	0.12%	0.12%	NA
UP00074_1_Isgf3g_primary	0.66344159804	1.0	15.0	5003.0	8.0	2466.0	0.3%	0.32%	NA
UP00079_1_Esrra_primary	0.66344159804	1.0	15.0	5003.0	8.0	2466.0	0.3%	0.32%	NA
MA0141.2.Esrrb	0.664955009149	1.0	30.0	4988.0	16.0	2458.0	0.6%	0.65%	NA
MA0495.1.MAFF	0.672650038578	1.0	13.0	5005.0	7.0	2467.0	0.26%	0.28%	NA
MA0502.1.NFYB	0.673636745866	1.0	26.0	4992.0	14.0	2460.0	0.52%	0.57%	NA
MA0114.2.HNF4A	0.67712213195	1.0	43.0	4975.0	23.0	2451.0	0.86%	0.93%	NA
UP00020_1_Atf1_primary	0.678760719835	1.0	24.0	4994.0	13.0	2461.0	0.48%	0.53%	NA
MA0138.2.REST	0.680023992147	1.0	41.0	4977.0	22.0	2452.0	0.82%	0.89%	NA
IRF8_IECS_HAND_KANO	0.683195932144	1.0	62.0	4956.0	33.0	2441.0	1.24%	1.33%	NA
UP00052_1_Osr2_primary	0.684124179283	1.0	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00068_1_Eomes_primary	0.684124179283	1.0	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00146_1_Pou6f1_1731.2	0.684124179283	1.0	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00191_1_Pou2f2_3748.1	0.684124179283	1.0	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00267_1_Otx2_3441.1	0.684124179283	1.0	11.0	5007.0	6.0	2468.0	0.22%	0.24%	NA
UP00055_1_Hbp1_primary	0.684546992207	1.0	22.0	4996.0	12.0	2462.0	0.44%	0.49%	NA
UP00116_1_Rhox6_4251.1	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
UP00132_1_Evx2_2645.3	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
UP00136_1_Prrx2_3072.1	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
UP00219_1_Cutl1_3494.1	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
UP00247_1_Pax4_3989.2	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
UP00253_1_Rax_3443.1	0.686567267503	1.0	4.0	5014.0	2.0	2472.0	0.08%	0.08%	NA
MA0137.3.STAT1	0.689349287432	1.0	56.0	4962.0	30.0	2444.0	1.12%	1.21%	NA
