FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00057_1_Zic2_primary	5.46900442026e-26	1.3234990697e-24	673.0	40039.0	322.0	38351.0	1.65%	0.83%	NA
MA0146.2.Zfx	8.93346426802e-26	2.05895081225e-24	1280.0	39432.0	764.0	37909.0	3.14%	1.98%	NA
UP00006_1_Zic3_primary	1.84444276082e-25	4.05777407379e-24	676.0	40036.0	327.0	38346.0	1.66%	0.85%	NA
UP00028_1_Tcfap2e_primary	5.97085564959e-25	1.25647571061e-23	604.0	40108.0	281.0	38392.0	1.48%	0.73%	NA
MA0056.1.MZF1_1-4	1.73181463459e-24	3.49249284642e-23	2049.0	38663.0	1381.0	37292.0	5.03%	3.57%	NA
MA0024.2.E2F1	1.05727613444e-23	2.04688659627e-22	1121.0	39591.0	661.0	38012.0	2.75%	1.71%	NA
MA0528.1.ZNF263	1.47829500621e-23	2.75190301156e-22	2187.0	38525.0	1504.0	37169.0	5.37%	3.89%	NA
UP00087_1_Tcfap2c_primary	1.56673432413e-23	2.80851634399e-22	554.0	40158.0	255.0	38418.0	1.36%	0.66%	NA
MA0003.2.TFAP2A	8.90832724184e-23	1.53986799466e-21	854.0	39858.0	470.0	38203.0	2.1%	1.22%	NA
UP00005_1_Tcfap2a_primary	9.426406898e-22	1.57323480642e-20	531.0	40181.0	249.0	38424.0	1.3%	0.64%	NA
UP00010_1_Tcfap2b_primary	8.47564117539e-21	1.36740344296e-19	619.0	40093.0	315.0	38358.0	1.52%	0.81%	NA
MA0471.1.E2F6	3.66780491792e-20	5.54801657259e-19	1641.0	39071.0	1102.0	37571.0	4.03%	2.85%	NA
MA0493.1.Klf1	3.68894422069e-20	5.54801657259e-19	1442.0	39270.0	943.0	37730.0	3.54%	2.44%	NA
MA0154.2.EBF1	3.78273857222e-20	5.54801657259e-19	856.0	39856.0	491.0	38182.0	2.1%	1.27%	NA
klf4_homer	5.38716246356e-20	7.66878421283e-19	1656.0	39056.0	1116.0	37557.0	4.07%	2.89%	NA
MA0506.1.NRF1	3.27838329455e-18	4.53353575589e-17	1369.0	39343.0	906.0	37767.0	3.36%	2.34%	NA
MA0073.1.RREB1	1.90205174588e-17	2.55720290279e-16	958.0	39754.0	591.0	38082.0	2.35%	1.53%	NA
UP00022_1_Zfp740_primary	2.27462046967e-16	2.97544947924e-15	803.0	39909.0	482.0	38191.0	1.97%	1.25%	NA
MA0155.1.INSM1	3.31833027809e-14	4.22650488052e-13	841.0	39871.0	531.0	38142.0	2.07%	1.37%	NA
MA0139.1.CTCF	1.63596336611e-12	2.03027248512e-11	677.0	40035.0	420.0	38253.0	1.66%	1.09%	NA
Ash2l_hand	3.2262431375e-11	3.90375419637e-10	661.0	40051.0	420.0	38253.0	1.62%	1.09%	NA
MA0145.2.Tcfcp2l1	1.50164120656e-09	1.77266913165e-08	577.0	40135.0	371.0	38302.0	1.42%	0.96%	NA
MA0504.1.NR2C2	4.90038301069e-09	5.6471080409e-08	755.0	39957.0	519.0	38154.0	1.85%	1.34%	NA
MA0103.2.ZEB1	6.56820396878e-08	7.39304818812e-07	293.0	40419.0	168.0	38505.0	0.72%	0.43%	NA
MA0116.1.Zfp423	7.65960303635e-08	8.42556333999e-07	331.0	40381.0	197.0	38476.0	0.81%	0.51%	NA
UP00065_1_Zfp161_primary	1.57571847171e-07	1.69477275624e-06	584.0	40128.0	399.0	38274.0	1.43%	1.03%	NA
MA0057.1.MZF1_5-13	3.51854412255e-07	3.70212033764e-06	832.0	39880.0	608.0	38065.0	2.04%	1.57%	NA
UP00024_1_Glis2_primary	4.04378847754e-07	4.16424175134e-06	189.0	40523.0	98.0	38575.0	0.46%	0.25%	NA
UP00047_1_Zbtb7b_primary	4.90184866276e-07	4.94269740162e-06	212.0	40500.0	115.0	38558.0	0.52%	0.3%	NA
MA0527.1.ZBTB33	1.89495852594e-06	1.87175495216e-05	320.0	40392.0	201.0	38472.0	0.79%	0.52%	NA
MA0138.2.REST	4.20688617848e-06	4.05894494963e-05	299.0	40413.0	188.0	38485.0	0.73%	0.49%	NA
UP00003_1_E2F3_primary	4.27698744693e-06	4.05894494963e-05	322.0	40390.0	206.0	38467.0	0.79%	0.53%	NA
UP00001_1_E2F2_primary	1.52220336994e-05	0.000141682005971	350.0	40362.0	234.0	38439.0	0.86%	0.61%	NA
MA0112.2.ESR1	2.3565669592e-05	0.000215203473255	311.0	40401.0	205.0	38468.0	0.76%	0.53%	NA
UP00066_1_Hnf4a_primary	0.000273752021923	0.00245362923353	197.0	40515.0	126.0	38547.0	0.48%	0.33%	NA
MA0258.2.ESR2	0.000436444463456	0.00384071127842	284.0	40428.0	198.0	38475.0	0.7%	0.51%	NA
MA0131.1.HINFP	0.000785006537077	0.00678469935617	111.0	40601.0	64.0	38609.0	0.27%	0.17%	NA
MA0159.1.RXR::RAR_DR5	0.00103993382753	0.00883031530745	239.0	40473.0	166.0	38507.0	0.59%	0.43%	NA
MA0510.1.RFX5	0.00142381152917	0.0118814617262	396.0	40316.0	299.0	38374.0	0.97%	0.77%	NA
MA0074.1.RXRA::VDR	0.00157383982339	0.0129108216021	148.0	40564.0	95.0	38578.0	0.36%	0.25%	NA
MA0048.1.NHLH1	0.00172589132899	0.0139221900539	556.0	40156.0	438.0	38235.0	1.37%	1.13%	NA
MA0494.1.Nr1h3::Rxra	0.00208455734888	0.0165397665059	149.0	40563.0	97.0	38576.0	0.37%	0.25%	NA
UP00070_1_Gcm1_primary	0.00252515029208	0.0197124635704	134.0	40578.0	86.0	38587.0	0.33%	0.22%	NA
MA0065.2.PPARG::RXRA	0.00278911068087	0.0214274534847	623.0	40089.0	501.0	38172.0	1.53%	1.3%	NA
MA0149.1.EWSR1-FLI1	0.0033216452986	0.0251199425707	1153.0	39559.0	974.0	37699.0	2.83%	2.52%	NA
UP00176_1_Crx_3485.1	0.00514874145754	0.0383383210069	76.0	40636.0	44.0	38629.0	0.19%	0.11%	NA
MA0597.1.THAP1	0.0103262431076	0.0757257827889	496.0	40216.0	403.0	38270.0	1.22%	1.04%	NA
UP00099_1_Ascl2_primary	0.012422732196	0.0897403340726	421.0	40291.0	339.0	38334.0	1.03%	0.88%	NA
UP00265_1_Pitx3_3497.2	0.014015645226	0.0997584160204	129.0	40583.0	90.0	38583.0	0.32%	0.23%	NA
MA0484.1.HNF4G	0.015553664893	0.109101069684	312.0	40400.0	246.0	38427.0	0.77%	0.64%	NA
MA0522.1.Tcf3	0.0166510756261	0.115130294329	740.0	39972.0	626.0	38047.0	1.82%	1.62%	NA
UP00000_1_Smad3_primary	0.0191315010575	0.130417556505	202.0	40510.0	153.0	38520.0	0.5%	0.4%	NA
MA0062.2.GABPA	0.0251521771978	0.169078524496	760.0	39952.0	650.0	38023.0	1.87%	1.68%	NA
UP00036_1_Myf6_primary	0.0286932419069	0.190240124424	231.0	40481.0	181.0	38492.0	0.57%	0.47%	NA
MA0499.1.Myod1	0.0296588428763	0.192743161643	544.0	40168.0	458.0	38215.0	1.34%	1.18%	NA
MA0002.2.RUNX1	0.0298672254612	0.192743161643	337.0	40375.0	274.0	38399.0	0.83%	0.71%	NA
UP00033_1_Zfp410_primary	0.0326850387837	0.206276773037	160.0	40552.0	121.0	38552.0	0.39%	0.31%	NA
MA0088.1.znf143	0.0328167593468	0.206276773037	380.0	40332.0	313.0	38360.0	0.93%	0.81%	NA
UP00086_1_Irf3_primary	0.0347174204275	0.215160165446	275.0	40437.0	221.0	38452.0	0.68%	0.57%	NA
MA0014.2.PAX5	0.0351191179137	0.215160165446	284.0	40428.0	229.0	38444.0	0.7%	0.59%	NA
MA0114.2.HNF4A	0.0388040300573	0.234764381847	326.0	40386.0	267.0	38406.0	0.8%	0.69%	NA
UP00035_1_Hic1_primary	0.0450689315586	0.269300776226	155.0	40557.0	119.0	38554.0	0.38%	0.31%	NA
MA0067.1.Pax2	0.0528822250355	0.312134108746	259.0	40453.0	211.0	38462.0	0.64%	0.55%	NA
MA0525.1.TP63	0.0541548790347	0.315794716298	165.0	40547.0	129.0	38544.0	0.41%	0.33%	NA
MA0259.1.HIF1A::ARNT	0.0578219649837	0.333164655382	112.0	40600.0	84.0	38589.0	0.28%	0.22%	NA
UP00060_1_Max_primary	0.0636654137491	0.362518355936	175.0	40537.0	139.0	38534.0	0.43%	0.36%	NA
UP00097_1_Mtf1_primary	0.0686406018055	0.386302921789	149.0	40563.0	117.0	38556.0	0.37%	0.3%	NA
MA0111.1.Spz1	0.0771515669155	0.429211015943	197.0	40515.0	160.0	38513.0	0.48%	0.41%	NA
MA0500.1.Myog	0.0830301402516	0.456665771384	612.0	40100.0	535.0	38138.0	1.5%	1.38%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.0849363585783	0.461901096089	346.0	40366.0	294.0	38379.0	0.85%	0.76%	NA
MA0505.1.Nr5a2	0.088547220727	0.47618727591	254.0	40458.0	212.0	38461.0	0.62%	0.55%	NA
MA0104.3.Mycn	0.091412858198	0.486195861185	248.0	40464.0	207.0	38466.0	0.61%	0.54%	NA
MA0147.2.Myc	0.0989521756631	0.520574489358	219.0	40493.0	182.0	38491.0	0.54%	0.47%	NA
MA0027.1.En1	0.103516840575	0.538732804712	128.0	40584.0	102.0	38571.0	0.31%	0.26%	NA
MA0028.1.ELK1	0.109162681081	0.562071677053	517.0	40195.0	453.0	38220.0	1.27%	1.17%	NA
UP00053_1_Rxra_primary	0.119044607012	0.606500945198	191.0	40521.0	159.0	38514.0	0.47%	0.41%	NA
UP00220_1_Nkx1-1_3856.3	0.130875628442	0.659831293397	80.0	40632.0	62.0	38611.0	0.2%	0.16%	NA
MA0464.1.Bhlhe40	0.144366165498	0.717204552427	222.0	40490.0	189.0	38484.0	0.55%	0.49%	NA
UP00031_1_Zbtb3_primary	0.145219103591	0.717204552427	233.0	40479.0	199.0	38474.0	0.57%	0.51%	NA
MA0526.1.USF2	0.168526857902	0.815879990085	265.0	40447.0	230.0	38443.0	0.65%	0.59%	NA
MA0600.1.RFX2	0.168570245885	0.815879990085	243.0	40469.0	210.0	38463.0	0.6%	0.54%	NA
UP00046_1_Tcfe2a_primary	0.17037603597	0.816455459498	181.0	40531.0	154.0	38519.0	0.44%	0.4%	NA
UP00199_1_Six4_2860.1	0.185051931629	0.878089557927	76.0	40636.0	61.0	38612.0	0.19%	0.16%	NA
MA0059.1.MYC::MAX	0.187561426496	0.881356606061	172.0	40540.0	147.0	38526.0	0.42%	0.38%	NA
UP00142_1_Uncx4.1_2281.2	0.210745698248	0.980778057229	36.0	40676.0	27.0	38646.0	0.09%	0.07%	NA
MA0068.1.Pax4	0.213294527116	0.983186201184	125.0	40587.0	106.0	38567.0	0.31%	0.27%	NA
UP00052_1_Osr2_primary	0.218990697303	0.999919787686	79.0	40633.0	65.0	38608.0	0.19%	0.17%	NA
UP00042_1_Gm397_primary	0.247680395712	1.0	70.0	40642.0	58.0	38615.0	0.17%	0.15%	NA
MA0521.1.Tcf12	0.249331992251	1.0	568.0	40144.0	517.0	38156.0	1.4%	1.34%	NA
UP00040_1_Irf5_primary	0.252176635051	1.0	62.0	40650.0	51.0	38622.0	0.15%	0.13%	NA
UP00112_1_Gsc_2327.3	0.25558185786	1.0	63.0	40649.0	52.0	38621.0	0.15%	0.13%	NA
UP00111_1_Dmbx1_2277.1	0.25634076562	1.0	54.0	40658.0	44.0	38629.0	0.13%	0.11%	NA
UP00095_1_Zfp691_primary	0.269251390387	1.0	132.0	40580.0	115.0	38558.0	0.32%	0.3%	NA
UP00169_1_Lmx1b_3433.2	0.274628725767	1.0	59.0	40653.0	49.0	38624.0	0.14%	0.13%	NA
UP00160_1_Obox3_3439.1	0.281075070104	1.0	71.0	40641.0	60.0	38613.0	0.17%	0.16%	NA
MA0066.1.PPARG	0.286798898373	1.0	106.0	40606.0	92.0	38581.0	0.26%	0.24%	NA
UP00205_1_Pknox2_3077.2	0.287692651042	1.0	142.0	40570.0	125.0	38548.0	0.35%	0.32%	NA
MA0106.2.TP53	0.318994258375	1.0	109.0	40603.0	96.0	38577.0	0.27%	0.25%	NA
UP00153_1_Pitx1_2312.1	0.326907054052	1.0	88.0	40624.0	77.0	38596.0	0.22%	0.2%	NA
UP00266_1_Prrx1_3442.1	0.327809934176	1.0	43.0	40669.0	36.0	38637.0	0.11%	0.09%	NA
UP00076_1_Rfxdc2_primary	0.335413358943	1.0	171.0	40541.0	154.0	38519.0	0.42%	0.4%	NA
UP00130_1_Lhx3_3431.1	0.347177986543	1.0	48.0	40664.0	41.0	38632.0	0.12%	0.11%	NA
MA0503.1.Nkx2-5.var.2	0.355225617801	1.0	214.0	40498.0	195.0	38478.0	0.53%	0.5%	NA
UP00068_1_Eomes_primary	0.361401149064	1.0	77.0	40635.0	68.0	38605.0	0.19%	0.18%	NA
MA0486.1.HSF1	0.374923824222	1.0	277.0	40435.0	255.0	38418.0	0.68%	0.66%	NA
UP00232_1_Dobox4_3956.2	0.37498044737	1.0	44.0	40668.0	38.0	38635.0	0.11%	0.1%	NA
UP00084_1_Gmeb1_primary	0.379844727139	1.0	58.0	40654.0	51.0	38622.0	0.14%	0.13%	NA
MA0017.1.NR2F1	0.394020899634	1.0	214.0	40498.0	197.0	38476.0	0.53%	0.51%	NA
MA0093.2.USF1	0.417621029179	1.0	268.0	40444.0	249.0	38424.0	0.66%	0.64%	NA
UP00212_1_Lhx5_2279.1	0.476268829559	1.0	49.0	40663.0	45.0	38628.0	0.12%	0.12%	NA
UP00149_1_Phox2b_3948.1	0.486825273517	1.0	35.0	40677.0	32.0	38641.0	0.09%	0.08%	NA
MA0502.1.NFYB	0.491933597739	1.0	212.0	40500.0	200.0	38473.0	0.52%	0.52%	NA
UP00120_1_Lbx2_3869.2	0.492061049086	1.0	37.0	40675.0	34.0	38639.0	0.09%	0.09%	NA
UP00056_1_Rfx4_primary	0.494002570103	1.0	155.0	40557.0	146.0	38527.0	0.38%	0.38%	NA
UP00049_1_Sp100_primary	0.517167298557	1.0	70.0	40642.0	66.0	38607.0	0.17%	0.17%	NA
UP00216_1_Obox1_3970.2	0.525044710902	1.0	75.0	40637.0	71.0	38602.0	0.18%	0.18%	NA
UP00187_1_Alx4_1744.1	0.54024801827	1.0	37.0	40675.0	35.0	38638.0	0.09%	0.09%	NA
UP00128_1_Pou3f2_2824.1	0.55684828303	1.0	47.0	40665.0	45.0	38628.0	0.12%	0.12%	NA
UP00027_1_Osr1_primary	0.569471448564	1.0	84.0	40628.0	81.0	38592.0	0.21%	0.21%	NA
E2A-Homer	0.571437380866	1.0	532.0	40180.0	510.0	38163.0	1.31%	1.32%	NA
UP00152_1_Arx_1738.2	0.571737256882	1.0	25.0	40687.0	24.0	38649.0	0.06%	0.06%	NA
MA0119.1.TLX1::NFIC	0.573280620226	1.0	308.0	40404.0	296.0	38377.0	0.76%	0.77%	NA
UP00247_1_Pax4_3989.2	0.577252808382	1.0	29.0	40683.0	28.0	38645.0	0.07%	0.07%	NA
UP00257_1_Shox2_2641.2	0.58238352502	1.0	33.0	40679.0	32.0	38641.0	0.08%	0.08%	NA
UP00251_1_Esx1_3124.2	0.583614496739	1.0	34.0	40678.0	33.0	38640.0	0.08%	0.09%	NA
UP00123_1_Hlxb9_3422.1	0.586020663573	1.0	36.0	40676.0	35.0	38638.0	0.09%	0.09%	NA
UP00267_1_Otx2_3441.1	0.589289599257	1.0	73.0	40639.0	71.0	38602.0	0.18%	0.18%	NA
UP00011_1_Irf6_primary	0.591744357812	1.0	41.0	40671.0	40.0	38633.0	0.1%	0.1%	NA
UP00239_1_Obox2_3438.2	0.592414708895	1.0	76.0	40636.0	74.0	38599.0	0.19%	0.19%	NA
UP00167_1_En1_3123.2	0.595002580393	1.0	44.0	40668.0	43.0	38630.0	0.11%	0.11%	NA
UP00158_1_Pou1f1_3818.1	0.603153670514	1.0	52.0	40660.0	51.0	38622.0	0.13%	0.13%	NA
MA0512.1.Rxra	0.606921430144	1.0	335.0	40377.0	324.0	38349.0	0.82%	0.84%	NA
UP00048_1_Rara_primary	0.609022930119	1.0	154.0	40558.0	150.0	38523.0	0.38%	0.39%	NA
UP00188_1_Lmx1a_2238.2	0.610657984451	1.0	60.0	40652.0	59.0	38614.0	0.15%	0.15%	NA
MA0511.1.RUNX2	0.611598740666	1.0	266.0	40446.0	258.0	38415.0	0.65%	0.67%	NA
MA0509.1.Rfx1	0.614207656091	1.0	270.0	40442.0	262.0	38411.0	0.66%	0.68%	NA
MA0461.1.Atoh1	0.6300187504	1.0	551.0	40161.0	533.0	38140.0	1.35%	1.38%	NA
UP00172_1_Prop1_3949.1	0.63340481877	1.0	39.0	40673.0	39.0	38634.0	0.1%	0.1%	NA
UP00109_1_Obox6_3440.2	0.635645381494	1.0	43.0	40669.0	43.0	38630.0	0.11%	0.11%	NA
UP00175_1_Lhx9_3492.1	0.63853571328	1.0	48.0	40664.0	48.0	38625.0	0.12%	0.12%	NA
MA0009.1.T	0.645613941812	1.0	60.0	40652.0	60.0	38613.0	0.15%	0.16%	NA
UP00026_1_Zscan4_primary	0.649143806869	1.0	66.0	40646.0	66.0	38607.0	0.16%	0.17%	NA
UP00050_1_Bhlhb2_primary	0.653214298349	1.0	73.0	40639.0	73.0	38600.0	0.18%	0.19%	NA
MA0596.1.SREBF2	0.660706235318	1.0	201.0	40511.0	198.0	38475.0	0.49%	0.51%	NA
MA0595.1.SREBF1	0.674202825103	1.0	226.0	40486.0	223.0	38450.0	0.56%	0.58%	NA
UP00209_1_Cart1_0997.1	0.675139428719	1.0	40.0	40672.0	41.0	38632.0	0.1%	0.11%	NA
UP00254_1_Pou2f1_3081.2	0.679724205047	1.0	62.0	40650.0	63.0	38610.0	0.15%	0.16%	NA
UP00184_1_Lhx8_2247.2	0.684146460125	1.0	75.0	40637.0	76.0	38597.0	0.18%	0.2%	NA
MA0519.1.Stat5a::Stat5b	0.704654670413	1.0	390.0	40322.0	384.0	38289.0	0.96%	0.99%	NA
UP00115_1_Lhx2_0953.2	0.712771870332	1.0	43.0	40669.0	45.0	38628.0	0.11%	0.12%	NA
MA0113.2.NR3C1	0.719384720751	1.0	167.0	40545.0	168.0	38505.0	0.41%	0.43%	NA
UP00237_1_Otp_3496.1	0.719414887659	1.0	31.0	40681.0	33.0	38640.0	0.08%	0.09%	NA
UP00009_1_Nr2f2_primary	0.730453287587	1.0	143.0	40569.0	145.0	38528.0	0.35%	0.37%	NA
UP00077_1_Srf_primary	0.739907081104	1.0	85.0	40627.0	88.0	38585.0	0.21%	0.23%	NA
MA0108.2.TBP	0.741626751678	1.0	101.0	40611.0	104.0	38569.0	0.25%	0.27%	NA
MA0032.1.FOXC1	0.750577759262	1.0	39.0	40673.0	42.0	38631.0	0.1%	0.11%	NA
UP00248_1_Pax7_3783.1	0.75143605044	1.0	38.0	40674.0	41.0	38632.0	0.09%	0.11%	NA
UP00253_1_Rax_3443.1	0.752349508108	1.0	37.0	40675.0	40.0	38633.0	0.09%	0.1%	NA
UP00136_1_Prrx2_3072.1	0.753321852755	1.0	36.0	40676.0	39.0	38634.0	0.09%	0.1%	NA
MA0058.2.MAX	0.759902781035	1.0	186.0	40526.0	189.0	38484.0	0.46%	0.49%	NA
UP00098_1_Rfx3_primary	0.764091674276	1.0	83.0	40629.0	87.0	38586.0	0.2%	0.22%	NA
UP00143_1_Dobox5_3493.1	0.764918843604	1.0	76.0	40636.0	80.0	38593.0	0.19%	0.21%	NA
UP00018_1_Irf4_primary	0.766291344988	1.0	69.0	40643.0	73.0	38600.0	0.17%	0.19%	NA
UP00219_1_Cutl1_3494.1	0.777198585424	1.0	46.0	40666.0	50.0	38623.0	0.11%	0.13%	NA
UP00260_1_Hoxc6_3954.2	0.779787710921	1.0	43.0	40669.0	47.0	38626.0	0.11%	0.12%	NA
UP00067_1_Lef1_primary	0.784602674556	1.0	127.0	40585.0	132.0	38541.0	0.31%	0.34%	NA
UP00108_1_Alx3_3418.2	0.786305864672	1.0	37.0	40675.0	41.0	38632.0	0.09%	0.11%	NA
UP00008_1_Six6_primary	0.790410426974	1.0	34.0	40678.0	38.0	38635.0	0.08%	0.1%	NA
UP00081_1_Mybl1_primary	0.803083501893	1.0	27.0	40685.0	31.0	38642.0	0.07%	0.08%	NA
MA0467.1.Crx	0.80368480992	1.0	106.0	40606.0	112.0	38561.0	0.26%	0.29%	NA
MA0007.2.AR	0.805296504801	1.0	183.0	40529.0	189.0	38484.0	0.45%	0.49%	NA
UP00132_1_Evx2_2645.3	0.811550159544	1.0	41.0	40671.0	46.0	38627.0	0.1%	0.12%	NA
UP00190_1_Nkx2-3_3435.1	0.817024510735	1.0	37.0	40675.0	42.0	38631.0	0.09%	0.11%	NA
UP00074_1_Isgf3g_primary	0.819553961167	1.0	122.0	40590.0	129.0	38544.0	0.3%	0.33%	NA
MA0135.1.Lhx3	0.820080506725	1.0	59.0	40653.0	65.0	38608.0	0.14%	0.17%	NA
UP00203_1_Pknox1_2364.2	0.822409823041	1.0	103.0	40609.0	110.0	38563.0	0.25%	0.28%	NA
UP00194_1_Irx4_2242.3	0.825455353629	1.0	32.0	40680.0	37.0	38636.0	0.08%	0.1%	NA
UP00146_1_Pou6f1_1731.2	0.829970594701	1.0	79.0	40633.0	86.0	38587.0	0.19%	0.22%	NA
IRF8_ISRE_KANNO	0.832912189825	1.0	308.0	40404.0	315.0	38358.0	0.76%	0.81%	NA
UP00129_1_Pou3f1_3819.1	0.834451879124	1.0	44.0	40668.0	50.0	38623.0	0.11%	0.13%	NA
UP00141_1_Vsx1_1728.1	0.834451879124	1.0	44.0	40668.0	50.0	38623.0	0.11%	0.13%	NA
UP00017_1_Nkx3-1_primary	0.839909572065	1.0	62.0	40650.0	69.0	38604.0	0.15%	0.18%	NA
UP00092_1_Myb_primary	0.84138620934	1.0	25.0	40687.0	30.0	38643.0	0.06%	0.08%	NA
UP00226_1_Mrg1_2246.2	0.843024492215	1.0	92.0	40620.0	100.0	38573.0	0.23%	0.26%	NA
UP00249_1_Nkx2-5_3436.1	0.845834092038	1.0	85.0	40627.0	93.0	38580.0	0.21%	0.24%	NA
UP00227_1_Duxl_1286.2	0.847692443077	1.0	81.0	40631.0	89.0	38584.0	0.2%	0.23%	NA
UP00195_1_Six3_1732.2	0.85169247032	1.0	33.0	40679.0	39.0	38634.0	0.08%	0.1%	NA
UP00250_1_Irx5_2385.1	0.853685699509	1.0	32.0	40680.0	38.0	38635.0	0.08%	0.1%	NA
UP00224_1_Pax6_3838.3	0.85684342784	1.0	45.0	40667.0	52.0	38621.0	0.11%	0.13%	NA
UP00210_1_Mrg2_2302.1	0.85721488884	1.0	98.0	40614.0	107.0	38566.0	0.24%	0.28%	NA
UP00243_1_Isx_3445.1	0.860957638548	1.0	42.0	40670.0	49.0	38624.0	0.1%	0.13%	NA
MA0019.1.Ddit3::Cebpa	0.865343870002	1.0	80.0	40632.0	89.0	38584.0	0.2%	0.23%	NA
UP00106_1_Vax2_3500.1	0.868862885387	1.0	37.0	40675.0	44.0	38629.0	0.09%	0.11%	NA
UP00165_1_Titf1_1722.2	0.871036464915	1.0	101.0	40611.0	111.0	38562.0	0.25%	0.29%	NA
UP00122_1_Tgif1_2342.2	0.879164919391	1.0	117.0	40595.0	128.0	38545.0	0.29%	0.33%	NA
UP00162_1_Evx1_3952.2	0.88068968773	1.0	43.0	40669.0	51.0	38622.0	0.11%	0.13%	NA
UP00140_1_Hoxd1_3448.1	0.888492742073	1.0	38.0	40674.0	46.0	38627.0	0.09%	0.12%	NA
UP00144_1_Hoxb4_2627.1	0.888492742073	1.0	38.0	40674.0	46.0	38627.0	0.09%	0.12%	NA
UP00105_1_Pou3f4_3773.1	0.890141928518	1.0	50.0	40662.0	59.0	38614.0	0.12%	0.15%	NA
UP00159_1_Six2_2307.2	0.893819538042	1.0	35.0	40677.0	43.0	38630.0	0.09%	0.11%	NA
UP00221_1_Phox2a_3947.1	0.893819538042	1.0	35.0	40677.0	43.0	38630.0	0.09%	0.11%	NA
UP00094_1_Zfp128_primary	0.895219701529	1.0	25.0	40687.0	32.0	38641.0	0.06%	0.08%	NA
UP00222_1_Tcf2_0913.2	0.895716347611	1.0	34.0	40678.0	42.0	38631.0	0.08%	0.11%	NA
MA0076.2.ELK4	0.896621653039	1.0	884.0	39828.0	890.0	37783.0	2.17%	2.3%	NA
MA0592.1.ESRRA	0.902017301407	1.0	247.0	40465.0	262.0	38411.0	0.61%	0.68%	NA
UP00017_3_Nkx3-1_2923.2	0.903827655431	1.0	40.0	40672.0	49.0	38624.0	0.1%	0.13%	NA
UP00008_3_Six6_2267.4	0.903980480527	1.0	30.0	40682.0	38.0	38635.0	0.07%	0.1%	NA
MA0160.1.NR4A2	0.906316432586	1.0	191.0	40521.0	206.0	38467.0	0.47%	0.53%	NA
MA0018.2.CREB1	0.909356786767	1.0	249.0	40463.0	265.0	38408.0	0.61%	0.69%	NA
UP00116_1_Rhox6_4251.1	0.910482666352	1.0	36.0	40676.0	45.0	38628.0	0.09%	0.12%	NA
UP00178_1_Og2x_3719.1	0.915573905044	1.0	43.0	40669.0	53.0	38620.0	0.11%	0.14%	NA
