FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00157_1_Hmx3_3490.2	0.0593323918704	1.0	5.0	4229.0	14.0	4840.0	0.12%	0.29%	NA
MA0038.1.Gfi1	0.0639071609293	1.0	15.0	4219.0	29.0	4825.0	0.35%	0.6%	NA
MA0140.2.TAL1::GATA1	0.0670068429726	1.0	4.0	4230.0	12.0	4842.0	0.09%	0.25%	NA
MA0029.1.Mecom	0.0751332509962	1.0	3.0	4231.0	10.0	4844.0	0.07%	0.21%	NA
MA0481.1.FOXP1	0.0804078274161	1.0	28.0	4206.0	46.0	4808.0	0.66%	0.95%	NA
UP00100_1_Gata6_primary	0.0845344945192	1.0	5.0	4229.0	13.0	4841.0	0.12%	0.27%	NA
UP00082_1_Zfp187_primary	0.0880287284934	1.0	1.0	4233.0	6.0	4848.0	0.02%	0.12%	NA
MA0483.1.Gfi1b	0.0883939609699	1.0	21.0	4213.0	36.0	4818.0	0.5%	0.74%	NA
MA0089.1.NFE2L1::MafG	0.0964782785217	1.0	31.0	4203.0	49.0	4805.0	0.73%	1.01%	NA
UP00075_1_Sox15_primary	0.100382401875	1.0	10.0	4224.0	20.0	4834.0	0.24%	0.41%	NA
MA0479.1.FOXH1	0.112506436529	1.0	11.0	4223.0	21.0	4833.0	0.26%	0.43%	NA
MA0060.2.NFYA	0.115975983502	1.0	25.0	4209.0	40.0	4814.0	0.59%	0.82%	NA
UP00165_1_Titf1_1722.2	0.116452229243	1.0	9.0	4225.0	18.0	4836.0	0.21%	0.37%	NA
UP00037_1_Zfp105_primary	0.123458213528	1.0	23.0	4211.0	37.0	4817.0	0.54%	0.76%	NA
MA0442.1.SOX10	0.125279976675	1.0	58.0	4176.0	82.0	4772.0	1.37%	1.69%	NA
MA0062.2.GABPA	0.129943173703	1.0	67.0	4167.0	93.0	4761.0	1.58%	1.92%	NA
UP00025_1_Foxk1_primary	0.130417673351	1.0	10.0	4224.0	19.0	4835.0	0.24%	0.39%	NA
UP00107_1_Nkx2-4_3074.1	0.130417673351	1.0	10.0	4224.0	19.0	4835.0	0.24%	0.39%	NA
MA0040.1.Foxq1	0.135613409193	1.0	8.0	4226.0	16.0	4838.0	0.19%	0.33%	NA
MA0489.1.JUN.var.2	0.137340282876	1.0	57.0	4177.0	80.0	4774.0	1.35%	1.65%	NA
UP00170_1_Isl2_3430.1	0.138733248747	1.0	4.0	4230.0	10.0	4844.0	0.09%	0.21%	NA
UP00058_1_Tcf3_primary	0.139139050259	1.0	6.0	4228.0	13.0	4841.0	0.14%	0.27%	NA
UP00135_1_Hoxc12_3480.1	0.144636986865	1.0	1.0	4233.0	5.0	4849.0	0.02%	0.1%	NA
UP00247_1_Pax4_3989.2	0.144636986865	1.0	1.0	4233.0	5.0	4849.0	0.02%	0.1%	NA
UP00030_1_Sox11_primary	0.14814183996	1.0	23.0	4211.0	36.0	4818.0	0.54%	0.74%	NA
MA0052.2.MEF2A	0.15748770203	1.0	12.0	4222.0	21.0	4833.0	0.28%	0.43%	NA
UP00074_1_Isgf3g_primary	0.158683473066	1.0	7.0	4227.0	14.0	4840.0	0.17%	0.29%	NA
UP00104_1_Hmx1_3423.1	0.158683473066	1.0	7.0	4227.0	14.0	4840.0	0.17%	0.29%	NA
UP00147_1_Nkx2-6_3437.1	0.158683473066	1.0	7.0	4227.0	14.0	4840.0	0.17%	0.29%	NA
UP00173_1_Hoxc13_3127.1	0.163274850689	1.0	3.0	4231.0	8.0	4846.0	0.07%	0.16%	NA
UP00181_1_Barx1_2877.1	0.163707295011	1.0	5.0	4229.0	11.0	4843.0	0.12%	0.23%	NA
UP00258_1_Tgif2_3451.1	0.163707295011	1.0	5.0	4229.0	11.0	4843.0	0.12%	0.23%	NA
MA0117.1.Mafb	0.164761673478	1.0	32.0	4202.0	47.0	4807.0	0.76%	0.97%	NA
MA0142.1.Pou5f1::Sox2	0.167279863267	1.0	10.0	4224.0	18.0	4836.0	0.24%	0.37%	NA
MA0080.3.Spi1	0.169285966181	1.0	95.0	4139.0	125.0	4729.0	2.24%	2.58%	NA
MA0077.1.SOX9	0.169700326524	1.0	19.0	4215.0	30.0	4824.0	0.45%	0.62%	NA
UP00062_1_Sox4_primary	0.176360876438	1.0	23.0	4211.0	35.0	4819.0	0.54%	0.72%	NA
MA0503.1.Nkx2-5.var.2	0.183259949613	1.0	14.0	4220.0	23.0	4831.0	0.33%	0.47%	NA
MA0506.1.NRF1	0.184731969024	1.0	133.0	4101.0	170.0	4684.0	3.14%	3.5%	NA
MA0476.1.FOS	0.191873798789	1.0	65.0	4169.0	87.0	4767.0	1.54%	1.79%	NA
UP00011_1_Irf6_primary	0.193824021624	1.0	2.0	4232.0	6.0	4848.0	0.05%	0.12%	NA
UP00178_1_Og2x_3719.1	0.193824021624	1.0	2.0	4232.0	6.0	4848.0	0.05%	0.12%	NA
UP00076_1_Rfxdc2_primary	0.196774194165	1.0	12.0	4222.0	20.0	4834.0	0.28%	0.41%	NA
MA0515.1.Sox6	0.20543009791	1.0	34.0	4200.0	48.0	4806.0	0.8%	0.99%	NA
MA0498.1.Meis1	0.207684492938	1.0	16.0	4218.0	25.0	4829.0	0.38%	0.52%	NA
MA0508.1.PRDM1	0.211404659778	1.0	43.0	4191.0	59.0	4795.0	1.02%	1.22%	NA
UP00003_1_E2F3_primary	0.212576846193	1.0	35.0	4199.0	49.0	4805.0	0.83%	1.01%	NA
MA0490.1.JUNB	0.21274548612	1.0	65.0	4169.0	86.0	4768.0	1.54%	1.77%	NA
UP00065_1_Zfp161_primary	0.21274548612	1.0	65.0	4169.0	86.0	4768.0	1.54%	1.77%	NA
MA0502.1.NFYB	0.21397589914	1.0	20.0	4214.0	30.0	4824.0	0.47%	0.62%	NA
MA0497.1.MEF2C	0.219398777897	1.0	17.0	4217.0	26.0	4828.0	0.4%	0.54%	NA
UP00186_1_Meis1_2335.1	0.221748277777	1.0	5.0	4229.0	10.0	4844.0	0.12%	0.21%	NA
UP00061_1_Foxl1_primary	0.227599810393	1.0	11.0	4223.0	18.0	4836.0	0.26%	0.37%	NA
UP00091_1_Sox5_primary	0.227599810393	1.0	11.0	4223.0	18.0	4836.0	0.26%	0.37%	NA
UP00246_1_Hoxa11_2218.1	0.232973104134	1.0	1.0	4233.0	4.0	4850.0	0.02%	0.08%	NA
UP00229_1_Otx1_2325.1	0.233398668062	1.0	3.0	4231.0	7.0	4847.0	0.07%	0.14%	NA
MA0109.1.Hltf	0.246350011218	1.0	6.0	4228.0	11.0	4843.0	0.14%	0.23%	NA
UP00034_1_Sox7_primary	0.24667386606	1.0	9.0	4225.0	15.0	4839.0	0.21%	0.31%	NA
MA0517.1.STAT2::STAT1	0.251566616329	1.0	32.0	4202.0	44.0	4810.0	0.76%	0.91%	NA
MA0030.1.FOXF2	0.257214951284	1.0	13.0	4221.0	20.0	4834.0	0.31%	0.41%	NA
UP00023_1_Sox30_primary	0.257214951284	1.0	13.0	4221.0	20.0	4834.0	0.31%	0.41%	NA
UP00039_1_Foxj3_primary	0.26400717325	1.0	10.0	4224.0	16.0	4838.0	0.24%	0.33%	NA
UP00083_1_Tcf7l2_primary	0.26400717325	1.0	10.0	4224.0	16.0	4838.0	0.24%	0.33%	NA
UP00118_1_Pou4f3_2791.1	0.266249169594	1.0	4.0	4230.0	8.0	4846.0	0.09%	0.16%	NA
UP00125_1_Pitx2_2274.3	0.266249169594	1.0	4.0	4230.0	8.0	4846.0	0.09%	0.16%	NA
MA0051.1.IRF2	0.271004817629	1.0	14.0	4220.0	21.0	4833.0	0.33%	0.43%	NA
UP00207_1_Hoxb9_3413.1	0.280262852929	1.0	11.0	4223.0	17.0	4837.0	0.26%	0.35%	NA
UP00059_1_Arid5a_primary	0.286157632781	1.0	2.0	4232.0	5.0	4849.0	0.05%	0.1%	NA
UP00235_1_Hoxc11_3718.2	0.286157632781	1.0	2.0	4232.0	5.0	4849.0	0.05%	0.1%	NA
MA0491.1.JUND	0.288779481774	1.0	66.0	4168.0	84.0	4770.0	1.56%	1.73%	NA
UP00183_1_Hoxa13_3126.1	0.294208661212	1.0	5.0	4229.0	9.0	4845.0	0.12%	0.19%	NA
UP00259_1_Hoxb6_3428.2	0.294208661212	1.0	5.0	4229.0	9.0	4845.0	0.12%	0.19%	NA
MA0047.2.Foxa2	0.296793524073	1.0	16.0	4218.0	23.0	4831.0	0.38%	0.47%	NA
IRF8_ISRE_KANNO	0.302342969386	1.0	25.0	4209.0	34.0	4820.0	0.59%	0.7%	NA
UP00073_1_Foxa2_primary	0.307266638565	1.0	9.0	4225.0	14.0	4840.0	0.21%	0.29%	NA
MA0478.1.FOSL2	0.308919946616	1.0	70.0	4164.0	88.0	4766.0	1.65%	1.81%	NA
MA0477.1.FOSL1	0.309908783277	1.0	65.0	4169.0	82.0	4772.0	1.54%	1.69%	NA
MA0596.1.SREBF2	0.316246663704	1.0	22.0	4212.0	30.0	4824.0	0.52%	0.62%	NA
UP00020_1_Atf1_primary	0.316246663704	1.0	22.0	4212.0	30.0	4824.0	0.52%	0.62%	NA
MA0070.1.PBX1	0.318483249056	1.0	6.0	4228.0	10.0	4844.0	0.14%	0.21%	NA
MA0069.1.Pax6	0.325314676705	1.0	3.0	4231.0	6.0	4848.0	0.07%	0.12%	NA
MA0133.1.BRCA1	0.325314676705	1.0	3.0	4231.0	6.0	4848.0	0.07%	0.12%	NA
UP00040_1_Irf5_primary	0.325314676705	1.0	3.0	4231.0	6.0	4848.0	0.07%	0.12%	NA
UP00167_1_En1_3123.2	0.325314676705	1.0	3.0	4231.0	6.0	4848.0	0.07%	0.12%	NA
UP00103_1_Jundm2_primary	0.326132791232	1.0	23.0	4211.0	31.0	4823.0	0.54%	0.64%	NA
MA0591.1.Bach1::Mafk	0.330403418674	1.0	48.0	4186.0	61.0	4793.0	1.13%	1.26%	NA
UP00086_1_Irf3_primary	0.331617599122	1.0	19.0	4215.0	26.0	4828.0	0.45%	0.54%	NA
MA0520.1.Stat6	0.336567164447	1.0	15.0	4219.0	21.0	4833.0	0.35%	0.43%	NA
MA0150.2.Nfe2l2	0.338405770145	1.0	34.0	4200.0	44.0	4810.0	0.8%	0.91%	NA
UP00026_1_Zscan4_primary	0.339898176797	1.0	7.0	4227.0	11.0	4843.0	0.17%	0.23%	NA
UP00211_1_Pou3f3_3235.2	0.339898176797	1.0	7.0	4227.0	11.0	4843.0	0.17%	0.23%	NA
MA0083.2.SRF	0.342336986346	1.0	20.0	4214.0	27.0	4827.0	0.47%	0.56%	NA
MA0050.2.IRF1	0.35411594206	1.0	31.0	4203.0	40.0	4814.0	0.73%	0.82%	NA
UP00137_1_Hoxb3_1720.2	0.356115348466	1.0	4.0	4230.0	7.0	4847.0	0.09%	0.14%	NA
UP00161_1_Hmbox1_2674.1	0.356115348466	1.0	4.0	4230.0	7.0	4847.0	0.09%	0.14%	NA
UP00166_1_Barhl1_2590.2	0.356115348466	1.0	4.0	4230.0	7.0	4847.0	0.09%	0.14%	NA
UP00214_1_Hoxb5_3122.2	0.356115348466	1.0	4.0	4230.0	7.0	4847.0	0.09%	0.14%	NA
UP00041_1_Foxj1_primary	0.359038315274	1.0	8.0	4226.0	12.0	4842.0	0.19%	0.25%	NA
MA0475.1.FLI1	0.360991212018	1.0	139.0	4095.0	167.0	4687.0	3.28%	3.44%	NA
MA0156.1.FEV	0.362793417432	1.0	70.0	4164.0	86.0	4768.0	1.65%	1.77%	NA
UP00117_1_Hoxd11_3873.1	0.365293360268	1.0	1.0	4233.0	3.0	4851.0	0.02%	0.06%	NA
UP00177_1_Hoxd12_3481.1	0.365293360268	1.0	1.0	4233.0	3.0	4851.0	0.02%	0.06%	NA
UP00245_1_Hoxc10_2779.2	0.365293360268	1.0	1.0	4233.0	3.0	4851.0	0.02%	0.06%	NA
UP00001_1_E2F2_primary	0.365492538384	1.0	43.0	4191.0	54.0	4800.0	1.02%	1.11%	NA
MA0078.1.Sox17	0.371770087443	1.0	18.0	4216.0	24.0	4830.0	0.43%	0.49%	NA
UP00027_1_Osr1_primary	0.381431550114	1.0	5.0	4229.0	8.0	4846.0	0.12%	0.16%	NA
UP00080_1_Gata5_primary	0.381431550114	1.0	5.0	4229.0	8.0	4846.0	0.12%	0.16%	NA
UP00097_1_Mtf1_primary	0.381590403818	1.0	14.0	4220.0	19.0	4835.0	0.33%	0.39%	NA
MA0046.1.HNF1A	0.402899236373	1.0	6.0	4228.0	9.0	4845.0	0.14%	0.19%	NA
UP00098_1_Rfx3_primary	0.402899236373	1.0	6.0	4228.0	9.0	4845.0	0.14%	0.19%	NA
UP00238_1_Nkx6-3_3446.1	0.402899236373	1.0	6.0	4228.0	9.0	4845.0	0.14%	0.19%	NA
MA0125.1.Nobox	0.409645338676	1.0	2.0	4232.0	4.0	4850.0	0.05%	0.08%	NA
UP00106_1_Vax2_3500.1	0.409645338676	1.0	2.0	4232.0	4.0	4850.0	0.05%	0.08%	NA
UP00154_1_Dlx3_1030.1	0.409645338676	1.0	2.0	4232.0	4.0	4850.0	0.05%	0.08%	NA
UP00156_1_Msx2_3449.1	0.409645338676	1.0	2.0	4232.0	4.0	4850.0	0.05%	0.08%	NA
MA0488.1.JUN	0.41805585501	1.0	34.0	4200.0	42.0	4812.0	0.8%	0.87%	NA
UP00029_1_Tbp_primary	0.421530731696	1.0	7.0	4227.0	10.0	4844.0	0.17%	0.21%	NA
UP00227_1_Duxl_1286.2	0.421530731696	1.0	7.0	4227.0	10.0	4844.0	0.17%	0.21%	NA
UP00111_1_Dmbx1_2277.1	0.440046984726	1.0	3.0	4231.0	5.0	4849.0	0.07%	0.1%	NA
UP00140_1_Hoxd1_3448.1	0.440046984726	1.0	3.0	4231.0	5.0	4849.0	0.07%	0.1%	NA
UP00201_1_Emx2_3420.1	0.440046984726	1.0	3.0	4231.0	5.0	4849.0	0.07%	0.1%	NA
UP00264_1_Hoxa1_3425.1	0.440046984726	1.0	3.0	4231.0	5.0	4849.0	0.07%	0.1%	NA
UP00056_1_Rfx4_primary	0.444078960513	1.0	14.0	4220.0	18.0	4836.0	0.33%	0.37%	NA
MA0072.1.RORA_2	0.452743625971	1.0	9.0	4225.0	12.0	4842.0	0.21%	0.25%	NA
UP00014_1_Sox17_primary	0.452743625971	1.0	9.0	4225.0	12.0	4842.0	0.21%	0.25%	NA
MA0042.1.FOXI1	0.455011524998	1.0	15.0	4219.0	19.0	4835.0	0.35%	0.39%	NA
UP00407_1_Elf3_primary	0.462400990016	1.0	47.0	4187.0	56.0	4798.0	1.11%	1.15%	NA
MA0063.1.Nkx2-5	0.463188689656	1.0	4.0	4230.0	6.0	4848.0	0.09%	0.12%	NA
UP00110_1_Dlx4_3488.2	0.463188689656	1.0	4.0	4230.0	6.0	4848.0	0.09%	0.12%	NA
UP00174_1_Hoxa2_3079.1	0.463188689656	1.0	4.0	4230.0	6.0	4848.0	0.09%	0.12%	NA
UP00267_1_Otx2_3441.1	0.463188689656	1.0	4.0	4230.0	6.0	4848.0	0.09%	0.12%	NA
MA0068.1.Pax4	0.465314985668	1.0	16.0	4218.0	20.0	4834.0	0.38%	0.41%	NA
MA0466.1.CEBPB	0.466114578217	1.0	10.0	4224.0	13.0	4841.0	0.24%	0.27%	NA
UP00198_1_Cphx_3484.1	0.466114578217	1.0	10.0	4224.0	13.0	4841.0	0.24%	0.27%	NA
E2A-Homer	0.473672222391	1.0	49.0	4185.0	58.0	4796.0	1.16%	1.19%	NA
MA0462.1.BATF::JUN	0.473672222391	1.0	49.0	4185.0	58.0	4796.0	1.16%	1.19%	NA
UP00134_1_Hoxb13_3479.1	0.478348967998	1.0	11.0	4223.0	14.0	4840.0	0.26%	0.29%	NA
UP00052_1_Osr2_primary	0.481927998879	1.0	5.0	4229.0	7.0	4847.0	0.12%	0.14%	NA
UP00146_1_Pou6f1_1731.2	0.481927998879	1.0	5.0	4229.0	7.0	4847.0	0.12%	0.14%	NA
UP00145_1_Barhl2_3868.1	0.49772873529	1.0	6.0	4228.0	8.0	4846.0	0.14%	0.16%	NA
MA0028.1.ELK1	0.499243027088	1.0	47.0	4187.0	55.0	4799.0	1.11%	1.13%	NA
MA0009.1.T	0.511434077219	1.0	7.0	4227.0	9.0	4845.0	0.17%	0.19%	NA
MA0164.1.Nr2e3	0.511434077219	1.0	7.0	4227.0	9.0	4845.0	0.17%	0.19%	NA
UP00018_1_Irf4_primary	0.511434077219	1.0	7.0	4227.0	9.0	4845.0	0.17%	0.19%	NA
UP00042_1_Gm397_primary	0.511434077219	1.0	7.0	4227.0	9.0	4845.0	0.17%	0.19%	NA
MA0058.2.MAX	0.519065228525	1.0	15.0	4219.0	18.0	4836.0	0.35%	0.37%	NA
MA0131.1.HINFP	0.523571425311	1.0	8.0	4226.0	10.0	4844.0	0.19%	0.21%	NA
UP00051_1_Sox8_primary	0.523571425311	1.0	8.0	4226.0	10.0	4844.0	0.19%	0.21%	NA
UP00184_1_Lhx8_2247.2	0.523571425311	1.0	8.0	4226.0	10.0	4844.0	0.19%	0.21%	NA
UP00226_1_Mrg1_2246.2	0.523571425311	1.0	8.0	4226.0	10.0	4844.0	0.19%	0.21%	NA
MA0057.1.MZF1_5-13	0.52728245236	1.0	81.0	4153.0	93.0	4761.0	1.91%	1.92%	NA
UP00046_1_Tcfe2a_primary	0.527713964177	1.0	16.0	4218.0	19.0	4835.0	0.38%	0.39%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.532933884126	1.0	39.0	4195.0	45.0	4809.0	0.92%	0.93%	NA
UP00122_1_Tgif1_2342.2	0.534491496649	1.0	9.0	4225.0	11.0	4843.0	0.21%	0.23%	NA
MA0521.1.Tcf12	0.539635507371	1.0	55.0	4179.0	63.0	4791.0	1.3%	1.3%	NA
MA0465.1.CDX2	0.544438824953	1.0	10.0	4224.0	12.0	4842.0	0.24%	0.25%	NA
MA0467.1.Crx	0.544438824953	1.0	10.0	4224.0	12.0	4842.0	0.24%	0.25%	NA
UP00064_1_Sox18_primary	0.544438824953	1.0	10.0	4224.0	12.0	4842.0	0.24%	0.25%	NA
MA0106.2.TP53	0.553590465113	1.0	11.0	4223.0	13.0	4841.0	0.26%	0.27%	NA
UP00116_1_Rhox6_4251.1	0.563773744483	1.0	2.0	4232.0	3.0	4851.0	0.05%	0.06%	NA
UP00131_1_Gbx2_3110.1	0.563773744483	1.0	2.0	4232.0	3.0	4851.0	0.05%	0.06%	NA
UP00152_1_Arx_1738.2	0.563773744483	1.0	2.0	4232.0	3.0	4851.0	0.05%	0.06%	NA
UP00206_1_Hoxb7_3953.1	0.563773744483	1.0	2.0	4232.0	3.0	4851.0	0.05%	0.06%	NA
MA0495.1.MAFF	0.570004567685	1.0	13.0	4221.0	15.0	4839.0	0.31%	0.31%	NA
UP00119_1_Nkx2-9_3082.1	0.574295613179	1.0	3.0	4231.0	4.0	4850.0	0.07%	0.08%	NA
UP00120_1_Lbx2_3869.2	0.574295613179	1.0	3.0	4231.0	4.0	4850.0	0.07%	0.08%	NA
UP00243_1_Isx_3445.1	0.574295613179	1.0	3.0	4231.0	4.0	4850.0	0.07%	0.08%	NA
UP00256_1_Lhx6_2272.1	0.574295613179	1.0	3.0	4231.0	4.0	4850.0	0.07%	0.08%	NA
UP00257_1_Shox2_2641.2	0.574295613179	1.0	3.0	4231.0	4.0	4850.0	0.07%	0.08%	NA
MA0514.1.Sox3	0.578272714521	1.0	48.0	4186.0	54.0	4800.0	1.13%	1.11%	NA
MA0158.1.HOXA5	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
UP00127_1_Gsh2_3990.2	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
UP00171_1_Msx3_3206.1	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
UP00189_1_Hoxa5_3415.1	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
UP00200_1_Nkx6-1_2825.1	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
UP00222_1_Tcf2_0913.2	0.583462369765	1.0	4.0	4230.0	5.0	4849.0	0.09%	0.1%	NA
MA0014.2.PAX5	0.583531742178	1.0	24.0	4210.0	27.0	4827.0	0.57%	0.56%	NA
MA0148.3.FOXA1	0.58447086525	1.0	15.0	4219.0	17.0	4837.0	0.35%	0.35%	NA
MA0141.2.Esrrb	0.589300591229	1.0	25.0	4209.0	28.0	4826.0	0.59%	0.58%	NA
MA0496.1.MAFK	0.591125644991	1.0	16.0	4218.0	18.0	4836.0	0.38%	0.37%	NA
UP00128_1_Pou3f2_2824.1	0.591676699089	1.0	5.0	4229.0	6.0	4848.0	0.12%	0.12%	NA
UP00193_1_Rhox11_1765.2	0.591676699089	1.0	5.0	4229.0	6.0	4848.0	0.12%	0.12%	NA
UP00208_1_Obox5_2284.1	0.591676699089	1.0	5.0	4229.0	6.0	4848.0	0.12%	0.12%	NA
UP00084_1_Gmeb1_primary	0.599173855787	1.0	6.0	4228.0	7.0	4847.0	0.14%	0.14%	NA
UP00216_1_Obox1_3970.2	0.599173855787	1.0	6.0	4228.0	7.0	4847.0	0.14%	0.14%	NA
UP00224_1_Pax6_3838.3	0.599173855787	1.0	6.0	4228.0	7.0	4847.0	0.14%	0.14%	NA
UP00239_1_Obox2_3438.2	0.599173855787	1.0	6.0	4228.0	7.0	4847.0	0.14%	0.14%	NA
MA0033.1.FOXL1	0.606105305489	1.0	7.0	4227.0	8.0	4846.0	0.17%	0.16%	NA
UP00155_1_Hmx2_3424.3	0.606105305489	1.0	7.0	4227.0	8.0	4846.0	0.17%	0.16%	NA
UP00085_1_Sfpi1_primary	0.608211845019	1.0	55.0	4179.0	61.0	4793.0	1.3%	1.26%	NA
MA0076.2.ELK4	0.608414253741	1.0	96.0	4138.0	107.0	4747.0	2.27%	2.2%	NA
UP00099_1_Ascl2_primary	0.609768317202	1.0	38.0	4196.0	42.0	4812.0	0.9%	0.87%	NA
UP00050_1_Bhlhb2_primary	0.612575340947	1.0	8.0	4226.0	9.0	4845.0	0.19%	0.19%	NA
UP00043_1_Bcl6b_primary	0.618659401325	1.0	9.0	4225.0	10.0	4844.0	0.21%	0.21%	NA
MA0111.1.Spz1	0.620126216801	1.0	21.0	4213.0	23.0	4831.0	0.5%	0.47%	NA
MA0152.1.NFATC2	0.620177065012	1.0	31.0	4203.0	34.0	4820.0	0.73%	0.7%	NA
MA0597.1.THAP1	0.622856286477	1.0	50.0	4184.0	55.0	4799.0	1.18%	1.13%	NA
MA0500.1.Myog	0.623684431425	1.0	59.0	4175.0	65.0	4789.0	1.39%	1.34%	NA
MA0492.1.JUND.var.2	0.629304216416	1.0	33.0	4201.0	36.0	4818.0	0.78%	0.74%	NA
UP00045_1_Mafb_primary	0.629883457756	1.0	11.0	4223.0	12.0	4842.0	0.26%	0.25%	NA
MA0464.1.Bhlhe40	0.630195809583	1.0	23.0	4211.0	25.0	4829.0	0.54%	0.52%	NA
MA0486.1.HSF1	0.634973178802	1.0	24.0	4210.0	26.0	4828.0	0.57%	0.54%	NA
MA0509.1.Rfx1	0.639596020398	1.0	25.0	4209.0	27.0	4827.0	0.59%	0.56%	NA
MA0160.1.NR4A2	0.644075313206	1.0	26.0	4208.0	28.0	4826.0	0.61%	0.58%	NA
UP00095_1_Zfp691_primary	0.644894867672	1.0	14.0	4220.0	15.0	4839.0	0.33%	0.31%	NA
MA0136.1.ELF5	0.645408345156	1.0	56.0	4178.0	61.0	4793.0	1.32%	1.26%	NA
MA0113.2.NR3C1	0.653964354244	1.0	16.0	4218.0	17.0	4837.0	0.38%	0.35%	NA
UP00406_1_Spdef_primary	0.658267424687	1.0	17.0	4217.0	18.0	4836.0	0.4%	0.37%	NA
UP00077_1_Srf_primary	0.662432727816	1.0	18.0	4216.0	19.0	4835.0	0.43%	0.39%	NA
UP00036_1_Myf6_primary	0.66647072938	1.0	19.0	4215.0	20.0	4834.0	0.45%	0.41%	NA
MA0463.1.Bcl6	0.668418792724	1.0	32.0	4202.0	34.0	4820.0	0.76%	0.7%	NA
MA0090.1.TEAD1	0.672191187582	1.0	44.0	4190.0	47.0	4807.0	1.04%	0.97%	NA
UP00000_1_Smad3_primary	0.674200440259	1.0	21.0	4213.0	22.0	4832.0	0.5%	0.45%	NA
IRF8_IECS_HAND_KANO	0.67462983001	1.0	55.0	4179.0	59.0	4795.0	1.3%	1.22%	NA
UP00408_1_Gabpa_primary	0.675729016303	1.0	34.0	4200.0	36.0	4818.0	0.8%	0.74%	NA
MA0100.2.Myb	0.685037872569	1.0	24.0	4210.0	25.0	4829.0	0.57%	0.52%	NA
MA0473.1.ELF1	0.700611511735	1.0	112.0	4122.0	121.0	4733.0	2.65%	2.49%	NA
UP00096_1_Sox13_primary	0.700618976252	1.0	7.0	4227.0	7.0	4847.0	0.17%	0.14%	NA
UP00240_1_Cdx1_2245.1	0.700618976252	1.0	7.0	4227.0	7.0	4847.0	0.17%	0.14%	NA
