FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00132_1_Evx2_2645.3	0.0059469555003	0.0327082552517	48.0	1280.0	139.0	2405.0	3.61%	5.46%	NA
UP00181_1_Barx1_2877.1	0.00609303863805	0.032944051321	76.0	1252.0	202.0	2342.0	5.72%	7.94%	NA
UP00248_1_Pax7_3783.1	0.00612595995639	0.032944051321	81.0	1247.0	213.0	2331.0	6.1%	8.37%	NA
UP00030_1_Sox11_primary	0.00620370288533	0.0329955186429	371.0	957.0	811.0	1733.0	27.94%	31.88%	NA
UP00192_1_Six1_0935.2	0.00686227142886	0.0355902795079	76.0	1252.0	201.0	2343.0	5.72%	7.9%	NA
UP00204_1_Gbx1_2883.2	0.00690290523369	0.0355902795079	59.0	1269.0	163.0	2381.0	4.44%	6.41%	NA
MA0042.1.FOXI1	0.00691216172261	0.0355902795079	271.0	1057.0	609.0	1935.0	20.41%	23.94%	NA
UP00173_1_Hoxc13_3127.1	0.00738194334269	0.0376090587143	108.0	1220.0	270.0	2274.0	8.13%	10.61%	NA
UP00223_1_Irx3_0920.1	0.00754564402087	0.0379712323966	80.0	1248.0	209.0	2335.0	6.02%	8.22%	NA
UP00062_1_Sox4_primary	0.00764390235845	0.0379712323966	370.0	958.0	806.0	1738.0	27.86%	31.68%	NA
UP00118_1_Pou4f3_2791.1	0.00768839003071	0.0379712323966	134.0	1194.0	325.0	2219.0	10.09%	12.78%	NA
UP00159_1_Six2_2307.2	0.00805859449598	0.0390467640213	83.0	1245.0	215.0	2329.0	6.25%	8.45%	NA
UP00266_1_Prrx1_3442.1	0.00806751322753	0.0390467640213	73.0	1255.0	193.0	2351.0	5.5%	7.59%	NA
MA0148.3.FOXA1	0.00822943311533	0.0394360953249	247.0	1081.0	558.0	1986.0	18.6%	21.93%	NA
MA0018.2.CREB1	0.00859939893533	0.0404148015246	127.0	1201.0	309.0	2235.0	9.56%	12.15%	NA
MA0157.1.FOXO3	0.00860067057239	0.0404148015246	268.0	1060.0	600.0	1944.0	20.18%	23.58%	NA
UP00124_1_Ipf1_3815.1	0.00892463927867	0.0413696819428	94.0	1234.0	238.0	2306.0	7.08%	9.36%	NA
UP00218_1_Dbx2_3487.1	0.00897482769421	0.0413696819428	140.0	1188.0	336.0	2208.0	10.54%	13.21%	NA
UP00259_1_Hoxb6_3428.2	0.00938169941779	0.042837193568	85.0	1243.0	218.0	2326.0	6.4%	8.57%	NA
UP00211_1_Pou3f3_3235.2	0.00948240348177	0.0428923671512	146.0	1182.0	348.0	2196.0	10.99%	13.68%	NA
UP00177_1_Hoxd12_3481.1	0.00981680274442	0.0436622756976	58.0	1270.0	158.0	2386.0	4.37%	6.21%	NA
UP00029_1_Tbp_primary	0.009842131986	0.0436622756976	207.0	1121.0	474.0	2070.0	15.59%	18.63%	NA
MA0072.1.RORA_2	0.00992324447672	0.0436622756976	141.0	1187.0	337.0	2207.0	10.62%	13.25%	NA
UP00135_1_Hoxc12_3480.1	0.0104210773451	0.045439652568	60.0	1268.0	162.0	2382.0	4.52%	6.37%	NA
UP00391_1_Hoxa3_primary	0.0111741354899	0.0482882283669	72.0	1256.0	188.0	2356.0	5.42%	7.39%	NA
UP00164_1_Hoxa7_2668.2	0.0113701890912	0.0487006329218	96.0	1232.0	240.0	2304.0	7.23%	9.43%	NA
UP00206_1_Hoxb7_3953.1	0.0115939147319	0.0491670056128	79.0	1249.0	203.0	2341.0	5.95%	7.98%	NA
UP00110_1_Dlx4_3488.2	0.0116822430692	0.0491670056128	74.0	1254.0	192.0	2352.0	5.57%	7.55%	NA
UP00072_1_IRC900814_primary	0.0120729394974	0.0501300825239	18.0	1310.0	63.0	2481.0	1.36%	2.48%	NA
MA0052.2.MEF2A	0.0121182224283	0.0501300825239	255.0	1073.0	569.0	1975.0	19.2%	22.37%	NA
UP00232_1_Dobox4_3956.2	0.0127076952914	0.0521230891613	90.0	1238.0	226.0	2318.0	6.78%	8.88%	NA
UP00058_1_Tcf3_primary	0.013081299735	0.0532046140482	223.0	1105.0	503.0	2041.0	16.79%	19.77%	NA
UP00138_1_Bsx_3483.2	0.0133255866939	0.0537465329987	93.0	1235.0	232.0	2312.0	7.0%	9.12%	NA
UP00202_1_Dlx1_1741.2	0.013927877084	0.055711508336	83.0	1245.0	210.0	2334.0	6.25%	8.25%	NA
UP00169_1_Lmx1b_3433.2	0.0148808987576	0.0590356967103	117.0	1211.0	282.0	2262.0	8.81%	11.08%	NA
UP00020_1_Atf1_primary	0.0151360584622	0.0595267486865	88.0	1240.0	220.0	2324.0	6.63%	8.65%	NA
UP00082_1_Zfp187_primary	0.0153736437723	0.0595267486865	89.0	1239.0	222.0	2322.0	6.7%	8.73%	NA
UP00183_1_Hoxa13_3126.1	0.0153736437723	0.0595267486865	89.0	1239.0	222.0	2322.0	6.7%	8.73%	NA
MA0046.1.HNF1A	0.015652876978	0.0601269242648	143.0	1185.0	336.0	2208.0	10.77%	13.21%	NA
MA0492.1.JUND.var.2	0.0159365367707	0.0607345180867	214.0	1114.0	482.0	2062.0	16.11%	18.95%	NA
UP00189_1_Hoxa5_3415.1	0.0160776733336	0.0607937022928	92.0	1236.0	228.0	2316.0	6.93%	8.96%	NA
MA0497.1.MEF2C	0.0164618669009	0.0617639037214	318.0	1010.0	691.0	1853.0	23.95%	27.16%	NA
UP00240_1_Cdx1_2245.1	0.0166754746736	0.0620840749387	140.0	1188.0	329.0	2215.0	10.54%	12.93%	NA
UP00039_1_Foxj3_primary	0.0168434865924	0.0622308970283	239.0	1089.0	532.0	2012.0	18.0%	20.91%	NA
UP00032_1_Gata3_primary	0.0170576527915	0.062544726902	212.0	1116.0	477.0	2067.0	15.96%	18.75%	NA
UP00137_1_Hoxb3_1720.2	0.0174439758968	0.0633244290465	98.0	1230.0	240.0	2304.0	7.38%	9.43%	NA
MA0102.3.CEBPA	0.0175436912808	0.0633244290465	161.0	1167.0	372.0	2172.0	12.12%	14.62%	NA
UP00117_1_Hoxd11_3873.1	0.0176628056225	0.0633244290465	67.0	1261.0	173.0	2371.0	5.05%	6.8%	NA
UP00200_1_Nkx6-1_2825.1	0.0178913833197	0.063672275932	127.0	1201.0	301.0	2243.0	9.56%	11.83%	NA
UP00104_1_Hmx1_3423.1	0.0196053362258	0.0692019358775	92.0	1236.0	226.0	2318.0	6.93%	8.88%	NA
UP00180_1_Hoxd13_2356.1	0.0198156017166	0.0692019358775	214.0	1114.0	479.0	2065.0	16.11%	18.83%	NA
UP00136_1_Prrx2_3072.1	0.0198741096838	0.0692019358775	62.0	1266.0	161.0	2383.0	4.67%	6.33%	NA
UP00238_1_Nkx6-3_3446.1	0.0205891247436	0.0711795455423	134.0	1194.0	314.0	2230.0	10.09%	12.34%	NA
UP00012_1_Bbx_primary	0.0212442204371	0.0725222345733	152.0	1176.0	351.0	2193.0	11.45%	13.8%	NA
UP00216_1_Obox1_3970.2	0.0212771845236	0.0725222345733	127.0	1201.0	299.0	2245.0	9.56%	11.75%	NA
UP00263_1_Hoxb8_3780.2	0.0219251432744	0.0742081772365	120.0	1208.0	284.0	2260.0	9.04%	11.16%	NA
MA0030.1.FOXF2	0.0226619960555	0.0756579850237	165.0	1163.0	377.0	2167.0	12.42%	14.82%	NA
UP00041_1_Foxj1_primary	0.0226698575992	0.0756579850237	261.0	1067.0	572.0	1972.0	19.65%	22.48%	NA
UP00254_1_Pou2f1_3081.2	0.0228224500278	0.0756579850237	125.0	1203.0	294.0	2250.0	9.41%	11.56%	NA
MA0594.1.Hoxa9	0.0239789532499	0.0789511113806	145.0	1183.0	335.0	2209.0	10.92%	13.17%	NA
UP00105_1_Pou3f4_3773.1	0.0249464660022	0.0815816861154	138.0	1190.0	320.0	2224.0	10.39%	12.58%	NA
UP00178_1_Og2x_3719.1	0.0258939078641	0.0841117544041	70.0	1258.0	176.0	2368.0	5.27%	6.92%	NA
UP00119_1_Nkx2-9_3082.1	0.026157641183	0.0844019888839	92.0	1236.0	223.0	2321.0	6.93%	8.77%	NA
UP00158_1_Pou1f1_3818.1	0.0273539795659	0.087677656357	140.0	1188.0	323.0	2221.0	10.54%	12.7%	NA
UP00084_1_Gmeb1_primary	0.0281347360005	0.0895869225279	15.0	1313.0	51.0	2493.0	1.13%	2.0%	NA
UP00197_1_Hoxc9_2367.2	0.0287963277146	0.0910942654501	135.0	1193.0	312.0	2232.0	10.17%	12.26%	NA
UP00225_1_Hlx1_2350.1	0.0291274764577	0.0912320856878	137.0	1191.0	316.0	2228.0	10.32%	12.42%	NA
MA0050.2.IRF1	0.0292168869455	0.0912320856878	576.0	752.0	1186.0	1358.0	43.37%	46.62%	NA
UP00130_1_Lhx3_3431.1	0.0294883042511	0.0914893542149	114.0	1214.0	268.0	2276.0	8.58%	10.53%	NA
UP00391_3_Hoxa3_2783.2	0.0303609625723	0.0935968527708	67.0	1261.0	168.0	2376.0	5.05%	6.6%	NA
MA0523.1.TCF7L2	0.0311544160501	0.0954350466343	252.0	1076.0	549.0	1995.0	18.98%	21.58%	NA
UP00250_1_Irx5_2385.1	0.0318350290947	0.0969066294454	93.0	1235.0	223.0	2321.0	7.0%	8.77%	NA
UP00125_1_Pitx2_2274.3	0.032095127895	0.0970877618824	114.0	1214.0	267.0	2277.0	8.58%	10.5%	NA
UP00080_1_Gata5_primary	0.0330718734146	0.0994210356067	166.0	1162.0	374.0	2170.0	12.5%	14.7%	NA
UP00190_1_Nkx2-3_3435.1	0.0335433423255	0.0996970600761	81.0	1247.0	197.0	2347.0	6.1%	7.74%	NA
UP00229_1_Otx1_2325.1	0.0336318609495	0.0996970600761	109.0	1219.0	256.0	2288.0	8.21%	10.06%	NA
MA0514.1.Sox3	0.0337816484555	0.0996970600761	448.0	880.0	935.0	1609.0	33.73%	36.75%	NA
UP00208_1_Obox5_2284.1	0.0348947155263	0.102357832211	114.0	1214.0	266.0	2278.0	8.58%	10.46%	NA
MA0136.1.ELF5	0.0362617274218	0.10572696429	441.0	887.0	920.0	1624.0	33.21%	36.16%	NA
UP00251_1_Esx1_3124.2	0.0368826163983	0.106893331358	81.0	1247.0	196.0	2348.0	6.1%	7.7%	NA
UP00116_1_Rhox6_4251.1	0.0399986998235	0.115234349491	72.0	1256.0	176.0	2368.0	5.42%	6.92%	NA
UP00241_1_Hoxd3_1742.2	0.0403236260966	0.115483047519	111.0	1217.0	258.0	2286.0	8.36%	10.14%	NA
MA0466.1.CEBPB	0.0409673928176	0.116636577198	166.0	1162.0	371.0	2173.0	12.5%	14.58%	NA
UP00140_1_Hoxd1_3448.1	0.0430001002447	0.121707886073	78.0	1250.0	188.0	2356.0	5.87%	7.39%	NA
MA0063.1.Nkx2-5	0.0437414728093	0.123086469998	125.0	1203.0	286.0	2258.0	9.41%	11.24%	NA
UP00233_1_Meox1_2310.2	0.0443804859976	0.124162746953	101.0	1227.0	236.0	2308.0	7.61%	9.28%	NA
MA0515.1.Sox6	0.0459731383864	0.127879304477	351.0	977.0	739.0	1805.0	26.43%	29.05%	NA
UP00139_1_Nkx1-2_3214.1	0.0466740822385	0.12908717602	77.0	1251.0	185.0	2359.0	5.8%	7.27%	NA
MA0468.1.DUX4	0.0503653872285	0.138504814878	166.0	1162.0	368.0	2176.0	12.5%	14.47%	NA
MA0125.1.Nobox	0.0516787894657	0.141313751985	78.0	1250.0	186.0	2358.0	5.87%	7.31%	NA
UP00100_1_Gata6_primary	0.0527957001545	0.143144685288	157.0	1171.0	349.0	2195.0	11.82%	13.72%	NA
UP00123_1_Hlxb9_3422.1	0.0529398732782	0.143144685288	50.0	1278.0	126.0	2418.0	3.77%	4.95%	NA
MA0068.1.Pax4	0.0540557018978	0.145349776214	312.0	1016.0	659.0	1885.0	23.49%	25.9%	NA
UP00162_1_Evx1_3952.2	0.0579611785726	0.154990112868	63.0	1265.0	153.0	2391.0	4.74%	6.01%	NA
UP00224_1_Pax6_3838.3	0.0584135142118	0.155341433398	106.0	1222.0	243.0	2301.0	7.98%	9.55%	NA
MA0156.1.FEV	0.0591315063842	0.156391525082	483.0	845.0	992.0	1552.0	36.37%	38.99%	NA
UP00019_1_Zbtb12_primary	0.0599333148438	0.156959742373	111.0	1217.0	253.0	2291.0	8.36%	9.94%	NA
MA0495.1.MAFF	0.059994942849	0.156959742373	256.0	1072.0	546.0	1998.0	19.28%	21.46%	NA
MA0078.1.Sox17	0.0616512265846	0.160425772403	168.0	1160.0	369.0	2175.0	12.65%	14.5%	NA
UP00129_1_Pou3f1_3819.1	0.0650363065221	0.16832926394	132.0	1196.0	295.0	2249.0	9.94%	11.6%	NA
UP00242_1_Hoxc8_3429.2	0.0657657556406	0.16931183899	99.0	1229.0	227.0	2317.0	7.45%	8.92%	NA
UP00141_1_Vsx1_1728.1	0.0675310206532	0.17293658199	90.0	1238.0	208.0	2336.0	6.78%	8.18%	NA
MA0480.1.Foxo1	0.0679515982198	0.173097755465	362.0	966.0	753.0	1791.0	27.26%	29.6%	NA
UP00188_1_Lmx1a_2238.2	0.0683107735516	0.173101646068	152.0	1176.0	335.0	2209.0	11.45%	13.17%	NA
MA0520.1.Stat6	0.0728599224206	0.183011352906	282.0	1046.0	594.0	1950.0	21.23%	23.35%	NA
UP00089_1_Tcf1_primary	0.0729776675843	0.183011352906	67.0	1261.0	159.0	2385.0	5.05%	6.25%	NA
UP00146_1_Pou6f1_1731.2	0.0750778276552	0.186814845664	134.0	1194.0	297.0	2247.0	10.09%	11.67%	NA
UP00236_1_Irx2_0900.3	0.0752663117861	0.186814845664	95.0	1233.0	217.0	2327.0	7.15%	8.53%	NA
UP00234_1_Msx1_3031.2	0.0756555975366	0.186823006162	96.0	1232.0	219.0	2325.0	7.23%	8.61%	NA
UP00163_1_En2_0952.1	0.0768780421719	0.188878032544	63.0	1265.0	150.0	2394.0	4.74%	5.9%	NA
UP00074_1_Isgf3g_primary	0.0792572357301	0.193739909563	167.0	1161.0	363.0	2181.0	12.58%	14.27%	NA
UP00083_1_Tcf7l2_primary	0.080220648228	0.195109516293	226.0	1102.0	481.0	2063.0	17.02%	18.91%	NA
UP00114_1_Homez_1063.2	0.0840033182414	0.203288030144	46.0	1282.0	113.0	2431.0	3.46%	4.44%	NA
UP00408_1_Gabpa_primary	0.0849036765806	0.204076964182	179.0	1149.0	386.0	2158.0	13.48%	15.17%	NA
UP00067_1_Lef1_primary	0.0851726172824	0.204076964182	211.0	1117.0	450.0	2094.0	15.89%	17.69%	NA
MA0467.1.Crx	0.0938890992286	0.223853812939	152.0	1176.0	330.0	2214.0	11.45%	12.97%	NA
MA0038.1.Gfi1	0.095101274817	0.225632436331	209.0	1119.0	444.0	2100.0	15.74%	17.45%	NA
UP00184_1_Lhx8_2247.2	0.0963574571139	0.227497606064	69.0	1259.0	160.0	2384.0	5.2%	6.29%	NA
UP00131_1_Gbx2_3110.1	0.0986083331234	0.231681714717	51.0	1277.0	122.0	2422.0	3.84%	4.8%	NA
UP00214_1_Hoxb5_3122.2	0.0993320983924	0.232254761459	89.0	1239.0	201.0	2343.0	6.7%	7.9%	NA
UP00044_1_Mafk_primary	0.100407820633	0.233641274934	208.0	1120.0	441.0	2103.0	15.66%	17.33%	NA
UP00215_1_Vax1_3499.1	0.101714118432	0.235548484789	95.0	1233.0	213.0	2331.0	7.15%	8.37%	NA
UP00228_1_Bapx1_2343.1	0.102478481605	0.236188500461	124.0	1204.0	272.0	2272.0	9.34%	10.69%	NA
UP00170_1_Isl2_3430.1	0.104620322045	0.23998216052	138.0	1190.0	300.0	2244.0	10.39%	11.79%	NA
UP00230_1_Dlx5_3419.2	0.108637012689	0.248020349725	62.0	1266.0	144.0	2400.0	4.67%	5.66%	NA
UP00148_1_Hdx_3845.3	0.112663228978	0.256004708101	188.0	1140.0	399.0	2145.0	14.16%	15.68%	NA
MA0108.2.TBP	0.114435244834	0.258816161213	113.0	1215.0	248.0	2296.0	8.51%	9.75%	NA
UP00201_1_Emx2_3420.1	0.114977698313	0.258833516203	58.0	1270.0	135.0	2409.0	4.37%	5.31%	NA
UP00167_1_En1_3123.2	0.115531136235	0.258875323787	90.0	1238.0	201.0	2343.0	6.78%	7.9%	NA
UP00252_1_Hoxc5_2630.2	0.121057463046	0.270008350756	108.0	1220.0	237.0	2307.0	8.13%	9.32%	NA
UP00151_1_Barx2_3447.2	0.122110125685	0.270464257394	85.0	1243.0	190.0	2354.0	6.4%	7.47%	NA
MA0496.1.MAFK	0.122379488366	0.270464257394	262.0	1066.0	544.0	2000.0	19.73%	21.38%	NA
UP00182_1_Hoxa6_1040.1	0.124803443869	0.274567576511	92.0	1236.0	204.0	2340.0	6.93%	8.02%	NA
UP00106_1_Vax2_3500.1	0.125505041429	0.27486171969	73.0	1255.0	165.0	2379.0	5.5%	6.49%	NA
