FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0469.1.E2F3	1.28441530967e-57	3.65680594048e-56	1855.0	1901.0	1552.0	3246.0	49.39%	32.35%	NA
UP00010_1_Tcfap2b_primary	4.2797155209e-57	1.15076795118e-55	1297.0	2459.0	926.0	3872.0	34.53%	19.3%	NA
UP00007_1_Egr1_primary	7.60669586364e-57	1.93770568316e-55	1626.0	2130.0	1290.0	3508.0	43.29%	26.89%	NA
MA0154.2.EBF1	3.07316698164e-55	7.43706409556e-54	1885.0	1871.0	1605.0	3193.0	50.19%	33.45%	NA
UP00057_1_Zic2_primary	3.5665743206e-55	8.22010462461e-54	1086.0	2670.0	719.0	4079.0	28.91%	14.99%	NA
MA0524.1.TFAP2C	6.25092688859e-55	1.37520391549e-53	2008.0	1748.0	1757.0	3041.0	53.46%	36.62%	NA
MA0003.2.TFAP2A	1.59071862478e-54	3.34742527996e-53	1791.0	1965.0	1498.0	3300.0	47.68%	31.22%	NA
UP00021_1_Zfp281_primary	2.22833530237e-54	4.49380952645e-53	2215.0	1541.0	2021.0	2777.0	58.97%	42.12%	NA
MA0472.1.EGR2	6.6784622694e-53	1.29295029536e-51	2057.0	1699.0	1833.0	2965.0	54.77%	38.2%	NA
MA0073.1.RREB1	9.27019569277e-50	1.72568258281e-48	2059.0	1697.0	1860.0	2938.0	54.82%	38.77%	NA
MA0493.1.Klf1	1.57371468139e-48	2.82102928072e-47	1882.0	1874.0	1652.0	3146.0	50.11%	34.43%	NA
UP00087_1_Tcfap2c_primary	2.52947126829e-47	4.37237176377e-46	1168.0	2588.0	850.0	3948.0	31.1%	17.72%	NA
UP00028_1_Tcfap2e_primary	3.61442025434e-47	6.03234276931e-46	1186.0	2570.0	870.0	3928.0	31.58%	18.13%	NA
UP00005_1_Tcfap2a_primary	6.27467730205e-47	1.01231460473e-45	1138.0	2618.0	821.0	3977.0	30.3%	17.11%	NA
MA0470.1.E2F4	4.22271780905e-45	6.59288845026e-44	1222.0	2534.0	922.0	3876.0	32.53%	19.22%	NA
klf4_homer	3.17732702088e-44	4.80570711908e-43	1870.0	1886.0	1672.0	3126.0	49.79%	34.85%	NA
MA0471.1.E2F6	9.752967613e-43	1.42418994078e-41	2047.0	1709.0	1903.0	2895.0	54.5%	39.66%	NA
MA0155.1.INSM1	1.00046400798e-42	1.42418994078e-41	1665.0	2091.0	1439.0	3359.0	44.33%	29.99%	NA
UP00022_1_Zfp740_primary	5.04815546351e-42	6.98087784097e-41	1442.0	2314.0	1187.0	3611.0	38.39%	24.74%	NA
Ash2l_hand	2.07561702472e-39	2.79055177768e-38	1320.0	2436.0	1070.0	3728.0	35.14%	22.3%	NA
MA0057.1.MZF1_5-13	5.71953196118e-39	7.48176613301e-38	1491.0	2265.0	1267.0	3531.0	39.7%	26.41%	NA
MA0506.1.NRF1	6.43363377659e-39	8.19441775755e-38	1025.0	2731.0	755.0	4043.0	27.29%	15.74%	NA
MA0024.2.E2F1	3.47174827752e-38	4.30852863159e-37	1097.0	2659.0	836.0	3962.0	29.21%	17.42%	NA
UP00024_1_Glis2_primary	5.3737451508e-35	6.50223163246e-34	779.0	2977.0	530.0	4268.0	20.74%	11.05%	NA
MA0504.1.NR2C2	1.21696382869e-34	1.43661095875e-33	1720.0	2036.0	1574.0	3224.0	45.79%	32.81%	NA
MA0116.1.Zfp423	3.60010343351e-34	4.14869062337e-33	1004.0	2752.0	766.0	4032.0	26.73%	15.96%	NA
MA0139.1.CTCF	5.94241157394e-33	6.68866791113e-32	1495.0	2261.0	1323.0	3475.0	39.8%	27.57%	NA
MA0103.2.ZEB1	6.42558725847e-30	7.06814598432e-29	1097.0	2659.0	899.0	3899.0	29.21%	18.74%	NA
MA0145.2.Tcfcp2l1	1.56657129429e-29	1.68493445875e-28	1374.0	2382.0	1214.0	3584.0	36.58%	25.3%	NA
MA0065.2.PPARG::RXRA	1.7360858788e-27	1.82666427248e-26	1800.0	1956.0	1742.0	3056.0	47.92%	36.31%	NA
MA0138.2.REST	2.09265139497e-27	2.15498569184e-26	1287.0	2469.0	1134.0	3664.0	34.27%	23.63%	NA
MA0528.1.ZNF263	3.05313445127e-27	3.07857723837e-26	3004.0	752.0	3349.0	1449.0	79.98%	69.8%	NA
UP00047_1_Zbtb7b_primary	1.52062757168e-26	1.50200764223e-25	696.0	3060.0	502.0	4296.0	18.53%	10.46%	NA
MA0112.2.ESR1	2.88400118769e-25	2.79171314969e-24	1372.0	2384.0	1253.0	3545.0	36.53%	26.12%	NA
MA0048.1.NHLH1	4.69825830724e-25	4.45873925628e-24	1302.0	2454.0	1174.0	3624.0	34.66%	24.47%	NA
MA0088.1.znf143	2.08273766489e-24	1.93854813424e-23	1497.0	2259.0	1409.0	3389.0	39.86%	29.37%	NA
MA0062.2.GABPA	3.89388935162e-23	3.55592914374e-22	1117.0	2639.0	982.0	3816.0	29.74%	20.47%	NA
MA0149.1.EWSR1-FLI1	5.48324565331e-23	4.91461277074e-22	2472.0	1284.0	2656.0	2142.0	65.81%	55.36%	NA
MA0527.1.ZBTB33	1.55160339188e-20	1.36541098485e-19	480.0	3276.0	329.0	4469.0	12.78%	6.86%	NA
MA0510.1.RFX5	7.7315556652e-20	6.68227311064e-19	1225.0	2531.0	1140.0	3658.0	32.61%	23.76%	NA
MA0159.1.RXR::RAR_DR5	2.0710535399e-19	1.75857879528e-18	1041.0	2715.0	934.0	3864.0	27.72%	19.47%	NA
MA0597.1.THAP1	2.39979690654e-19	2.0025891427e-18	1190.0	2566.0	1105.0	3693.0	31.68%	23.03%	NA
MA0028.1.ELK1	1.61287594379e-18	1.32310501151e-17	724.0	3032.0	594.0	4204.0	19.28%	12.38%	NA
MA0522.1.Tcf3	3.43362850056e-18	2.76979365712e-17	1806.0	1950.0	1860.0	2938.0	48.08%	38.77%	NA
UP00099_1_Ascl2_primary	6.53889243694e-18	5.18823596636e-17	1391.0	2365.0	1358.0	3440.0	37.03%	28.3%	NA
UP00003_1_E2F3_primary	1.93916293068e-17	1.51379815879e-16	436.0	3320.0	307.0	4491.0	11.61%	6.4%	NA
MA0499.1.Myod1	4.51309918136e-17	3.46720635521e-16	1586.0	2170.0	1604.0	3194.0	42.23%	33.43%	NA
UP00065_1_Zfp161_primary	1.38368621528e-16	1.04641270031e-15	547.0	3209.0	425.0	4373.0	14.56%	8.86%	NA
UP00036_1_Myf6_primary	2.34154290535e-16	1.74354887106e-15	1069.0	2687.0	1000.0	3798.0	28.46%	20.84%	NA
MA0258.2.ESR2	2.68722880641e-16	1.97063445803e-15	1166.0	2590.0	1113.0	3685.0	31.04%	23.2%	NA
MA0500.1.Myog	3.40013180121e-16	2.4562146146e-15	1577.0	2179.0	1605.0	3193.0	41.99%	33.45%	NA
MA0076.2.ELK4	5.00561392957e-15	3.56281932634e-14	1391.0	2365.0	1396.0	3402.0	37.03%	29.1%	NA
UP00001_1_E2F2_primary	1.41190923749e-14	9.90382711517e-14	422.0	3334.0	314.0	4484.0	11.24%	6.54%	NA
MA0104.3.Mycn	3.85150242818e-14	2.66303882177e-13	683.0	3073.0	592.0	4206.0	18.18%	12.34%	NA
MA0114.2.HNF4A	9.38390538243e-14	6.39691578183e-13	1290.0	2466.0	1293.0	3505.0	34.35%	26.95%	NA
MA0521.1.Tcf12	1.77371548138e-13	1.19233096248e-12	1543.0	2213.0	1603.0	3195.0	41.08%	33.41%	NA
UP00070_1_Gcm1_primary	2.44766381333e-13	1.62283463788e-12	431.0	3325.0	333.0	4465.0	11.47%	6.94%	NA
MA0519.1.Stat5a::Stat5b	4.13642197826e-13	2.70544356416e-12	1273.0	2483.0	1282.0	3516.0	33.89%	26.72%	NA
UP00046_1_Tcfe2a_primary	7.85188993085e-13	5.06708630204e-12	970.0	2786.0	930.0	3868.0	25.83%	19.38%	NA
MA0598.1.EHF	8.19968553543e-13	5.22190499888e-12	2480.0	1276.0	2809.0	1989.0	66.03%	58.55%	NA
UP00066_1_Hnf4a_primary	1.61932066296e-12	1.01785870243e-11	916.0	2840.0	872.0	3926.0	24.39%	18.17%	NA
UP00265_1_Pitx3_3497.2	2.70302601147e-12	1.6772622943e-11	500.0	3256.0	414.0	4384.0	13.31%	8.63%	NA
MA0484.1.HNF4G	1.01815190222e-11	6.23779140094e-11	1268.0	2488.0	1297.0	3501.0	33.76%	27.03%	NA
MA0461.1.Atoh1	1.11245280925e-11	6.73033949596e-11	1428.0	2328.0	1491.0	3307.0	38.02%	31.08%	NA
E2A-Homer	1.67350040752e-11	9.99968144741e-11	1325.0	2431.0	1369.0	3429.0	35.28%	28.53%	NA
UP00060_1_Max_primary	2.58624871303e-11	1.52651753306e-10	532.0	3224.0	458.0	4340.0	14.16%	9.55%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	3.54145070657e-11	2.06513511082e-10	1280.0	2476.0	1320.0	3478.0	34.08%	27.51%	NA
UP00031_1_Zbtb3_primary	8.79510425098e-11	5.06765530652e-10	1125.0	2631.0	1141.0	3657.0	29.95%	23.78%	NA
MA0066.1.PPARG	1.00052462402e-10	5.69710491797e-10	756.0	3000.0	713.0	4085.0	20.13%	14.86%	NA
UP00095_1_Zfp691_primary	1.73297095042e-10	9.75299930235e-10	798.0	2958.0	764.0	4034.0	21.25%	15.92%	NA
MA0014.2.PAX5	1.78373720292e-10	9.92331961164e-10	993.0	2763.0	990.0	3808.0	26.44%	20.63%	NA
UP00035_1_Hic1_primary	2.33877959095e-10	1.28632877502e-09	742.0	3014.0	702.0	4096.0	19.76%	14.63%	NA
MA0505.1.Nr5a2	2.60881401123e-10	1.41872582184e-09	1164.0	2592.0	1195.0	3603.0	30.99%	24.91%	NA
MA0147.2.Myc	4.29638026913e-10	2.31049783362e-09	781.0	2975.0	750.0	4048.0	20.79%	15.63%	NA
MA0486.1.HSF1	5.17252289197e-10	2.7511000876e-09	1144.0	2612.0	1176.0	3622.0	30.46%	24.51%	NA
MA0067.1.Pax2	5.80168307483e-10	3.02814564404e-09	396.0	3360.0	327.0	4471.0	10.54%	6.82%	NA
MA0131.1.HINFP	5.81854431603e-10	3.02814564404e-09	202.0	3554.0	133.0	4665.0	5.38%	2.77%	NA
MA0525.1.TP63	8.09403420284e-09	4.167566547e-08	853.0	2903.0	852.0	3946.0	22.71%	17.76%	NA
MA0592.1.ESRRA	1.25455724601e-08	6.39163902176e-08	1089.0	2667.0	1134.0	3664.0	28.99%	23.63%	NA
MA0074.1.RXRA::VDR	1.71441826609e-08	8.64352542488e-08	570.0	3186.0	533.0	4265.0	15.18%	11.11%	NA
MA0002.2.RUNX1	1.91468004135e-08	9.55366123727e-08	1196.0	2560.0	1266.0	3532.0	31.84%	26.39%	NA
UP00068_1_Eomes_primary	2.14504363495e-08	1.05938889726e-07	592.0	3164.0	559.0	4239.0	15.76%	11.65%	NA
MA0512.1.Rxra	2.48178275198e-08	1.20965225137e-07	1339.0	2417.0	1442.0	3356.0	35.65%	30.05%	NA
MA0503.1.Nkx2-5.var.2	2.49928151111e-08	1.20965225137e-07	917.0	2839.0	935.0	3863.0	24.41%	19.49%	NA
UP00097_1_Mtf1_primary	3.92355394984e-08	1.88019813042e-07	420.0	3336.0	372.0	4426.0	11.18%	7.75%	NA
MA0144.2.STAT3	4.19729747679e-08	1.99165880271e-07	1476.0	2280.0	1615.0	3183.0	39.3%	33.66%	NA
MA0464.1.Bhlhe40	5.40886146717e-08	2.54163975739e-07	741.0	3015.0	735.0	4063.0	19.73%	15.32%	NA
MA0526.1.USF2	6.14611471157e-08	2.86030723115e-07	845.0	2911.0	857.0	3941.0	22.5%	17.86%	NA
MA0494.1.Nr1h3::Rxra	7.07576492909e-08	3.26159069112e-07	839.0	2917.0	851.0	3947.0	22.34%	17.74%	NA
UP00033_1_Zfp410_primary	1.0613878637e-07	4.846337038e-07	798.0	2958.0	806.0	3992.0	21.25%	16.8%	NA
MA0463.1.Bcl6	1.23775992461e-07	5.59883928514e-07	1321.0	2435.0	1434.0	3364.0	35.17%	29.89%	NA
MA0017.1.NR2F1	1.43191569391e-07	6.41710366529e-07	948.0	2808.0	985.0	3813.0	25.24%	20.53%	NA
UP00053_1_Rxra_primary	1.89006924893e-07	8.39260106864e-07	893.0	2863.0	922.0	3876.0	23.78%	19.22%	NA
MA0595.1.SREBF1	3.31312970641e-07	1.45777707082e-06	766.0	2990.0	777.0	4021.0	20.39%	16.19%	NA
MA0600.1.RFX2	3.57885844961e-07	1.5605112519e-06	815.0	2941.0	835.0	3963.0	21.7%	17.4%	NA
MA0137.3.STAT1	5.42874364735e-07	2.34599279046e-06	1197.0	2559.0	1296.0	3502.0	31.87%	27.01%	NA
MA0509.1.Rfx1	7.74181609586e-07	3.31596370832e-06	826.0	2930.0	854.0	3944.0	21.99%	17.8%	NA
MA0511.1.RUNX2	1.00483276741e-06	4.26613210021e-06	1212.0	2544.0	1320.0	3478.0	32.27%	27.51%	NA
MA0141.2.Esrrb	1.0262876081e-06	4.31933219408e-06	1032.0	2724.0	1102.0	3696.0	27.48%	22.97%	NA
MA0596.1.SREBF2	1.12569153512e-06	4.69685088793e-06	764.0	2992.0	784.0	4014.0	20.34%	16.34%	NA
MA0259.1.HIF1A::ARNT	3.94225535634e-06	1.6308133269e-05	247.0	3509.0	209.0	4589.0	6.58%	4.36%	NA
MA0059.1.MYC::MAX	4.58133934025e-06	1.87912562769e-05	494.0	3262.0	482.0	4316.0	13.15%	10.05%	NA
MA0498.1.Meis1	7.54279787096e-06	3.06782703323e-05	996.0	2760.0	1077.0	3721.0	26.52%	22.45%	NA
MA0080.3.Spi1	8.01327726878e-06	3.23202183174e-05	2263.0	1493.0	2667.0	2131.0	60.25%	55.59%	NA
MA0119.1.TLX1::NFIC	8.95743622571e-06	3.58297449028e-05	1031.0	2725.0	1121.0	3677.0	27.45%	23.36%	NA
UP00085_1_Sfpi1_primary	1.0092744841e-05	4.00400696971e-05	1325.0	2431.0	1482.0	3316.0	35.28%	30.89%	NA
MA0111.1.Spz1	1.1301660467e-05	4.44715745204e-05	769.0	2987.0	809.0	3989.0	20.47%	16.86%	NA
MA0518.1.Stat4	1.55950847699e-05	6.08711373279e-05	1262.0	2494.0	1409.0	3389.0	33.6%	29.37%	NA
MA0475.1.FLI1	1.96799634991e-05	7.62008186685e-05	2217.0	1539.0	2618.0	2180.0	59.03%	54.56%	NA
MA0090.1.TEAD1	2.23633104761e-05	8.59035100829e-05	1002.0	2754.0	1095.0	3703.0	26.68%	22.82%	NA
MA0093.2.USF1	3.210067404e-05	0.00012233642705	772.0	2984.0	822.0	3976.0	20.55%	17.13%	NA
MA0058.2.MAX	4.43206753098e-05	0.000167587553515	777.0	2979.0	831.0	3967.0	20.69%	17.32%	NA
UP00176_1_Crx_3485.1	5.25130215077e-05	0.000197025600075	329.0	3427.0	312.0	4486.0	8.76%	6.5%	NA
IRF8_IECS_HAND_KANO	6.89118890609e-05	0.000256564263888	1568.0	2188.0	1807.0	2991.0	41.75%	37.66%	NA
MA0027.1.En1	7.61694831051e-05	0.000281420074984	552.0	3204.0	570.0	4228.0	14.7%	11.88%	NA
MA0092.1.Hand1::Tcfe2a	9.2581697845e-05	0.000339466225432	932.0	2824.0	1025.0	3773.0	24.81%	21.36%	NA
MA0007.2.AR	0.000122866070836	0.000447121641238	941.0	2815.0	1039.0	3759.0	25.05%	21.65%	NA
IRF8_AICS	0.00015054303162	0.000543752442568	1826.0	1930.0	2143.0	2655.0	48.62%	44.66%	NA
UP00205_1_Pknox2_3077.2	0.000177859242328	0.000637658320643	676.0	3080.0	724.0	4074.0	18.0%	15.09%	NA
UP00000_1_Smad3_primary	0.000180016572771	0.00064064721486	797.0	2959.0	869.0	3929.0	21.22%	18.11%	NA
UP00076_1_Rfxdc2_primary	0.000228289297228	0.000806511093857	460.0	3296.0	472.0	4326.0	12.25%	9.84%	NA
MA0060.2.NFYA	0.000280848603099	0.00098500524565	626.0	3130.0	669.0	4129.0	16.67%	13.94%	NA
MA0106.2.TP53	0.000572445086238	0.0019932620269	551.0	3205.0	587.0	4211.0	14.67%	12.23%	NA
UP00056_1_Rfx4_primary	0.000627275299386	0.00216858032073	450.0	3306.0	469.0	4329.0	11.98%	9.77%	NA
UP00026_1_Zscan4_primary	0.000717543790969	0.00246305811935	506.0	3250.0	536.0	4262.0	13.47%	11.17%	NA
MA0091.1.TAL1::TCF3	0.000861887140878	0.00293769983229	679.0	3077.0	744.0	4054.0	18.08%	15.51%	NA
MA0473.1.ELF1	0.000900360592021	0.00304737431146	1933.0	1823.0	2305.0	2493.0	51.46%	48.04%	NA
UP00049_1_Sp100_primary	0.000912114010537	0.00306571653542	215.0	3541.0	203.0	4595.0	5.72%	4.23%	NA
UP00015_1_Ehf_primary	0.00106534482413	0.00355604755089	920.0	2836.0	1039.0	3759.0	24.49%	21.65%	NA
UP00199_1_Six4_2860.1	0.00149902935119	0.00495554004129	461.0	3295.0	490.0	4308.0	12.27%	10.21%	NA
MA0113.2.NR3C1	0.00150509170675	0.00495554004129	846.0	2910.0	953.0	3845.0	22.52%	19.86%	NA
MA0160.1.NR4A2	0.00153403089004	0.00501669561337	762.0	2994.0	851.0	3947.0	20.29%	17.74%	NA
MA0502.1.NFYB	0.00165944821637	0.00539042239411	557.0	3199.0	605.0	4193.0	14.83%	12.61%	NA
MA0098.2.Ets1	0.0018538879937	0.00598187859302	2381.0	1375.0	2893.0	1905.0	63.39%	60.3%	NA
MA0081.1.SPIB	0.0026658890109	0.00854496875016	1338.0	2418.0	1570.0	3228.0	35.62%	32.72%	NA
UP00042_1_Gm397_primary	0.00305420794362	0.00972524108365	497.0	3259.0	540.0	4258.0	13.23%	11.25%	NA
UP00077_1_Srf_primary	0.00319579578278	0.0101095762017	403.0	3353.0	429.0	4369.0	10.73%	8.94%	NA
UP00050_1_Bhlhb2_primary	0.00346167710114	0.0108795566036	323.0	3433.0	336.0	4462.0	8.6%	7.0%	NA
MA0517.1.STAT2::STAT1	0.0036930963101	0.0115319910586	1543.0	2213.0	1833.0	2965.0	41.08%	38.2%	NA
MA0117.1.Mafb	0.00395679492362	0.0122762098912	631.0	3125.0	704.0	4094.0	16.8%	14.67%	NA
MA0508.1.PRDM1	0.00444923075778	0.0137160999157	1667.0	2089.0	1993.0	2805.0	44.38%	41.54%	NA
MA0474.1.Erg	0.00531910491713	0.0162939669613	2506.0	1250.0	3073.0	1725.0	66.72%	64.05%	NA
UP00086_1_Irf3_primary	0.00538435213176	0.0163901033445	892.0	2864.0	1027.0	3771.0	23.75%	21.4%	NA
MA0095.2.YY1	0.0075505297857	0.0228403526017	831.0	2925.0	957.0	3841.0	22.12%	19.95%	NA
UP00203_1_Pknox1_2364.2	0.00954793660213	0.0287031137604	582.0	3174.0	656.0	4142.0	15.5%	13.67%	NA
MA0133.1.BRCA1	0.0107020680681	0.0319740799073	319.0	3437.0	342.0	4456.0	8.49%	7.13%	NA
MA0143.3.Sox2	0.0121525954916	0.036085007472	876.0	2880.0	1020.0	3778.0	23.32%	21.26%	NA
UP00009_1_Nr2f2_primary	0.0140159506541	0.0413641470524	746.0	3010.0	862.0	3936.0	19.86%	17.97%	NA
MA0115.1.NR1H2::RXRA	0.0155172556159	0.04551728314	739.0	3017.0	855.0	3943.0	19.68%	17.82%	NA
IRF8_ISRE_KANNO	0.0178438316016	0.0520265933445	1127.0	2629.0	1339.0	3459.0	30.01%	27.91%	NA
UP00408_1_Gabpa_primary	0.0213433470935	0.061857365229	708.0	3048.0	822.0	3976.0	18.85%	17.13%	NA
UP00153_1_Pitx1_2312.1	0.0217169678036	0.0625655501008	506.0	3250.0	575.0	4223.0	13.47%	11.98%	NA
MA0122.1.Nkx3-2	0.0220196172703	0.0630620991647	560.0	3196.0	641.0	4157.0	14.91%	13.36%	NA
UP00079_1_Esrra_primary	0.0231038726077	0.0657780843655	672.0	3084.0	779.0	4019.0	17.89%	16.24%	NA
MA0591.1.Bach1::Mafk	0.0251271931847	0.0711202426982	1148.0	2608.0	1372.0	3426.0	30.56%	28.6%	NA
UP00098_1_Rfx3_primary	0.0269955036394	0.0759640916365	431.0	3325.0	487.0	4311.0	11.47%	10.15%	NA
MA0068.1.Pax4	0.0272790273005	0.0762548510861	1070.0	2686.0	1276.0	3522.0	28.49%	26.59%	NA
UP00048_1_Rara_primary	0.0274139340681	0.0762548510861	817.0	2939.0	961.0	3837.0	21.75%	20.03%	NA
MA0520.1.Stat6	0.0276693091449	0.0765254035779	944.0	2812.0	1119.0	3679.0	25.13%	23.32%	NA
UP00160_1_Obox3_3439.1	0.0306727951235	0.0843501865898	418.0	3338.0	473.0	4325.0	11.13%	9.86%	NA
MA0009.1.T	0.0352787689317	0.0964684980956	390.0	3366.0	441.0	4357.0	10.38%	9.19%	NA
MA0483.1.Gfi1b	0.0362302952936	0.098513836641	979.0	2777.0	1168.0	3630.0	26.06%	24.34%	NA
MA0089.1.NFE2L1::MafG	0.036617665178	0.0990108935538	1046.0	2710.0	1252.0	3546.0	27.85%	26.09%	NA
UP00081_1_Mybl1_primary	0.0375402493915	0.100941559475	111.0	3645.0	111.0	4687.0	2.96%	2.31%	NA
UP00043_1_Bcl6b_primary	0.040014992176	0.107001415543	700.0	3056.0	823.0	3975.0	18.64%	17.15%	NA
MA0051.1.IRF2	0.0403562655761	0.107321057906	820.0	2936.0	972.0	3826.0	21.83%	20.26%	NA
UP00011_1_Irf6_primary	0.0500272924435	0.132312620452	171.0	3585.0	183.0	4615.0	4.55%	3.81%	NA
UP00239_1_Obox2_3438.2	0.0534458913975	0.140585931719	458.0	3298.0	530.0	4268.0	12.19%	11.05%	NA
UP00232_1_Dobox4_3956.2	0.0541757522719	0.14173548162	371.0	3385.0	424.0	4374.0	9.88%	8.84%	NA
UP00052_1_Osr2_primary	0.0558283399523	0.145273744822	401.0	3355.0	461.0	4337.0	10.68%	9.61%	NA
UP00092_1_Myb_primary	0.0585873536782	0.151637856579	115.0	3641.0	119.0	4679.0	3.06%	2.48%	NA
UP00165_1_Titf1_1722.2	0.0603687998281	0.155417548494	545.0	3211.0	639.0	4159.0	14.51%	13.32%	NA
UP00094_1_Zfp128_primary	0.0609034627866	0.155583294359	113.0	3643.0	117.0	4681.0	3.01%	2.44%	NA
MA0514.1.Sox3	0.0612110666594	0.155583294359	1443.0	2313.0	1764.0	3034.0	38.42%	36.77%	NA
MA0071.1.RORA_1	0.0614606018336	0.155583294359	666.0	3090.0	789.0	4009.0	17.73%	16.44%	NA
MA0442.1.SOX10	0.0617189928034	0.155583294359	1632.0	2124.0	2004.0	2794.0	43.45%	41.77%	NA
UP00222_1_Tcf2_0913.2	0.0719641246153	0.180469618206	263.0	3493.0	297.0	4501.0	7.0%	6.19%	NA
UP00017_1_Nkx3-1_primary	0.0783622612393	0.195501723917	386.0	3370.0	448.0	4350.0	10.28%	9.34%	NA
UP00122_1_Tgif1_2342.2	0.0795578783234	0.19746673389	661.0	3095.0	788.0	4010.0	17.6%	16.42%	NA
UP00216_1_Obox1_3970.2	0.0851853936788	0.210355768064	484.0	3272.0	570.0	4228.0	12.89%	11.88%	NA
MA0031.1.FOXD1	0.08626509299	0.211940634554	401.0	3355.0	468.0	4330.0	10.68%	9.75%	NA
UP00107_1_Nkx2-4_3074.1	0.0879586336958	0.215009993479	528.0	3228.0	625.0	4173.0	14.06%	13.03%	NA
UP00084_1_Gmeb1_primary	0.0912266794325	0.221877953997	116.0	3640.0	124.0	4674.0	3.09%	2.58%	NA
MA0467.1.Crx	0.0966211624407	0.233823213106	537.0	3219.0	638.0	4160.0	14.3%	13.3%	NA
MA0083.2.SRF	0.110977172032	0.267228613251	656.0	3100.0	789.0	4009.0	17.47%	16.44%	NA
UP00019_1_Zbtb12_primary	0.119550971255	0.285423492585	423.0	3333.0	501.0	4297.0	11.26%	10.44%	NA
UP00018_1_Irf4_primary	0.119712745857	0.285423492585	253.0	3503.0	292.0	4506.0	6.74%	6.09%	NA
MA0018.2.CREB1	0.124361471699	0.295053687756	536.0	3220.0	642.0	4156.0	14.27%	13.38%	NA
MA0164.1.Nr2e3	0.125142097797	0.295457440653	299.0	3457.0	349.0	4449.0	7.96%	7.27%	NA
UP00193_1_Rhox11_1765.2	0.13021110989	0.305932898965	361.0	3395.0	426.0	4372.0	9.61%	8.88%	NA
UP00040_1_Irf5_primary	0.136497640241	0.319153902787	226.0	3530.0	261.0	4537.0	6.02%	5.44%	NA
UP00074_1_Isgf3g_primary	0.140149958129	0.3261181718	586.0	3170.0	707.0	4091.0	15.6%	14.74%	NA
MA0108.2.TBP	0.145255849707	0.336381967744	407.0	3349.0	485.0	4313.0	10.84%	10.11%	NA
UP00247_1_Pax4_3989.2	0.154874998438	0.356949996399	213.0	3543.0	247.0	4551.0	5.67%	5.15%	NA
UP00103_1_Jundm2_primary	0.161106453731	0.369552244578	423.0	3333.0	507.0	4291.0	11.26%	10.57%	NA
MA0019.1.Ddit3::Cebpa	0.165908964974	0.378773297393	404.0	3352.0	484.0	4314.0	10.76%	10.09%	NA
UP00219_1_Cutl1_3494.1	0.1710477926	0.387533366121	263.0	3493.0	310.0	4488.0	7.0%	6.46%	NA
UP00220_1_Nkx1-1_3856.3	0.171347397417	0.387533366121	215.0	3541.0	251.0	4547.0	5.72%	5.23%	NA
UP00406_1_Spdef_primary	0.1800499697	0.405321792255	482.0	3274.0	583.0	4215.0	12.83%	12.15%	NA
MA0037.2.GATA3	0.181716959871	0.407180595266	628.0	3128.0	766.0	4032.0	16.72%	15.96%	NA
MA0523.1.TCF7L2	0.183750105533	0.409838945059	821.0	2935.0	1009.0	3789.0	21.86%	21.03%	NA
