FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
UP00141_1_Vsx1_1728.1	0.433054417212	1.0	37.0	669.0	43.0	728.0	5.24%	5.58%	NA
UP00124_1_Ipf1_3815.1	0.452818149712	1.0	51.0	655.0	58.0	713.0	7.22%	7.52%	NA
UP00257_1_Shox2_2641.2	0.453371975513	1.0	32.0	674.0	37.0	734.0	4.53%	4.8%	NA
MA0489.1.JUN.var.2	0.453420004752	1.0	236.0	470.0	261.0	510.0	33.43%	33.85%	NA
UP00075_1_Sox15_primary	0.456461556331	1.0	102.0	604.0	114.0	657.0	14.45%	14.79%	NA
MA0124.1.NKX3-1	0.46050928365	1.0	73.0	633.0	82.0	689.0	10.34%	10.64%	NA
MA0102.3.CEBPA	0.462582879008	1.0	94.0	612.0	105.0	666.0	13.31%	13.62%	NA
UP00117_1_Hoxd11_3873.1	0.467592103988	1.0	35.0	671.0	40.0	731.0	4.96%	5.19%	NA
MA0040.1.Foxq1	0.470949461521	1.0	97.0	609.0	108.0	663.0	13.74%	14.01%	NA
UP00158_1_Pou1f1_3818.1	0.473982582971	1.0	67.0	639.0	75.0	696.0	9.49%	9.73%	NA
UP00138_1_Bsx_3483.2	0.479595363617	1.0	48.0	658.0	54.0	717.0	6.8%	7.0%	NA
UP00178_1_Og2x_3719.1	0.480755534336	1.0	38.0	668.0	43.0	728.0	5.38%	5.58%	NA
UP00140_1_Hoxd1_3448.1	0.484937063253	1.0	39.0	667.0	44.0	727.0	5.52%	5.71%	NA
MA0468.1.DUX4	0.491597510771	1.0	94.0	612.0	104.0	667.0	13.31%	13.49%	NA
MA0158.1.HOXA5	0.491861195276	1.0	62.0	644.0	69.0	702.0	8.78%	8.95%	NA
UP00164_1_Hoxa7_2668.2	0.494203537698	1.0	52.0	654.0	58.0	713.0	7.37%	7.52%	NA
UP00051_1_Sox8_primary	0.497457700172	1.0	107.0	599.0	118.0	653.0	15.16%	15.3%	NA
UP00120_1_Lbx2_3869.2	0.504589078663	1.0	33.0	673.0	37.0	734.0	4.67%	4.8%	NA
UP00115_1_Lhx2_0953.2	0.520682201092	1.0	37.0	669.0	41.0	730.0	5.24%	5.32%	NA
MA0063.1.Nkx2-5	0.523800845385	1.0	61.0	645.0	67.0	704.0	8.64%	8.69%	NA
UP00256_1_Lhx6_2272.1	0.52446519996	1.0	38.0	668.0	42.0	729.0	5.38%	5.45%	NA
UP00202_1_Dlx1_1741.2	0.525577835756	1.0	50.0	656.0	55.0	716.0	7.08%	7.13%	NA
UP00110_1_Dlx4_3488.2	0.52816226502	1.0	39.0	667.0	43.0	728.0	5.52%	5.58%	NA
UP00004_1_Sox14_primary	0.532111161987	1.0	52.0	654.0	57.0	714.0	7.37%	7.39%	NA
UP00406_1_Spdef_primary	0.539508431082	1.0	113.0	593.0	123.0	648.0	16.01%	15.95%	NA
MA0142.1.Pou5f1::Sox2	0.545156422291	1.0	127.0	579.0	138.0	633.0	17.99%	17.9%	NA
UP00023_1_Sox30_primary	0.548054650062	1.0	105.0	601.0	114.0	657.0	14.87%	14.79%	NA
UP00136_1_Prrx2_3072.1	0.555026758529	1.0	34.0	672.0	37.0	734.0	4.82%	4.8%	NA
MA0153.1.HNF1B	0.559088184634	1.0	61.0	645.0	66.0	705.0	8.64%	8.56%	NA
UP00012_1_Bbx_primary	0.560553341035	1.0	74.0	632.0	80.0	691.0	10.48%	10.38%	NA
UP00229_1_Otx1_2325.1	0.560553341035	1.0	74.0	632.0	80.0	691.0	10.48%	10.38%	NA
UP00221_1_Phox2a_3947.1	0.561856289725	1.0	36.0	670.0	39.0	732.0	5.1%	5.06%	NA
UP00044_1_Mafk_primary	0.567215951073	1.0	89.0	617.0	96.0	675.0	12.61%	12.45%	NA
MA0594.1.Hoxa9	0.570767530296	1.0	78.0	628.0	84.0	687.0	11.05%	10.89%	NA
MA0087.1.Sox5	0.570917585379	1.0	115.0	591.0	124.0	647.0	16.29%	16.08%	NA
MA0479.1.FOXH1	0.577464745474	1.0	118.0	588.0	127.0	644.0	16.71%	16.47%	NA
MA0025.1.NFIL3	0.583820930216	1.0	57.0	649.0	61.0	710.0	8.07%	7.91%	NA
UP00264_1_Hoxa1_3425.1	0.589220476245	1.0	45.0	661.0	48.0	723.0	6.37%	6.23%	NA
UP00258_1_Tgif2_3451.1	0.591104045553	1.0	112.0	594.0	120.0	651.0	15.86%	15.56%	NA
UP00220_1_Nkx1-1_3856.3	0.597369442567	1.0	48.0	658.0	51.0	720.0	6.8%	6.61%	NA
UP00100_1_Gata6_primary	0.623869305584	1.0	88.0	618.0	93.0	678.0	12.46%	12.06%	NA
UP00186_1_Meis1_2335.1	0.624363692709	1.0	102.0	604.0	108.0	663.0	14.45%	14.01%	NA
UP00259_1_Hoxb6_3428.2	0.638137425173	1.0	49.0	657.0	51.0	720.0	6.94%	6.61%	NA
MA0495.1.MAFF	0.64071785232	1.0	124.0	582.0	131.0	640.0	17.56%	16.99%	NA
UP00243_1_Isx_3445.1	0.644353891822	1.0	33.0	673.0	34.0	737.0	4.67%	4.41%	NA
UP00122_1_Tgif1_2342.2	0.644390089453	1.0	126.0	580.0	133.0	638.0	17.85%	17.25%	NA
UP00130_1_Lhx3_3431.1	0.644571528376	1.0	52.0	654.0	54.0	717.0	7.37%	7.0%	NA
UP00198_1_Cphx_3484.1	0.647608202611	1.0	70.0	636.0	73.0	698.0	9.92%	9.47%	NA
MA0496.1.MAFK	0.651599418745	1.0	130.0	576.0	137.0	634.0	18.41%	17.77%	NA
UP00059_1_Arid5a_primary	0.652779742201	1.0	56.0	650.0	58.0	713.0	7.93%	7.52%	NA
UP00262_1_Lhx1_2240.2	0.652779742201	1.0	56.0	650.0	58.0	713.0	7.93%	7.52%	NA
UP00123_1_Hlxb9_3422.1	0.654686704173	1.0	38.0	668.0	39.0	732.0	5.38%	5.06%	NA
MA0501.1.NFE2::MAF	0.661094522329	1.0	175.0	531.0	185.0	586.0	24.79%	23.99%	NA
UP00248_1_Pax7_3783.1	0.662480559206	1.0	42.0	664.0	43.0	728.0	5.95%	5.58%	NA
UP00027_1_Osr1_primary	0.670241441142	1.0	82.0	624.0	85.0	686.0	11.61%	11.02%	NA
MA0125.1.Nobox	0.673515223377	1.0	48.0	658.0	49.0	722.0	6.8%	6.36%	NA
UP00227_1_Duxl_1286.2	0.673781835931	1.0	84.0	622.0	87.0	684.0	11.9%	11.28%	NA
UP00174_1_Hoxa2_3079.1	0.677040205961	1.0	50.0	656.0	51.0	720.0	7.08%	6.61%	NA
UP00214_1_Hoxb5_3122.2	0.678776518525	1.0	51.0	655.0	52.0	719.0	7.22%	6.74%	NA
MA0070.1.PBX1	0.683970410815	1.0	73.0	633.0	75.0	696.0	10.34%	9.73%	NA
UP00064_1_Sox18_primary	0.684395140092	1.0	106.0	600.0	110.0	661.0	15.01%	14.27%	NA
MA0069.1.Pax6	0.68555846382	1.0	55.0	651.0	56.0	715.0	7.79%	7.26%	NA
UP00134_1_Hoxb13_3479.1	0.693880813578	1.0	96.0	610.0	99.0	672.0	13.6%	12.84%	NA
UP00177_1_Hoxd12_3481.1	0.696013035991	1.0	38.0	668.0	38.0	733.0	5.38%	4.93%	NA
UP00204_1_Gbx1_2883.2	0.698796358113	1.0	40.0	666.0	40.0	731.0	5.67%	5.19%	NA
UP00179_1_Pou2f3_3986.2	0.701760276911	1.0	84.0	622.0	86.0	685.0	11.9%	11.15%	NA
UP00203_1_Pknox1_2364.2	0.704955449154	1.0	119.0	587.0	123.0	648.0	16.86%	15.95%	NA
UP00391_3_Hoxa3_2783.2	0.707042566253	1.0	46.0	660.0	46.0	725.0	6.52%	5.97%	NA
UP00126_1_Dlx2_2273.2	0.708399223334	1.0	47.0	659.0	47.0	724.0	6.66%	6.1%	NA
UP00189_1_Hoxa5_3415.1	0.71243580124	1.0	50.0	656.0	50.0	721.0	7.08%	6.49%	NA
MA0078.1.Sox17	0.721015313359	1.0	97.0	609.0	99.0	672.0	13.74%	12.84%	NA
UP00096_1_Sox13_primary	0.725230443203	1.0	100.0	606.0	102.0	669.0	14.16%	13.23%	NA
MA0482.1.Gata4	0.726664126068	1.0	118.0	588.0	121.0	650.0	16.71%	15.69%	NA
UP00253_1_Rax_3443.1	0.73309369788	1.0	35.0	671.0	34.0	737.0	4.96%	4.41%	NA
UP00391_1_Hoxa3_primary	0.737981551419	1.0	41.0	665.0	40.0	731.0	5.81%	5.19%	NA
UP00226_1_Mrg1_2246.2	0.738747693399	1.0	110.0	596.0	112.0	659.0	15.58%	14.53%	NA
UP00101_1_Sox12_primary	0.746500790177	1.0	116.0	590.0	118.0	653.0	16.43%	15.3%	NA
UP00193_1_Rhox11_1765.2	0.761685224771	1.0	66.0	640.0	65.0	706.0	9.35%	8.43%	NA
UP00111_1_Dmbx1_2277.1	0.76559032839	1.0	70.0	636.0	69.0	702.0	9.92%	8.95%	NA
UP00201_1_Emx2_3420.1	0.771673559619	1.0	32.0	674.0	30.0	741.0	4.53%	3.89%	NA
UP00205_1_Pknox2_3077.2	0.79100664149	1.0	137.0	569.0	138.0	633.0	19.41%	17.9%	NA
MA0036.2.GATA2	0.792884399145	1.0	120.0	586.0	120.0	651.0	17.0%	15.56%	NA
MA0480.1.Foxo1	0.801222025233	1.0	210.0	496.0	215.0	556.0	29.75%	27.89%	NA
UP00181_1_Barx1_2877.1	0.80671761117	1.0	40.0	666.0	37.0	734.0	5.67%	4.8%	NA
MA0032.1.FOXC1	0.810619055957	1.0	30.0	676.0	27.0	744.0	4.25%	3.5%	NA
UP00211_1_Pou3f3_3235.2	0.815043813525	1.0	68.0	638.0	65.0	706.0	9.63%	8.43%	NA
MA0497.1.MEF2C	0.815102280959	1.0	178.0	528.0	180.0	591.0	25.21%	23.35%	NA
UP00263_1_Hoxb8_3780.2	0.819976239903	1.0	77.0	629.0	74.0	697.0	10.91%	9.6%	NA
MA0029.1.Mecom	0.82016370931	1.0	107.0	599.0	105.0	666.0	15.16%	13.62%	NA
UP00191_1_Pou2f2_3748.1	0.827804268093	1.0	90.0	616.0	87.0	684.0	12.75%	11.28%	NA
MA0077.1.SOX9	0.827822181029	1.0	117.0	589.0	115.0	656.0	16.57%	14.92%	NA
UP00180_1_Hoxd13_2356.1	0.829340790371	1.0	119.0	587.0	117.0	654.0	16.86%	15.18%	NA
UP00168_1_Hoxd8_2644.1	0.843975331595	1.0	83.0	623.0	79.0	692.0	11.76%	10.25%	NA
UP00207_1_Hoxb9_3413.1	0.849683813177	1.0	95.0	611.0	91.0	680.0	13.46%	11.8%	NA
UP00079_1_Esrra_primary	0.856127495781	1.0	134.0	572.0	131.0	640.0	18.98%	16.99%	NA
UP00071_1_Sox21_primary	0.859067527974	1.0	65.0	641.0	60.0	711.0	9.21%	7.78%	NA
UP00173_1_Hoxc13_3127.1	0.859067527974	1.0	65.0	641.0	60.0	711.0	9.21%	7.78%	NA
UP00166_1_Barhl1_2590.2	0.85973638711	1.0	70.0	636.0	65.0	706.0	9.92%	8.43%	NA
UP00089_1_Tcf1_primary	0.860102848201	1.0	50.0	656.0	45.0	726.0	7.08%	5.84%	NA
MA0157.1.FOXO3	0.861993292442	1.0	164.0	542.0	162.0	609.0	23.23%	21.01%	NA
MA0160.1.NR4A2	0.862525425545	1.0	144.0	562.0	141.0	630.0	20.4%	18.29%	NA
UP00162_1_Evx1_3952.2	0.864316103181	1.0	41.0	665.0	36.0	735.0	5.81%	4.67%	NA
UP00073_1_Foxa2_primary	0.868837520085	1.0	154.0	552.0	151.0	620.0	21.81%	19.58%	NA
UP00131_1_Gbx2_3110.1	0.869704505358	1.0	35.0	671.0	30.0	741.0	4.96%	3.89%	NA
MA0148.3.FOXA1	0.877335022947	1.0	146.0	560.0	142.0	629.0	20.68%	18.42%	NA
UP00171_1_Msx3_3206.1	0.878850654885	1.0	68.0	638.0	62.0	709.0	9.63%	8.04%	NA
UP00082_1_Zfp187_primary	0.879358123661	1.0	61.0	645.0	55.0	716.0	8.64%	7.13%	NA
MA0150.2.Nfe2l2	0.879365076922	1.0	190.0	516.0	188.0	583.0	26.91%	24.38%	NA
UP00125_1_Pitx2_2274.3	0.879959388707	1.0	81.0	625.0	75.0	696.0	11.47%	9.73%	NA
UP00188_1_Lmx1a_2238.2	0.879959388707	1.0	81.0	625.0	75.0	696.0	11.47%	9.73%	NA
UP00069_1_Sox1_primary	0.881107225594	1.0	87.0	619.0	81.0	690.0	12.32%	10.51%	NA
UP00261_1_Lhx4_1719.2	0.881339518793	1.0	53.0	653.0	47.0	724.0	7.51%	6.1%	NA
MA0488.1.JUN	0.88829289098	1.0	186.0	520.0	183.0	588.0	26.35%	23.74%	NA
MA0492.1.JUND.var.2	0.895220807434	1.0	157.0	549.0	152.0	619.0	22.24%	19.71%	NA
MA0485.1.Hoxc9	0.898313511623	1.0	98.0	608.0	91.0	680.0	13.88%	11.8%	NA
UP00020_1_Atf1_primary	0.899611055198	1.0	104.0	602.0	97.0	674.0	14.73%	12.58%	NA
UP00213_1_Hoxa9_2622.2	0.901093626227	1.0	110.0	596.0	103.0	668.0	15.58%	13.36%	NA
MA0037.2.GATA3	0.902446471943	1.0	115.0	591.0	108.0	663.0	16.29%	14.01%	NA
UP00048_1_Rara_primary	0.907839364228	1.0	161.0	545.0	155.0	616.0	22.8%	20.1%	NA
MA0047.2.Foxa2	0.910308742535	1.0	140.0	566.0	133.0	638.0	19.83%	17.25%	NA
MA0593.1.FOXP2	0.910390884076	1.0	208.0	498.0	204.0	567.0	29.46%	26.46%	NA
UP00145_1_Barhl2_3868.1	0.910545421306	1.0	82.0	624.0	74.0	697.0	11.61%	9.6%	NA
MA0031.1.FOXD1	0.910574119654	1.0	81.0	625.0	73.0	698.0	11.47%	9.47%	NA
UP00080_1_Gata5_primary	0.911190755296	1.0	96.0	610.0	88.0	683.0	13.6%	11.41%	NA
MA0259.1.HIF1A::ARNT	0.912424842624	1.0	67.0	639.0	59.0	712.0	9.49%	7.65%	NA
UP00169_1_Lmx1b_3433.2	0.912424842624	1.0	67.0	639.0	59.0	712.0	9.49%	7.65%	NA
UP00112_1_Gsc_2327.3	0.913256657575	1.0	64.0	642.0	56.0	715.0	9.07%	7.26%	NA
UP00109_1_Obox6_3440.2	0.913917897238	1.0	62.0	644.0	54.0	717.0	8.78%	7.0%	NA
UP00092_1_Myb_primary	0.917490992392	1.0	35.0	671.0	28.0	743.0	4.96%	3.63%	NA
UP00407_1_Elf3_primary	0.921982631859	1.0	263.0	443.0	261.0	510.0	37.25%	33.85%	NA
UP00026_1_Zscan4_primary	0.92312056331	1.0	94.0	612.0	85.0	686.0	13.31%	11.02%	NA
UP00042_1_Gm397_primary	0.923222173536	1.0	97.0	609.0	88.0	683.0	13.74%	11.41%	NA
MA0135.1.Lhx3	0.923993807415	1.0	78.0	628.0	69.0	702.0	11.05%	8.95%	NA
UP00009_1_Nr2f2_primary	0.924644592592	1.0	154.0	552.0	146.0	625.0	21.81%	18.94%	NA
MA0030.1.FOXF2	0.924765546651	1.0	113.0	593.0	104.0	667.0	16.01%	13.49%	NA
MA0018.2.CREB1	0.928784594476	1.0	135.0	571.0	126.0	645.0	19.12%	16.34%	NA
UP00089_3_Tcf1_2666.2	0.931333258041	1.0	56.0	650.0	47.0	724.0	7.93%	6.1%	NA
UP00114_1_Homez_1063.2	0.931943114011	1.0	38.0	668.0	30.0	741.0	5.38%	3.89%	NA
MA0041.1.Foxd3	0.933743358511	1.0	183.0	523.0	175.0	596.0	25.92%	22.7%	NA
UP00192_1_Six1_0935.2	0.933874631165	1.0	52.0	654.0	43.0	728.0	7.37%	5.58%	NA
UP00239_1_Obox2_3438.2	0.933948340522	1.0	96.0	610.0	86.0	685.0	13.6%	11.15%	NA
UP00143_1_Dobox5_3493.1	0.934084147877	1.0	92.0	614.0	82.0	689.0	13.03%	10.64%	NA
UP00015_1_Ehf_primary	0.934131951815	1.0	225.0	481.0	219.0	552.0	31.87%	28.4%	NA
MA0033.1.FOXL1	0.935069271238	1.0	82.0	624.0	72.0	699.0	11.61%	9.34%	NA
MA0035.3.Gata1	0.935846656461	1.0	124.0	582.0	114.0	657.0	17.56%	14.79%	NA
MA0164.1.Nr2e3	0.936942352552	1.0	73.0	633.0	63.0	708.0	10.34%	8.17%	NA
UP00161_1_Hmbox1_2674.1	0.940049970746	1.0	64.0	642.0	54.0	717.0	9.07%	7.0%	NA
MA0152.1.NFATC2	0.942669352306	1.0	161.0	545.0	151.0	620.0	22.8%	19.58%	NA
UP00076_1_Rfxdc2_primary	0.943614377664	1.0	116.0	590.0	105.0	666.0	16.43%	13.62%	NA
UP00032_1_Gata3_primary	0.94412784053	1.0	123.0	583.0	112.0	659.0	17.42%	14.53%	NA
UP00052_1_Osr2_primary	0.944594998322	1.0	86.0	620.0	75.0	696.0	12.18%	9.73%	NA
UP00016_1_Sry_primary	0.94479072541	1.0	55.0	651.0	45.0	726.0	7.79%	5.84%	NA
UP00146_1_Pou6f1_1731.2	0.945476080999	1.0	81.0	625.0	70.0	701.0	11.47%	9.08%	NA
MA0100.2.Myb	0.946093938741	1.0	176.0	530.0	166.0	605.0	24.93%	21.53%	NA
MA0463.1.Bcl6	0.946235713853	1.0	257.0	449.0	251.0	520.0	36.4%	32.56%	NA
MA0151.1.ARID3A	0.951477926091	1.0	105.0	601.0	93.0	678.0	14.87%	12.06%	NA
UP00045_1_Mafb_primary	0.951477926091	1.0	105.0	601.0	93.0	678.0	14.87%	12.06%	NA
UP00078_1_Arid3a_primary	0.952639609303	1.0	91.0	615.0	79.0	692.0	12.89%	10.25%	NA
UP00208_1_Obox5_2284.1	0.953611704387	1.0	85.0	621.0	73.0	698.0	12.04%	9.47%	NA
UP00008_4	0.957083689731	1.0	53.0	653.0	42.0	729.0	7.51%	5.45%	NA
MA0507.1.POU2F2	0.958369527481	1.0	121.0	585.0	108.0	663.0	17.14%	14.01%	NA
MA0046.1.HNF1A	0.960242803754	1.0	91.0	615.0	78.0	693.0	12.89%	10.12%	NA
UP00061_1_Foxl1_primary	0.961483755626	1.0	162.0	544.0	149.0	622.0	22.95%	19.33%	NA
UP00222_1_Tcf2_0913.2	0.961610998724	1.0	61.0	645.0	49.0	722.0	8.64%	6.36%	NA
UP00250_1_Irx5_2385.1	0.962661549059	1.0	59.0	647.0	47.0	724.0	8.36%	6.1%	NA
UP00157_1_Hmx3_3490.2	0.963027049948	1.0	78.0	628.0	65.0	706.0	11.05%	8.43%	NA
UP00103_1_Jundm2_primary	0.964876337322	1.0	108.0	598.0	94.0	677.0	15.3%	12.19%	NA
MA0466.1.CEBPB	0.965481407055	1.0	101.0	605.0	87.0	684.0	14.31%	11.28%	NA
MA0109.1.Hltf	0.968953647563	1.0	81.0	625.0	67.0	704.0	11.47%	8.69%	NA
UP00132_1_Evx2_2645.3	0.969066993351	1.0	49.0	657.0	37.0	734.0	6.94%	4.8%	NA
UP00230_1_Dlx5_3419.2	0.969821809024	1.0	48.0	658.0	36.0	735.0	6.8%	4.67%	NA
MA0084.1.SRY	0.969848290672	1.0	143.0	563.0	128.0	643.0	20.25%	16.6%	NA
UP00056_1_Rfx4_primary	0.970106750344	1.0	112.0	594.0	97.0	674.0	15.86%	12.58%	NA
MA0137.3.STAT1	0.97084762409	1.0	224.0	482.0	211.0	560.0	31.73%	27.37%	NA
MA0019.1.Ddit3::Cebpa	0.97293328071	1.0	89.0	617.0	74.0	697.0	12.61%	9.6%	NA
MA0515.1.Sox6	0.974948142021	1.0	228.0	478.0	214.0	557.0	32.29%	27.76%	NA
MA0009.1.T	0.975189479775	1.0	79.0	627.0	64.0	707.0	11.19%	8.3%	NA
UP00098_1_Rfx3_primary	0.975719397648	1.0	103.0	603.0	87.0	684.0	14.59%	11.28%	NA
UP00011_1_Irf6_primary	0.97574938489	1.0	50.0	656.0	37.0	734.0	7.08%	4.8%	NA
UP00255_1_Dbx1_3486.1	0.9779916946	1.0	133.0	573.0	116.0	655.0	18.84%	15.05%	NA
UP00219_1_Cutl1_3494.1	0.978385238417	1.0	56.0	650.0	42.0	729.0	7.93%	5.45%	NA
