FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0112.2.ESR1	2.85292002791e-06	4.06121556914e-05	128.0	152.0	125.0	310.0	45.71%	28.74%	NA
MA0472.1.EGR2	3.62913588694e-06	5.01857648365e-05	183.0	97.0	209.0	226.0	65.36%	48.05%	NA
UP00093_1_Klf7_primary	4.22671226772e-06	5.6825798266e-05	190.0	90.0	221.0	214.0	67.86%	50.8%	NA
MA0079.3.SP1	4.91539377367e-06	6.42986644988e-05	228.0	52.0	288.0	147.0	81.43%	66.21%	NA
UP00066_1_Hnf4a_primary	6.8599958316e-06	8.73746837498e-05	91.0	189.0	78.0	357.0	32.5%	17.93%	NA
MA0258.2.ESR2	8.35482775308e-06	0.000103685554679	114.0	166.0	109.0	326.0	40.71%	25.06%	NA
MA0599.1.KLF5	1.18315279478e-05	0.000143161488169	213.0	67.0	264.0	171.0	76.07%	60.69%	NA
UP00002_1_Sp4_primary	1.41778740469e-05	0.000167368074114	173.0	107.0	198.0	237.0	61.79%	45.52%	NA
MA0505.1.Nr5a2	1.76776099083e-05	0.00020371340942	123.0	157.0	124.0	311.0	43.93%	28.51%	NA
MA0114.2.HNF4A	1.90817127797e-05	0.000214780208963	134.0	146.0	140.0	295.0	47.86%	32.18%	NA
MA0039.2.Klf4	2.28872648787e-05	0.000251759913666	197.0	83.0	239.0	196.0	70.36%	54.94%	NA
klf4_homer	2.39274243465e-05	0.00025735274186	166.0	114.0	189.0	246.0	59.29%	43.45%	NA
MA0103.2.ZEB1	2.5436116683e-05	0.000264246035503	98.0	182.0	91.0	344.0	35.0%	20.92%	NA
MA0149.1.EWSR1-FLI1	2.56602555138e-05	0.000264246035503	217.0	63.0	274.0	161.0	77.5%	62.99%	NA
MA0484.1.HNF4G	3.21469232062e-05	0.000322348804517	132.0	148.0	139.0	296.0	47.14%	31.95%	NA
MA0463.1.Bcl6	3.26344864077e-05	0.000322348804517	125.0	155.0	129.0	306.0	44.64%	29.66%	NA
MA0017.1.NR2F1	3.73282571665e-05	0.000361337529371	106.0	174.0	103.0	332.0	37.86%	23.68%	NA
UP00053_1_Rxra_primary	5.11940170182e-05	0.000485841259545	91.0	189.0	84.0	351.0	32.5%	19.31%	NA
MA0065.2.PPARG::RXRA	5.49389123136e-05	0.000511354491534	169.0	111.0	197.0	238.0	60.36%	45.29%	NA
UP00097_1_Mtf1_primary	6.4157664201e-05	0.000585892631571	53.0	227.0	38.0	397.0	18.93%	8.74%	NA
MA0486.1.HSF1	6.54434869857e-05	0.00058656755002	114.0	166.0	116.0	319.0	40.71%	26.67%	NA
MA0592.1.ESRRA	7.96327647024e-05	0.000700768329381	107.0	173.0	107.0	328.0	38.21%	24.6%	NA
UP00265_1_Pitx3_3497.2	8.16711344639e-05	0.000705871947867	56.0	224.0	42.0	393.0	20.0%	9.66%	NA
MA0516.1.SP2	8.40733693299e-05	0.000713886153609	220.0	60.0	284.0	151.0	78.57%	65.29%	NA
MA0493.1.Klf1	8.81416205034e-05	0.00073552662627	162.0	118.0	188.0	247.0	57.86%	43.22%	NA
MA0073.1.RREB1	0.000100098583294	0.00082114770024	175.0	105.0	209.0	226.0	62.5%	48.05%	NA
MA0088.1.znf143	0.000118258413856	0.000947339364057	132.0	148.0	144.0	291.0	47.14%	33.1%	NA
UP00095_1_Zfp691_primary	0.000119396076875	0.000947339364057	82.0	198.0	75.0	360.0	29.29%	17.24%	NA
MA0024.2.E2F1	0.000131803526688	0.0010289178535	110.0	170.0	113.0	322.0	39.29%	25.98%	NA
E2A-Homer	0.000137593062875	0.00105706416558	124.0	156.0	133.0	302.0	44.29%	30.57%	NA
MA0522.1.Tcf3	0.000151019543038	0.00114208529422	156.0	124.0	181.0	254.0	55.71%	41.61%	NA
MA0474.1.Erg	0.000196914551823	0.00146625604742	203.0	77.0	258.0	177.0	72.5%	59.31%	NA
MA0511.1.RUNX2	0.000219751495761	0.00161151096892	122.0	158.0	132.0	303.0	43.57%	30.34%	NA
MA0598.1.EHF	0.000225717201208	0.00163055411022	205.0	75.0	262.0	173.0	73.21%	60.23%	NA
UP00153_1_Pitx1_2312.1	0.000240358159801	0.00171078454917	62.0	218.0	52.0	383.0	22.14%	11.95%	NA
MA0500.1.Myog	0.000254108222761	0.00178244028719	140.0	140.0	159.0	276.0	50.0%	36.55%	NA
MA0104.3.Mycn	0.000267525393316	0.00184974700521	65.0	215.0	56.0	379.0	23.21%	12.87%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.000277919450318	0.00189454949231	133.0	147.0	149.0	286.0	47.5%	34.25%	NA
UP00021_1_Zfp281_primary	0.000292825313728	0.00196843683117	199.0	81.0	253.0	182.0	71.07%	58.16%	NA
MA0597.1.THAP1	0.000332133778575	0.00220209244973	111.0	169.0	118.0	317.0	39.64%	27.13%	NA
UP00099_1_Ascl2_primary	0.000346392325013	0.00226559304468	120.0	160.0	131.0	304.0	42.86%	30.11%	NA
MA0467.1.Crx	0.000371692347458	0.00236709337065	65.0	215.0	57.0	378.0	23.21%	13.1%	NA
MA0527.1.ZBTB33	0.000371692347458	0.00236709337065	65.0	215.0	57.0	378.0	23.21%	13.1%	NA
MA0098.2.Ets1	0.000424042690181	0.00266541119542	195.0	85.0	248.0	187.0	69.64%	57.01%	NA
MA0526.1.USF2	0.00043231638266	0.00268257857958	84.0	196.0	82.0	353.0	30.0%	18.85%	NA
MA0528.1.ZNF263	0.000439570403599	0.00269306424484	245.0	35.0	337.0	98.0	87.5%	77.47%	NA
MA0119.1.TLX1::NFIC	0.000473770749079	0.00286631303193	86.0	194.0	85.0	350.0	30.71%	19.54%	NA
MA0521.1.Tcf12	0.000500085636879	0.00295629878973	138.0	142.0	159.0	276.0	49.29%	36.55%	NA
MA0144.2.STAT3	0.000500860538756	0.00295629878973	140.0	140.0	162.0	273.0	50.0%	37.24%	NA
MA0512.1.Rxra	0.000511210845646	0.00298103673847	123.0	157.0	137.0	298.0	43.93%	31.49%	NA
MA0498.1.Meis1	0.000574505540087	0.00331024620717	103.0	177.0	109.0	326.0	36.79%	25.06%	NA
MA0113.2.NR3C1	0.00060039027785	0.00341869287623	92.0	188.0	94.0	341.0	32.86%	21.61%	NA
MA0138.2.REST	0.000639560105783	0.00359938478139	114.0	166.0	125.0	310.0	40.71%	28.74%	NA
UP00047_1_Zbtb7b_primary	0.000675317548838	0.00375693900733	79.0	201.0	77.0	358.0	28.21%	17.7%	NA
MA0002.2.RUNX1	0.000695111001302	0.00382311050716	106.0	174.0	114.0	321.0	37.86%	26.21%	NA
MA0014.2.PAX5	0.00079661371553	0.00433214649794	97.0	183.0	102.0	333.0	34.64%	23.45%	NA
MA0159.1.RXR::RAR_DR5	0.000847769282314	0.00455911480711	91.0	189.0	94.0	341.0	32.5%	21.61%	NA
MA0066.1.PPARG	0.00088563863846	0.00471042968148	82.0	198.0	82.0	353.0	29.29%	18.85%	NA
MA0007.2.AR	0.00096662464859	0.00508528619476	105.0	175.0	114.0	321.0	37.5%	26.21%	NA
MA0141.2.Esrrb	0.00101778697691	0.00529686985832	102.0	178.0	110.0	325.0	36.43%	25.29%	NA
MA0092.1.Hand1::Tcfe2a	0.00128213900082	0.00660165187654	97.0	183.0	104.0	331.0	34.64%	23.91%	NA
MA0470.1.E2F4	0.00165383756941	0.00842586719574	120.0	160.0	138.0	297.0	42.86%	31.72%	NA
MA0074.1.RXRA::VDR	0.00171718095914	0.00865745400235	68.0	212.0	66.0	369.0	24.29%	15.17%	NA
MA0028.1.ELK1	0.00212136168523	0.0105344738087	62.0	218.0	59.0	376.0	22.14%	13.56%	NA
MA0499.1.Myod1	0.00214107524844	0.0105344738087	138.0	142.0	166.0	269.0	49.29%	38.16%	NA
MA0076.2.ELK4	0.00215477873359	0.0105344738087	115.0	165.0	132.0	303.0	41.07%	30.34%	NA
UP00176_1_Crx_3485.1	0.0022180438114	0.0107353320472	40.0	240.0	32.0	403.0	14.29%	7.36%	NA
MA0525.1.TP63	0.00227077541227	0.010881735639	88.0	192.0	94.0	341.0	31.43%	21.61%	NA
MA0494.1.Nr1h3::Rxra	0.00243478428122	0.0115532901187	79.0	201.0	82.0	353.0	28.21%	18.85%	NA
MA0147.2.Myc	0.00246106474989	0.0115646149412	70.0	210.0	70.0	365.0	25.0%	16.09%	NA
UP00239_1_Obox2_3438.2	0.00255648988004	0.0118975105956	56.0	224.0	52.0	383.0	20.0%	11.95%	NA
MA0503.1.Nkx2-5.var.2	0.00269856554007	0.0124391021085	86.0	194.0	92.0	343.0	30.71%	21.15%	NA
UP00000_1_Smad3_primary	0.00274409882397	0.0125296587811	91.0	189.0	99.0	336.0	32.5%	22.76%	NA
MA0093.2.USF1	0.00288059597153	0.0130299855161	77.0	203.0	80.0	355.0	27.5%	18.39%	NA
MA0067.1.Pax2	0.00295745263447	0.0132537692137	41.0	239.0	34.0	401.0	14.64%	7.82%	NA
MA0018.2.CREB1	0.00309434780552	0.013740039797	64.0	216.0	63.0	372.0	22.86%	14.48%	NA
IRF8_IECS_HAND_KANO	0.00480996113757	0.0211638290053	145.0	135.0	181.0	254.0	51.79%	41.61%	NA
MA0090.1.TEAD1	0.00570676616705	0.0248835569806	104.0	176.0	121.0	314.0	37.14%	27.82%	NA
MA0122.1.Nkx3-2	0.00578785433015	0.0250117990696	56.0	224.0	55.0	380.0	20.0%	12.64%	NA
MA0059.1.MYC::MAX	0.00603544611832	0.0258509373563	52.0	228.0	50.0	385.0	18.57%	11.49%	NA
MA0596.1.SREBF2	0.00653389680201	0.0277404039664	78.0	202.0	85.0	350.0	27.86%	19.54%	NA
UP00079_1_Esrra_primary	0.00684586823279	0.0288121758667	72.0	208.0	77.0	358.0	25.71%	17.7%	NA
UP00009_1_Nr2f2_primary	0.00726083756341	0.0302952187991	74.0	206.0	80.0	355.0	26.43%	18.39%	NA
MA0115.1.NR1H2::RXRA	0.00850281887034	0.0351740541303	72.0	208.0	78.0	357.0	25.71%	17.93%	NA
UP00035_1_Hic1_primary	0.00886316679112	0.0363540061602	63.0	217.0	66.0	369.0	22.5%	15.17%	NA
UP00031_1_Zbtb3_primary	0.00935074789245	0.0380316132768	98.0	182.0	115.0	320.0	35.0%	26.44%	NA
MA0058.2.MAX	0.0107379598809	0.0433097715198	69.0	211.0	75.0	360.0	24.64%	17.24%	NA
MA0071.1.RORA_1	0.0109371053285	0.0437484213139	66.0	214.0	71.0	364.0	23.57%	16.32%	NA
UP00048_1_Rara_primary	0.0111475183664	0.04422458106	79.0	201.0	89.0	346.0	28.21%	20.46%	NA
UP00077_1_Srf_primary	0.0117314109163	0.046162625069	43.0	237.0	41.0	394.0	15.36%	9.43%	NA
MA0473.1.ELF1	0.0130815686612	0.0510603163872	163.0	117.0	215.0	220.0	58.21%	49.43%	NA
MA0509.1.Rfx1	0.0134595806219	0.0521154961682	74.0	206.0	83.0	352.0	26.43%	19.08%	NA
UP00085_1_Sfpi1_primary	0.014637802306	0.0562277485404	112.0	168.0	138.0	297.0	40.0%	31.72%	NA
MA0461.1.Atoh1	0.0149458896963	0.0569591386852	128.0	152.0	162.0	273.0	45.71%	37.24%	NA
MA0160.1.NR4A2	0.0157394976474	0.0595149754792	77.0	203.0	88.0	347.0	27.5%	20.23%	NA
MA0600.1.RFX2	0.0163283292948	0.0612628789046	74.0	206.0	84.0	351.0	26.43%	19.31%	NA
UP00159_1_Six2_2307.2	0.016803773814	0.0625617425073	34.0	246.0	31.0	404.0	12.14%	7.13%	NA
UP00205_1_Pknox2_3077.2	0.0173910573358	0.0640488167728	68.0	212.0	76.0	359.0	24.29%	17.47%	NA
MA0106.2.TP53	0.0174678591199	0.0640488167728	51.0	229.0	53.0	382.0	18.21%	12.18%	NA
UP00008_1_Six6_primary	0.0185381563185	0.0674621628432	28.0	252.0	24.0	411.0	10.0%	5.52%	NA
UP00068_1_Eomes_primary	0.0188428728311	0.0680593317181	53.0	227.0	56.0	379.0	18.93%	12.87%	NA
UP00089_3_Tcf1_2666.2	0.0198686445634	0.0712257951966	21.0	259.0	16.0	419.0	7.5%	3.68%	NA
MA0518.1.Stat4	0.0200138598073	0.0712257951966	110.0	170.0	137.0	298.0	39.29%	31.49%	NA
MA0060.2.NFYA	0.0201702840023	0.0712585215848	66.0	214.0	74.0	361.0	23.57%	17.01%	NA
MA0520.1.Stat6	0.0212382261228	0.0744876916191	85.0	195.0	101.0	334.0	30.36%	23.22%	NA
MA0080.3.Spi1	0.0215625579975	0.0750811372	186.0	94.0	255.0	180.0	66.43%	58.62%	NA
MA0506.1.NRF1	0.0226287234277	0.0782307295642	91.0	189.0	110.0	325.0	32.5%	25.29%	NA
UP00199_1_Six4_2860.1	0.0234151991114	0.0803755770915	47.0	233.0	49.0	386.0	16.79%	11.26%	NA
MA0100.2.Myb	0.0239661408589	0.081687409688	81.0	199.0	96.0	339.0	28.93%	22.07%	NA
UP00046_1_Tcfe2a_primary	0.0257591728402	0.0871848926898	80.0	200.0	95.0	340.0	28.57%	21.84%	NA
MA0442.1.SOX10	0.0274588346331	0.0922921941834	154.0	126.0	206.0	229.0	55.0%	47.36%	NA
MA0077.1.SOX9	0.0276772298614	0.092384684503	59.0	221.0	66.0	369.0	21.07%	15.17%	NA
UP00081_1_Mybl1_primary	0.0280406763239	0.092956762608	11.0	269.0	6.0	429.0	3.93%	1.38%	NA
UP00060_1_Max_primary	0.031202197761	0.102733766778	49.0	231.0	53.0	382.0	17.5%	12.18%	NA
UP00036_1_Myf6_primary	0.0317466468514	0.103820115379	84.0	196.0	102.0	333.0	30.0%	23.45%	NA
MA0027.1.En1	0.0334409012678	0.108626820226	59.0	221.0	67.0	368.0	21.07%	15.4%	NA
MA0519.1.Stat5a::Stat5b	0.0338358538026	0.109177021603	111.0	169.0	142.0	293.0	39.64%	32.64%	NA
UP00122_1_Tgif1_2342.2	0.0361587962719	0.115899717852	68.0	212.0	80.0	355.0	24.29%	18.39%	NA
UP00089_1_Tcf1_primary	0.040196921858	0.127995461706	21.0	259.0	18.0	417.0	7.5%	4.14%	NA
UP00192_1_Six1_0935.2	0.0413772942838	0.130892878649	29.0	251.0	28.0	407.0	10.36%	6.44%	NA
UP00042_1_Gm397_primary	0.0445166142905	0.139909359199	44.0	236.0	48.0	387.0	15.71%	11.03%	NA
MA0464.1.Bhlhe40	0.0461491202617	0.14410434972	62.0	218.0	73.0	362.0	22.14%	16.78%	NA
UP00216_1_Obox1_3970.2	0.0493354455726	0.153066382418	56.0	224.0	65.0	370.0	20.0%	14.94%	NA
MA0062.2.GABPA	0.0513207014872	0.158211589298	88.0	192.0	111.0	324.0	31.43%	25.52%	NA
UP00008_3_Six6_2267.4	0.0533015344288	0.163278118124	29.0	251.0	29.0	406.0	10.36%	6.67%	NA
UP00017_1_Nkx3-1_primary	0.0549413400103	0.167242821163	41.0	239.0	45.0	390.0	14.64%	10.34%	NA
MA0508.1.PRDM1	0.0554773216665	0.167818898041	146.0	134.0	199.0	236.0	52.14%	45.75%	NA
UP00001_1_E2F2_primary	0.0558285082225	0.167832285588	49.0	231.0	56.0	379.0	17.5%	12.87%	NA
MA0081.1.SPIB	0.0579560124873	0.173152531135	113.0	167.0	149.0	286.0	40.36%	34.25%	NA
MA0133.1.BRCA1	0.0586208018113	0.174064221329	31.0	249.0	32.0	403.0	11.07%	7.36%	NA
MA0523.1.TCF7L2	0.0589865692052	0.174082313996	88.0	192.0	112.0	323.0	31.43%	25.75%	NA
MA0124.1.NKX3-1	0.0611547370596	0.178306582752	45.0	235.0	51.0	384.0	16.07%	11.72%	NA
UP00003_1_E2F3_primary	0.0611547370596	0.178306582752	45.0	235.0	51.0	384.0	16.07%	11.72%	NA
MA0475.1.FLI1	0.0619066234214	0.179417998419	164.0	116.0	228.0	207.0	58.57%	52.41%	NA
MA0083.2.SRF	0.0697581660091	0.200969954455	63.0	217.0	77.0	358.0	22.5%	17.7%	NA
IRF8_AICS	0.0703515193854	0.201480091021	155.0	125.0	215.0	220.0	55.36%	49.43%	NA
UP00065_1_Zfp161_primary	0.0714403086196	0.203394761011	53.0	227.0	63.0	372.0	18.93%	14.48%	NA
UP00050_1_Bhlhb2_primary	0.073211970821	0.206088116515	31.0	249.0	33.0	402.0	11.07%	7.59%	NA
UP00076_1_Rfxdc2_primary	0.0732379257035	0.206088116515	45.0	235.0	52.0	383.0	16.07%	11.95%	NA
MA0488.1.JUN	0.0763628116255	0.213639311137	86.0	194.0	111.0	324.0	30.71%	25.52%	NA
UP00026_1_Zscan4_primary	0.0788915480153	0.218425750101	49.0	231.0	58.0	377.0	17.5%	13.33%	NA
MA0137.3.STAT1	0.078976252619	0.218425750101	106.0	174.0	141.0	294.0	37.86%	32.41%	NA
UP00015_1_Ehf_primary	0.0799964022605	0.219990106216	70.0	210.0	88.0	347.0	25.0%	20.23%	NA
UP00180_1_Hoxd13_2356.1	0.080663725387	0.220571994844	56.0	224.0	68.0	367.0	20.0%	15.63%	NA
UP00049_1_Sp100_primary	0.0835867916709	0.22667745913	26.0	254.0	27.0	408.0	9.29%	6.21%	NA
MA0032.1.FOXC1	0.0838331925294	0.22667745913	19.0	261.0	18.0	417.0	6.79%	4.14%	NA
UP00203_1_Pknox1_2364.2	0.08613638661	0.231611172885	62.0	218.0	77.0	358.0	22.14%	17.7%	NA
UP00086_1_Irf3_primary	0.0914510280256	0.244543080466	83.0	197.0	108.0	327.0	29.64%	24.83%	NA
UP00160_1_Obox3_3439.1	0.0928475072738	0.246913151212	44.0	236.0	52.0	383.0	15.71%	11.95%	NA
UP00044_1_Mafk_primary	0.0937369316022	0.247916256259	56.0	224.0	69.0	366.0	20.0%	15.86%	NA
UP00017_3_Nkx3-1_2923.2	0.0956278918071	0.251542932797	41.0	239.0	48.0	387.0	14.64%	11.03%	NA
UP00092_1_Myb_primary	0.101417915355	0.265331194766	12.0	268.0	10.0	425.0	4.29%	2.3%	NA
MA0259.1.HIF1A::ARNT	0.103572326599	0.269510785344	23.0	257.0	24.0	411.0	8.21%	5.52%	NA
MA0496.1.MAFK	0.109667822692	0.28384612932	67.0	213.0	86.0	349.0	23.93%	19.77%	NA
MA0109.1.Hltf	0.112195250537	0.28731651642	36.0	244.0	42.0	393.0	12.86%	9.66%	NA
UP00019_1_Zbtb12_primary	0.112195912404	0.28731651642	46.0	234.0	56.0	379.0	16.43%	12.87%	NA
MA0068.1.Pax4	0.117987238448	0.30055696531	97.0	183.0	131.0	304.0	34.64%	30.11%	NA
UP00261_1_Lhx4_1719.2	0.125696796065	0.317104805292	29.0	251.0	33.0	402.0	10.36%	7.59%	NA
MA0019.1.Ddit3::Cebpa	0.127202979398	0.317104805292	44.0	236.0	54.0	381.0	15.71%	12.41%	NA
UP00408_1_Gabpa_primary	0.127466035107	0.317104805292	51.0	229.0	64.0	371.0	18.21%	14.71%	NA
UP00018_1_Irf4_primary	0.127759167421	0.317104805292	26.0	254.0	29.0	406.0	9.29%	6.67%	NA
UP00219_1_Cutl1_3494.1	0.127759167421	0.317104805292	26.0	254.0	29.0	406.0	9.29%	6.67%	NA
MA0041.1.Foxd3	0.131088806973	0.32370909477	87.0	193.0	117.0	318.0	31.07%	26.9%	NA
UP00045_1_Mafb_primary	0.135360249037	0.32923415966	50.0	230.0	63.0	372.0	17.86%	14.48%	NA
UP00191_1_Pou2f2_3748.1	0.135360249037	0.32923415966	50.0	230.0	63.0	372.0	17.86%	14.48%	NA
UP00228_1_Bapx1_2343.1	0.135366937546	0.32923415966	43.0	237.0	53.0	382.0	15.36%	12.18%	NA
UP00242_1_Hoxc8_3429.2	0.140694997965	0.339919449003	30.0	250.0	35.0	400.0	10.71%	8.05%	NA
UP00249_1_Nkx2-5_3436.1	0.141164895144	0.339919449003	47.0	233.0	59.0	376.0	16.79%	13.56%	NA
MA0072.1.RORA_2	0.14367693368	0.344255623273	49.0	231.0	62.0	373.0	17.5%	14.25%	NA
MA0492.1.JUND.var.2	0.144412455896	0.344313441644	77.0	203.0	103.0	332.0	27.5%	23.68%	NA
MA0131.1.HINFP	0.14901159504	0.353486926445	18.0	262.0	19.0	416.0	6.43%	4.37%	NA
MA0078.1.Sox17	0.149910077381	0.353486926445	55.0	225.0	71.0	364.0	19.64%	16.32%	NA
UP00236_1_Irx2_0900.3	0.150451047206	0.353486926445	29.0	251.0	34.0	401.0	10.36%	7.82%	NA
UP00112_1_Gsc_2327.3	0.156042589186	0.3648532037	31.0	249.0	37.0	398.0	11.07%	8.51%	NA
UP00195_1_Six3_1732.2	0.165324445098	0.384697266477	25.0	255.0	29.0	406.0	8.93%	6.67%	NA
UP00084_1_Gmeb1_primary	0.171024377001	0.394429843576	13.0	267.0	13.0	422.0	4.64%	2.99%	NA
UP00150_1_Irx6_2623.2	0.17167123864	0.394429843576	32.0	248.0	39.0	396.0	11.43%	8.97%	NA
UP00204_1_Gbx1_2883.2	0.171951853294	0.394429843576	19.0	261.0	21.0	414.0	6.79%	4.83%	NA
UP00134_1_Hoxb13_3479.1	0.175710646786	0.401150721908	50.0	230.0	65.0	370.0	17.86%	14.94%	NA
UP00073_1_Foxa2_primary	0.178528367006	0.405670092163	75.0	205.0	102.0	333.0	26.79%	23.45%	NA
MA0037.2.GATA3	0.180698337746	0.408682221819	56.0	224.0	74.0	361.0	20.0%	17.01%	NA
UP00210_1_Mrg2_2302.1	0.182009722879	0.409733515689	58.0	222.0	77.0	358.0	20.71%	17.7%	NA
MA0035.3.Gata1	0.183167781544	0.410431510496	60.0	220.0	80.0	355.0	21.43%	18.39%	NA
MA0111.1.Spz1	0.188035951544	0.419398159204	76.0	204.0	104.0	331.0	27.14%	23.91%	NA
UP00185_1_Pbx1_3203.1	0.195064274881	0.433078481846	37.0	243.0	47.0	388.0	13.21%	10.8%	NA
UP00406_1_Spdef_primary	0.200993496559	0.444204805181	41.0	239.0	53.0	382.0	14.64%	12.18%	NA
MA0591.1.Bach1::Mafk	0.20496351324	0.450919729127	94.0	186.0	132.0	303.0	33.57%	30.34%	NA
UP00212_1_Lhx5_2279.1	0.207790114173	0.455069752307	29.0	251.0	36.0	399.0	10.36%	8.28%	NA
UP00074_1_Isgf3g_primary	0.209308437716	0.456330107453	49.0	231.0	65.0	370.0	17.5%	14.94%	NA
MA0156.1.FEV	0.210949766888	0.457846130825	120.0	160.0	172.0	263.0	42.86%	39.54%	NA
MA0468.1.DUX4	0.213278817032	0.4608345868	55.0	225.0	74.0	361.0	19.64%	17.01%	NA
UP00155_1_Hmx2_3424.3	0.219656968156	0.472506544832	35.0	245.0	45.0	390.0	12.5%	10.34%	NA
MA0091.1.TAL1::TCF3	0.223523970919	0.478697353649	52.0	228.0	70.0	365.0	18.57%	16.09%	NA
MA0142.1.Pou5f1::Sox2	0.227801167917	0.485708217056	64.0	216.0	88.0	347.0	22.86%	20.23%	NA
UP00094_1_Zfp128_primary	0.231335631766	0.491080902521	15.0	265.0	17.0	418.0	5.36%	3.91%	NA
MA0481.1.FOXP1	0.234793455561	0.49517817499	125.0	155.0	181.0	254.0	44.64%	41.61%	NA
MA0099.2.JUN::FOS	0.236335038063	0.49517817499	87.0	193.0	123.0	312.0	31.07%	28.28%	NA
MA0483.1.Gfi1b	0.236335038063	0.49517817499	87.0	193.0	123.0	312.0	31.07%	28.28%	NA
UP00121_1_Hoxd10_2368.2	0.23911243522	0.497108914121	63.0	217.0	87.0	348.0	22.5%	20.0%	NA
UP00067_1_Lef1_primary	0.23942749812	0.497108914121	67.0	213.0	93.0	342.0	23.93%	21.38%	NA
