FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0073.1.RREB1	2.08769297589e-11	3.88632077051e-10	179.0	6687.0	199.0	15002.0	2.61%	1.31%	NA
UP00005_1_Tcfap2a_primary	4.99737669847e-11	8.95826045207e-10	94.0	6772.0	76.0	15125.0	1.37%	0.5%	NA
UP00022_1_Zfp740_primary	9.22688390474e-11	1.59493278925e-09	150.0	6716.0	159.0	15042.0	2.18%	1.05%	NA
MA0154.2.EBF1	8.01561627758e-10	1.33777871667e-08	179.0	6687.0	213.0	14988.0	2.61%	1.4%	NA
MA0471.1.E2F6	1.18156196396e-09	1.90625330185e-08	271.0	6595.0	371.0	14830.0	3.95%	2.44%	NA
UP00088_1_Plagl1_primary	2.56334108988e-09	4.00211963711e-08	97.0	6769.0	90.0	15111.0	1.41%	0.59%	NA
MA0139.1.CTCF	7.6564637916e-09	1.15804014848e-07	150.0	6716.0	175.0	15026.0	2.18%	1.15%	NA
UP00010_1_Tcfap2b_primary	1.95171800517e-08	2.86251974092e-07	113.0	6753.0	120.0	15081.0	1.65%	0.79%	NA
MA0506.1.NRF1	2.48387505355e-08	3.53586919387e-07	192.0	6674.0	250.0	14951.0	2.8%	1.64%	NA
MA0024.2.E2F1	2.50642697613e-07	3.46603044699e-06	159.0	6707.0	205.0	14996.0	2.32%	1.35%	NA
UP00057_1_Zic2_primary	3.15414896537e-07	4.24057805344e-06	92.0	6774.0	97.0	15104.0	1.34%	0.64%	NA
UP00102_1_Zic1_primary	2.96389377277e-06	3.87709347573e-05	102.0	6764.0	121.0	15080.0	1.49%	0.8%	NA
MA0155.1.INSM1	6.1243553207e-06	7.80049467163e-05	149.0	6717.0	204.0	14997.0	2.17%	1.34%	NA
UP00065_1_Zfp161_primary	8.72879151475e-06	0.00010832654085	87.0	6779.0	101.0	15100.0	1.27%	0.66%	NA
UP00001_1_E2F2_primary	9.56957197776e-06	0.000115791820931	55.0	6811.0	52.0	15149.0	0.8%	0.34%	NA
MA0145.2.Tcfcp2l1	1.25639497699e-05	0.000148315894845	115.0	6751.0	149.0	15052.0	1.67%	0.98%	NA
UP00006_1_Zic3_primary	2.57612992246e-05	0.00029686830535	88.0	6778.0	107.0	15094.0	1.28%	0.7%	NA
MA0494.1.Nr1h3::Rxra	5.77985884997e-05	0.000635784473496	44.0	6822.0	41.0	15160.0	0.64%	0.27%	NA
UP00003_1_E2F3_primary	5.77985884997e-05	0.000635784473496	44.0	6822.0	41.0	15160.0	0.64%	0.27%	NA
Ash2l_hand	0.000160171243189	0.00172273070452	108.0	6758.0	150.0	15051.0	1.57%	0.99%	NA
MA0597.1.THAP1	0.00024109045168	0.00253669083941	105.0	6761.0	147.0	15054.0	1.53%	0.97%	NA
MA0116.1.Zfp423	0.000403074692756	0.00415081172966	64.0	6802.0	79.0	15122.0	0.93%	0.52%	NA
UP00024_1_Glis2_primary	0.000435180894984	0.00438807402442	34.0	6832.0	32.0	15169.0	0.5%	0.21%	NA
MA0149.1.EWSR1-FLI1	0.000847569671067	0.00837191266931	217.0	6649.0	366.0	14835.0	3.16%	2.41%	NA
MA0112.2.ESR1	0.000899465868489	0.00870682960697	66.0	6800.0	86.0	15115.0	0.96%	0.57%	NA
MA0504.1.NR2C2	0.00108928981751	0.010313290044	118.0	6748.0	180.0	15021.0	1.72%	1.18%	NA
UP00047_1_Zbtb7b_primary	0.00110803942622	0.010313290044	40.0	6826.0	44.0	15157.0	0.58%	0.29%	NA
MA0057.1.MZF1_5-13	0.00114662133773	0.0104710325936	143.0	6723.0	227.0	14974.0	2.08%	1.49%	NA
MA0074.1.RXRA::VDR	0.00145146243464	0.0130094040438	31.0	6835.0	31.0	15170.0	0.45%	0.2%	NA
MA0138.2.REST	0.00160144724782	0.0140927357809	55.0	6811.0	70.0	15131.0	0.8%	0.46%	NA
UP00066_1_Hnf4a_primary	0.00381142363268	0.0329415899682	39.0	6827.0	47.0	15154.0	0.57%	0.31%	NA
UP00160_1_Obox3_3439.1	0.00810095102052	0.0687870227005	21.0	6845.0	21.0	15180.0	0.31%	0.14%	NA
UP00099_1_Ascl2_primary	0.0090655808162	0.07565070888	85.0	6781.0	134.0	15067.0	1.24%	0.88%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.00934971870621	0.0766993873526	79.0	6787.0	123.0	15078.0	1.15%	0.81%	NA
MA0521.1.Tcf12	0.0105727190122	0.0849951520498	123.0	6743.0	208.0	14993.0	1.79%	1.37%	NA
MA0147.2.Myc	0.0107121989154	0.0849951520498	54.0	6812.0	78.0	15123.0	0.79%	0.51%	NA
MA0159.1.RXR::RAR_DR5	0.0110342061305	0.0861379962444	50.0	6816.0	71.0	15130.0	0.73%	0.47%	NA
UP00176_1_Crx_3485.1	0.0137630128165	0.105734892114	16.0	6850.0	15.0	15186.0	0.23%	0.1%	NA
MA0065.2.PPARG::RXRA	0.0154472791424	0.116820048515	117.0	6749.0	200.0	15001.0	1.7%	1.32%	NA
MA0500.1.Myog	0.015962398495	0.118858474948	125.0	6741.0	216.0	14985.0	1.82%	1.42%	NA
MA0048.1.NHLH1	0.0165180460687	0.121132337837	110.0	6756.0	187.0	15014.0	1.6%	1.23%	NA
MA0002.2.RUNX1	0.0168290241109	0.121570860742	74.0	6792.0	118.0	15083.0	1.08%	0.78%	NA
UP00031_1_Zbtb3_primary	0.0257392912134	0.183203190402	51.0	6815.0	78.0	15123.0	0.74%	0.51%	NA
MA0512.1.Rxra	0.0267488698269	0.187629753569	84.0	6782.0	141.0	15060.0	1.22%	0.93%	NA
UP00000_1_Smad3_primary	0.0272038618622	0.188095273447	41.0	6825.0	60.0	15141.0	0.6%	0.39%	NA
MA0510.1.RFX5	0.0279001295586	0.190192432484	75.0	6791.0	124.0	15077.0	1.09%	0.82%	NA
UP00146_1_Pou6f1_1731.2	0.0293205024493	0.197098933132	29.0	6837.0	39.0	15162.0	0.42%	0.26%	NA
UP00097_1_Mtf1_primary	0.0306447026914	0.203178576748	26.0	6840.0	34.0	15167.0	0.38%	0.22%	NA
MA0522.1.Tcf3	0.0323149858849	0.211357475247	151.0	6715.0	276.0	14925.0	2.2%	1.82%	NA
MA0103.2.ZEB1	0.0382572208312	0.246886598431	49.0	6817.0	77.0	15124.0	0.71%	0.51%	NA
UP00158_1_Pou1f1_3818.1	0.0439746613742	0.280049159278	21.0	6845.0	27.0	15174.0	0.31%	0.18%	NA
MA0596.1.SREBF2	0.0641467511106	0.401251997761	48.0	6818.0	79.0	15122.0	0.7%	0.52%	NA
UP00239_1_Obox2_3438.2	0.0646645781516	0.401251997761	20.0	6846.0	27.0	15174.0	0.29%	0.18%	NA
MA0526.1.USF2	0.0672663234178	0.408489937774	54.0	6812.0	91.0	15110.0	0.79%	0.6%	NA
MA0113.2.NR3C1	0.0675189979791	0.408489937774	41.0	6825.0	66.0	15135.0	0.6%	0.43%	NA
UP00112_1_Gsc_2327.3	0.070265935673	0.416893961912	14.0	6852.0	17.0	15184.0	0.2%	0.11%	NA
MA0464.1.Bhlhe40	0.0706307952	0.416893961912	45.0	6821.0	74.0	15127.0	0.66%	0.49%	NA
MA0484.1.HNF4G	0.0766244897227	0.446822325612	58.0	6808.0	100.0	15101.0	0.84%	0.66%	NA
MA0088.1.znf143	0.0783240932701	0.451295965985	67.0	6799.0	118.0	15083.0	0.98%	0.78%	NA
MA0104.3.Mycn	0.0799310675019	0.455136902011	45.0	6821.0	75.0	15126.0	0.66%	0.49%	NA
MA0527.1.ZBTB33	0.0819650845902	0.455989665996	35.0	6831.0	56.0	15145.0	0.51%	0.37%	NA
UP00053_1_Rxra_primary	0.0819650845902	0.455989665996	35.0	6831.0	56.0	15145.0	0.51%	0.37%	NA
UP00128_1_Pou3f2_2824.1	0.0841476446959	0.462812045827	13.0	6853.0	16.0	15185.0	0.19%	0.11%	NA
UP00265_1_Pitx3_3497.2	0.0881154031286	0.478956864121	23.0	6843.0	34.0	15167.0	0.33%	0.22%	NA
MA0059.1.MYC::MAX	0.0891077442771	0.478956864121	31.0	6835.0	49.0	15152.0	0.45%	0.32%	NA
MA0595.1.SREBF1	0.0900518070971	0.478956864121	45.0	6821.0	76.0	15125.0	0.66%	0.5%	NA
MA0525.1.TP63	0.0928885641329	0.488674620004	34.0	6832.0	55.0	15146.0	0.5%	0.36%	NA
UP00042_1_Gm397_primary	0.0957541222644	0.498333281462	15.0	6851.0	20.0	15181.0	0.22%	0.13%	NA
MA0499.1.Myod1	0.101869346498	0.524518762819	104.0	6762.0	196.0	15005.0	1.51%	1.29%	NA
UP00095_1_Zfp691_primary	0.112369188461	0.572491444369	27.0	6839.0	43.0	15158.0	0.39%	0.28%	NA
MA0114.2.HNF4A	0.113910008345	0.574296292073	62.0	6804.0	112.0	15089.0	0.9%	0.74%	NA
UP00247_1_Pax4_3989.2	0.124798282695	0.621236242109	8.0	6858.0	9.0	15192.0	0.12%	0.06%	NA
MA0093.2.USF1	0.125787503568	0.621236242109	54.0	6812.0	97.0	15104.0	0.79%	0.64%	NA
MA0066.1.PPARG	0.129566695649	0.633437178727	27.0	6839.0	44.0	15157.0	0.39%	0.29%	NA
UP00060_1_Max_primary	0.132019647122	0.638975092068	29.0	6837.0	48.0	15153.0	0.42%	0.32%	NA
UP00153_1_Pitx1_2312.1	0.138745242069	0.664248927598	21.0	6845.0	33.0	15168.0	0.31%	0.22%	NA
UP00220_1_Nkx1-1_3856.3	0.139986344246	0.664248927598	14.0	6852.0	20.0	15181.0	0.2%	0.13%	NA
UP00076_1_Rfxdc2_primary	0.150868050834	0.708933365084	30.0	6836.0	51.0	15150.0	0.44%	0.34%	NA
UP00036_1_Myf6_primary	0.153449767826	0.714131611808	45.0	6821.0	81.0	15120.0	0.66%	0.53%	NA
UP00184_1_Lhx8_2247.2	0.159507309238	0.73015018026	20.0	6846.0	32.0	15169.0	0.29%	0.21%	NA
UP00105_1_Pou3f4_3773.1	0.161417498529	0.73015018026	21.0	6845.0	34.0	15167.0	0.31%	0.22%	NA
UP00199_1_Six4_2860.1	0.161417498529	0.73015018026	21.0	6845.0	34.0	15167.0	0.31%	0.22%	NA
UP00142_1_Uncx4.1_2281.2	0.165894506214	0.743453157478	8.0	6858.0	10.0	15191.0	0.12%	0.07%	NA
MA0600.1.RFX2	0.169712167847	0.751135377832	42.0	6824.0	76.0	15125.0	0.61%	0.5%	NA
MA0111.1.Spz1	0.170712585871	0.751135377832	33.0	6833.0	58.0	15143.0	0.48%	0.38%	NA
UP00169_1_Lmx1b_3433.2	0.17318483133	0.755148273549	15.0	6851.0	23.0	15178.0	0.22%	0.15%	NA
UP00129_1_Pou3f1_3819.1	0.181186325412	0.782983763386	18.0	6848.0	29.0	15172.0	0.26%	0.19%	NA
MA0461.1.Atoh1	0.196609775676	0.837942598127	109.0	6757.0	217.0	14984.0	1.59%	1.43%	NA
MA0258.2.ESR2	0.197366645013	0.837942598127	50.0	6816.0	94.0	15107.0	0.73%	0.62%	NA
MA0503.1.Nkx2-5.var.2	0.202496986832	0.852248188059	44.0	6822.0	82.0	15119.0	0.64%	0.54%	NA
UP00052_1_Osr2_primary	0.208322509008	0.86920771	17.0	6849.0	28.0	15173.0	0.25%	0.18%	NA
UP00070_1_Gcm1_primary	0.212724795917	0.873711900102	22.0	6844.0	38.0	15163.0	0.32%	0.25%	NA
UP00027_1_Osr1_primary	0.213012405397	0.873711900102	23.0	6843.0	40.0	15161.0	0.33%	0.26%	NA
UP00149_1_Phox2b_3948.1	0.219461157549	0.892598321458	9.0	6857.0	13.0	15188.0	0.13%	0.09%	NA
UP00033_1_Zfp410_primary	0.23468052517	0.938085551938	30.0	6836.0	55.0	15146.0	0.44%	0.36%	NA
MA0009.1.T	0.236654767945	0.938085551938	14.0	6852.0	23.0	15178.0	0.2%	0.15%	NA
UP00068_1_Eomes_primary	0.23971939757	0.938085551938	17.0	6849.0	29.0	15172.0	0.25%	0.19%	NA
MA0517.1.STAT2::STAT1	0.240099752524	0.938085551938	85.0	6781.0	170.0	15031.0	1.24%	1.12%	NA
UP00238_1_Nkx6-3_3446.1	0.240335967852	0.938085551938	19.0	6847.0	33.0	15168.0	0.28%	0.22%	NA
UP00046_1_Tcfe2a_primary	0.251547174915	0.96775336528	35.0	6831.0	66.0	15135.0	0.51%	0.43%	NA
MA0014.2.PAX5	0.251935793441	0.96775336528	48.0	6818.0	93.0	15108.0	0.7%	0.61%	NA
UP00056_1_Rfx4_primary	0.259790588407	0.981089656243	29.0	6837.0	54.0	15147.0	0.42%	0.36%	NA
MA0509.1.Rfx1	0.261790033722	0.981089656243	53.0	6813.0	104.0	15097.0	0.77%	0.68%	NA
MA0068.1.Pax4	0.267386838176	0.981089656243	23.0	6843.0	42.0	15159.0	0.33%	0.28%	NA
MA0019.1.Ddit3::Cebpa	0.270562147794	0.981089656243	20.0	6846.0	36.0	15165.0	0.29%	0.24%	NA
UP00098_1_Rfx3_primary	0.271456691407	0.981089656243	19.0	6847.0	34.0	15167.0	0.28%	0.22%	NA
UP00232_1_Dobox4_3956.2	0.271496251528	0.981089656243	11.0	6855.0	18.0	15183.0	0.16%	0.12%	NA
UP00086_1_Irf3_primary	0.27270216018	0.981089656243	47.0	6819.0	92.0	15109.0	0.68%	0.61%	NA
UP00216_1_Obox1_3970.2	0.273371158227	0.981089656243	16.0	6850.0	28.0	15173.0	0.23%	0.18%	NA
UP00224_1_Pax6_3838.3	0.273651040481	0.981089656243	15.0	6851.0	26.0	15175.0	0.22%	0.17%	NA
MA0122.1.Nkx3-2	0.28314027862	1.0	30.0	6836.0	57.0	15144.0	0.44%	0.37%	NA
MA0505.1.Nr5a2	0.288169397656	1.0	49.0	6817.0	97.0	15104.0	0.71%	0.64%	NA
UP00165_1_Titf1_1722.2	0.294484981399	1.0	24.0	6842.0	45.0	15156.0	0.35%	0.3%	NA
E2A-Homer	0.296763613994	1.0	106.0	6760.0	219.0	14982.0	1.54%	1.44%	NA
MA0007.2.AR	0.299073459569	1.0	44.0	6822.0	87.0	15114.0	0.64%	0.57%	NA
UP00077_1_Srf_primary	0.303924893121	1.0	19.0	6847.0	35.0	15166.0	0.28%	0.23%	NA
UP00254_1_Pou2f1_3081.2	0.305751397362	1.0	18.0	6848.0	33.0	15168.0	0.26%	0.22%	NA
UP00116_1_Rhox6_4251.1	0.313856695089	1.0	13.0	6853.0	23.0	15178.0	0.19%	0.15%	NA
UP00106_1_Vax2_3500.1	0.315077991175	1.0	12.0	6854.0	21.0	15180.0	0.17%	0.14%	NA
MA0131.1.HINFP	0.316050784824	1.0	11.0	6855.0	19.0	15182.0	0.16%	0.12%	NA
UP00187_1_Alx4_1744.1	0.316845898068	1.0	9.0	6857.0	15.0	15186.0	0.13%	0.1%	NA
MA0495.1.MAFF	0.32369740622	1.0	34.0	6832.0	67.0	15134.0	0.5%	0.44%	NA
UP00249_1_Nkx2-5_3436.1	0.334625755405	1.0	20.0	6846.0	38.0	15163.0	0.29%	0.25%	NA
IRF8_ISRE_KANNO	0.343070965939	1.0	58.0	6808.0	119.0	15082.0	0.84%	0.78%	NA
UP00017_3_Nkx3-1_2923.2	0.355674405627	1.0	13.0	6853.0	24.0	15177.0	0.19%	0.16%	NA
UP00212_1_Lhx5_2279.1	0.355674405627	1.0	13.0	6853.0	24.0	15177.0	0.19%	0.16%	NA
MA0067.1.Pax2	0.356977328512	1.0	39.0	6827.0	79.0	15122.0	0.57%	0.52%	NA
UP00167_1_En1_3123.2	0.358869617264	1.0	12.0	6854.0	22.0	15179.0	0.17%	0.14%	NA
UP00111_1_Dmbx1_2277.1	0.362093367152	1.0	11.0	6855.0	20.0	15181.0	0.16%	0.13%	NA
UP00257_1_Shox2_2641.2	0.37169148841	1.0	8.0	6858.0	14.0	15187.0	0.12%	0.09%	NA
MA0106.2.TP53	0.375830960209	1.0	18.0	6848.0	35.0	15166.0	0.26%	0.23%	NA
MA0033.1.FOXL1	0.392748912253	1.0	22.0	6844.0	44.0	15157.0	0.32%	0.29%	NA
UP00172_1_Prop1_3949.1	0.420918720485	1.0	9.0	6857.0	17.0	15184.0	0.13%	0.11%	NA
UP00067_1_Lef1_primary	0.425784104314	1.0	28.0	6838.0	58.0	15143.0	0.41%	0.38%	NA
UP00084_1_Gmeb1_primary	0.427623676439	1.0	8.0	6858.0	15.0	15186.0	0.12%	0.1%	NA
UP00226_1_Mrg1_2246.2	0.436058911826	1.0	20.0	6846.0	41.0	15160.0	0.29%	0.27%	NA
UP00050_1_Bhlhb2_primary	0.448272507874	1.0	12.0	6854.0	24.0	15177.0	0.17%	0.16%	NA
UP00125_1_Pitx2_2274.3	0.448272507874	1.0	12.0	6854.0	24.0	15177.0	0.17%	0.16%	NA
MA0058.2.MAX	0.448493499306	1.0	40.0	6826.0	85.0	15116.0	0.58%	0.56%	NA
UP00040_1_Irf5_primary	0.455837245661	1.0	11.0	6855.0	22.0	15179.0	0.16%	0.14%	NA
UP00130_1_Lhx3_3431.1	0.455837245661	1.0	11.0	6855.0	22.0	15179.0	0.16%	0.14%	NA
MA0164.1.Nr2e3	0.461070378375	1.0	16.0	6850.0	33.0	15168.0	0.23%	0.22%	NA
MA0017.1.NR2F1	0.46313126389	1.0	42.0	6824.0	90.0	15111.0	0.61%	0.59%	NA
MA0027.1.En1	0.463871086101	1.0	21.0	6845.0	44.0	15157.0	0.31%	0.29%	NA
UP00178_1_Og2x_3719.1	0.464043840082	1.0	10.0	6856.0	20.0	15181.0	0.15%	0.13%	NA
UP00205_1_Pknox2_3077.2	0.465550271876	1.0	26.0	6840.0	55.0	15146.0	0.38%	0.36%	NA
MA0028.1.ELK1	0.468209292394	1.0	61.0	6805.0	132.0	15069.0	0.89%	0.87%	NA
UP00120_1_Lbx2_3869.2	0.473035949793	1.0	9.0	6857.0	18.0	15183.0	0.13%	0.12%	NA
MA0502.1.NFYB	0.477524282647	1.0	29.0	6837.0	62.0	15139.0	0.42%	0.41%	NA
UP00123_1_Hlxb9_3422.1	0.483012565634	1.0	8.0	6858.0	16.0	15185.0	0.12%	0.11%	NA
UP00267_1_Otx2_3441.1	0.483961552835	1.0	13.0	6853.0	27.0	15174.0	0.19%	0.18%	NA
UP00260_1_Hoxc6_3954.2	0.502213067917	1.0	11.0	6855.0	23.0	15178.0	0.16%	0.15%	NA
MA0092.1.Hand1::Tcfe2a	0.502977209319	1.0	48.0	6818.0	105.0	15096.0	0.7%	0.69%	NA
MA0486.1.HSF1	0.505876712273	1.0	52.0	6814.0	114.0	15087.0	0.76%	0.75%	NA
UP00100_1_Gata6_primary	0.508299476465	1.0	24.0	6842.0	52.0	15149.0	0.35%	0.34%	NA
MA0137.3.STAT1	0.516026391816	1.0	77.0	6789.0	170.0	15031.0	1.12%	1.12%	NA
MA0520.1.Stat6	0.519816645845	1.0	49.0	6817.0	108.0	15093.0	0.71%	0.71%	NA
UP00209_1_Cart1_0997.1	0.524055600902	1.0	9.0	6857.0	19.0	15182.0	0.13%	0.12%	NA
UP00252_1_Hoxc5_2630.2	0.526002002299	1.0	13.0	6853.0	28.0	15173.0	0.19%	0.18%	NA
UP00035_1_Hic1_primary	0.531684062222	1.0	25.0	6841.0	55.0	15146.0	0.36%	0.36%	NA
UP00200_1_Nkx6-1_2825.1	0.536796725244	1.0	16.0	6850.0	35.0	15166.0	0.23%	0.23%	NA
MA0467.1.Crx	0.546252958097	1.0	23.0	6843.0	51.0	15150.0	0.33%	0.34%	NA
MA0511.1.RUNX2	0.547303332112	1.0	52.0	6814.0	116.0	15085.0	0.76%	0.76%	NA
MA0062.2.GABPA	0.555591354437	1.0	97.0	6769.0	217.0	14984.0	1.41%	1.43%	NA
UP00159_1_Six2_2307.2	0.559716316248	1.0	10.0	6856.0	22.0	15179.0	0.15%	0.14%	NA
UP00175_1_Lhx9_3492.1	0.559716316248	1.0	10.0	6856.0	22.0	15179.0	0.15%	0.14%	NA
MA0135.1.Lhx3	0.563771975962	1.0	17.0	6849.0	38.0	15163.0	0.25%	0.25%	NA
MA0108.2.TBP	0.570539802487	1.0	20.0	6846.0	45.0	15156.0	0.29%	0.3%	NA
UP00032_1_Gata3_primary	0.570539802487	1.0	20.0	6846.0	45.0	15156.0	0.29%	0.3%	NA
UP00017_1_Nkx3-1_primary	0.57345104336	1.0	16.0	6850.0	36.0	15165.0	0.23%	0.24%	NA
MA0141.2.Esrrb	0.593662002369	1.0	47.0	6819.0	107.0	15094.0	0.68%	0.7%	NA
UP00204_1_Gbx1_2883.2	0.604881129545	1.0	10.0	6856.0	23.0	15178.0	0.15%	0.15%	NA
UP00191_1_Pou2f2_3748.1	0.606394418628	1.0	23.0	6843.0	53.0	15148.0	0.33%	0.35%	NA
UP00026_1_Zscan4_primary	0.606431962512	1.0	13.0	6853.0	30.0	15171.0	0.19%	0.2%	NA
MA0508.1.PRDM1	0.60734697901	1.0	99.0	6767.0	225.0	14976.0	1.44%	1.48%	NA
UP00137_1_Hoxb3_1720.2	0.60893650746	1.0	16.0	6850.0	37.0	15164.0	0.23%	0.24%	NA
UP00225_1_Hlx1_2350.1	0.60893650746	1.0	16.0	6850.0	37.0	15164.0	0.23%	0.24%	NA
UP00147_1_Nkx2-6_3437.1	0.611878334139	1.0	19.0	6847.0	44.0	15157.0	0.28%	0.29%	NA
UP00231_1_Nkx2-2_2823.1	0.611878334139	1.0	19.0	6847.0	44.0	15157.0	0.28%	0.29%	NA
MA0119.1.TLX1::NFIC	0.615511217087	1.0	58.0	6808.0	133.0	15068.0	0.84%	0.87%	NA
UP00131_1_Gbx2_3110.1	0.620066713611	1.0	9.0	6857.0	21.0	15180.0	0.13%	0.14%	NA
UP00132_1_Evx2_2645.3	0.620066713611	1.0	9.0	6857.0	21.0	15180.0	0.13%	0.14%	NA
UP00190_1_Nkx2-3_3435.1	0.620066713611	1.0	9.0	6857.0	21.0	15180.0	0.13%	0.14%	NA
UP00194_1_Irx4_2242.3	0.620066713611	1.0	9.0	6857.0	21.0	15180.0	0.13%	0.14%	NA
UP00217_1_Hoxa10_2318.1	0.629259148045	1.0	27.0	6839.0	63.0	15138.0	0.39%	0.41%	NA
MA0069.1.Pax6	0.631652753172	1.0	14.0	6852.0	33.0	15168.0	0.2%	0.22%	NA
UP00188_1_Lmx1a_2238.2	0.631652753172	1.0	14.0	6852.0	33.0	15168.0	0.2%	0.22%	NA
MA0518.1.Stat4	0.632099144292	1.0	77.0	6789.0	177.0	15024.0	1.12%	1.16%	NA
UP00228_1_Bapx1_2343.1	0.64302890749	1.0	16.0	6850.0	38.0	15163.0	0.23%	0.25%	NA
MA0598.1.EHF	0.651100596773	1.0	290.0	6576.0	658.0	14543.0	4.22%	4.33%	NA
UP00107_1_Nkx2-4_3074.1	0.653452966159	1.0	18.0	6848.0	43.0	15158.0	0.26%	0.28%	NA
MA0125.1.Nobox	0.657579180207	1.0	12.0	6854.0	29.0	15172.0	0.17%	0.19%	NA
MA0592.1.ESRRA	0.659384225987	1.0	53.0	6813.0	124.0	15077.0	0.77%	0.82%	NA
UP00221_1_Phox2a_3947.1	0.664033771035	1.0	9.0	6857.0	22.0	15179.0	0.13%	0.14%	NA
UP00256_1_Lhx6_2272.1	0.664033771035	1.0	9.0	6857.0	22.0	15179.0	0.13%	0.14%	NA
UP00391_1_Hoxa3_primary	0.664033771035	1.0	9.0	6857.0	22.0	15179.0	0.13%	0.14%	NA
UP00029_1_Tbp_primary	0.671828219329	1.0	25.0	6841.0	60.0	15141.0	0.36%	0.39%	NA
UP00121_1_Hoxd10_2368.2	0.680373558475	1.0	30.0	6836.0	72.0	15129.0	0.44%	0.47%	NA
UP00113_1_Hoxc4_3491.1	0.682179322132	1.0	8.0	6858.0	20.0	15181.0	0.12%	0.13%	NA
UP00119_1_Nkx2-9_3082.1	0.682179322132	1.0	8.0	6858.0	20.0	15181.0	0.12%	0.13%	NA
UP00133_1_Cdx2_4272.1	0.691502366794	1.0	20.0	6846.0	49.0	15152.0	0.29%	0.32%	NA
UP00229_1_Otx1_2325.1	0.693832498006	1.0	12.0	6854.0	30.0	15171.0	0.17%	0.2%	NA
UP00211_1_Pou3f3_3235.2	0.69477655712	1.0	17.0	6849.0	42.0	15159.0	0.25%	0.28%	NA
UP00122_1_Tgif1_2342.2	0.697071201195	1.0	25.0	6841.0	61.0	15140.0	0.36%	0.4%	NA
UP00251_1_Esx1_3124.2	0.702503848414	1.0	7.0	6859.0	18.0	15183.0	0.1%	0.12%	NA
