FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0116.1.Zfp423	5.6246869901e-09	5.91814892001e-08	287.0	1041.0	362.0	2182.0	21.61%	14.23%	NA
MA0506.1.NRF1	6.22945193122e-09	6.41501007385e-08	218.0	1110.0	253.0	2291.0	16.42%	9.94%	NA
MA0597.1.THAP1	7.33988665121e-09	7.4010523733e-08	378.0	950.0	515.0	2029.0	28.46%	20.24%	NA
MA0528.1.ZNF263	9.02155076219e-09	8.91108279367e-08	997.0	331.0	1687.0	857.0	75.08%	66.31%	NA
MA0470.1.E2F4	1.10858476103e-08	1.07311004868e-07	291.0	1037.0	372.0	2172.0	21.91%	14.62%	NA
MA0088.1.znf143	1.25452521355e-08	1.19056902619e-07	475.0	853.0	687.0	1857.0	35.77%	27.0%	NA
UP00047_1_Zbtb7b_primary	1.94455280672e-08	1.80992992011e-07	194.0	1134.0	221.0	2323.0	14.61%	8.69%	NA
UP00099_1_Ascl2_primary	5.39188770544e-08	4.9239125461e-07	470.0	858.0	688.0	1856.0	35.39%	27.04%	NA
MA0138.2.REST	1.79413961466e-07	1.60808069166e-06	385.0	943.0	547.0	1997.0	28.99%	21.5%	NA
MA0048.1.NHLH1	2.39098818364e-07	2.1040696016e-06	404.0	924.0	582.0	1962.0	30.42%	22.88%	NA
MA0024.2.E2F1	2.64906371129e-07	2.2895479219e-06	261.0	1067.0	340.0	2204.0	19.65%	13.36%	NA
MA0461.1.Atoh1	1.98678773126e-06	1.68702677532e-05	474.0	854.0	722.0	1822.0	35.69%	28.38%	NA
MA0499.1.Myod1	2.53666640415e-06	2.11680437863e-05	511.0	817.0	791.0	1753.0	38.48%	31.09%	NA
MA0522.1.Tcf3	2.75326030384e-06	2.25860675772e-05	590.0	738.0	937.0	1607.0	44.43%	36.83%	NA
UP00036_1_Myf6_primary	4.19113594697e-06	3.38084966389e-05	336.0	992.0	484.0	2060.0	25.3%	19.03%	NA
UP00046_1_Tcfe2a_primary	4.93991370896e-06	3.91953809039e-05	333.0	995.0	480.0	2064.0	25.08%	18.87%	NA
MA0066.1.PPARG	9.04010289701e-06	7.05711258411e-05	259.0	1069.0	358.0	2186.0	19.5%	14.07%	NA
MA0500.1.Myog	1.20040025736e-05	9.22212261207e-05	502.0	826.0	788.0	1756.0	37.8%	30.97%	NA
MA0510.1.RFX5	1.47409858296e-05	0.000111478705337	378.0	950.0	567.0	1977.0	28.46%	22.29%	NA
MA0062.2.GABPA	1.64309662542e-05	0.00012234750257	296.0	1032.0	425.0	2119.0	22.29%	16.71%	NA
MA0104.3.Mycn	1.66958207907e-05	0.000122436019132	214.0	1114.0	287.0	2257.0	16.11%	11.28%	NA
MA0028.1.ELK1	2.41281911478e-05	0.000174299171874	174.0	1154.0	224.0	2320.0	13.1%	8.81%	NA
UP00031_1_Zbtb3_primary	3.0446710171e-05	0.000216708937099	365.0	963.0	550.0	1994.0	27.48%	21.62%	NA
MA0521.1.Tcf12	4.09156315878e-05	0.000287002401283	498.0	830.0	792.0	1752.0	37.5%	31.13%	NA
MA0494.1.Nr1h3::Rxra	5.99535378676e-05	0.000414535890399	299.0	1029.0	440.0	2104.0	22.52%	17.3%	NA
UP00066_1_Hnf4a_primary	7.25572853024e-05	0.000494615860371	286.0	1042.0	419.0	2125.0	21.54%	16.47%	NA
MA0114.2.HNF4A	8.29998640117e-05	0.000557943530301	420.0	908.0	657.0	1887.0	31.63%	25.83%	NA
UP00068_1_Eomes_primary	0.000198723308403	0.00131756275708	200.0	1128.0	280.0	2264.0	15.06%	11.01%	NA
MA0258.2.ESR2	0.000201784689795	0.00131978094407	359.0	969.0	556.0	1988.0	27.03%	21.86%	NA
MA0464.1.Bhlhe40	0.000368796957112	0.00237996969657	246.0	1082.0	363.0	2181.0	18.52%	14.27%	NA
MA0147.2.Myc	0.000376784658894	0.00239952335401	254.0	1074.0	377.0	2167.0	19.13%	14.82%	NA
MA0505.1.Nr5a2	0.000422784783005	0.00265750435032	379.0	949.0	599.0	1945.0	28.54%	23.55%	NA
MA0144.2.STAT3	0.000559204561074	0.00346993599436	499.0	829.0	821.0	1723.0	37.58%	32.27%	NA
UP00095_1_Zfp691_primary	0.000584416220421	0.00358047405929	253.0	1075.0	379.0	2165.0	19.05%	14.9%	NA
MA0484.1.HNF4G	0.000661270980853	0.00400068943416	414.0	914.0	667.0	1877.0	31.17%	26.22%	NA
MA0074.1.RXRA::VDR	0.000727434345784	0.00434664473283	173.0	1155.0	244.0	2300.0	13.03%	9.59%	NA
MA0527.1.ZBTB33	0.000743883153908	0.00439072495721	91.0	1237.0	111.0	2433.0	6.85%	4.36%	NA
MA0592.1.ESRRA	0.000915754025324	0.00534005961755	369.0	959.0	589.0	1955.0	27.79%	23.15%	NA
MA0513.1.SMAD2::SMAD3::SMAD4	0.00111178967252	0.00637780793694	407.0	921.0	660.0	1884.0	30.65%	25.94%	NA
UP00060_1_Max_primary	0.0011200695757	0.00637780793694	155.0	1173.0	217.0	2327.0	11.67%	8.53%	NA
MA0512.1.Rxra	0.00133970983661	0.00753976233625	449.0	879.0	739.0	1805.0	33.81%	29.05%	NA
UP00265_1_Pitx3_3497.2	0.00214615696543	0.0119153417778	133.0	1195.0	185.0	2359.0	10.02%	7.27%	NA
MA0598.1.EHF	0.00216642577778	0.0119153417778	832.0	496.0	1472.0	1072.0	62.65%	57.86%	NA
MA0519.1.Stat5a::Stat5b	0.00228474416227	0.0124249008375	392.0	936.0	641.0	1903.0	29.52%	25.2%	NA
E2A-Homer	0.00234328344021	0.0126016576118	417.0	911.0	687.0	1857.0	31.4%	27.0%	NA
UP00001_1_E2F2_primary	0.00236947027841	0.012602457305	75.0	1253.0	92.0	2452.0	5.65%	3.62%	NA
UP00070_1_Gcm1_primary	0.00266716824817	0.0140316242621	120.0	1208.0	165.0	2379.0	9.04%	6.49%	NA
MA0463.1.Bcl6	0.00284851100171	0.0148245088691	438.0	890.0	728.0	1816.0	32.98%	28.62%	NA
UP00035_1_Hic1_primary	0.00313512441537	0.0161425555004	227.0	1101.0	349.0	2195.0	17.09%	13.72%	NA
MA0595.1.SREBF1	0.00320247615993	0.016315773278	236.0	1092.0	365.0	2179.0	17.77%	14.35%	NA
MA0141.2.Esrrb	0.00366004917247	0.0184527479112	346.0	982.0	563.0	1981.0	26.05%	22.13%	NA
MA0137.3.STAT1	0.00426198930578	0.0212660084948	390.0	938.0	645.0	1899.0	29.37%	25.35%	NA
MA0002.2.RUNX1	0.00479038160743	0.0236586193673	387.0	941.0	641.0	1903.0	29.14%	25.2%	NA
MA0017.1.NR2F1	0.00672282051103	0.0328671224984	311.0	1017.0	507.0	2037.0	23.42%	19.93%	NA
MA0076.2.ELK4	0.00754265700078	0.0365064598838	393.0	935.0	658.0	1886.0	29.59%	25.86%	NA
UP00003_1_E2F3_primary	0.00929732076598	0.044553497532	74.0	1254.0	98.0	2446.0	5.57%	3.85%	NA
MA0526.1.USF2	0.00939789365193	0.0445939267405	266.0	1062.0	430.0	2114.0	20.03%	16.9%	NA
UP00065_1_Zfp161_primary	0.010693167001	0.049852376397	96.0	1232.0	135.0	2409.0	7.23%	5.31%	NA
UP00033_1_Zfp410_primary	0.0107120808787	0.049852376397	240.0	1088.0	385.0	2159.0	18.07%	15.13%	NA
MA0596.1.SREBF2	0.0125550135448	0.0578726338634	230.0	1098.0	369.0	2175.0	17.32%	14.5%	NA
UP00042_1_Gm397_primary	0.0193378128009	0.0882971829775	172.0	1156.0	271.0	2273.0	12.95%	10.65%	NA
UP00097_1_Mtf1_primary	0.0238909036641	0.108067265172	114.0	1214.0	172.0	2372.0	8.58%	6.76%	NA
MA0014.2.PAX5	0.0270766110889	0.121343331176	281.0	1047.0	471.0	2073.0	21.16%	18.51%	NA
MA0525.1.TP63	0.0274661359786	0.121959723061	260.0	1068.0	433.0	2111.0	19.58%	17.02%	NA
MA0067.1.Pax2	0.0285039027283	0.125417172004	95.0	1233.0	141.0	2403.0	7.15%	5.54%	NA
MA0009.1.T	0.0287745953019	0.12546760474	140.0	1188.0	219.0	2325.0	10.54%	8.61%	NA
UP00205_1_Pknox2_3077.2	0.0380459612641	0.164412904034	210.0	1118.0	347.0	2197.0	15.81%	13.64%	NA
UP00053_1_Rxra_primary	0.039484747105	0.169120509724	273.0	1055.0	462.0	2082.0	20.56%	18.16%	NA
MA0503.1.Nkx2-5.var.2	0.045834526019	0.194595706958	287.0	1041.0	490.0	2054.0	21.61%	19.26%	NA
MA0106.2.TP53	0.0639054613598	0.268958637375	180.0	1148.0	300.0	2244.0	13.55%	11.79%	NA
MA0486.1.HSF1	0.0674796637864	0.281553079937	352.0	976.0	617.0	1927.0	26.51%	24.25%	NA
MA0600.1.RFX2	0.0758974450767	0.312428035045	234.0	1094.0	401.0	2143.0	17.62%	15.76%	NA
MA0518.1.Stat4	0.0761704713539	0.312428035045	408.0	920.0	724.0	1820.0	30.72%	28.46%	NA
MA0007.2.AR	0.0810151996523	0.329507198586	306.0	1022.0	535.0	2009.0	23.04%	21.03%	NA
IRF8_AICS	0.0823143081179	0.332001042742	606.0	722.0	1100.0	1444.0	45.63%	43.24%	NA
MA0027.1.En1	0.0838514895547	0.335405958219	169.0	1159.0	284.0	2260.0	12.73%	11.16%	NA
MA0511.1.RUNX2	0.085674638618	0.339546733607	380.0	948.0	674.0	1870.0	28.61%	26.49%	NA
MA0475.1.FLI1	0.0862897690778	0.339546733607	735.0	593.0	1348.0	1196.0	55.35%	52.99%	NA
MA0502.1.NFYB	0.0881959749656	0.342551700208	157.0	1171.0	263.0	2281.0	11.82%	10.34%	NA
MA0509.1.Rfx1	0.0884689308389	0.342551700208	244.0	1084.0	422.0	2122.0	18.37%	16.59%	NA
MA0498.1.Meis1	0.101639475996	0.390424653825	309.0	1019.0	545.0	1999.0	23.27%	21.42%	NA
UP00026_1_Zscan4_primary	0.11257909498	0.429041590319	155.0	1173.0	263.0	2281.0	11.67%	10.34%	NA
UP00176_1_Crx_3485.1	0.114533267994	0.433078919601	86.0	1242.0	139.0	2405.0	6.48%	5.46%	NA
MA0160.1.NR4A2	0.12790879447	0.476667856521	243.0	1085.0	427.0	2117.0	18.3%	16.78%	NA
UP00079_1_Esrra_primary	0.128030622619	0.476667856521	223.0	1105.0	390.0	2154.0	16.79%	15.33%	NA
MA0059.1.MYC::MAX	0.140428579009	0.516083261441	135.0	1193.0	230.0	2314.0	10.17%	9.04%	NA
IRF8_IECS_HAND_KANO	0.140749980393	0.516083261441	507.0	821.0	925.0	1619.0	38.18%	36.36%	NA
UP00085_1_Sfpi1_primary	0.143542008869	0.522363400696	428.0	900.0	776.0	1768.0	32.23%	30.5%	NA
UP00056_1_Rfx4_primary	0.157218180582	0.567862682101	128.0	1200.0	219.0	2325.0	9.64%	8.61%	NA
MA0058.2.MAX	0.172137310319	0.617144134775	244.0	1084.0	435.0	2109.0	18.37%	17.1%	NA
MA0111.1.Spz1	0.17389709749	0.618869082244	231.0	1097.0	411.0	2133.0	17.39%	16.16%	NA
MA0091.1.TAL1::TCF3	0.183646238869	0.648794011773	225.0	1103.0	401.0	2143.0	16.94%	15.76%	NA
MA0131.1.HINFP	0.194756254582	0.68170499081	33.0	1295.0	51.0	2493.0	2.48%	2.0%	NA
MA0093.2.USF1	0.19577891265	0.68170499081	228.0	1100.0	408.0	2136.0	17.17%	16.04%	NA
MA0092.1.Hand1::Tcfe2a	0.205678856975	0.711061191255	284.0	1044.0	514.0	2030.0	21.39%	20.2%	NA
UP00222_1_Tcf2_0913.2	0.209957943096	0.720232288904	85.0	1243.0	145.0	2399.0	6.4%	5.7%	NA
MA0164.1.Nr2e3	0.211307820298	0.720232288904	97.0	1231.0	167.0	2377.0	7.3%	6.56%	NA
UP00249_1_Nkx2-5_3436.1	0.234497693322	0.793684500473	176.0	1152.0	315.0	2229.0	13.25%	12.38%	NA
MA0259.1.HIF1A::ARNT	0.237837446189	0.799398083024	51.0	1277.0	85.0	2459.0	3.84%	3.34%	NA
MA0119.1.TLX1::NFIC	0.246117601374	0.821523579758	316.0	1012.0	579.0	1965.0	23.8%	22.76%	NA
UP00027_1_Osr1_primary	0.249165233689	0.825999815792	149.0	1179.0	266.0	2278.0	11.22%	10.46%	NA
UP00076_1_Rfxdc2_primary	0.252535867672	0.831478639136	116.0	1212.0	205.0	2339.0	8.73%	8.06%	NA
UP00203_1_Pknox1_2364.2	0.263667982862	0.861754044363	173.0	1155.0	312.0	2232.0	13.03%	12.26%	NA
MA0517.1.STAT2::STAT1	0.265292050847	0.861754044363	514.0	814.0	957.0	1587.0	38.7%	37.62%	NA
MA0508.1.PRDM1	0.271681693918	0.872893920862	555.0	773.0	1036.0	1508.0	41.79%	40.72%	NA
UP00000_1_Smad3_primary	0.27232847531	0.872893920862	236.0	1092.0	431.0	2113.0	17.77%	16.94%	NA
MA0113.2.NR3C1	0.278427338162	0.886571260989	276.0	1052.0	507.0	2037.0	20.78%	19.93%	NA
UP00199_1_Six4_2860.1	0.304449979393	0.963096666839	144.0	1184.0	261.0	2283.0	10.84%	10.26%	NA
UP00049_1_Sp100_primary	0.312034984001	0.978419626995	54.0	1274.0	94.0	2450.0	4.07%	3.69%	NA
UP00165_1_Titf1_1722.2	0.314806573539	0.978419626995	175.0	1153.0	320.0	2224.0	13.18%	12.58%	NA
MA0060.2.NFYA	0.315358392172	0.978419626995	167.0	1161.0	305.0	2239.0	12.58%	11.99%	NA
UP00043_1_Bcl6b_primary	0.326038568162	1.0	227.0	1101.0	419.0	2125.0	17.09%	16.47%	NA
MA0117.1.Mafb	0.348708799707	1.0	181.0	1147.0	334.0	2210.0	13.63%	13.13%	NA
UP00406_1_Spdef_primary	0.348957792779	1.0	146.0	1182.0	268.0	2276.0	10.99%	10.53%	NA
MA0115.1.NR1H2::RXRA	0.354414089748	1.0	241.0	1087.0	448.0	2096.0	18.15%	17.61%	NA
MA0591.1.Bach1::Mafk	0.375846016568	1.0	383.0	945.0	720.0	1824.0	28.84%	28.3%	NA
IRF8_ISRE_KANNO	0.388422471493	1.0	354.0	974.0	666.0	1878.0	26.66%	26.18%	NA
MA0098.2.Ets1	0.393098134075	1.0	795.0	533.0	1510.0	1034.0	59.86%	59.36%	NA
MA0133.1.BRCA1	0.400318375557	1.0	96.0	1232.0	177.0	2367.0	7.23%	6.96%	NA
MA0100.2.Myb	0.401220992024	1.0	262.0	1066.0	492.0	2052.0	19.73%	19.34%	NA
UP00052_1_Osr2_primary	0.416407776097	1.0	114.0	1214.0	212.0	2332.0	8.58%	8.33%	NA
MA0019.1.Ddit3::Cebpa	0.429782598072	1.0	132.0	1196.0	247.0	2297.0	9.94%	9.71%	NA
UP00122_1_Tgif1_2342.2	0.438552785846	1.0	211.0	1117.0	398.0	2146.0	15.89%	15.64%	NA
UP00098_1_Rfx3_primary	0.440687808532	1.0	129.0	1199.0	242.0	2302.0	9.71%	9.51%	NA
MA0483.1.Gfi1b	0.45487005179	1.0	314.0	1014.0	596.0	1948.0	23.64%	23.43%	NA
UP00077_1_Srf_primary	0.458740469121	1.0	120.0	1208.0	226.0	2318.0	9.04%	8.88%	NA
MA0442.1.SOX10	0.481464908446	1.0	529.0	799.0	1010.0	1534.0	39.83%	39.7%	NA
UP00050_1_Bhlhb2_primary	0.487018531847	1.0	83.0	1245.0	157.0	2387.0	6.25%	6.17%	NA
MA0080.3.Spi1	0.490269926683	1.0	729.0	599.0	1394.0	1150.0	54.89%	54.8%	NA
UP00092_1_Myb_primary	0.497706318369	1.0	31.0	1297.0	58.0	2486.0	2.33%	2.28%	NA
MA0122.1.Nkx3-2	0.501428873287	1.0	175.0	1153.0	334.0	2210.0	13.18%	13.13%	NA
UP00048_1_Rara_primary	0.506351268043	1.0	263.0	1065.0	503.0	2041.0	19.8%	19.77%	NA
MA0069.1.Pax6	0.518964809609	1.0	104.0	1224.0	199.0	2345.0	7.83%	7.82%	NA
MA0089.1.NFE2L1::MafG	0.538403048248	1.0	347.0	981.0	667.0	1877.0	26.13%	26.22%	NA
MA0150.2.Nfe2l2	0.542078379554	1.0	376.0	952.0	723.0	1821.0	28.31%	28.42%	NA
UP00172_1_Prop1_3949.1	0.562021404067	1.0	97.0	1231.0	188.0	2356.0	7.3%	7.39%	NA
MA0095.2.YY1	0.570840815783	1.0	231.0	1097.0	447.0	2097.0	17.39%	17.57%	NA
UP00187_1_Alx4_1744.1	0.574885635797	1.0	77.0	1251.0	150.0	2394.0	5.8%	5.9%	NA
UP00226_1_Mrg1_2246.2	0.582175490815	1.0	160.0	1168.0	311.0	2233.0	12.05%	12.22%	NA
UP00160_1_Obox3_3439.1	0.583990395721	1.0	117.0	1211.0	228.0	2316.0	8.81%	8.96%	NA
MA0051.1.IRF2	0.58561857787	1.0	248.0	1080.0	481.0	2063.0	18.67%	18.91%	NA
UP00086_1_Irf3_primary	0.592312482462	1.0	256.0	1072.0	497.0	2047.0	19.28%	19.54%	NA
UP00144_1_Hoxb4_2627.1	0.598536058746	1.0	99.0	1229.0	194.0	2350.0	7.45%	7.63%	NA
MA0474.1.Erg	0.600115139133	1.0	842.0	486.0	1622.0	922.0	63.4%	63.76%	NA
UP00147_1_Nkx2-6_3437.1	0.605190985686	1.0	155.0	1173.0	303.0	2241.0	11.67%	11.91%	NA
UP00112_1_Gsc_2327.3	0.607942732	1.0	91.0	1237.0	179.0	2365.0	6.85%	7.04%	NA
UP00161_1_Hmbox1_2674.1	0.613489304492	1.0	97.0	1231.0	191.0	2353.0	7.3%	7.51%	NA
MA0035.3.Gata1	0.623434811863	1.0	238.0	1090.0	465.0	2079.0	17.92%	18.28%	NA
UP00210_1_Mrg2_2302.1	0.625440556257	1.0	163.0	1165.0	320.0	2224.0	12.27%	12.58%	NA
UP00009_1_Nr2f2_primary	0.634981713136	1.0	223.0	1105.0	437.0	2107.0	16.79%	17.18%	NA
UP00153_1_Pitx1_2312.1	0.640518840926	1.0	148.0	1180.0	292.0	2252.0	11.14%	11.48%	NA
MA0081.1.SPIB	0.647501914288	1.0	425.0	903.0	828.0	1716.0	32.0%	32.55%	NA
UP00193_1_Rhox11_1765.2	0.652268794636	1.0	105.0	1223.0	209.0	2335.0	7.91%	8.22%	NA
UP00107_1_Nkx2-4_3074.1	0.652295818548	1.0	164.0	1164.0	324.0	2220.0	12.35%	12.74%	NA
UP00186_1_Meis1_2335.1	0.653719930577	1.0	166.0	1162.0	328.0	2216.0	12.5%	12.89%	NA
UP00219_1_Cutl1_3494.1	0.654214991905	1.0	84.0	1244.0	168.0	2376.0	6.33%	6.6%	NA
UP00081_1_Mybl1_primary	0.672676524815	1.0	30.0	1298.0	62.0	2482.0	2.26%	2.44%	NA
UP00017_3_Nkx3-1_2923.2	0.674453018028	1.0	116.0	1212.0	232.0	2312.0	8.73%	9.12%	NA
UP00258_1_Tgif2_3451.1	0.676158379183	1.0	181.0	1147.0	359.0	2185.0	13.63%	14.11%	NA
MA0482.1.Gata4	0.689070792975	1.0	220.0	1108.0	436.0	2108.0	16.57%	17.14%	NA
MA0037.2.GATA3	0.691596342847	1.0	206.0	1122.0	409.0	2135.0	15.51%	16.08%	NA
UP00262_1_Lhx1_2240.2	0.693611741764	1.0	125.0	1203.0	251.0	2293.0	9.41%	9.87%	NA
UP00198_1_Cphx_3484.1	0.695370463749	1.0	152.0	1176.0	304.0	2240.0	11.45%	11.95%	NA
MA0083.2.SRF	0.713953347087	1.0	207.0	1121.0	413.0	2131.0	15.59%	16.23%	NA
UP00220_1_Nkx1-1_3856.3	0.715078578752	1.0	56.0	1272.0	116.0	2428.0	4.22%	4.56%	NA
UP00103_1_Jundm2_primary	0.716491651612	1.0	116.0	1212.0	235.0	2309.0	8.73%	9.24%	NA
MA0158.1.HOXA5	0.720665144079	1.0	126.0	1202.0	255.0	2289.0	9.49%	10.02%	NA
UP00015_1_Ehf_primary	0.722151886359	1.0	260.0	1068.0	517.0	2027.0	19.58%	20.32%	NA
UP00237_1_Otp_3496.1	0.734594194364	1.0	82.0	1246.0	169.0	2375.0	6.17%	6.64%	NA
MA0071.1.RORA_1	0.745516718613	1.0	208.0	1120.0	418.0	2126.0	15.66%	16.43%	NA
UP00017_1_Nkx3-1_primary	0.767969556945	1.0	117.0	1211.0	241.0	2303.0	8.81%	9.47%	NA
UP00040_1_Irf5_primary	0.768225004118	1.0	56.0	1272.0	119.0	2425.0	4.22%	4.68%	NA
UP00142_1_Uncx4.1_2281.2	0.777811120685	1.0	84.0	1244.0	176.0	2368.0	6.33%	6.92%	NA
UP00094_1_Zfp128_primary	0.781894327222	1.0	24.0	1304.0	54.0	2490.0	1.81%	2.12%	NA
MA0090.1.TEAD1	0.784549074968	1.0	258.0	1070.0	520.0	2024.0	19.43%	20.44%	NA
UP00143_1_Dobox5_3493.1	0.791202111487	1.0	116.0	1212.0	241.0	2303.0	8.73%	9.47%	NA
UP00018_1_Irf4_primary	0.795633500904	1.0	65.0	1263.0	139.0	2405.0	4.89%	5.46%	NA
UP00111_1_Dmbx1_2277.1	0.804242237875	1.0	82.0	1246.0	174.0	2370.0	6.17%	6.84%	NA
UP00209_1_Cart1_0997.1	0.804449603513	1.0	81.0	1247.0	172.0	2372.0	6.1%	6.76%	NA
UP00120_1_Lbx2_3869.2	0.806569697209	1.0	73.0	1255.0	156.0	2388.0	5.5%	6.13%	NA
UP00045_1_Mafb_primary	0.812411304151	1.0	182.0	1146.0	374.0	2170.0	13.7%	14.7%	NA
UP00239_1_Obox2_3438.2	0.813241364007	1.0	122.0	1206.0	255.0	2289.0	9.19%	10.02%	NA
MA0152.1.NFATC2	0.816032507477	1.0	280.0	1048.0	567.0	1977.0	21.08%	22.29%	NA
UP00231_1_Nkx2-2_2823.1	0.816470765354	1.0	155.0	1173.0	321.0	2223.0	11.67%	12.62%	NA
MA0473.1.ELF1	0.819001855999	1.0	601.0	727.0	1189.0	1355.0	45.26%	46.74%	NA
