FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0474.1.Erg	9.19538881799e-09	1.27159091083e-07	1496.0	39216.0	1727.0	36946.0	3.67%	4.47%	NA
MA0492.1.JUND.var.2	1.1004067252e-08	1.47943570832e-07	220.0	40492.0	338.0	38335.0	0.54%	0.87%	NA
MA0157.1.FOXO3	1.41799441352e-08	1.85488998958e-07	206.0	40506.0	320.0	38353.0	0.51%	0.83%	NA
MA0070.1.PBX1	1.75766172962e-08	2.23870599246e-07	52.0	40660.0	120.0	38553.0	0.13%	0.31%	NA
MA0497.1.MEF2C	2.15366471645e-08	2.67275313529e-07	152.0	40560.0	252.0	38421.0	0.37%	0.65%	NA
MA0591.1.Bach1::Mafk	3.04300228257e-08	3.63996969664e-07	417.0	40295.0	561.0	38112.0	1.02%	1.45%	NA
MA0515.1.Sox6	3.08344540418e-08	3.63996969664e-07	330.0	40382.0	462.0	38211.0	0.81%	1.19%	NA
MA0488.1.JUN	3.36004483027e-08	3.87205166155e-07	264.0	40448.0	385.0	38288.0	0.65%	1.0%	NA
MA0098.2.Ets1	1.3436436013e-07	1.5123802396e-06	1293.0	39419.0	1489.0	37184.0	3.18%	3.85%	NA
MA0475.1.FLI1	2.34078726721e-07	2.55333633762e-06	1307.0	39405.0	1498.0	37175.0	3.21%	3.87%	NA
MA0465.1.CDX2	2.37396973539e-07	2.55333633762e-06	74.0	40638.0	143.0	38530.0	0.18%	0.37%	NA
MA0089.1.NFE2L1::MafG	2.53571607178e-07	2.66801430161e-06	342.0	40370.0	464.0	38209.0	0.84%	1.2%	NA
MA0473.1.ELF1	3.30069678842e-07	3.39901541616e-06	986.0	39726.0	1159.0	37514.0	2.42%	3.0%	NA
MA0482.1.Gata4	4.05543206709e-07	4.08922733431e-06	130.0	40582.0	213.0	38460.0	0.32%	0.55%	NA
UP00145_1_Barhl2_3868.1	5.28367298566e-07	5.2189749491e-06	51.0	40661.0	109.0	38564.0	0.13%	0.28%	NA
UP00030_1_Sox11_primary	5.88929469401e-07	5.7008372638e-06	268.0	40444.0	375.0	38298.0	0.66%	0.97%	NA
UP00062_1_Sox4_primary	7.45186360858e-07	7.07196467951e-06	263.0	40449.0	368.0	38305.0	0.65%	0.95%	NA
MA0109.1.Hltf	7.85665526944e-07	7.31273298156e-06	62.0	40650.0	123.0	38550.0	0.15%	0.32%	NA
MA0124.1.NKX3-1	8.09154119708e-07	7.38925648941e-06	68.0	40644.0	131.0	38542.0	0.17%	0.34%	NA
UP00073_1_Foxa2_primary	8.53778825755e-07	7.6523879938e-06	130.0	40582.0	210.0	38463.0	0.32%	0.54%	NA
MA0037.2.GATA3	1.09047070628e-06	9.59614221531e-06	130.0	40582.0	209.0	38464.0	0.32%	0.54%	NA
UP00055_1_Hbp1_primary	1.29176433027e-06	1.11645345688e-05	104.0	40608.0	176.0	38497.0	0.26%	0.46%	NA
UP00134_1_Hoxb13_3479.1	1.60636458167e-06	1.36400080268e-05	85.0	40627.0	151.0	38522.0	0.21%	0.39%	NA
MA0148.3.FOXA1	1.79568181239e-06	1.49846551241e-05	149.0	40563.0	230.0	38443.0	0.37%	0.59%	NA
MA0142.1.Pou5f1::Sox2	2.79201222838e-06	2.29039647209e-05	96.0	40616.0	163.0	38510.0	0.24%	0.42%	NA
UP00235_1_Hoxc11_3718.2	3.30189561937e-06	2.66352913296e-05	25.0	40687.0	66.0	38607.0	0.06%	0.17%	NA
MA0042.1.FOXI1	3.37709780045e-06	2.67953333675e-05	143.0	40569.0	220.0	38453.0	0.35%	0.57%	NA
UP00054_1_Tcf7_primary	3.84435658896e-06	3.00107836944e-05	109.0	40603.0	178.0	38495.0	0.27%	0.46%	NA
MA0081.1.SPIB	4.10421662407e-06	3.15077812286e-05	508.0	40204.0	629.0	38044.0	1.25%	1.63%	NA
UP00246_1_Hoxa11_2218.1	4.16631817899e-06	3.15077812286e-05	28.0	40684.0	70.0	38603.0	0.07%	0.18%	NA
UP00185_1_Pbx1_3203.1	5.04088199778e-06	3.75351828758e-05	45.0	40667.0	94.0	38579.0	0.11%	0.24%	NA
MA0077.1.SOX9	5.99534432629e-06	4.39658583928e-05	191.0	40521.0	274.0	38399.0	0.47%	0.71%	NA
MA0035.3.Gata1	7.91542403354e-06	5.71800780931e-05	142.0	40570.0	215.0	38458.0	0.35%	0.56%	NA
UP00217_1_Hoxa10_2318.1	1.14489151073e-05	8.14893369405e-05	71.0	40641.0	126.0	38547.0	0.17%	0.33%	NA
UP00041_1_Foxj1_primary	1.49725237222e-05	0.000105024659152	147.0	40565.0	218.0	38455.0	0.36%	0.56%	NA
UP00197_1_Hoxc9_2367.2	1.5890493518e-05	0.000109871412324	52.0	40660.0	100.0	38573.0	0.13%	0.26%	NA
MA0594.1.Hoxa9	1.82164656438e-05	0.000124179850304	93.0	40619.0	152.0	38521.0	0.23%	0.39%	NA
UP00245_1_Hoxc10_2779.2	2.31034184938e-05	0.000155306313209	29.0	40683.0	67.0	38606.0	0.07%	0.17%	NA
UP00039_1_Foxj3_primary	2.3845036673e-05	0.000158095859585	137.0	40575.0	204.0	38469.0	0.34%	0.53%	NA
UP00058_1_Tcf3_primary	3.94153576751e-05	0.000257797744794	98.0	40614.0	155.0	38518.0	0.24%	0.4%	NA
MA0496.1.MAFK	5.08843833896e-05	0.000328373887474	113.0	40599.0	172.0	38501.0	0.28%	0.44%	NA
UP00225_1_Hlx1_2350.1	5.63403448865e-05	0.000358799038488	35.0	40677.0	73.0	38600.0	0.09%	0.19%	NA
MA0078.1.Sox17	5.83904091901e-05	0.000367025429195	127.0	40585.0	188.0	38485.0	0.31%	0.49%	NA
MA0036.2.GATA2	6.19271476994e-05	0.000384265890853	123.0	40589.0	183.0	38490.0	0.3%	0.47%	NA
MA0151.1.ARID3A	6.41396397096e-05	0.000392956779993	89.0	40623.0	142.0	38531.0	0.22%	0.37%	NA
IRF8_AICS	6.68112201297e-05	0.000404207881785	525.0	40187.0	625.0	38048.0	1.29%	1.62%	NA
MA0050.2.IRF1	7.02564176434e-05	0.000419803779499	374.0	40338.0	463.0	38210.0	0.92%	1.2%	NA
MA0485.1.Hoxc9	7.61367839341e-05	0.000449392724684	112.0	40600.0	169.0	38504.0	0.28%	0.44%	NA
UP00168_1_Hoxd8_2644.1	8.27304848146e-05	0.000476807999095	47.0	40665.0	88.0	38585.0	0.12%	0.23%	NA
MA0479.1.FOXH1	8.27518014959e-05	0.000476807999095	114.0	40598.0	171.0	38502.0	0.28%	0.44%	NA
UP00133_1_Cdx2_4272.1	9.23111590938e-05	0.000525630600017	62.0	40650.0	107.0	38566.0	0.15%	0.28%	NA
MA0080.3.Spi1	9.65739795343e-05	0.000543509373193	971.0	39741.0	1086.0	37587.0	2.39%	2.81%	NA
MA0495.1.MAFF	0.000110632242753	0.000615471327502	100.0	40612.0	153.0	38520.0	0.25%	0.4%	NA
UP00207_1_Hoxb9_3413.1	0.000115744459937	0.000636594529656	96.0	40616.0	148.0	38525.0	0.24%	0.38%	NA
MA0052.2.MEF2A	0.000125379565476	0.000676490112333	137.0	40575.0	196.0	38477.0	0.34%	0.51%	NA
MA0030.1.FOXF2	0.00012579361593	0.000676490112333	125.0	40587.0	182.0	38491.0	0.31%	0.47%	NA
UP00059_1_Arid5a_primary	0.000172072100609	0.000915196666973	36.0	40676.0	71.0	38602.0	0.09%	0.18%	NA
UP00180_1_Hoxd13_2356.1	0.000191702366502	0.00100852114551	92.0	40620.0	141.0	38532.0	0.23%	0.36%	NA
MA0025.1.NFIL3	0.000207197667673	0.00107213242804	62.0	40650.0	104.0	38569.0	0.15%	0.27%	NA
UP00085_1_Sfpi1_primary	0.000208250961947	0.00107213242804	454.0	40258.0	540.0	38133.0	1.12%	1.4%	NA
IRF8_IECS_HAND_KANO	0.000210439216247	0.00107213242804	490.0	40222.0	578.0	38095.0	1.2%	1.49%	NA
MA0152.1.NFATC2	0.000243312201703	0.00122669901692	228.0	40484.0	295.0	38378.0	0.56%	0.76%	NA
UP00173_1_Hoxc13_3127.1	0.000248775024447	0.00124131043126	46.0	40666.0	83.0	38590.0	0.11%	0.21%	NA
MA0598.1.EHF	0.000257306300854	0.00127077805728	1388.0	39324.0	1498.0	37175.0	3.41%	3.87%	NA
UP00029_1_Tbp_primary	0.000326695047059	0.00159717578562	74.0	40638.0	117.0	38556.0	0.18%	0.3%	NA
UP00069_1_Sox1_primary	0.000351564173792	0.00170157060115	58.0	40654.0	97.0	38576.0	0.14%	0.25%	NA
UP00121_1_Hoxd10_2368.2	0.000361174462392	0.00173077663166	102.0	40610.0	150.0	38523.0	0.25%	0.39%	NA
MA0100.2.Myb	0.000467009893009	0.00221600772761	201.0	40511.0	261.0	38412.0	0.49%	0.67%	NA
UP00124_1_Ipf1_3815.1	0.000489980434237	0.00229640475711	37.0	40675.0	69.0	38604.0	0.09%	0.18%	NA
MA0029.1.Mecom	0.000493442344503	0.00229640475711	68.0	40644.0	108.0	38565.0	0.17%	0.28%	NA
UP00244_1_Tlx2_3498.2	0.000597298339807	0.00275326091873	67.0	40645.0	106.0	38567.0	0.16%	0.27%	NA
MA0144.2.STAT3	0.000660510215016	0.00301591456668	458.0	40254.0	534.0	38139.0	1.12%	1.38%	NA
MA0046.1.HNF1A	0.000685837966538	0.00310229510098	65.0	40647.0	103.0	38570.0	0.16%	0.27%	NA
UP00198_1_Cphx_3484.1	0.00069584308589	0.00311840790344	70.0	40642.0	109.0	38564.0	0.17%	0.28%	NA
MA0468.1.DUX4	0.000722319474696	0.00320736353902	104.0	40608.0	149.0	38524.0	0.26%	0.39%	NA
UP00117_1_Hoxd11_3873.1	0.000741085841904	0.00326077770438	26.0	40686.0	53.0	38620.0	0.06%	0.14%	NA
MA0117.1.Mafb	0.000827670932788	0.00358352424755	291.0	40421.0	355.0	38318.0	0.71%	0.92%	NA
UP00004_1_Sox14_primary	0.000836649256144	0.00358352424755	33.0	40679.0	62.0	38611.0	0.08%	0.16%	NA
UP00082_1_Zfp187_primary	0.000836649256144	0.00358352424755	33.0	40679.0	62.0	38611.0	0.08%	0.16%	NA
UP00231_1_Nkx2-2_2823.1	0.000965639656731	0.00409973327945	67.0	40645.0	104.0	38569.0	0.16%	0.27%	NA
UP00110_1_Dlx4_3488.2	0.00104400512246	0.00439389981974	29.0	40683.0	56.0	38617.0	0.07%	0.14%	NA
UP00408_1_Gabpa_primary	0.00108815147629	0.00453597431569	355.0	40357.0	421.0	38252.0	0.87%	1.09%	NA
UP00240_1_Cdx1_2245.1	0.00109650618788	0.00453597431569	60.0	40652.0	95.0	38578.0	0.15%	0.25%	NA
UP00118_1_Pou4f3_2791.1	0.00119402895476	0.00489754249239	57.0	40655.0	91.0	38582.0	0.14%	0.24%	NA
MA0442.1.SOX10	0.00121905605307	0.00492706303986	613.0	40099.0	689.0	37984.0	1.51%	1.78%	NA
MA0033.1.FOXL1	0.00122158587765	0.00492706303986	67.0	40645.0	103.0	38570.0	0.16%	0.27%	NA
UP00183_1_Hoxa13_3126.1	0.00124349088514	0.00497396354055	49.0	40663.0	81.0	38592.0	0.12%	0.21%	NA
MA0158.1.HOXA5	0.00137211144788	0.00544345853093	55.0	40657.0	88.0	38585.0	0.14%	0.23%	NA
UP00032_1_Gata3_primary	0.00140592747414	0.00553226745921	65.0	40647.0	100.0	38573.0	0.16%	0.26%	NA
UP00213_1_Hoxa9_2622.2	0.00155831630781	0.00608246042728	84.0	40628.0	122.0	38551.0	0.21%	0.32%	NA
UP00233_1_Meox1_2310.2	0.00186225743119	0.00721066077356	39.0	40673.0	67.0	38606.0	0.1%	0.17%	NA
UP00170_1_Isl2_3430.1	0.00191666792258	0.00736243868675	52.0	40660.0	83.0	38590.0	0.13%	0.21%	NA
UP00100_1_Gata6_primary	0.00228289510801	0.00865839102916	83.0	40629.0	119.0	38554.0	0.2%	0.31%	NA
UP00241_1_Hoxd3_1742.2	0.00228982242093	0.00865839102916	42.0	40670.0	70.0	38603.0	0.1%	0.18%	NA
MA0038.1.Gfi1	0.00259784966151	0.00972966483611	183.0	40529.0	230.0	38443.0	0.45%	0.59%	NA
UP00015_1_Ehf_primary	0.00261333972871	0.00972966483611	392.0	40320.0	452.0	38221.0	0.96%	1.17%	NA
UP00126_1_Dlx2_2273.2	0.00280947568628	0.0103800475737	37.0	40675.0	63.0	38610.0	0.09%	0.16%	NA
UP00127_1_Gsh2_3990.2	0.00289642842189	0.0106202375469	30.0	40682.0	54.0	38619.0	0.07%	0.14%	NA
UP00406_1_Spdef_primary	0.00339801190791	0.0123656974694	159.0	40553.0	202.0	38471.0	0.39%	0.52%	NA
MA0031.1.FOXD1	0.00369091890336	0.013242934967	108.0	40604.0	145.0	38528.0	0.27%	0.37%	NA
UP00071_1_Sox21_primary	0.00369379384409	0.013242934967	37.0	40675.0	62.0	38611.0	0.09%	0.16%	NA
UP00259_1_Hoxb6_3428.2	0.00375678164642	0.0133697229181	46.0	40666.0	73.0	38600.0	0.11%	0.19%	NA
MA0140.2.TAL1::GATA1	0.00381950291822	0.0134937183388	80.0	40632.0	113.0	38560.0	0.2%	0.29%	NA
UP00174_1_Hoxa2_3079.1	0.00387123412062	0.0135773718433	42.0	40670.0	68.0	38605.0	0.1%	0.18%	NA
MA0083.2.SRF	0.00404660255991	0.0140903283381	121.0	40591.0	159.0	38514.0	0.3%	0.41%	NA
UP00181_1_Barx1_2877.1	0.00419785607587	0.0144478475077	39.0	40673.0	64.0	38609.0	0.1%	0.17%	NA
MA0514.1.Sox3	0.00420898036898	0.0144478475077	468.0	40244.0	526.0	38147.0	1.15%	1.36%	NA
UP00157_1_Hmx3_3490.2	0.00481048220842	0.016396291471	46.0	40666.0	72.0	38601.0	0.11%	0.19%	NA
UP00012_1_Bbx_primary	0.00499644586117	0.0168146256479	63.0	40649.0	92.0	38581.0	0.15%	0.24%	NA
UP00148_1_Hdx_3845.3	0.00502480046417	0.0168146256479	90.0	40622.0	123.0	38550.0	0.22%	0.32%	NA
UP00008_4	0.00503743950196	0.0168146256479	26.0	40686.0	47.0	38626.0	0.06%	0.12%	NA
UP00137_1_Hoxb3_1720.2	0.00525691568323	0.0174270355526	53.0	40659.0	80.0	38593.0	0.13%	0.21%	NA
UP00072_1_IRC900814_primary	0.00547975441729	0.018042184612	27.0	40685.0	48.0	38625.0	0.07%	0.12%	NA
MA0518.1.Stat4	0.0055481273029	0.0181438757744	351.0	40361.0	402.0	38271.0	0.86%	1.04%	NA
MA0520.1.Stat6	0.0057350781645	0.0186293814203	191.0	40521.0	233.0	38440.0	0.47%	0.6%	NA
MA0090.1.TEAD1	0.00640610057486	0.0206703511882	291.0	40421.0	338.0	38335.0	0.71%	0.87%	NA
MA0507.1.POU2F2	0.00753716991645	0.0241588757587	119.0	40593.0	153.0	38520.0	0.29%	0.4%	NA
MA0072.1.RORA_2	0.00769324460233	0.0244969104443	77.0	40635.0	106.0	38567.0	0.19%	0.27%	NA
UP00177_1_Hoxd12_3481.1	0.00774530613519	0.0245014913035	24.0	40688.0	43.0	38630.0	0.06%	0.11%	NA
UP00019_1_Zbtb12_primary	0.00825781909551	0.0257857060789	53.0	40659.0	78.0	38595.0	0.13%	0.2%	NA
UP00166_1_Barhl1_2590.2	0.00825781909551	0.0257857060789	53.0	40659.0	78.0	38595.0	0.13%	0.2%	NA
UP00078_1_Arid3a_primary	0.00881320107493	0.0273435212837	61.0	40651.0	87.0	38586.0	0.15%	0.22%	NA
UP00193_1_Rhox11_1765.2	0.00919162247094	0.0283359571715	50.0	40662.0	74.0	38599.0	0.12%	0.19%	NA
UP00079_1_Esrra_primary	0.00972846509849	0.0297083060424	105.0	40607.0	136.0	38537.0	0.26%	0.35%	NA
UP00150_1_Irx6_2623.2	0.00975954681972	0.0297083060424	27.0	40685.0	46.0	38627.0	0.07%	0.12%	NA
MA0143.3.Sox2	0.010442991636	0.0315900496988	305.0	40407.0	348.0	38325.0	0.75%	0.9%	NA
UP00255_1_Dbx1_3486.1	0.0111472988658	0.0335111344787	85.0	40627.0	113.0	38560.0	0.21%	0.29%	NA
MA0483.1.Gfi1b	0.0113530035609	0.0337543987465	232.0	40480.0	271.0	38402.0	0.57%	0.7%	NA
UP00043_1_Bcl6b_primary	0.0113677004043	0.0337543987465	126.0	40586.0	158.0	38515.0	0.31%	0.41%	NA
UP00080_1_Gata5_primary	0.0115922283132	0.0342112103877	96.0	40616.0	125.0	38548.0	0.24%	0.32%	NA
MA0102.3.CEBPA	0.0120055075217	0.0352161553971	108.0	40604.0	138.0	38535.0	0.27%	0.36%	NA
UP00171_1_Msx3_3206.1	0.0123180396289	0.0359152480747	52.0	40660.0	75.0	38598.0	0.13%	0.19%	NA
UP00214_1_Hoxb5_3122.2	0.0133806650033	0.0387798913867	37.0	40675.0	57.0	38616.0	0.09%	0.15%	NA
UP00107_1_Nkx2-4_3074.1	0.0143349887453	0.0412984199567	80.0	40632.0	106.0	38567.0	0.2%	0.27%	NA
UP00147_1_Nkx2-6_3437.1	0.0144564073683	0.0414017820488	72.0	40640.0	97.0	38576.0	0.18%	0.25%	NA
UP00045_1_Mafb_primary	0.0146264969922	0.0414768155535	81.0	40631.0	107.0	38566.0	0.2%	0.28%	NA
UP00242_1_Hoxc8_3429.2	0.0146539988836	0.0414768155535	39.0	40673.0	59.0	38614.0	0.1%	0.15%	NA
UP00089_3_Tcf1_2666.2	0.0160285970415	0.0451037265585	22.0	40690.0	38.0	38635.0	0.05%	0.1%	NA
MA0498.1.Meis1	0.0165655827768	0.0460913979281	198.0	40514.0	232.0	38441.0	0.49%	0.6%	NA
MA0133.1.BRCA1	0.0165700480155	0.0460913979281	62.0	40650.0	85.0	38588.0	0.15%	0.22%	NA
MA0508.1.PRDM1	0.0169534380292	0.0468883657494	482.0	40230.0	524.0	38149.0	1.18%	1.35%	NA
UP00020_1_Atf1_primary	0.0172955642159	0.047463982433	186.0	40526.0	219.0	38454.0	0.46%	0.57%	NA
UP00179_1_Pou2f3_3986.2	0.0173576960551	0.047463982433	72.0	40640.0	96.0	38577.0	0.18%	0.25%	NA
UP00263_1_Hoxb8_3780.2	0.0176603922166	0.0480203923193	57.0	40655.0	79.0	38594.0	0.14%	0.2%	NA
MA0463.1.Bcl6	0.017851348792	0.0482684514822	319.0	40393.0	357.0	38316.0	0.78%	0.92%	NA
UP00154_1_Dlx3_1030.1	0.0189120332817	0.0508523561576	34.0	40678.0	52.0	38621.0	0.08%	0.13%	NA
UP00103_1_Jundm2_primary	0.0190373962596	0.0509066286721	202.0	40510.0	235.0	38438.0	0.5%	0.61%	NA
UP00083_1_Tcf7l2_primary	0.0196573271135	0.0522755292469	123.0	40589.0	151.0	38522.0	0.3%	0.39%	NA
UP00234_1_Msx1_3031.2	0.0199935885999	0.0528792179364	41.0	40671.0	60.0	38613.0	0.1%	0.16%	NA
MA0071.1.RORA_1	0.0202826893243	0.0533522914836	126.0	40586.0	154.0	38519.0	0.31%	0.4%	NA
MA0092.1.Hand1::Tcfe2a	0.0236166871069	0.0617863597824	224.0	40488.0	256.0	38417.0	0.55%	0.66%	NA
MA0051.1.IRF2	0.0239672733168	0.0623664531469	162.0	40550.0	191.0	38482.0	0.4%	0.49%	NA
MA0523.1.TCF7L2	0.0251343772522	0.0650536822998	151.0	40561.0	179.0	38494.0	0.37%	0.46%	NA
UP00155_1_Hmx2_3424.3	0.0291260966587	0.0749842062917	46.0	40666.0	64.0	38609.0	0.11%	0.17%	NA
MA0153.1.HNF1B	0.0296413302919	0.075744983594	63.0	40649.0	83.0	38590.0	0.15%	0.21%	NA
UP00191_1_Pou2f2_3748.1	0.0298591728681	0.075744983594	73.0	40639.0	94.0	38579.0	0.18%	0.24%	NA
UP00119_1_Nkx2-9_3082.1	0.0298910988976	0.075744983594	28.0	40684.0	43.0	38630.0	0.07%	0.11%	NA
UP00264_1_Hoxa1_3425.1	0.0303297364183	0.0764562105544	34.0	40678.0	50.0	38623.0	0.08%	0.13%	NA
UP00215_1_Vax1_3499.1	0.0309399067376	0.0775902324405	41.0	40671.0	58.0	38615.0	0.1%	0.15%	NA
UP00391_1_Hoxa3_primary	0.0314819609248	0.078542624163	35.0	40677.0	51.0	38622.0	0.09%	0.13%	NA
MA0164.1.Nr2e3	0.0321004067595	0.0796748557518	58.0	40654.0	77.0	38596.0	0.14%	0.2%	NA
UP00016_1_Sry_primary	0.0326234518312	0.0805599524811	36.0	40676.0	52.0	38621.0	0.09%	0.13%	NA
UP00135_1_Hoxc12_3480.1	0.0348720567	0.085675509862	38.0	40674.0	54.0	38619.0	0.09%	0.14%	NA
UP00182_1_Hoxa6_1040.1	0.038152809789	0.0928290299846	41.0	40671.0	57.0	38616.0	0.1%	0.15%	NA
UP00089_1_Tcf1_primary	0.0381673077829	0.0928290299846	28.0	40684.0	42.0	38631.0	0.07%	0.11%	NA
UP00156_1_Msx2_3449.1	0.0392206015114	0.0949138556575	42.0	40670.0	58.0	38615.0	0.1%	0.15%	NA
UP00258_1_Tgif2_3451.1	0.0402013031344	0.0968031378957	96.0	40616.0	117.0	38556.0	0.24%	0.3%	NA
UP00206_1_Hoxb7_3953.1	0.040616395262	0.0973184916178	36.0	40676.0	51.0	38622.0	0.09%	0.13%	NA
MA0095.2.YY1	0.0415349728971	0.0990291964639	293.0	40419.0	321.0	38352.0	0.72%	0.83%	NA
UP00114_1_Homez_1063.2	0.0431948790475	0.102481967936	20.0	40692.0	32.0	38641.0	0.05%	0.08%	NA
UP00229_1_Otx1_2325.1	0.0466729164163	0.110193617295	59.0	40653.0	76.0	38597.0	0.14%	0.2%	NA
MA0069.1.Pax6	0.0527529239517	0.123683398972	56.0	40656.0	72.0	38601.0	0.14%	0.19%	NA
MA0517.1.STAT2::STAT1	0.0530044635018	0.123683398972	403.0	40309.0	429.0	38244.0	0.99%	1.11%	NA
MA0466.1.CEBPB	0.0531531962526	0.123683398972	96.0	40616.0	115.0	38558.0	0.24%	0.3%	NA
UP00211_1_Pou3f3_3235.2	0.0569572834143	0.13190107738	61.0	40651.0	77.0	38596.0	0.15%	0.2%	NA
UP00104_1_Hmx1_3423.1	0.0577111907739	0.132380172202	51.0	40661.0	66.0	38607.0	0.13%	0.17%	NA
UP00138_1_Bsx_3483.2	0.0577111907739	0.132380172202	51.0	40661.0	66.0	38607.0	0.13%	0.17%	NA
MA0125.1.Nobox	0.0587095323633	0.134034970112	52.0	40660.0	67.0	38606.0	0.13%	0.17%	NA
MA0063.1.Nkx2-5	0.0593310654736	0.134818007931	64.0	40648.0	80.0	38593.0	0.16%	0.21%	NA
MA0060.2.NFYA	0.0604745311096	0.136774173164	256.0	40456.0	279.0	38394.0	0.63%	0.72%	NA
UP00139_1_Nkx1-2_3214.1	0.0647208453862	0.145697158916	38.0	40674.0	51.0	38622.0	0.09%	0.13%	NA
UP00186_1_Meis1_2335.1	0.0654057488926	0.146557326222	88.0	40624.0	105.0	38568.0	0.22%	0.27%	NA
UP00218_1_Dbx2_3487.1	0.0661141801555	0.147462042374	60.0	40652.0	75.0	38598.0	0.15%	0.19%	NA
UP00192_1_Six1_0935.2	0.0665848288275	0.147830537397	31.0	40681.0	43.0	38630.0	0.08%	0.11%	NA
