FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0164.1.Nr2e3	0.168690144645	1.0	23.0	277.0	33.0	291.0	7.67%	10.19%	NA
MA0481.1.FOXP1	0.172914965063	1.0	123.0	177.0	146.0	178.0	41.0%	45.06%	NA
UP00004_1_Sox14_primary	0.174084752175	1.0	29.0	271.0	40.0	284.0	9.67%	12.35%	NA
UP00032_1_Gata3_primary	0.178338602359	1.0	48.0	252.0	62.0	262.0	16.0%	19.14%	NA
UP00148_1_Hdx_3845.3	0.178338602359	1.0	48.0	252.0	62.0	262.0	16.0%	19.14%	NA
UP00165_1_Titf1_1722.2	0.178338602359	1.0	48.0	252.0	62.0	262.0	16.0%	19.14%	NA
MA0148.3.FOXA1	0.181232462191	1.0	79.0	221.0	97.0	227.0	26.33%	29.94%	NA
UP00054_1_Tcf7_primary	0.189083214342	1.0	58.0	242.0	73.0	251.0	19.33%	22.53%	NA
UP00083_1_Tcf7l2_primary	0.195815143833	1.0	60.0	240.0	75.0	249.0	20.0%	23.15%	NA
UP00259_1_Hoxb6_3428.2	0.196020398969	1.0	22.0	278.0	31.0	293.0	7.33%	9.57%	NA
UP00217_1_Hoxa10_2318.1	0.204410708803	1.0	55.0	245.0	69.0	255.0	18.33%	21.3%	NA
MA0153.1.HNF1B	0.209919736352	1.0	24.0	276.0	33.0	291.0	8.0%	10.19%	NA
UP00100_1_Gata6_primary	0.211136931364	1.0	36.0	264.0	47.0	277.0	12.0%	14.51%	NA
UP00072_1_IRC900814_primary	0.211835580262	1.0	10.0	290.0	16.0	308.0	3.33%	4.94%	NA
MA0520.1.Stat6	0.220662209468	1.0	85.0	215.0	102.0	222.0	28.33%	31.48%	NA
MA0124.1.NKX3-1	0.223110509386	1.0	32.0	268.0	42.0	282.0	10.67%	12.96%	NA
UP00235_1_Hoxc11_3718.2	0.22724592792	1.0	21.0	279.0	29.0	295.0	7.0%	8.95%	NA
UP00055_1_Hbp1_primary	0.229017572181	1.0	62.0	238.0	76.0	248.0	20.67%	23.46%	NA
UP00113_1_Hoxc4_3491.1	0.229475208498	1.0	27.0	273.0	36.0	288.0	9.0%	11.11%	NA
UP00239_1_Obox2_3438.2	0.230532039792	1.0	40.0	260.0	51.0	273.0	13.33%	15.74%	NA
UP00082_1_Zfp187_primary	0.241897153666	1.0	23.0	277.0	31.0	293.0	7.67%	9.57%	NA
UP00008_4	0.270500882699	1.0	21.0	279.0	28.0	296.0	7.0%	8.64%	NA
UP00125_1_Pitx2_2274.3	0.275361263722	1.0	35.0	265.0	44.0	280.0	11.67%	13.58%	NA
UP00254_1_Pou2f1_3081.2	0.275361263722	1.0	35.0	265.0	44.0	280.0	11.67%	13.58%	NA
UP00147_1_Nkx2-6_3437.1	0.278117002671	1.0	43.0	257.0	53.0	271.0	14.33%	16.36%	NA
UP00191_1_Pou2f2_3748.1	0.282631700058	1.0	44.0	256.0	54.0	270.0	14.67%	16.67%	NA
UP00008_1_Six6_primary	0.286322725664	1.0	17.0	283.0	23.0	301.0	5.67%	7.1%	NA
UP00240_1_Cdx1_2245.1	0.303810379978	1.0	33.0	267.0	41.0	283.0	11.0%	12.65%	NA
UP00145_1_Barhl2_3868.1	0.305109595949	1.0	41.0	259.0	50.0	274.0	13.67%	15.43%	NA
UP00236_1_Irx2_0900.3	0.305273371977	1.0	26.0	274.0	33.0	291.0	8.67%	10.19%	NA
UP00094_1_Zfp128_primary	0.307248621438	1.0	8.0	292.0	12.0	312.0	2.67%	3.7%	NA
UP00101_1_Sox12_primary	0.316635859092	1.0	61.0	239.0	72.0	252.0	20.33%	22.22%	NA
UP00109_1_Obox6_3440.2	0.318353887025	1.0	21.0	279.0	27.0	297.0	7.0%	8.33%	NA
UP00218_1_Dbx2_3487.1	0.324593658282	1.0	37.0	263.0	45.0	279.0	12.33%	13.89%	NA
UP00110_1_Dlx4_3488.2	0.325552643328	1.0	22.0	278.0	28.0	296.0	7.33%	8.64%	NA
UP00118_1_Pou4f3_2791.1	0.339065676103	1.0	40.0	260.0	48.0	276.0	13.33%	14.81%	NA
UP00179_1_Pou2f3_3986.2	0.339065676103	1.0	40.0	260.0	48.0	276.0	13.33%	14.81%	NA
UP00260_1_Hoxc6_3954.2	0.339151192321	1.0	24.0	276.0	30.0	294.0	8.0%	9.26%	NA
MA0142.1.Pou5f1::Sox2	0.339527662007	1.0	58.0	242.0	68.0	256.0	19.33%	20.99%	NA
MA0508.1.PRDM1	0.339832705598	1.0	145.0	155.0	163.0	161.0	48.33%	50.31%	NA
UP00074_1_Isgf3g_primary	0.340190132394	1.0	49.0	251.0	58.0	266.0	16.33%	17.9%	NA
MA0047.2.Foxa2	0.347710471272	1.0	70.0	230.0	81.0	243.0	23.33%	25.0%	NA
UP00078_1_Arid3a_primary	0.348251709424	1.0	42.0	258.0	50.0	274.0	14.0%	15.43%	NA
UP00174_1_Hoxa2_3079.1	0.35181145862	1.0	26.0	274.0	32.0	292.0	8.67%	9.88%	NA
UP00008_3_Six6_2267.4	0.35607372814	1.0	19.0	281.0	24.0	300.0	6.33%	7.41%	NA
MA0035.3.Gata1	0.35617539701	1.0	53.0	247.0	62.0	262.0	17.67%	19.14%	NA
UP00241_1_Hoxd3_1742.2	0.36109893023	1.0	36.0	264.0	43.0	281.0	12.0%	13.27%	NA
MA0027.1.En1	0.365651509504	1.0	46.0	254.0	54.0	270.0	15.33%	16.67%	NA
UP00143_1_Dobox5_3493.1	0.365951991536	1.0	37.0	263.0	44.0	280.0	12.33%	13.58%	NA
MA0462.1.BATF::JUN	0.367063375632	1.0	76.0	224.0	87.0	237.0	25.33%	26.85%	NA
MA0102.3.CEBPA	0.373917052776	1.0	48.0	252.0	56.0	268.0	16.0%	17.28%	NA
UP00228_1_Bapx1_2343.1	0.374803104339	1.0	30.0	270.0	36.0	288.0	10.0%	11.11%	NA
UP00227_1_Duxl_1286.2	0.380136931809	1.0	31.0	269.0	37.0	287.0	10.33%	11.42%	NA
MA0594.1.Hoxa9	0.395299763093	1.0	34.0	266.0	40.0	284.0	11.33%	12.35%	NA
UP00086_1_Irf3_primary	0.409550926419	1.0	79.0	221.0	89.0	235.0	26.33%	27.47%	NA
UP00079_1_Esrra_primary	0.411718732979	1.0	58.0	242.0	66.0	258.0	19.33%	20.37%	NA
MA0480.1.Foxo1	0.411805257898	1.0	91.0	209.0	102.0	222.0	30.33%	31.48%	NA
UP00202_1_Dlx1_1741.2	0.412344431346	1.0	28.0	272.0	33.0	291.0	9.33%	10.19%	NA
UP00184_1_Lhx8_2247.2	0.413206813306	1.0	19.0	281.0	23.0	301.0	6.33%	7.1%	NA
UP00096_1_Sox13_primary	0.413336877026	1.0	48.0	252.0	55.0	269.0	16.0%	16.98%	NA
UP00262_1_Lhx1_2240.2	0.418218329138	1.0	39.0	261.0	45.0	279.0	13.0%	13.89%	NA
UP00041_1_Foxj1_primary	0.419017894302	1.0	71.0	229.0	80.0	244.0	23.67%	24.69%	NA
UP00105_1_Pou3f4_3773.1	0.427515725546	1.0	31.0	269.0	36.0	288.0	10.33%	11.11%	NA
UP00246_1_Hoxa11_2218.1	0.431869738652	1.0	22.0	278.0	26.0	298.0	7.33%	8.02%	NA
UP00067_1_Lef1_primary	0.432139105246	1.0	64.0	236.0	72.0	252.0	21.33%	22.22%	NA
MA0109.1.Hltf	0.432287690383	1.0	32.0	268.0	37.0	287.0	10.67%	11.42%	NA
MA0485.1.Hoxc9	0.441456568989	1.0	34.0	266.0	39.0	285.0	11.33%	12.04%	NA
MA0032.1.FOXC1	0.441789425075	1.0	14.0	286.0	17.0	307.0	4.67%	5.25%	NA
MA0466.1.CEBPB	0.442695267907	1.0	45.0	255.0	51.0	273.0	15.0%	15.74%	NA
UP00080_1_Gata5_primary	0.442695267907	1.0	45.0	255.0	51.0	273.0	15.0%	15.74%	NA
UP00216_1_Obox1_3970.2	0.446513115832	1.0	46.0	254.0	52.0	272.0	15.33%	16.05%	NA
UP00247_1_Pax4_3989.2	0.448892793994	1.0	15.0	285.0	18.0	306.0	5.0%	5.56%	NA
UP00248_1_Pax7_3783.1	0.448892793994	1.0	15.0	285.0	18.0	306.0	5.0%	5.56%	NA
UP00130_1_Lhx3_3431.1	0.450174215065	1.0	36.0	264.0	41.0	283.0	12.0%	12.65%	NA
UP00212_1_Lhx5_2279.1	0.450174215065	1.0	36.0	264.0	41.0	283.0	12.0%	12.65%	NA
UP00225_1_Hlx1_2350.1	0.454379933699	1.0	37.0	263.0	42.0	282.0	12.33%	12.96%	NA
UP00154_1_Dlx3_1030.1	0.458359028493	1.0	27.0	273.0	31.0	293.0	9.0%	9.57%	NA
UP00189_1_Hoxa5_3415.1	0.46312458254	1.0	28.0	272.0	32.0	292.0	9.33%	9.88%	NA
UP00214_1_Hoxb5_3122.2	0.46312458254	1.0	28.0	272.0	32.0	292.0	9.33%	9.88%	NA
UP00129_1_Pou3f1_3819.1	0.467743221881	1.0	29.0	271.0	33.0	291.0	9.67%	10.19%	NA
UP00107_1_Nkx2-4_3074.1	0.471548753919	1.0	53.0	247.0	59.0	265.0	17.67%	18.21%	NA
UP00149_1_Phox2b_3948.1	0.473501947177	1.0	19.0	281.0	22.0	302.0	6.33%	6.79%	NA
UP00092_1_Myb_primary	0.480266114377	1.0	9.0	291.0	11.0	313.0	3.0%	3.4%	NA
UP00188_1_Lmx1a_2238.2	0.481437550071	1.0	44.0	256.0	49.0	275.0	14.67%	15.12%	NA
MA0158.1.HOXA5	0.484942444823	1.0	33.0	267.0	37.0	287.0	11.0%	11.42%	NA
UP00195_1_Six3_1732.2	0.489038953783	1.0	22.0	278.0	25.0	299.0	7.33%	7.72%	NA
UP00245_1_Hoxc10_2779.2	0.493803055044	1.0	23.0	277.0	26.0	298.0	7.67%	8.02%	NA
UP00112_1_Gsc_2327.3	0.52664485415	1.0	31.0	269.0	34.0	290.0	10.33%	10.49%	NA
UP00183_1_Hoxa13_3126.1	0.533757790084	1.0	33.0	267.0	36.0	288.0	11.0%	11.11%	NA
MA0593.1.FOXP2	0.546735418083	1.0	92.0	208.0	99.0	225.0	30.67%	30.56%	NA
UP00160_1_Obox3_3439.1	0.553285339965	1.0	39.0	261.0	42.0	282.0	13.0%	12.96%	NA
UP00168_1_Hoxd8_2644.1	0.556320141133	1.0	40.0	260.0	43.0	281.0	13.33%	13.27%	NA
UP00081_1_Mybl1_primary	0.560900000964	1.0	7.0	293.0	8.0	316.0	2.33%	2.47%	NA
UP00017_1_Nkx3-1_primary	0.564732540813	1.0	27.0	273.0	29.0	295.0	9.0%	8.95%	NA
IRF8_ISRE_KANNO	0.5688097554	1.0	101.0	199.0	108.0	216.0	33.67%	33.33%	NA
UP00164_1_Hoxa7_2668.2	0.570983846839	1.0	29.0	271.0	31.0	293.0	9.67%	9.57%	NA
MA0036.2.GATA2	0.573493391379	1.0	46.0	254.0	49.0	275.0	15.33%	15.12%	NA
MA0495.1.MAFF	0.578447996409	1.0	63.0	237.0	67.0	257.0	21.0%	20.68%	NA
UP00166_1_Barhl1_2590.2	0.579838321288	1.0	32.0	268.0	34.0	290.0	10.67%	10.49%	NA
UP00158_1_Pou1f1_3818.1	0.58266860691	1.0	33.0	267.0	35.0	289.0	11.0%	10.8%	NA
UP00153_1_Pitx1_2312.1	0.584121728248	1.0	50.0	250.0	53.0	271.0	16.67%	16.36%	NA
UP00173_1_Hoxc13_3127.1	0.593478665506	1.0	37.0	263.0	39.0	285.0	12.33%	12.04%	NA
MA0157.1.FOXO3	0.597939624843	1.0	71.0	229.0	75.0	249.0	23.67%	23.15%	NA
MA0030.1.FOXF2	0.601509329074	1.0	57.0	243.0	60.0	264.0	19.0%	18.52%	NA
UP00023_1_Sox30_primary	0.601509329074	1.0	57.0	243.0	60.0	264.0	19.0%	18.52%	NA
UP00170_1_Isl2_3430.1	0.603602194466	1.0	41.0	259.0	43.0	281.0	13.67%	13.27%	NA
UP00238_1_Nkx6-3_3446.1	0.603602194466	1.0	41.0	259.0	43.0	281.0	13.67%	13.27%	NA
UP00244_1_Tlx2_3498.2	0.603887652472	1.0	58.0	242.0	61.0	263.0	19.33%	18.83%	NA
UP00116_1_Rhox6_4251.1	0.606122671024	1.0	22.0	278.0	23.0	301.0	7.33%	7.1%	NA
UP00219_1_Cutl1_3494.1	0.613297467156	1.0	25.0	275.0	26.0	298.0	8.33%	8.02%	NA
MA0042.1.FOXI1	0.622876809487	1.0	82.0	218.0	86.0	238.0	27.33%	26.54%	NA
MA0595.1.SREBF1	0.632982287964	1.0	71.0	229.0	74.0	250.0	23.67%	22.84%	NA
UP00200_1_Nkx6-1_2825.1	0.633017977172	1.0	34.0	266.0	35.0	289.0	11.33%	10.8%	NA
UP00051_1_Sox8_primary	0.633175211423	1.0	54.0	246.0	56.0	268.0	18.0%	17.28%	NA
UP00064_1_Sox18_primary	0.639470566411	1.0	57.0	243.0	59.0	265.0	19.0%	18.21%	NA
MA0523.1.TCF7L2	0.641389676502	1.0	75.0	225.0	78.0	246.0	25.0%	24.07%	NA
UP00267_1_Otx2_3441.1	0.643118306487	1.0	39.0	261.0	40.0	284.0	13.0%	12.35%	NA
UP00198_1_Cphx_3484.1	0.65087238609	1.0	43.0	257.0	44.0	280.0	14.33%	13.58%	NA
UP00084_1_Gmeb1_primary	0.656001150884	1.0	12.0	288.0	12.0	312.0	4.0%	3.7%	NA
UP00034_1_Sox7_primary	0.657520473085	1.0	66.0	234.0	68.0	256.0	22.0%	20.99%	NA
UP00011_1_Irf6_primary	0.660290823917	1.0	19.0	281.0	19.0	305.0	6.33%	5.86%	NA
MA0106.2.TP53	0.662065476047	1.0	49.0	251.0	50.0	274.0	16.33%	15.43%	NA
UP00014_1_Sox17_primary	0.663887044019	1.0	50.0	250.0	51.0	273.0	16.67%	15.74%	NA
UP00017_3_Nkx3-1_2923.2	0.669736591631	1.0	27.0	273.0	27.0	297.0	9.0%	8.33%	NA
MA0497.1.MEF2C	0.671355212673	1.0	90.0	210.0	93.0	231.0	30.0%	28.7%	NA
UP00043_1_Bcl6b_primary	0.67274450614	1.0	74.0	226.0	76.0	248.0	24.67%	23.46%	NA
MA0025.1.NFIL3	0.673719184637	1.0	30.0	270.0	30.0	294.0	10.0%	9.26%	NA
UP00196_1_Hoxa4_3426.1	0.675074622151	1.0	31.0	269.0	31.0	293.0	10.33%	9.57%	NA
MA0496.1.MAFK	0.684973525534	1.0	62.0	238.0	63.0	261.0	20.67%	19.44%	NA
MA0019.1.Ddit3::Cebpa	0.690453625765	1.0	42.0	258.0	42.0	282.0	14.0%	12.96%	NA
UP00039_1_Foxj3_primary	0.69174409175	1.0	66.0	234.0	67.0	257.0	22.0%	20.68%	NA
UP00232_1_Dobox4_3956.2	0.694716878701	1.0	45.0	255.0	45.0	279.0	15.0%	13.89%	NA
MA0087.1.Sox5	0.70895386142	1.0	55.0	245.0	55.0	269.0	18.33%	16.98%	NA
UP00192_1_Six1_0935.2	0.718465488814	1.0	23.0	277.0	22.0	302.0	7.67%	6.79%	NA
UP00144_1_Hoxb4_2627.1	0.718980828472	1.0	26.0	274.0	25.0	299.0	8.67%	7.72%	NA
UP00172_1_Prop1_3949.1	0.720204119246	1.0	29.0	271.0	28.0	296.0	9.67%	8.64%	NA
MA0050.2.IRF1	0.720941030757	1.0	157.0	143.0	163.0	161.0	52.33%	50.31%	NA
UP00252_1_Hoxc5_2630.2	0.722611560275	1.0	33.0	267.0	32.0	292.0	11.0%	9.88%	NA
MA0072.1.RORA_2	0.72821762151	1.0	40.0	260.0	39.0	285.0	13.33%	12.04%	NA
UP00208_1_Obox5_2284.1	0.731942570111	1.0	44.0	256.0	43.0	281.0	14.67%	13.27%	NA
UP00407_1_Elf3_primary	0.734271835568	1.0	109.0	191.0	111.0	213.0	36.33%	34.26%	NA
UP00044_1_Mafk_primary	0.734908736057	1.0	47.0	253.0	46.0	278.0	15.67%	14.2%	NA
MA0596.1.SREBF2	0.738650600153	1.0	76.0	224.0	76.0	248.0	25.33%	23.46%	NA
MA0037.2.GATA3	0.743334915586	1.0	55.0	245.0	54.0	270.0	18.33%	16.67%	NA
UP00029_1_Tbp_primary	0.744429031957	1.0	56.0	244.0	55.0	269.0	18.67%	16.98%	NA
MA0122.1.Nkx3-2	0.746639008565	1.0	58.0	242.0	57.0	267.0	19.33%	17.59%	NA
MA0038.1.Gfi1	0.752273759926	1.0	63.0	237.0	62.0	262.0	21.0%	19.14%	NA
UP00193_1_Rhox11_1765.2	0.764714945836	1.0	31.0	269.0	29.0	295.0	10.33%	8.95%	NA
MA0100.2.Myb	0.765083196061	1.0	74.0	226.0	73.0	251.0	24.67%	22.53%	NA
UP00182_1_Hoxa6_1040.1	0.765363934073	1.0	28.0	272.0	26.0	298.0	9.33%	8.02%	NA
MA0009.1.T	0.765374565184	1.0	37.0	263.0	35.0	289.0	12.33%	10.8%	NA
MA0031.1.FOXD1	0.765374565184	1.0	37.0	263.0	35.0	289.0	12.33%	10.8%	NA
UP00391_3_Hoxa3_2783.2	0.766296581741	1.0	26.0	274.0	24.0	300.0	8.67%	7.41%	NA
UP00018_1_Irf4_primary	0.766944979951	1.0	25.0	275.0	23.0	301.0	8.33%	7.1%	NA
UP00177_1_Hoxd12_3481.1	0.766944979951	1.0	25.0	275.0	23.0	301.0	8.33%	7.1%	NA
MA0494.1.Nr1h3::Rxra	0.767458636548	1.0	76.0	224.0	75.0	249.0	25.33%	23.15%	NA
UP00222_1_Tcf2_0913.2	0.769792779637	1.0	22.0	278.0	20.0	304.0	7.33%	6.17%	NA
UP00230_1_Dlx5_3419.2	0.772639197889	1.0	20.0	280.0	18.0	306.0	6.67%	5.56%	NA
MA0029.1.Mecom	0.774181873061	1.0	53.0	247.0	51.0	273.0	17.67%	15.74%	NA
UP00089_1_Tcf1_primary	0.774424207569	1.0	19.0	281.0	17.0	307.0	6.33%	5.25%	NA
UP00075_1_Sox15_primary	0.77648807496	1.0	56.0	244.0	54.0	270.0	18.67%	16.67%	NA
UP00210_1_Mrg2_2302.1	0.77648807496	1.0	56.0	244.0	54.0	270.0	18.67%	16.67%	NA
UP00091_1_Sox5_primary	0.778100591239	1.0	58.0	242.0	56.0	268.0	19.33%	17.28%	NA
MA0051.1.IRF2	0.796512290838	1.0	78.0	222.0	76.0	248.0	26.0%	23.46%	NA
MA0152.1.NFATC2	0.800544107934	1.0	82.0	218.0	80.0	244.0	27.33%	24.69%	NA
UP00146_1_Pou6f1_1731.2	0.802088730031	1.0	44.0	256.0	41.0	283.0	14.67%	12.65%	NA
UP00197_1_Hoxc9_2367.2	0.802088730031	1.0	44.0	256.0	41.0	283.0	14.67%	12.65%	NA
MA0150.2.Nfe2l2	0.802591301168	1.0	84.0	216.0	82.0	242.0	28.0%	25.31%	NA
MA0488.1.JUN	0.802591301168	1.0	84.0	216.0	82.0	242.0	28.0%	25.31%	NA
UP00124_1_Ipf1_3815.1	0.804046613229	1.0	32.0	268.0	29.0	295.0	10.67%	8.95%	NA
UP00111_1_Dmbx1_2277.1	0.804684424052	1.0	31.0	269.0	28.0	296.0	10.33%	8.64%	NA
MA0482.1.Gata4	0.805359165003	1.0	54.0	246.0	51.0	273.0	18.0%	15.74%	NA
UP00224_1_Pax6_3838.3	0.805424533932	1.0	30.0	270.0	27.0	297.0	10.0%	8.33%	NA
UP00068_1_Eomes_primary	0.806338152034	1.0	56.0	244.0	53.0	271.0	18.67%	16.36%	NA
UP00161_1_Hmbox1_2674.1	0.807249018041	1.0	28.0	272.0	25.0	299.0	9.33%	7.72%	NA
UP00264_1_Hoxa1_3425.1	0.808355029091	1.0	27.0	273.0	24.0	300.0	9.0%	7.41%	NA
UP00115_1_Lhx2_0953.2	0.809607001477	1.0	26.0	274.0	23.0	301.0	8.67%	7.1%	NA
UP00190_1_Nkx2-3_3435.1	0.809607001477	1.0	26.0	274.0	23.0	301.0	8.67%	7.1%	NA
MA0151.1.ARID3A	0.809751602998	1.0	62.0	238.0	59.0	265.0	20.67%	18.21%	NA
UP00255_1_Dbx1_3486.1	0.811025521105	1.0	64.0	236.0	61.0	263.0	21.33%	18.83%	NA
UP00040_1_Irf5_primary	0.812609758838	1.0	24.0	276.0	21.0	303.0	8.0%	6.48%	NA
MA0090.1.TEAD1	0.814165552483	1.0	95.0	205.0	93.0	231.0	31.67%	28.7%	NA
UP00123_1_Hlxb9_3422.1	0.814396548014	1.0	23.0	277.0	20.0	304.0	7.67%	6.17%	NA
UP00139_1_Nkx1-2_3214.1	0.816402150714	1.0	22.0	278.0	19.0	305.0	7.33%	5.86%	NA
UP00221_1_Phox2a_3947.1	0.816402150714	1.0	22.0	278.0	19.0	305.0	7.33%	5.86%	NA
MA0068.1.Pax4	0.817401922428	1.0	98.0	202.0	96.0	228.0	32.67%	29.63%	NA
MA0113.2.NR3C1	0.817419998621	1.0	73.0	227.0	70.0	254.0	24.33%	21.6%	NA
MA0517.1.STAT2::STAT1	0.819945513747	1.0	134.0	166.0	134.0	190.0	44.67%	41.36%	NA
UP00000_1_Smad3_primary	0.821352673377	1.0	78.0	222.0	75.0	249.0	26.0%	23.15%	NA
MA0442.1.SOX10	0.827971722736	1.0	153.0	147.0	154.0	170.0	51.0%	47.53%	NA
UP00069_1_Sox1_primary	0.832771031215	1.0	50.0	250.0	46.0	278.0	16.67%	14.2%	NA
UP00169_1_Lmx1b_3433.2	0.83300472687	1.0	44.0	256.0	40.0	284.0	14.67%	12.35%	NA
UP00027_1_Osr1_primary	0.833158637459	1.0	53.0	247.0	49.0	275.0	17.67%	15.12%	NA
MA0467.1.Crx	0.833571091816	1.0	55.0	245.0	51.0	273.0	18.33%	15.74%	NA
UP00157_1_Hmx3_3490.2	0.833750771151	1.0	41.0	259.0	37.0	287.0	13.67%	11.42%	NA
UP00229_1_Otx1_2325.1	0.833750771151	1.0	41.0	259.0	37.0	287.0	13.67%	11.42%	NA
UP00226_1_Mrg1_2246.2	0.833819191355	1.0	56.0	244.0	52.0	272.0	18.67%	16.05%	NA
UP00171_1_Msx3_3206.1	0.834112330013	1.0	40.0	260.0	36.0	288.0	13.33%	11.11%	NA
UP00263_1_Hoxb8_3780.2	0.835589148352	1.0	37.0	263.0	33.0	291.0	12.33%	10.19%	NA
UP00215_1_Vax1_3499.1	0.83965771749	1.0	32.0	268.0	28.0	296.0	10.67%	8.64%	NA
UP00233_1_Meox1_2310.2	0.83965771749	1.0	32.0	268.0	28.0	296.0	10.67%	8.64%	NA
UP00261_1_Lhx4_1719.2	0.844853393742	1.0	28.0	272.0	24.0	300.0	9.33%	7.41%	NA
UP00206_1_Hoxb7_3953.1	0.846501062734	1.0	27.0	273.0	23.0	301.0	9.0%	7.1%	NA
UP00391_1_Hoxa3_primary	0.850306490379	1.0	25.0	275.0	21.0	303.0	8.33%	6.48%	NA
UP00237_1_Otp_3496.1	0.852497199559	1.0	24.0	276.0	20.0	304.0	8.0%	6.17%	NA
MA0136.1.ELF5	0.856458198533	1.0	116.0	184.0	113.0	211.0	38.67%	34.88%	NA
UP00135_1_Hoxc12_3480.1	0.857554071918	1.0	22.0	278.0	18.0	306.0	7.33%	5.56%	NA
MA0108.2.TBP	0.860485612949	1.0	45.0	255.0	40.0	284.0	15.0%	12.35%	NA
UP00132_1_Evx2_2645.3	0.863678524851	1.0	20.0	280.0	16.0	308.0	6.67%	4.94%	NA
MA0144.2.STAT3	0.865619564272	1.0	125.0	175.0	122.0	202.0	41.67%	37.65%	NA
UP00137_1_Hoxb3_1720.2	0.871216110224	1.0	32.0	268.0	27.0	297.0	10.67%	8.33%	NA
UP00062_1_Sox4_primary	0.8713665118	1.0	113.0	187.0	109.0	215.0	37.67%	33.64%	NA
UP00050_1_Bhlhb2_primary	0.874257550741	1.0	30.0	270.0	25.0	299.0	10.0%	7.72%	NA
