FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0058.2.MAX	0.16444558311	0.69817247566	219.0	923.0	125.0	599.0	19.18%	17.27%	NA
UP00248_1_Pax7_3783.1	0.165917286633	0.698295362875	101.0	1041.0	54.0	670.0	8.84%	7.46%	NA
MA0526.1.USF2	0.170815031207	0.708176980957	225.0	917.0	129.0	595.0	19.7%	17.82%	NA
MA0505.1.Nr5a2	0.171191542917	0.708176980957	303.0	839.0	177.0	547.0	26.53%	24.45%	NA
MA0149.1.EWSR1-FLI1	0.173048883505	0.709793725564	692.0	450.0	422.0	302.0	60.6%	58.29%	NA
UP00199_1_Six4_2860.1	0.179169645048	0.718601453064	117.0	1025.0	64.0	660.0	10.25%	8.84%	NA
UP00158_1_Pou1f1_3818.1	0.179623316251	0.718601453064	127.0	1015.0	70.0	654.0	11.12%	9.67%	NA
UP00212_1_Lhx5_2279.1	0.179650363266	0.718601453064	132.0	1010.0	73.0	651.0	11.56%	10.08%	NA
UP00003_1_E2F3_primary	0.182576230286	0.724318815231	100.0	1042.0	54.0	670.0	8.76%	7.46%	NA
UP00073_1_Foxa2_primary	0.187613846474	0.73372721891	274.0	868.0	160.0	564.0	23.99%	22.1%	NA
UP00221_1_Phox2a_3947.1	0.187979700712	0.73372721891	76.0	1066.0	40.0	684.0	6.65%	5.52%	NA
UP00078_1_Arid3a_primary	0.190163628614	0.736313569992	171.0	971.0	97.0	627.0	14.97%	13.4%	NA
UP00081_1_Mybl1_primary	0.19195840932	0.737364048501	27.0	1115.0	12.0	712.0	2.36%	1.66%	NA
UP00237_1_Otp_3496.1	0.197503812134	0.752691693488	84.0	1058.0	45.0	679.0	7.36%	6.22%	NA
UP00039_1_Foxj3_primary	0.200010786849	0.753189997691	260.0	882.0	152.0	572.0	22.77%	20.99%	NA
MA0007.2.AR	0.203411525567	0.753189997691	250.0	892.0	146.0	578.0	21.89%	20.17%	NA
UP00257_1_Shox2_2641.2	0.203665932788	0.753189997691	82.0	1060.0	44.0	680.0	7.18%	6.08%	NA
UP00260_1_Hoxc6_3954.2	0.206238952132	0.753189997691	127.0	1015.0	71.0	653.0	11.12%	9.81%	NA
MA0067.1.Pax2	0.206736103592	0.753189997691	102.0	1040.0	56.0	668.0	8.93%	7.73%	NA
UP00172_1_Prop1_3949.1	0.206971631597	0.753189997691	112.0	1030.0	62.0	662.0	9.81%	8.56%	NA
UP00049_1_Sp100_primary	0.210942030335	0.761910020017	63.0	1079.0	33.0	691.0	5.52%	4.56%	NA
UP00113_1_Hoxc4_3491.1	0.212998132692	0.763637749799	105.0	1037.0	58.0	666.0	9.19%	8.01%	NA
UP00046_1_Tcfe2a_primary	0.216697990132	0.768636761102	236.0	906.0	138.0	586.0	20.67%	19.06%	NA
UP00189_1_Hoxa5_3415.1	0.218858046517	0.768636761102	113.0	1029.0	63.0	661.0	9.89%	8.7%	NA
UP00094_1_Zfp128_primary	0.219156762463	0.768636761102	28.0	1114.0	13.0	711.0	2.45%	1.8%	NA
MA0520.1.Stat6	0.224584370477	0.779939302505	300.0	842.0	178.0	546.0	26.27%	24.59%	NA
UP00188_1_Lmx1a_2238.2	0.225602277584	0.779939302505	144.0	998.0	82.0	642.0	12.61%	11.33%	NA
UP00129_1_Pou3f1_3819.1	0.228647190272	0.784859858807	129.0	1013.0	73.0	651.0	11.3%	10.08%	NA
UP00206_1_Hoxb7_3953.1	0.232293150939	0.791759753905	99.0	1043.0	55.0	669.0	8.67%	7.6%	NA
MA0508.1.PRDM1	0.237199009698	0.801157001194	481.0	661.0	292.0	432.0	42.12%	40.33%	NA
MA0507.1.POU2F2	0.238360760686	0.801157001194	202.0	940.0	118.0	606.0	17.69%	16.3%	NA
MA0511.1.RUNX2	0.243908410072	0.806593017668	345.0	797.0	207.0	517.0	30.21%	28.59%	NA
UP00026_1_Zscan4_primary	0.245878351986	0.806593017668	151.0	991.0	87.0	637.0	13.22%	12.02%	NA
MA0095.2.YY1	0.246525147117	0.806593017668	250.0	892.0	148.0	576.0	21.89%	20.44%	NA
UP00056_1_Rfx4_primary	0.246644145898	0.806593017668	128.0	1014.0	73.0	651.0	11.21%	10.08%	NA
UP00177_1_Hoxd12_3481.1	0.251009269296	0.8140462299	58.0	1084.0	31.0	693.0	5.08%	4.28%	NA
UP00262_1_Lhx1_2240.2	0.253281302656	0.8140462299	126.0	1016.0	72.0	652.0	11.03%	9.94%	NA
MA0068.1.Pax4	0.253968968419	0.8140462299	325.0	817.0	195.0	529.0	28.46%	26.93%	NA
UP00085_1_Sfpi1_primary	0.258472986463	0.823032404263	379.0	763.0	229.0	495.0	33.19%	31.63%	NA
UP00241_1_Hoxd3_1742.2	0.26424875227	0.83483374367	109.0	1033.0	62.0	662.0	9.54%	8.56%	NA
MA0503.1.Nkx2-5.var.2	0.26562891844	0.83483374367	239.0	903.0	142.0	582.0	20.93%	19.61%	NA
UP00252_1_Hoxc5_2630.2	0.270150731736	0.843567446196	112.0	1030.0	64.0	660.0	9.81%	8.84%	NA
UP00121_1_Hoxd10_2368.2	0.276461336197	0.857739017432	227.0	915.0	135.0	589.0	19.88%	18.65%	NA
UP00256_1_Lhx6_2272.1	0.285845655455	0.881205714905	80.0	1062.0	45.0	679.0	7.01%	6.22%	NA
UP00031_1_Zbtb3_primary	0.289271843747	0.884855210053	316.0	826.0	191.0	533.0	27.67%	26.38%	NA
UP00164_1_Hoxa7_2668.2	0.294610841953	0.884855210053	119.0	1023.0	69.0	655.0	10.42%	9.53%	NA
MA0074.1.RXRA::VDR	0.300217676918	0.884855210053	148.0	994.0	87.0	637.0	12.96%	12.02%	NA
UP00015_1_Ehf_primary	0.30077157412	0.884855210053	272.0	870.0	164.0	560.0	23.82%	22.65%	NA
MA0597.1.THAP1	0.303820882024	0.884855210053	299.0	843.0	181.0	543.0	26.18%	25.0%	NA
UP00120_1_Lbx2_3869.2	0.304840424215	0.884855210053	71.0	1071.0	40.0	684.0	6.22%	5.52%	NA
UP00230_1_Dlx5_3419.2	0.304840424215	0.884855210053	71.0	1071.0	40.0	684.0	6.22%	5.52%	NA
UP00209_1_Cart1_0997.1	0.305146501745	0.884855210053	94.0	1048.0	54.0	670.0	8.23%	7.46%	NA
UP00011_1_Irf6_primary	0.308108819973	0.884855210053	51.0	1091.0	28.0	696.0	4.47%	3.87%	NA
UP00008_3_Six6_2267.4	0.309077928585	0.884855210053	84.0	1058.0	48.0	676.0	7.36%	6.63%	NA
UP00186_1_Meis1_2335.1	0.309379595992	0.884855210053	154.0	988.0	91.0	633.0	13.49%	12.57%	NA
MA0051.1.IRF2	0.309415408715	0.884855210053	249.0	893.0	150.0	574.0	21.8%	20.72%	NA
UP00224_1_Pax6_3838.3	0.311525933819	0.884855210053	97.0	1045.0	56.0	668.0	8.49%	7.73%	NA
UP00217_1_Hoxa10_2318.1	0.313493820981	0.884855210053	207.0	935.0	124.0	600.0	18.13%	17.13%	NA
UP00193_1_Rhox11_1765.2	0.315604951143	0.884855210053	131.0	1011.0	77.0	647.0	11.47%	10.64%	NA
UP00163_1_En2_0952.1	0.320239486186	0.884855210053	77.0	1065.0	44.0	680.0	6.74%	6.08%	NA
MA0482.1.Gata4	0.320755641249	0.884855210053	213.0	929.0	128.0	596.0	18.65%	17.68%	NA
UP00033_1_Zfp410_primary	0.331584284118	0.884855210053	230.0	912.0	139.0	585.0	20.14%	19.2%	NA
UP00170_1_Isl2_3430.1	0.334924366478	0.884855210053	143.0	999.0	85.0	639.0	12.52%	11.74%	NA
UP00202_1_Dlx1_1741.2	0.335313418254	0.884855210053	96.0	1046.0	56.0	668.0	8.41%	7.73%	NA
UP00259_1_Hoxb6_3428.2	0.338285157791	0.884855210053	104.0	1038.0	61.0	663.0	9.11%	8.43%	NA
MA0072.1.RORA_2	0.34071338651	0.884855210053	154.0	988.0	92.0	632.0	13.49%	12.71%	NA
UP00191_1_Pou2f2_3748.1	0.341713780358	0.884855210053	162.0	980.0	97.0	627.0	14.19%	13.4%	NA
UP00235_1_Hoxc11_3718.2	0.342391238349	0.884855210053	68.0	1074.0	39.0	685.0	5.95%	5.39%	NA
UP00228_1_Bapx1_2343.1	0.346163585427	0.884855210053	136.0	1006.0	81.0	643.0	11.91%	11.19%	NA
UP00233_1_Meox1_2310.2	0.346173482266	0.884855210053	115.0	1027.0	68.0	656.0	10.07%	9.39%	NA
MA0484.1.HNF4G	0.346207781155	0.884855210053	336.0	806.0	206.0	518.0	29.42%	28.45%	NA
UP00239_1_Obox2_3438.2	0.347423482541	0.884855210053	144.0	998.0	86.0	638.0	12.61%	11.88%	NA
UP00130_1_Lhx3_3431.1	0.349566418481	0.884855210053	131.0	1011.0	78.0	646.0	11.47%	10.77%	NA
MA0042.1.FOXI1	0.350530059907	0.884855210053	272.0	870.0	166.0	558.0	23.82%	22.93%	NA
UP00157_1_Hmx3_3490.2	0.351429897225	0.884855210053	118.0	1024.0	70.0	654.0	10.33%	9.67%	NA
MA0594.1.Hoxa9	0.351942905992	0.884855210053	147.0	995.0	88.0	636.0	12.87%	12.15%	NA
UP00128_1_Pou3f2_2824.1	0.352913822909	0.884855210053	105.0	1037.0	62.0	662.0	9.19%	8.56%	NA
MA0014.2.PAX5	0.35398339872	0.884855210053	267.0	875.0	163.0	561.0	23.38%	22.51%	NA
UP00115_1_Lhx2_0953.2	0.354030810751	0.884855210053	79.0	1063.0	46.0	678.0	6.92%	6.35%	NA
UP00077_1_Srf_primary	0.35490507101	0.884855210053	113.0	1029.0	67.0	657.0	9.89%	9.25%	NA
UP00205_1_Pknox2_3077.2	0.354943741353	0.884855210053	187.0	955.0	113.0	611.0	16.37%	15.61%	NA
MA0114.2.HNF4A	0.357753478174	0.884855210053	340.0	802.0	209.0	515.0	29.77%	28.87%	NA
UP00213_1_Hoxa9_2622.2	0.358506163691	0.884855210053	182.0	960.0	110.0	614.0	15.94%	15.19%	NA
UP00263_1_Hoxb8_3780.2	0.360158009051	0.884855210053	116.0	1026.0	69.0	655.0	10.16%	9.53%	NA
UP00149_1_Phox2b_3948.1	0.363512542009	0.885839176787	90.0	1052.0	53.0	671.0	7.88%	7.32%	NA
MA0258.2.ESR2	0.364219000373	0.885839176787	303.0	839.0	186.0	538.0	26.53%	25.69%	NA
UP00246_1_Hoxa11_2218.1	0.374829745354	0.887698953911	75.0	1067.0	44.0	680.0	6.57%	6.08%	NA
MA0600.1.RFX2	0.376382610409	0.887698953911	221.0	921.0	135.0	589.0	19.35%	18.65%	NA
UP00203_1_Pknox1_2364.2	0.377431651372	0.887698953911	165.0	977.0	100.0	624.0	14.45%	13.81%	NA
MA0089.1.NFE2L1::MafG	0.378685702763	0.887698953911	283.0	859.0	174.0	550.0	24.78%	24.03%	NA
UP00050_1_Bhlhb2_primary	0.379424798865	0.887698953911	91.0	1051.0	54.0	670.0	7.97%	7.46%	NA
UP00180_1_Hoxd13_2356.1	0.379758532402	0.887698953911	224.0	918.0	137.0	587.0	19.61%	18.92%	NA
UP00082_1_Zfp187_primary	0.381027012891	0.887698953911	99.0	1043.0	59.0	665.0	8.67%	8.15%	NA
UP00104_1_Hmx1_3423.1	0.381027012891	0.887698953911	99.0	1043.0	59.0	665.0	8.67%	8.15%	NA
UP00184_1_Lhx8_2247.2	0.381490459532	0.887698953911	78.0	1064.0	46.0	678.0	6.83%	6.35%	NA
MA0509.1.Rfx1	0.386955959191	0.891841353563	222.0	920.0	136.0	588.0	19.44%	18.78%	NA
UP00000_1_Smad3_primary	0.386955959191	0.891841353563	222.0	920.0	136.0	588.0	19.44%	18.78%	NA
UP00254_1_Pou2f1_3081.2	0.389157934723	0.892665594341	134.0	1008.0	81.0	643.0	11.73%	11.19%	NA
UP00190_1_Nkx2-3_3435.1	0.395324922442	0.89652634907	92.0	1050.0	55.0	669.0	8.06%	7.6%	NA
MA0151.1.ARID3A	0.396418518073	0.89652634907	188.0	954.0	115.0	609.0	16.46%	15.88%	NA
UP00245_1_Hoxc10_2779.2	0.396922416362	0.89652634907	71.0	1071.0	42.0	682.0	6.22%	5.8%	NA
UP00165_1_Titf1_1722.2	0.401801953204	0.89652634907	159.0	983.0	97.0	627.0	13.92%	13.4%	NA
UP00105_1_Pou3f4_3773.1	0.40240384585	0.89652634907	135.0	1007.0	82.0	642.0	11.82%	11.33%	NA
UP00025_1_Foxk1_primary	0.403733045062	0.89652634907	291.0	851.0	180.0	544.0	25.48%	24.86%	NA
UP00226_1_Mrg1_2246.2	0.406162504738	0.89652634907	154.0	988.0	94.0	630.0	13.49%	12.98%	NA
UP00253_1_Rax_3443.1	0.408482846661	0.89652634907	69.0	1073.0	41.0	683.0	6.04%	5.66%	NA
UP00136_1_Prrx2_3072.1	0.414949419196	0.89652634907	72.0	1070.0	43.0	681.0	6.3%	5.94%	NA
MA0465.1.CDX2	0.420963679187	0.89652634907	174.0	968.0	107.0	617.0	15.24%	14.78%	NA
UP00155_1_Hmx2_3424.3	0.42125129551	0.89652634907	115.0	1027.0	70.0	654.0	10.07%	9.67%	NA
MA0037.2.GATA3	0.426210146265	0.89652634907	196.0	946.0	121.0	603.0	17.16%	16.71%	NA
UP00097_1_Mtf1_primary	0.426987868656	0.89652634907	94.0	1048.0	57.0	667.0	8.23%	7.87%	NA
UP00132_1_Evx2_2645.3	0.427061791554	0.89652634907	78.0	1064.0	47.0	677.0	6.83%	6.49%	NA
UP00061_1_Foxl1_primary	0.427090403359	0.89652634907	288.0	854.0	179.0	545.0	25.22%	24.72%	NA
MA0135.1.Lhx3	0.428878373526	0.89652634907	137.0	1005.0	84.0	640.0	12.0%	11.6%	NA
MA0512.1.Rxra	0.429950390011	0.89652634907	367.0	775.0	229.0	495.0	32.14%	31.63%	NA
UP00142_1_Uncx4.1_2281.2	0.432754976934	0.89652634907	81.0	1061.0	49.0	675.0	7.09%	6.77%	NA
UP00178_1_Og2x_3719.1	0.432754976934	0.89652634907	81.0	1061.0	49.0	675.0	7.09%	6.77%	NA
MA0040.1.Foxq1	0.436302435966	0.89652634907	205.0	937.0	127.0	597.0	17.95%	17.54%	NA
UP00169_1_Lmx1b_3433.2	0.438017568448	0.89652634907	135.0	1007.0	83.0	641.0	11.82%	11.46%	NA
UP00065_1_Zfp161_primary	0.439982002962	0.89652634907	119.0	1023.0	73.0	651.0	10.42%	10.08%	NA
