FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0474.2.ERG	4.8340e-11	3.4585e-09	96	3137	10872	757484	2.97%	1.41%	DOCK9,BAG6,ZRANB2,USP1,RP11-63A1.1,RP11-395B7.7,RP11-131L12.2,SNHG3,FRMD4A,MYO3B,ATP5L,PNISR,SMC2,NCOR2,PIN4,EEF1A1,DDX39B,AC123768.4,STAM2,APOM,MRPS6P4,SERPINE1,PCBP1-AS1,XXBAC-BPGBPG34I8.1,JAK1,DUSP6,RP11-1000B6.5,ZNF184,TSNAX,PDAP1,Y_RNA,COG4,RP11-932O9.7,SF3B3,CASC4,RP11-295G20.2,SUDS3,AL136985.1,RCC1,LRIG1,RRM2P2,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,C6ORF52,ARHGAP11B,BUD31,RNU6-481P,RP11-770J1.5,CDKAL1
MA0475.2.FLI1	1.7180e-10	1.1267e-08	96	3137	11146	757210	2.97%	1.45%	DOCK9,BAG6,ZRANB2,USP1,RP11-63A1.1,RP11-395B7.7,RP11-131L12.2,SUDS3,FRMD4A,MYO3B,ARHGAP11B,ATP5L,PNISR,SMC2,NCOR2,PIN4,EEF1A1,DDX39B,AC123768.4,STAM2,APOM,RPL21,MRPS6P4,SERPINE1,PCBP1-AS1,XXBAC-BPGBPG34I8.1,JAK1,DUSP6,RP11-1000B6.5,ZNF184,TSNAX,PDAP1,Y_RNA,COG4,RP11-932O9.7,SF3B3,CASC4,RP11-295G20.2,AL136985.1,RCC1,LRIG1,RRM2P2,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,C6ORF52,SNHG3,BUD31,RNU6-481P,RP11-770J1.5
MA0062.2.Gabpa	2.8501e-10	1.7254e-08	143	3090	19370	748986	4.42%	2.52%	XXBAC-BPGBPG34I8.1,RP11-114F10.2,BAG6,ZRANB2,USP1,RP11-63A1.1,ATP5L,BUD31,RP11-131L12.2,SUDS3,RP11-1000B6.5,PES1,MYO3B,ARHGAP11B,CAPRIN1,ZC3H12C,ST13P3,RP11-344L21.1,RPS23,UPF2,DDX39B,PCBP1-AS1,AC123768.4,STAM2,UFM1,RPL21,MEIS1,RRM2P2,EFTUD2,MRPS7,TM9SF1,PSMG2,PNISR,NDUFA10,PIN4,ZNF184,PRKAG2,TSNAX,RP11-125M16.1,Y_RNA,SERPINE1,VCPIP1,COG4,RP11-932O9.7,PPP1R10,GGA3,RP11-395B7.7,HEXIM1,SF3B3,SART3,RP11-295G20.2,AL136985.1,RCC1,NME6,RP11-98I9.4,THBS1,PDAP1,RBBP5,PSMD12,CEP76,ATP6V1G2-DDX39B,C6ORF52,SNHG3,APOM,XPNPEP3,RNU6-481P,RP11-770J1.5,CDKAL1,ST13
UP00208_1_Obox5_2284.1	4.1924e-10	2.3568e-08	38	3195	2702	765654	1.18%	0.35%	EEF1A1,RP11-98I9.4,PNISR,SEP15,HS2ST1,SMAD6,JMJD1C,RP11-622C24.1,CROCC,LINC00324,CCNB1IP1,USP1,RP11-114H23.1,IQCG,RP11-190P13.2,RN7SL178P,AC087269.2,FOXN3
UP00408_1_Gabpa_primary	1.1784e-09	6.1827e-08	96	3137	11588	756768	2.97%	1.51%	DOCK9,BAG6,ZRANB2,EEF1A1,RP11-63A1.1,PRKAG2,SF3B3,FRMD4A,MYO3B,UPF2,PNISR,NCOR2,PIN4,DDX39B,AC123768.4,STAM2,APOM,RPL21,RRM2P2,PCBP1-AS1,TM9SF1,JAK1,CCL20,RP11-1000B6.5,RP11-98I9.4,TSNAX,PDAP1,Y_RNA,COG4,RP11-932O9.7,PPP1R10,RP11-295G20.2,AL136985.1,RCC1,PSMD12,ATP6V1G2-DDX39B,C6ORF52,ARHGAP11B,BUD31,RNU6-481P,SNHG3
UP00049_1_Sp100_primary	4.1616e-09	1.9735e-07	24	3209	1289	767067	0.74%	0.17%	AC105081.1,ZNF184,RPL34P18,PPP1R10,RPL7,ERCC1,PSMD12,RNU5E-4P,PCBP1-AS1,RPS3,NUP205,XXBAC-BPGBPG34I8.1,WDR92,RDH10,RNU5E-1,RP11-403I13.8,RP11-403I13.9
MA0764.1.ETV4	4.2629e-09	1.9735e-07	78	3155	8907	759449	2.41%	1.16%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,RP11-395B7.7,SF3B3,RP11-1000B6.5,APOM,ATP5L,RRM2P2,PIN4,DDX39B,AC123768.4,STAM2,UFM1,RPL21,SERPINE1,PCBP1-AS1,XXBAC-BPGBPG34I8.1,ZNF184,TSNAX,Y_RNA,COG4,RP11-932O9.7,RP11-295G20.2,AL136985.1,PDAP1,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,C6ORF52,ARHGAP11B,BUD31,RNU6-481P,RP11-770J1.5,CDKAL1
MA0762.1.ETV2	5.7462e-09	2.5123e-07	88	3145	10625	757731	2.72%	1.38%	DOCK9,BAG6,C5ORF63,ZRANB2,EEF1A1,RP11-63A1.1,RP11-395B7.7,RRM2P2,AIMP1,FRMD4A,MYO3B,MARCH3,ATP5L,PNISR,SMC2,NCOR2,PIN4,DDX39B,AC123768.4,STAM2,APOM,MRPS6P4,EFTUD2,XXBAC-BPGBPG34I8.1,JAK1,DUSP6,ZNF184,CENPL,TSNAX,PDAP1,Y_RNA,EFNA5,COG4,RP11-932O9.7,BUD31,SF3B3,CASC4,RP11-114H23.1,RP11-295G20.2,AL136985.1,RP11-1000B6.5,TBCK,LRIG1,RP11-98I9.4,RBBP5,PSMD12,ATP6V1G2-DDX39B,ARHGAP11B,ZNF335,RNU6-481P,RP11-770J1.5,SERPINE1
MA0098.3.ETS1	9.0487e-09	3.7481e-07	100	3133	12784	755572	3.09%	1.66%	DOCK9,BAG6,ZRANB2,EEF1A1,RP11-63A1.1,ATP5L,RP11-395B7.7,RP11-131L12.2,SUDS3,FRMD4A,MYO3B,ARHGAP11B,UPF2,PNISR,SMC2,ZC3H12C,NCOR2,PIN4,RP11-344L21.1,AC123768.4,STAM2,APOM,RPL21,MRPS6P4,SERPINE1,PCBP1-AS1,XXBAC-BPGBPG34I8.1,JAK1,DDX39B,DUSP6,RP11-1000B6.5,ZNF184,TSNAX,PDAP1,Y_RNA,COG4,RP11-932O9.7,SF3B3,CASC4,SART3,RP11-295G20.2,AL136985.1,RCC1,LRIG1,RRM2P2,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,C6ORF52,SNHG3,BUD31,RNU6-481P,RP11-770J1.5
MA0763.1.ETV3	1.2356e-08	4.8621e-07	77	3156	8976	759380	2.38%	1.17%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,RP11-395B7.7,SF3B3,SNHG3,RP11-1000B6.5,ATP5L,RRM2P2,DDX39B,PCBP1-AS1,AC123768.4,STAM2,APOM,SERPINE1,EFEMP1,XXBAC-BPGBPG34I8.1,C6ORF52,ZNF184,TSNAX,PDAP1,Y_RNA,COG4,RP11-932O9.7,RP11-131L12.2,RP11-295G20.2,SUDS3,AL136985.1,RCC1,TBCK,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,AIMP1,ARHGAP11B,BUD31,RNU6-481P,RP11-770J1.5
MA0712.1.OTX2	2.3191e-08	8.6913e-07	29	3204	1995	766361	0.9%	0.26%	MRPL11,RPL7,SEP15,RNU1-3,USP1,RNU1-1,RGS3,CROCCP3,CROCC,RP11-63A1.1,RP11-622C24.1,IQCG,MST1P2,HS2ST1,RDH10,RP11-190P13.2,SMAD6,PIN4
UP00160_1_Obox3_3439.1	2.4856e-08	8.8917e-07	35	3198	2761	765595	1.08%	0.36%	EEF1A1,MRPL11,RPL7,RNU1-3,USP1,SMAD6,RP11-622C24.1,CROCC,IQCG,MST1P2,JMJD1C,RP11-114H23.1,RDH10,RP11-190P13.2,FOXN3,CCNB1IP1
MA0761.1.ETV1	6.7564e-08	2.3119e-06	76	3157	9202	759154	2.35%	1.2%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,RP11-395B7.7,SF3B3,RP11-1000B6.5,APOM,ATP5L,RRM2P2,PIN4,DDX39B,AC123768.4,STAM2,UFM1,RPL21,SERPINE1,PCBP1-AS1,XXBAC-BPGBPG34I8.1,ZNF184,TSNAX,Y_RNA,COG4,RP11-932O9.7,RP11-295G20.2,AL136985.1,PDAP1,RP11-98I9.4,PSMD12,ATP6V1G2-DDX39B,C6ORF52,ARHGAP11B,BUD31,RNU6-481P,RP11-770J1.5,CDKAL1
MA0081.1.SPIB	1.2943e-07	4.2443e-06	107	3126	14797	753559	3.31%	1.93%	RP11-114F10.2,PI4KB,BPGM,ZRANB2,AC004920.3,HS2ST1,HSPA9,BLCAP,RP11-433J22.3,RP11-576I22.2,SART3,GRB10,OSGEP,MAPKAPK5-AS1,MARCH3,ATP5L,PNISR,STAM,ST13P3,C5ORF63,DDX39B,NT5E,MRPS6P4,EFTUD2,CUBN,ARHGAP26,CLHC1,USP1,KHSRPP1,BUD31,MBNL2,DUSP6,AC007566.10,ZNF184,DZANK1,AC003029.1,XXBAC-BPGBPG34I8.1,Y_RNA,EFNA5,VCPIP1,PPP1R10,PIN4,RP11-344A7.1,RP11-114H23.1,RP11-190P13.2,SEC61B,RP11-390B4.5,MRPL9,AL136985.1,PDAP1,RP11-98I9.4,SEP15,ZNF335,OAZ3,RBBP5,ATP6V1G2-DDX39B,C6ORF52,RP11-314N2.2,GORAB,ALG2,RP11-770J1.5,NUP205,MIR181A1HG
UP00143_1_Dobox5_3493.1	1.5771e-07	4.9648e-06	35	3198	2989	765367	1.08%	0.39%	EEF1A1,RP11-98I9.4,RPL7,RNU1-3,USP1,RP11-63A1.1,TM4SF1,CROCC,TM4SF1-AS1,IQCG,MST1P2,JMJD1C,PNISR,RDH10,MBNL2,FOXN3,CCNB1IP1
MA0473.2.ELF1	2.0577e-07	6.0468e-06	98	3135	13324	755032	3.03%	1.73%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,PRKAG2,SF3B3,SUDS3,FRMD4A,XXBAC-BPGBPG34I8.1,BLCAP,RRM2P2,PIN4,DDX39B,STAM2,APOM,PCBP1-AS1,TM9SF1,PSMG2,VCPIP1,ZNF184,TSNAX,RP11-125M16.1,Y_RNA,COG4,PPP1R10,IQCG,RP11-131L12.2,RP11-295G20.2,AL136985.1,RCC1,RP11-98I9.4,EIF4G2,PDAP1,RBBP5,PSMD12,CEP76,ATP6V1G2-DDX39B,C6ORF52,SNHG3,WDR92,BUD31,RNU6-481P
UP00125_1_Pitx2_2274.3	2.0745e-07	6.0468e-06	33	3200	2751	765605	1.02%	0.36%	RPL7,OSGEP,RNU1-3,USP1,SMAD6,TM4SF1,RP11-622C24.1,CROCC,TM4SF1-AS1,IQCG,MST1P2,JMJD1C,RDH10,MBNL2,FOXN3,RP11-63A1.1,CCNB1IP1
MA0519.1.Stat5a::Stat5b	2.1732e-07	6.1082e-06	79	3154	10004	758352	2.44%	1.3%	MYO3B,C5ORF63,AP1S1,ERCC1,BLCAP,RP11-274M4.1,SF3B3,RPS3,ST13,MARCH3,ATP5L,FAM13A,SERPINE1,RP11-258F1.1,C1ORF112,RUVBL1,SKP1,CTD-2410N18.5,STAM2,AC087269.2,THBS1,FAM104A,CLHC1,HS2ST1,GRM7,PRKAG2,RP11-125M16.1,EFEMP1,EFNA5,VCPIP1,KB-1047C11.2,COG4,RP11-613C6.2,GALNT7,RN7SL178P,RCC1,RP11-419K12.1,SEP15,C17ORF80,GNAI2P1,PSMD12,SLC35B1,SNHG3,SUPV3L1,ALKBH5,RP11-770J1.5,XPNPEP3
UP00267_1_Otx2_3441.1	2.4579e-07	6.6702e-06	32	3201	2637	765719	0.99%	0.34%	RP11-98I9.4,RPL7,USP1,SMAD6,TM4SF1,RP11-622C24.1,CROCC,TM4SF1-AS1,IQCG,CCNB1IP1,JMJD1C,PNISR,RDH10,MBNL2,RP11-63A1.1,FOXN3
MA0777.1.MYBL2	3.2340e-07	8.4839e-06	18	3215	963	767393	0.56%	0.13%	RP11-98I9.4,PRKAG2,RWDD1,PNISR,CAB39,NUP85,LRRC40,BLCAP,ACADM
UP00068_1_Eomes_primary	3.4260e-07	8.6975e-06	38	3195	3520	764836	1.18%	0.46%	NFIA,AC003029.1,DDX39B,HIST1H2BPS2,RNASE12,USP1,PPP1R10,CAB39,NME6,SF3B3,COG4,HIST1H2AL,RP11-91K9.1,MAPKAPK5-AS1,ATP6V1G2-DDX39B,CCL20,RP11-190P13.2,RP11-14J7.1
MA0802.1.TBR1	5.0263e-07	1.2362e-05	40	3193	3871	764485	1.24%	0.5%	DCTN1-AS1,CAB39,SF3B3,RP11-91K9.1,MAPKAPK5-AS1,CAPRIN1,DCTN1,DDX39B,TM4SF1,CCL20,RP11-14J7.1,AC003029.1,TSNAX,NME6,COG4,PPP1R10,RP11-295G20.2,RP11-190P13.2,RCC1,NFIA,RNASE12,TM4SF1-AS1,ATP6V1G2-DDX39B,C6ORF52,SNHG3
MA0598.2.EHF	5.4393e-07	1.2972e-05	91	3142	12369	755987	2.81%	1.61%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,PRKAG2,RP11-131L12.2,SUDS3,FRMD4A,HIST1H2AL,RNU7-58P,BLCAP,RRM2P2,DDX39B,OR4D7P,STAM2,APOM,PCBP1-AS1,TM9SF1,XXBAC-BPGBPG34I8.1,VCPIP1,ZNF184,TSNAX,RP11-125M16.1,Y_RNA,KB-1047C11.2,COG4,PPP1R10,HEXIM1,SF3B3,RP11-295G20.2,HIST1H1B,RN7SL178P,AL136985.1,RCC1,RP11-98I9.4,RWDD1,PDAP1,PSMD12,ATP6V1G2-DDX39B,SNHG3,BUD31,IQCG,RNU6-481P,AC087269.2
UP00085_1_Sfpi1_primary	1.3102e-06	3.0326e-05	93	3140	13006	755350	2.88%	1.69%	RP11-114F10.2,BAG6,C5ORF63,UFM1,AC004920.3,HS2ST1,CAB39,SF3B3,AIMP1,FRMD4A,RP11-114H23.1,MYO3B,RPS3,APOM,MARCH3,BLCAP,ST13P3,PIN4,ZNF383,STAM2,ZRANB2,CROCCP3,MEIS1,MRPS6P4,EFTUD2,PCBP1-AS1,ZNF585B,TM9SF1,ARHGAP26,XXBAC-BPGBPG34I8.1,VCPIP1,DDX39B,DUSP6,HIST1H2AL,ZNF184,PRKAG2,Y_RNA,RNU1-1,CROCC,COG4,PPP1R10,AP000769.8,SART3,HNRNPA1P1,AP000769.7,RN7SL178P,AL136985.1,TBCK,HIST1H2BPS2,SEP15,GRB10,METTL4,FARSB,ATP6V1G2-DDX39B,NVL,AC087269.2
UP00407_1_Elf3_primary	2.8712e-06	6.4560e-05	90	3143	12718	755638	2.78%	1.66%	MYO3B,BAG6,C5ORF63,ZRANB2,AC004920.3,EEF1A1,PRKAG2,RP11-274M4.1,RP11-131L12.2,SUDS3,FRMD4A,RNU7-58P,NT5E,MAPKAPK5-AS1,AP1S1,MARCH3,BLCAP,PNISR,SMC2,MRPS6P4,NCOR2,RP11-258F1.1,ZC3H12C,DDX39B,OR4D7P,STAM2,APOM,CROCCP3,CSRNP1,MEIS1,RP11-344L21.1,EFTUD2,RNU6-930P,LINC00324,ARHGAP26,JAK1,DUSP6,RP11-98I9.4,AC003029.1,RP11-125M16.1,RNU1-1,CROCC,KB-1047C11.2,RP11-114H23.1,C6ORF100,XIRP1,RN7SL178P,REXO1,NME6,RP11-419K12.1,RRM2P2,GRB10,PDAP1,RP11-530I17.1,ATP6V1G2-DDX39B,C6ORF52,BUD31,ALKBH5,RNU6-481P,AC087269.2,SERPINE1
MA0817.1.BHLHE23	5.4829e-06	1.1986e-04	15	3218	845	767511	0.46%	0.11%	AL136985.1,NFIA,PI4KB,RWDD1,Y_RNA,BNC2,SF3B3,COG4,AC007566.10
UP00224_1_Pax6_3838.3	8.6111e-06	1.8316e-04	22	3211	1731	766625	0.68%	0.23%	RP11-98I9.4,GALNT7,AL121932.1,UFM1,C19ORF48,PNISR,TM4SF1,SF3B3,COG4,PDE4DIP,TM4SF1-AS1,LINC00533,ALKBH5,RP11-258F1.1,FOXN3
UP00239_1_Obox2_3438.2	1.0903e-05	2.2580e-04	30	3203	2882	765474	0.93%	0.38%	EEF1A1,ZNF184,SEP15,RNU1-3,USP1,SMAD6,JMJD1C,RP11-622C24.1,CROCC,IQCG,MST1P2,XXBAC-BPGBPG34I8.1,HS2ST1,RP11-114H23.1,RP11-190P13.2,FOXN3,CCNB1IP1
UP00147_1_Nkx2-6_3437.1	1.1754e-05	2.3720e-04	33	3200	3343	765013	1.02%	0.44%	C1ORF112,CENPL,XXBAC-BPGBPG34I8.1,RP11-125M16.1,RPL7,PDAP1,RWDD1,RP11-274M4.1,RP11-419K12.1,ZNF184,RNU5E-4P,MYO3B,RDH10,AC023137.2,BUD31,RNU5E-1,ZC3H12C,RP11-344L21.1,MIR181A1HG
UP00165_1_Titf1_1722.2	1.3686e-05	2.6928e-04	36	3197	3832	764524	1.11%	0.5%	C1ORF112,PDAP1,CENPL,DDX39B,XXBAC-BPGBPG34I8.1,RP11-125M16.1,PPP1R10,RWDD1,THBS1,RNU5E-4P,PDE4DIP,ZNF184,AC023137.2,ATP6V1G2-DDX39B,BUD31,RNU5E-1,ZC3H12C,RP11-344L21.1,MIR181A1HG
MA0714.1.PITX3	1.4688e-05	2.7823e-04	28	3205	2635	765721	0.87%	0.34%	RPL7,RNU1-3,USP1,RNU1-1,CROCCP3,CROCC,RP11-576I22.2,IQCG,MST1P2,JMJD1C,GORAB,RDH10,PIN4,RP11-63A1.1,FOXN3
MA0711.1.OTX1	1.4849e-05	2.7823e-04	24	3209	2068	766288	0.74%	0.27%	RPL7,RNU1-3,USP1,RNU1-1,JMJD1C,CROCCP3,CROCC,IQCG,MST1P2,UPF2,RDH10,RP11-63A1.1,PIN4
MA0463.1.Bcl6	2.5559e-05	4.6779e-04	72	3161	10160	758196	2.23%	1.32%	RPL34P18,DCTN1-AS1,HS2ST1,LYRM4,RP11-274M4.1,NUP85,RP11-613C6.2,CCT4,MARCH3,RP11-295G20.2,DCTN1,C5ORF63,SERPINE1,RP11-258F1.1,ATP6AP1L,NHLRC3,RUVBL1,STAM2,TM4SF1,DDX31,NDC1,THBS1,PCBP1-AS1,VCPIP1,RP11-419K12.1,GTF3C4,AC105081.1,TSNAX,Y_RNA,PPP1R10,AP000769.8,HEXIM1,PROSER1,GALNT7,AP000769.7,RN7SL178P,AL136985.1,RP11-125M16.1,NME6,LRIG1,SEP15,GNAI2P1,SLC35B1,TM4SF1-AS1,RP11-395B7.7,SUPV3L1,ALKBH5,AC087269.2
MA0731.1.BCL6B	3.1701e-05	5.6617e-04	45	3188	5471	762885	1.39%	0.71%	MED29,SMC2,C5ORF63,PRKAG2,NUP85,RP11-613C6.2,NPHP1,RPS3,MARCH3,TM4SF1,EFEMP1,CLHC1,VCPIP1,EFNA5,ZNF184,XXBAC-BPGBPG34I8.1,CUBN,PAF1,HEXIM1,RCC1,GNAI2P1,BNC2,DZANK1,SLC35B1,TM4SF1-AS1,SNHG3
MA0891.1.GSC2	3.2373e-05	5.6617e-04	25	3208	2318	766038	0.77%	0.3%	RPL7,DCTN1-AS1,RNU1-3,USP1,RNU1-1,CROCCP3,CROCC,RP11-63A1.1,RP11-622C24.1,IQCG,MST1P2,JMJD1C,RDH10,DCTN1,SMAD6,PIN4
MA0641.1.ELF4	3.4728e-05	5.9415e-04	89	3144	13429	754927	2.75%	1.75%	MYO3B,BAG6,ZRANB2,PNISR,RP11-63A1.1,PRKAG2,SF3B3,SUDS3,FRMD4A,BLCAP,RRM2P2,PIN4,DDX39B,STAM2,APOM,EFTUD2,PCBP1-AS1,XXBAC-BPGBPG34I8.1,VCPIP1,ZNF184,TSNAX,RP11-125M16.1,Y_RNA,COG4,IQCG,RP11-131L12.2,CASC4,RP11-295G20.2,AL136985.1,RCC1,RP11-98I9.4,WDR92,PDAP1,RBBP5,PSMD12,ATP6V1G2-DDX39B,SNHG3,EIF4G2,BUD31,RNU6-481P
